罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,羽加美１丁目,2021/10/29,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台２丁目,2021/6/21,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台３丁目,2021/2/12,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台３丁目,2021/2/19,8,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,小作駅前交番,132276,東京都,羽村市,小作台４丁目,2021/10/3,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,小川駐在所,132284,東京都,あきる野市,小川,2021/1/14,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,小川駐在所,132284,東京都,あきる野市,小川東３丁目,2021/5/8,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,横田交番,132187,東京都,福生市,大字熊川,2021/11/23,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,横田交番,132187,東京都,福生市,大字福生,2021/10/9,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,福生,油平駐在所,132284,東京都,あきる野市,牛沼,2021/6/25,19,その他,その他,施錠した,なし
窃盗,車上ねらい,福生,渕上駐在所,132284,東京都,あきる野市,引田,2021/6/9,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,渕上駐在所,132284,東京都,あきる野市,引田,2021/8/22,20,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,渕上駐在所,132284,東京都,あきる野市,渕上,2021/11/29,21,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,石畑上駐在所,133035,東京都,瑞穂町,大字石畑,2021/3/19,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,福生,石畑駐在所,133035,東京都,瑞穂町,大字石畑,2021/3/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,福生,石畑駐在所,133035,東京都,瑞穂町,大字殿ケ谷,2021/11/1,2,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台１丁目,2021/1/29,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台２丁目,2021/8/6,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台２丁目,2021/11/3,12,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,福生,神明台交番,132276,東京都,羽村市,神明台３丁目,2021/3/27,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,加美平１丁目,2021/6/11,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,志茂,2021/10/12,15,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,大字福生,2021/7/31,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,大字福生,2021/10/20,20,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,武蔵野台２丁目,2021/10/2,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,福生駅前交番,132187,東京都,福生市,東町,2021/3/19,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,秋川４丁目,2021/5/3,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,秋川６丁目,2021/2/9,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,福生,秋川駅前交番,132284,東京都,あきる野市,瀬戸岡,2021/2/9,19,その他,その他,施錠した,なし
窃盗,車上ねらい,福生,箱根ケ崎北駐在所,133035,東京都,瑞穂町,大字箱根ケ崎,2021/2/4,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,福生,箱根ケ崎北駐在所,133035,東京都,瑞穂町,大字箱根ケ崎,2021/2/4,22,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,大字箱根ケ崎,2021/11/11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,箱根ケ崎東松原,2021/5/24,2,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,南平２丁目,2021/12/4,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,福生,羽村西駐在所,132276,東京都,羽村市,羽西１丁目,2021/6/15,23,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,福生,羽村駅前交番,132276,東京都,羽村市,川崎３丁目,2021/8/13,18,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,羽村駅前交番,132276,東京都,羽村市,緑ヶ丘１丁目,2021/2/8,13,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,羽村駅前交番,132276,東京都,羽村市,緑ヶ丘１丁目,2021/6/13,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,福生,羽村駅前交番,132276,東京都,羽村市,緑ヶ丘２丁目,2021/9/15,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,福生,羽駐在所,132276,東京都,羽村市,羽中１丁目,2021/8/6,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,福生,羽駐在所,132276,東京都,羽村市,羽中２丁目,2021/2/8,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,八王子,中野交番,132012,東京都,八王子市,中野上町２丁目,2021/9/14,1,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,八王子,丹木駐在所,132012,東京都,八王子市,滝山町１丁目,2021/1/30,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,八王子,元横山交番,132012,東京都,八王子市,元横山町３丁目,2021/11/24,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2021/10/15,1,道路上,その他,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,中町,2021/6/28,22,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,中町,2021/8/14,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,三崎町,2021/1/13,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,明神町２丁目,2021/6/8,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,横山町,2021/9/26,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅北口交番,132012,東京都,八王子市,横山町,2021/11/21,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,旭町,2021/12/21,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町２丁目,2021/5/2,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町２丁目,2021/6/22,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,八王子,北八王子交番,132012,東京都,八王子市,高倉町,2021/6/12,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町１丁目,2021/5/31,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町３丁目,2021/10/11,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町４丁目,2021/3/26,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町４丁目,2021/5/14,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町５丁目,2021/4/22,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町５丁目,2021/5/16,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町６丁目,2021/3/10,23,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,大和田交番,132012,東京都,八王子市,大和田町６丁目,2021/9/2,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,八王子,安戸駐在所,132012,東京都,八王子市,暁町２丁目,2021/8/5,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,安戸駐在所,132012,東京都,八王子市,暁町２丁目,2021/8/6,3,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,宮下駐在所,132012,東京都,八王子市,高月町,2021/4/27,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,八王子,小宮町駐在所,132012,東京都,八王子市,小宮町,2021/5/3,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,八王子,小宮町駐在所,132012,東京都,八王子市,小宮町,2021/9/15,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,八王子,犬目交番,132012,東京都,八王子市,楢原町,2021/2/25,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,中野上町１丁目,2021/1/16,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王２丁目,2021/11/15,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,八王子,西八王子駅前交番,132012,東京都,八王子市,台町３丁目,2021/7/3,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,つくし野駅前交番,132098,東京都,町田市,つくし野２丁目,2021/3/26,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,中町４丁目,2021/1/10,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,中町交番,132098,東京都,町田市,森野６丁目,2021/12/22,8,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2021/4/18,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2021/11/3,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田２丁目,2021/3/29,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田２丁目,2021/4/11,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田３丁目,2021/9/7,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2021/6/1,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,原町田交番,132098,東京都,町田市,原町田４丁目,2021/11/2,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,図師駐在所,132098,東京都,町田市,図師町,2021/6/21,5,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2021/9/15,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,小山田駐在所,132098,東京都,町田市,上小山田町,2021/3/18,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,町田,小山田駐在所,132098,東京都,町田市,小山田桜台１丁目,2021/6/23,14,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,小野路駐在所,132098,東京都,町田市,小野路町,2021/8/21,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,山崎交番,132098,東京都,町田市,山崎町,2021/1/13,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,忠生地区交番,132098,東京都,町田市,忠生１丁目,2021/4/24,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,町田,忠生駐在所,132098,東京都,町田市,忠生３丁目,2021/9/5,19,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,町田,成瀬台駐在所,132098,東京都,町田市,成瀬台４丁目,2021/11/1,10,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬４丁目,2021/10/31,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,成瀬駅前交番,132098,東京都,町田市,成瀬が丘２丁目,2021/6/1,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,町田,成瀬駐在所,132098,東京都,町田市,成瀬４丁目,2021/8/20,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,町田,木曽交番,132098,東京都,町田市,木曽東３丁目,2021/6/23,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,本町田交番,132098,東京都,町田市,本町田,2021/6/23,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,原町田５丁目,2021/12/14,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2021/1/15,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2021/4/12,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,真光寺駐在所,132098,東京都,町田市,真光寺１丁目,2021/10/28,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,藤の台団地交番,132098,東京都,町田市,金井ヶ丘２丁目,2021/4/26,10,その他,その他,施錠せず,なし
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2021/7/23,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2021/8/2,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森１丁目,2021/3/3,21,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森２丁目,2021/7/29,5,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森３丁目,2021/3/26,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森４丁目,2021/5/3,19,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森５丁目,2021/4/22,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森７丁目,2021/9/1,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森東１丁目,2021/5/14,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,町田,鶴川交番,132098,東京都,町田市,鶴川１丁目,2020/12/30,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,金森４丁目,2021/4/10,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間３丁目,2021/3/22,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間４丁目,2021/4/13,8,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間７丁目,2021/7/7,23,その他,その他,施錠した,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,南町田３丁目,2021/3/20,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,南町田３丁目,2021/10/15,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,旭が丘２丁目,2021/9/17,5,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平１丁目,2021/7/30,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平２丁目,2021/1/11,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平２丁目,2021/5/8,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,日野,大坂上駐在所,132128,東京都,日野市,日野台２丁目,2021/5/3,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,日野,平山交番,132128,東京都,日野市,南平６丁目,2021/6/19,12,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,日野,滝合橋駐在所,132128,東京都,日野市,西平山４丁目,2021/6/21,1,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,滝合橋駐在所,132128,東京都,日野市,東平山２丁目,2021/10/19,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,豊田４丁目,2021/9/16,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,東平山１丁目,2021/11/21,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,つつじが丘駐在所,132071,東京都,昭島市,つつじが丘２丁目,2021/11/18,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,美堀町３丁目,2021/10/30,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,昭島,堀向駐在所,132071,東京都,昭島市,武蔵野２丁目,2021/8/1,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,昭島,多摩大橋交番,132071,東京都,昭島市,福島町２丁目,2021/5/8,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,小荷田交番,132071,東京都,昭島市,拝島町２丁目,2021/3/5,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,小荷田交番,132071,東京都,昭島市,拝島町３丁目,2021/7/29,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,拝島駅前交番,132071,東京都,昭島市,緑町３丁目,2021/12/26,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,上川原町２丁目,2021/9/3,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,中神町,2019/11/19,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,中神町,2021/4/2,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,中神町,2021/5/28,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,福島交番,132071,東京都,昭島市,玉川町３丁目,2021/2/8,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,国立駅前交番,132152,東京都,国立市,東３丁目,2021/4/21,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,一番町１丁目,2021/4/7,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,一番町１丁目,2021/10/9,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,西砂町２丁目,2021/4/29,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,西砂町２丁目,2021/11/14,18,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,立川,富士見台交番,132152,東京都,国立市,西２丁目,2021/3/1,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台１丁目,2021/1/25,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,立川,砂川四番交番,132021,東京都,立川市,柏町３丁目,2021/9/26,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,立川,砂川四番交番,132021,東京都,立川市,柏町５丁目,2021/6/15,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,砂川四番交番,132021,東京都,立川市,砂川町６丁目,2021/12/6,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2021/1/4,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2021/3/13,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2021/3/25,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2021/5/28,1,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2021/8/23,22,その他,その他,施錠せず,なし
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町２丁目,2021/7/18,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町３丁目,2021/1/21,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,立日橋交番,132021,東京都,立川市,錦町６丁目,2021/2/6,16,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,立川,羽衣町交番,132021,東京都,立川市,羽衣町２丁目,2021/1/18,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,若葉町駐在所,132021,東京都,立川市,若葉町１丁目,2021/9/18,20,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保,2021/7/28,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保,2021/6/21,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保,2021/12/9,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保６丁目,2021/10/22,3,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,泉３丁目,2021/3/22,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町１丁目,2021/5/16,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町３丁目,2021/12/3,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,高松町１丁目,2021/6/22,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町１丁目,2021/4/2,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町２丁目,2021/4/28,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,四谷１丁目,2021/4/2,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,四谷１丁目,2021/5/7,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,四谷５丁目,2021/12/23,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,府中,南町交番,132063,東京都,府中市,南町１丁目,2021/3/26,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,南町交番,132063,東京都,府中市,南町３丁目,2021/4/19,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,南町交番,132063,東京都,府中市,南町４丁目,2021/4/12,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷３丁目,2021/7/20,9,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷５丁目,2021/7/23,19,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,府中,多磨駐在所,132063,東京都,府中市,多磨町２丁目,2021/4/6,13,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,寿町２丁目,2021/2/12,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,緑町１丁目,2021/8/18,11,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,府中,日鋼町交番,132063,東京都,府中市,日新町３丁目,2021/10/28,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政１丁目,2021/8/2,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政１丁目,2021/12/1,15,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政４丁目,2021/4/1,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政５丁目,2021/7/7,9,道路上,その他,施錠せず,あり
