No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
157,13109,1,品川,12,東品川,012,122,東品川２丁目,ヒガシシナガワニチョウメ,2,２丁目,6,東京都品川区東品川２丁目６番,140-0002,-7639.78097,-42208.16144,
158,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,1,東京都品川区東品川３丁目１番,140-0002,-7864.33773,-42482.19748,
159,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,2,東京都品川区東品川３丁目２番,140-0002,-7929.30279,-42594.12058,
160,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,3,東京都品川区東品川３丁目３番,140-0002,-7875.66253,-42571.8129,
161,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,4,東京都品川区東品川３丁目４番,140-0002,-7922.42616,-42681.62968,
162,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,5,東京都品川区東品川３丁目５番,140-0002,-7825.02628,-42646.29068,
163,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,6,東京都品川区東品川３丁目６番,140-0002,-7777.07452,-42633.28804,
164,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,7,東京都品川区東品川３丁目７番,140-0002,-7801.73079,-42552.17829,
165,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,8,東京都品川区東品川３丁目８番,140-0002,-7707.19824,-42534.17271,
166,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,9,東京都品川区東品川３丁目９番,140-0002,-7579.68736,-42460.81776,
167,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,10,東京都品川区東品川３丁目１０番,140-0002,-7548.98448,-42664.66977,
168,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,11,東京都品川区東品川３丁目１１番,140-0002,-7626.4213,-42682.33044,
169,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,12,東京都品川区東品川３丁目１２番,140-0002,-7706.61653,-42701.09066,
170,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,13,東京都品川区東品川３丁目１３番,140-0002,-7795.4085,-42721.25516,
171,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,14,東京都品川区東品川３丁目１４番,140-0002,-7924.46869,-42793.03958,
172,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,15,東京都品川区東品川３丁目１５番,140-0002,-7800.07645,-42804.52821,
173,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,16,東京都品川区東品川３丁目１６番,140-0002,-7713.701,-42796.87221,
174,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,17,東京都品川区東品川３丁目１７番,140-0002,-7595.16606,-42785.96396,
175,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,18,東京都品川区東品川３丁目１８番,140-0002,-7564.1681,-42860.82558,
176,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,19,東京都品川区東品川３丁目１９番,140-0002,-7638.39886,-42867.81636,
177,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,20,東京都品川区東品川３丁目２０番,140-0002,-7717.8583,-42875.26399,
178,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,21,東京都品川区東品川３丁目２１番,140-0002,-7804.90375,-42883.57484,
179,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,22,東京都品川区東品川３丁目２２番,140-0002,-7936.9996,-42897.22094,
180,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,23,東京都品川区東品川３丁目２３番,140-0002,-7995.93549,-43046.29324,
181,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,24,東京都品川区東品川３丁目２４番,140-0002,-7949.25187,-43047.56045,
182,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,25,東京都品川区東品川３丁目２５番,140-0002,-7841.6938,-42945.40217,
183,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,26,東京都品川区東品川３丁目２６番,140-0002,-7844.06383,-42982.96265,
184,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,27,東京都品川区東品川３丁目２７番,140-0002,-7852.20255,-43065.30007,
185,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,28,東京都品川区東品川３丁目２８番,140-0002,-7725.90059,-43006.21513,
186,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,29,東京都品川区東品川３丁目２９番,140-0002,-7641.07803,-42935.81934,
187,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,30,東京都品川区東品川３丁目３０番,140-0002,-7647.69122,-43026.55067,
188,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,31,東京都品川区東品川３丁目３１番,140-0002,-7572.2795,-42990.00531,
189,13109,1,品川,12,東品川,012,123,東品川３丁目,ヒガシシナガワサンチョウメ,3,３丁目,32,東京都品川区東品川３丁目３２番,140-0002,-7430.34333,-42681.21229,
190,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,1,東京都品川区東品川４丁目１番,140-0002,-7971.79351,-43211.55395,
191,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,2,東京都品川区東品川４丁目２番,140-0002,-7913.77813,-43206.31833,
192,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,3,東京都品川区東品川４丁目３番,140-0002,-7858.87067,-43155.50857,
193,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,4,東京都品川区東品川４丁目４番,140-0002,-7804.61298,-43149.21136,
194,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,5,東京都品川区東品川４丁目５番,140-0002,-7842.4731,-43280.6275,
195,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,6,東京都品川区東品川４丁目６番,140-0002,-7829.69712,-43422.00208,
196,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,7,東京都品川区東品川４丁目７番,140-0002,-7883.36806,-43417.12088,
197,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,8,東京都品川区東品川４丁目８番,140-0002,-7927.96197,-43361.30421,
198,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,9,東京都品川区東品川４丁目９番,140-0002,-7974.98703,-43347.10843,
199,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,10,東京都品川区東品川４丁目１０番,140-0002,-7902.41573,-43538.54413,
200,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,11,東京都品川区東品川４丁目１１番,140-0002,-7755.36113,-43532.0138,
201,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,12,東京都品川区東品川４丁目１２番,140-0002,-7669.58296,-43307.41262,
202,13109,1,品川,12,東品川,012,124,東品川４丁目,ヒガシシナガワヨンチョウメ,4,４丁目,13,東京都品川区東品川４丁目１３番,140-0002,-7486.88617,-43318.19619,
203,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,1,東京都品川区東品川５丁目１番,140-0002,-6780.03126,-41385.28411,
204,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,2,東京都品川区東品川５丁目２番,140-0002,-6774.18353,-41583.04814,
205,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,3,東京都品川区東品川５丁目３番,140-0002,-6767.74396,-41772.54602,
206,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,4,東京都品川区東品川５丁目４番,140-0002,-6761.36098,-41955.07664,
207,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,5,東京都品川区東品川５丁目５番,140-0002,-6755.41368,-42131.61304,
208,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,6,東京都品川区東品川５丁目６番,140-0002,-7012.34221,-42136.55466,
209,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,7,東京都品川区東品川５丁目７番,140-0002,-6927.07917,-41783.70649,
210,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,8,東京都品川区東品川５丁目８番,140-0002,-7099.15139,-41826.72793,
211,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,9,東京都品川区東品川５丁目９番,140-0002,-7250.68182,-41826.41025,
212,13109,1,品川,12,東品川,012,125,東品川５丁目,ヒガシシナガワゴチョウメ,5,５丁目,10,東京都品川区東品川５丁目１０番,140-0002,-7283.41867,-42143.70343,
213,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,1,東京都品川区南品川１丁目１番,140-0004,-8330.11539,-42680.49006,
214,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,2,東京都品川区南品川１丁目２番,140-0004,-8200.37107,-42591.84015,
215,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,3,東京都品川区南品川１丁目３番,140-0004,-8080.5128,-42557.70383,
216,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,4,東京都品川区南品川１丁目４番,140-0004,-8015.47063,-42552.55253,
217,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,5,東京都品川区南品川１丁目５番,140-0004,-7968.06501,-42576.91135,
218,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,6,東京都品川区南品川１丁目６番,140-0004,-8005.16479,-42691.12534,
219,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,7,東京都品川区南品川１丁目７番,140-0004,-8047.60795,-42683.19571,
220,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,8,東京都品川区南品川１丁目８番,140-0004,-8101.05135,-42679.81142,
221,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,9,東京都品川区南品川１丁目９番,140-0004,-8159.12615,-42694.74723,
222,13109,1,品川,13,南品川,013,131,南品川１丁目,ミナミシナガワイッチョウメ,1,１丁目,10,東京都品川区南品川１丁目１０番,140-0004,-8244.26158,-42697.24286,
223,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,1,東京都品川区南品川２丁目１番,140-0004,-8306.59034,-42826.55292,
224,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,2,東京都品川区南品川２丁目２番,140-0004,-8274.26089,-42983.21234,
225,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,3,東京都品川区南品川２丁目３番,140-0004,-8249.02385,-43128.20631,
226,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,4,東京都品川区南品川２丁目４番,140-0004,-8233.33426,-43231.63781,
227,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,5,東京都品川区南品川２丁目５番,140-0004,-8183.18374,-43222.81097,
228,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,6,東京都品川区南品川２丁目６番,140-0004,-8192.66446,-43132.97152,
229,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,7,東京都品川区南品川２丁目７番,140-0004,-8124.2296,-43154.402,
230,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,8,東京都品川区南品川２丁目８番,140-0004,-8162.05796,-42983.19168,
231,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,9,東京都品川区南品川２丁目９番,140-0004,-8207.27708,-42813.04298,
232,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,10,東京都品川区南品川２丁目１０番,140-0004,-8115.77733,-42854.1848,
233,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,11,東京都品川区南品川２丁目１１番,140-0004,-8113.21962,-42811.86351,
234,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,12,東京都品川区南品川２丁目１２番,140-0004,-8110.7815,-42772.51892,
235,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,13,東京都品川区南品川２丁目１３番,140-0004,-8063.9213,-42776.81054,
236,13109,1,品川,13,南品川,013,132,南品川２丁目,ミナミシナガワニチョウメ,2,２丁目,14,東京都品川区南品川２丁目１４番,140-0004,-8069.19891,-42850.68085,
