消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
８９Ｋ－００１,北品川１－２０－９,ＢＲ北品川,機械泡,脚,2006.08,2006.08,89.11,2,八ツ山町会,品川第一,35.6233141,139.7418838
８９Ｋ－００５,東品川１－２,東信天王洲ビル,機械泡,脚,2006.08,2006.08,89.11,9,東品川一・三町会,品川第一,35.6227259,139.7443089
９１Ｋ－００４,北品川１－８－１１,品川KY　Build,機械泡,脚,91.06,2007.02,91.06,2,八ツ山町会,品川第一,35.6236740,139.7414428
９３Ｋ－０１０,北品川１－９－６,ＹＢ－ビルディング,機械泡,脚,2006.02,2006.02,2006.02,2,八ツ山町会,品川第一,35.6240099,139.7422927
９６Ｋ－０１１,北品川４－７－２２,フォレセーヌ御殿山,機械泡,脚,96.07,2001.01,96.07,6,御殿山町会,品川第一,35.6220918,139.7356536
９８Ｋ－０５４,東品川１－８－２,クレッセント品川,機械泡,脚,98,2003.11,99.02,9,東品川一・三町会,品川第一,35.6220174,139.7440427
９９Ｋ－００８,北品川４－２－１,御殿山共同ビル,機械泡,脚,99.06,2003.11,99.06,6,御殿山町会,品川第一,35.6227081,139.7352886
９９Ｋ－０２０,北品川１－２２－１８,ローヤルガーデンマンション,機械泡,脚,99.12,2004.12,99.12,1,北品川１丁目町会,品川第一,35.6219986,139.7401616
０６Ｋ－０２０,北品川１－１１－２,アジールコート品川,機械泡,脚,2006.08,2006.08,2006.08,2,八ツ山町会,品川第一,35.6246137,139.7424554
０７Ｋ－０１０,北品川１－１３－２,（仮称）北品川１丁目マンション,機械泡,脚,2007.06,2007.06,2007.06,2,八ツ山町会,品川第一,35.6243818,139.7431390
08K-024,北品川6-6-14,(仮称)御殿山プロジェクト,機械泡,脚,2008.12,2008.12,2008.12,6,御殿山町会,品川第一,35.6251236,139.7342711
08K-029,東品川１－９－１２,カテリーナ天王洲,機械泡,脚,2009.02,2009.02,2009.02,9,東品川一・三町会,品川第一,35.6219602,139.7442626
08K-030,東品川１－９－２,（仮称）共同住宅新築工事,機械泡,脚,2009.02,2009.02,2009.02,9,東品川一・三町会,品川第一,35.6222220,139.7443926
１０Ｋ－０２１,北品川1-19-5,〔仮称〕第一林ビル,機械泡,脚,2011.01,2011.01,2011.01,2,八ツ山町会,品川第一,35.6237518,139.7426399
０１Ｋ－０２９,東品川１－１１－１,プレール天王洲,機械泡,脚,2001.11,2007.02,2001.11,9,東品川一・三町会,品川第一,35.6220319,139.7451603
０１Ｋ－０１４,東品川５－６－２２,東京電力品川火力発電所,機械泡,直,2001.06,2007.02,2001.06,11,天王洲会,品川第一,35.6214100,139.7548916
０４Ｋ－０６１,東品川２－２－２５,サンウッド天王洲,機械泡,脚,2005.02,,,11,天王洲会,品川第一,35.6216835,139.7494086
６３Ｋ－００２,東品川２－２－３,東燃品川Ｔ３倉庫,機械泡,脚,2006.08,2006.08,88.08,11,天王洲会,品川第一,35.6225136,139.7481983
６３Ｋ－００３,東品川２－２－３,東燃品川Ｔ４倉庫,機械泡,脚,2006.08,2006.08,88.08,11,天王洲会,品川第一,35.6228071,139.7480950
９２Ｋ－０１８,東品川２－２－１,ｽﾌｨｱﾀﾜｰ天王洲,機械泡,脚,93.03,2004.12,93.03,11,天王洲会,品川第一,35.6228527,139.7490708
９３Ｋ－００１,東品川１－３－１２,パナプラザ　東京,機械泡,脚,92,2003.03,93.04,9,東品川一・三町会,品川第一,35.6219339,139.7458435
９３Ｋ－００３,東品川２－２－２４,中川特殊鋼ビル,機械泡,脚,94.02,2003.11,94.02,11,天王洲会,品川第一,35.6221578,139.7488572
９４Ｋ－０１４,東品川２－２－２０,天王洲日本郵船ビル,機械泡,脚,94.11,2003.11,94.11,11,天王洲会,品川第一,35.6220606,139.7496210
９６Ｋ－０２５,東品川１－３－９,アートコーポレーション,機械泡,脚,96.1,2001.01,96.1,9,東品川一・三町会,品川第一,35.6215617,139.7459911
０１Ｋ－０４９,上大崎３－５８２－６,目黒駅共同ビル,機械泡,脚,2002.02,2007.02,2002.02,47,夕陽会,大崎第一,35.6330623,139.7154011
０１Ｋ－０５０,上大崎３－５８２－６,目黒駅共同ビル,機械泡,脚,2002.02,2007.02,2002.02,47,夕陽会,大崎第一,35.6330607,139.7157861
０２Ｋ－００６,西五反田３－１５－８,小田切ビル,機械泡,脚,2002.03,2007.06,2002.03,53,大崎本町三丁目町会,大崎第一,35.6281695,139.7130636
００Ｋ－０３７,上大崎３－１４－１４,クレッセント目黒Ⅲ,機械泡,脚,2000.1,2000.1,2000.1,49,中丸親和町会,大崎第一,35.6314506,139.7203168
００Ｋ－００５,上大崎１－１－１１,パークウェル白金,機械泡,壁,2000.05,2000.05,2000.05,49,中丸親和町会,大崎第一,35.6339698,139.7204179
００Ｋ－０５６,西五反田３－１６－１２,マイキャスル不動前,機械泡,脚,2001.03,2001.03,2001.03,53,大崎本町三丁目町会,大崎第一,35.6284073,139.7136675
０１Ｋ－０１２,東五反田５－２－３,池田山マンション,機械泡,脚,2001.06,2007.02,2001.06,49,中丸親和町会,大崎第一,35.6306463,139.7211518
０２Ｋ－０３９,上大崎１－２０－３１,グローリオ白金台,機械泡,脚,2002.1,2002.1,2002.1,43,上大崎一丁目第一愛誠会,大崎第一,35.6334091,139.7216528
０２Ｋ－０７０,西五反田３－１６－３,イトーピア目黒ブランニュー,機械泡,脚,2003.02,2003.02,2003.02,53,大崎本町三丁目町会,大崎第一,35.6288620,139.7143988
０３Ｋ－０１４,東五反田５－２１－１４,クレッセント五反田,機械泡,脚,2003.07,,,49,中丸親和町会,大崎第一,35.6297178,139.7208694
０３Ｋ－０１７,上大崎１－２１－１,パークアクシス白金台南,機械泡,脚,2003.06,,,49,中丸親和町会,大崎第一,35.6337240,139.7204145
０３Ｋ－０３１,上大崎１－１－３,ＭＩＲＵＭ白金台,機械泡,壁（独自規格）,2003.08,,,45,上大崎目黒駅前町会,大崎第一,35.6343222,139.7203781
０３Ｋ－０３５,西五反田３－１３－１９,ルーブル目黒不動前,機械泡,脚,2003.09,,,53,大崎本町三丁目町会,大崎第一,35.6281807,139.7139136
０３Ｋ－０４３,上大崎３－５－７,アクロス目黒タワー,機械泡,脚,2003,,,45,上大崎目黒駅前町会,大崎第一,35.6341647,139.7193971
０３Ｋ－０６１,西五反田３－５-１５,マストライフ目黒南,機械泡,脚,2004.02,,,36,西五反田一・二・三町会,大崎第一,35.6285929,139.7195094
０４Ｋ－００３,東五反田５－１－９,スタジオＫイケダヤマ,機械泡,脚,2004.04,2004.04,2004.04,49,中丸親和町会,大崎第一,35.6319334,139.7210756
０４Ｋ－００６,上大崎３－５－２,ミリオンプラザ目黒駅前,機械泡,脚,2004.05,2004.05,2004.05,45,上大崎目黒駅前町会,大崎第一,35.6342973,139.7191296
０４Ｋ－０１７,西五反田３－２,ドレッセ目黒インプレスタワー,機械泡,直,2004.06,,,47,夕陽会,大崎第一,35.6289503,139.7166659
０４Ｋ－０３６,東五反田５－１７－１,池田山プレイス,機械泡,直,2004.09,,,37,池田山会,大崎第一,35.6292559,139.7219078
６３Ｋ－０１７,上大崎３－１３－２１,ヴェラハイツ目黒ガーデン,機械泡,脚,2003.08,2003.08,2004.01,46,上大崎三丁目町会,大崎第一,35.6300849,139.7191017
６３Ｋ－０２７,西五反田３－１３－２１,レジデンスイン目黒,機械泡,脚,2006.08,2006.08,2005.12,53,大崎本町三丁目町会,大崎第一,35.6282820,139.7143321
６３Ｋ－０２８,西五反田３－１６－１５,マンションアルファ不動前,機械泡,脚,2006.08,2006.08,88.08,53,大崎本町三丁目町会,大崎第一,35.6286284,139.7136228
８９Ｋ－００９,西五反田３－６－２,イト－ピア西五反田ビル,機械泡,脚,2006.08,2006.08,89.11,53,大崎本町三丁目町会,大崎第一,35.6281771,139.7162234
８９Ｋ－０１５,上大崎４－５－３７,本多電機ビル,機械泡,脚,2006.08,2006.08,89.11,47,夕陽会,大崎第一,35.6284943,139.7157645
９０Ｋ－０２４,上大崎４－４－２,新目黒ビル,機械泡,脚,90.11,2004.12,2005.02,47,夕陽会,大崎第一,35.6329070,139.7147326
９１Ｋ－００２,上大崎４－５－３７,山京ビルディング㈱,機械泡,脚,91.06,2007.02,91.06,47,夕陽会,大崎第一,35.6287823,139.7151335
９１Ｋ－０１３,東五反田５－２１－１５,五反田メタリオン　ビル,機械泡,脚,91.08,2007.02,91.08,49,中丸親和町会,大崎第一,35.6299461,139.7209096
９１Ｋ－０３２,東五反田５－５－２０,池田山永野マンション,機械泡,脚,91,2003.03,92.03,37,池田山会,大崎第一,35.6310544,139.7224980
９３Ｋ－０２３,上大崎３－１０－７,最高裁判所目黒宿舎,機械泡,脚,2005.12,2005.12,94.01,45,上大崎目黒駅前町会,大崎第一,35.6333632,139.7183030
９３Ｋ－０３２,東五反田５－１８－３,参議院事務総長公邸,機械泡,脚,94.03,2003.12,94.03,37,池田山会,大崎第一,35.6299825,139.7225855
９５Ｋ－００４,西五反田３－２－１７,ラビ目黒,機械泡,直,95.06,2004.12,95.06,47,夕陽会,大崎第一,35.6294777,139.7173219
９５Ｋ－００７,上大崎３－１２－２７,グランツオーベル花房山,機械泡,直,95.07,2004.12,95.07,46,上大崎三丁目町会,大崎第一,35.6300091,139.7183881
９５Ｋ－０３６,上大崎３－８－３,朝日サテライト目黒台,機械泡,脚,96.03,2001.01,96.03,49,中丸親和町会,大崎第一,35.6326141,139.7201507
９６Ｋ－０４１,上大崎３－１０－４１,目黒花房山パ－クハウス,機械泡,,96,2007.02,97.02,46,上大崎三丁目町会,大崎第一,35.6311101,139.7171421
９７Ｋ－０１４,東五反田５－１８－１６,内閣法務局長官公邸,機械泡,脚,97.05,2007.02,97.05,37,池田山会,大崎第一,35.6296220,139.7220567
９８Ｋ－０１５,上大崎１－２３－１,セザール池田山,機械泡,脚,98.06,2003.12,2005.09,49,中丸親和町会,大崎第一,35.6327153,139.7207795
９９Ｋ－０１１,西五反田３－１６－７,中溝マンション,機械泡,脚,99.08,2003.12,99.08,53,大崎本町三丁目町会,大崎第一,35.6285362,139.7139300
９９Ｋ－０５３,東五反田５－２０－２,グランフォルム池田山,機械泡,脚,2000.03,2004.12,2000.03,37,池田山会,大崎第一,35.6301403,139.7214106
０６Ｋ－００３,上大崎１－２２－１８,上大崎２丁目マンション,機械泡,脚,2006.04,2006.04,2006.04,49,中丸親和町会,大崎第一,35.6332655,139.7205693
０６Ｋ－０３５,上大崎３－１２－２５,上大崎３丁目プロジェクト,機械泡,脚,2006.12,2006.12,2006.12,46,上大崎三丁目町会,大崎第一,35.6300391,139.7186209
０７Ｋ－０２６,上大崎４－１－５,上大崎４丁目計画,機械泡,脚,2007.11,2007.11,2007.11,47,夕陽会,大崎第一,35.6334998,139.7147298
０７Ｋ－０３０,上大崎１－２２－８,白金台レジデンス,機械泡,脚,2008.01,2008.01,2008.01,49,中丸新和町会,大崎第一,35.6331019,139.7208070
９８Ｋ－０６３,上大崎３－９－２,朝日マンション目黒,機械泡,直,2008.12,1998,1998,46,上大崎三丁目町会,大崎第一,35.6322278,139.7187470
００Ｋ－０２０,西五反田３－１５－９,ロイヤルパレス目黒,機械泡,壁,2000,2000,2000,53,大崎本町三丁目町会,大崎第一,35.6283603,139.7129248
１０Ｋ－０２４,西五反田3-15-10,ロアール不動前,機械泡,脚,2011.02,2011.02,2011.02,53,大崎本町三丁目町会,大崎第一,35.6283720,139.7126211
０２Ｋ－０２７,東五反田１－２－４６,アーバンパレス高輪台,機械泡,脚,2002.08,2002.08,2002.08,39,袖が崎町会,大崎第一,35.6297796,139.7280637
００Ｋ－０３９,東五反田４－５－１,カインドステージ高輪台,機械泡,脚,2000.11,2000.11,2000.11,39,袖が崎町会,大崎第一,35.6313555,139.7293832
００Ｋ－０４４,東五反田４－７－２４,菱和パレス高輪タワー,機械泡,壁,2000.12,2000.12,2000.12,39,袖が崎町会,大崎第一,35.6299727,139.7274573
００Ｋ－００７,東五反田４－７－８,ルピナス高輪台,機械泡,脚,2000.05,2000.05,2000.05,40,相生会,大崎第一,35.6305140,139.7272101
０１Ｋ－００２,上大崎１－５－３８,クレッセント池田山,機械泡,脚,2001.04,2007.02,2001.04,44,上大崎池の谷町会,大崎第一,35.6330614,139.7244739
０２Ｋ－０６８,東五反田１－２－３６,ルミナス島津山,機械泡,脚,2003.02,2003.02,2003.02,40,相生会,大崎第一,35.6289241,139.7272091
０４Ｋ－００７,東五反田５－９－２２,病院脇駐車場下,機械泡,壁,2004.05,2004.05,2004.05,40,相生会,大崎第一,35.6324528,139.7248361
０４Ｋ－００８,上大崎１－１２－２２,アパートメンツ白金,機械泡,脚,2004.05,2004.05,2004.05,44,上大崎池の谷町会,大崎第一,35.6345443,139.7255548
０４Ｋ－０１４,東五反田３－１０－１０,ロイプレス島津山,機械泡,脚,2004.06,2004.06,2004.06,38,島津山自生会,大崎第一,35.6282498,139.7306337
０４Ｋ－０４８,東五反田１－２－４２,アルティス島津山,機械泡,脚,2004.11,,,39,袖が崎町会,大崎第一,35.6294738,139.7274776
０５Ｋ－０３７,東五反田４－１－２７,パークハウス池田山公園,機械泡,直,2005.11,2005.11,2005.11,40,相生会,大崎第一,35.6323576,139.7258838
０５Ｋ－０４８,東五反田３－１－１,東五反田４丁目共同住宅,機械泡,脚,2006.02,2006.02,2006.02,39,袖が崎町会,大崎第一,35.6305035,139.7291036
９０Ｋ－０１８,東五反田３－１－６,第一生命ビル,機械泡,脚,90.11,2004.12,90.11,39,袖が崎町会,大崎第一,35.6308195,139.7294132
９１Ｋ－００６,東五反田３－１６－２１,清泉女子大学,機械泡,脚,91.06,2007.02,91.06,38,島津山自生会,大崎第一,35.6282998,139.7283986
９１Ｋ－０１４,東五反田４－７－２０,東五反田相生ビル,機械泡,脚,91.08,2007.02,91.08,39,袖が崎町会,大崎第一,35.6302617,139.7279659
９１Ｋ－０３０,東五反田４－３－４,頌栄女子学院,機械泡,脚,91,2003.03,92.02,39,袖が崎町会,大崎第一,35.6321282,139.7280547
９１Ｋ－０４２,東五反田４－５－３,東五反田サコス,機械泡,脚,92.03,2003.03,92.03,39,袖が崎町会,大崎第一,35.6311472,139.7290722
９３Ｋ－０２５,東五反田１－２－１５,島津山マンション,機械泡,脚,94.02,2003.12,94.02,40,相生会,大崎第一,35.6282398,139.7274988
９５Ｋ－００６,東五反田４－１－３,マイキャッスル白金,機械泡,壁,95.07,2004.12,95.07,40,相生会,大崎第一,35.6317810,139.7267187
９５Ｋ－０２９,東五反田５－１０－２６,アルファホームズ池田山,機械泡,直,96.03,2001.01,96.03,37,池田山会,大崎第一,35.6294987,139.7250639
９６Ｋ－０１８,上大崎１－５－２１,稲葉宅,機械泡,脚,96.08,2001.01,96.08,41,上大崎一丁目町会,大崎第一,35.6335474,139.7231926
９６Ｋ－０４２,上大崎１－１７－２,ラベンダ－コ－ト白金台,機械泡,,97.02,2001.01,97.02,44,上大崎池の谷町会,大崎第一,35.6332724,139.7251413
９７Ｋ－０２３,東五反田３－１０－６,安野宅（フォ－レストヒルズ島津山）,機械泡,脚,97.08,2007.02,97.08,38,島津山自生会,大崎第一,35.6285887,139.7306898
９７Ｋ－０３３,東五反田３－１－２,藤和シティホームズ高輪台,機械泡,脚,97.1,2007.02,97.1,39,袖が崎町会,大崎第一,35.6305948,139.7292288
９７Ｋ－０５５,東五反田５－８－１５,東急池田山マンション,機械泡,,97,2003.03,98.03,37,池田山会,大崎第一,35.6304570,139.7246164
