消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
４８Ｂ－０７９,大井２－２５－１,一本橋保育園,強化液,ウ,2005.08,2005.08,82.05,96,大井森下町会,大井第二,35.6047967,139.7295030
４８Ｂ－０８０,大井２－２４－１１,川名宅,強化液,ウ,2004.07,2004.07,85.12,96,大井森下町会,大井第二,35.6039601,139.7295880
４８Ｂ－０８１,大井２－３－４,駐車場,強化液,ウ,2005.08,2005.08,86.03,97,大井二丁目町会,大井第二,35.6051091,139.7279271
４８Ｂ－０８２,大井２－１７－５,志村宅,強化液,ア,94,2007.02,83.04,97,大井二丁目町会,大井第二,35.6043395,139.7279470
４８Ｂ－０８７,大井３－４－８,桃屋ビル,強化液,ウ,96,2000.12,89.12,98,大井三丁目町会,大井第二,35.6033456,139.7323592
４８Ｂ－０８８,大井３－４－１７,金井宅,強化液,ウ,2005.08,2005.08,89.11,98,大井三丁目町会,大井第二,35.6034317,139.7316229
４８Ｂ－０９０,大井３－６－１０,岩野宅,強化液,ウ,90.1,2007.02,89.12,98,大井三丁目町会,大井第二,35.6025712,139.7317694
４８Ｂ－０９１,大井３－６－１７,ヒルズ大井,強化液,ウ,2004.07,2004.07,95.08,98,大井三丁目町会,大井第二,35.6023818,139.7309447
４８Ｂ－０９４,西大井１－６－１３,小野学園,強化液,ウ,2004.07,2004.07,2000.06,101,西大井一丁目町会,大井第二,35.6020353,139.7261622
４９Ｃ－００８,二葉２－２－１０,林興業㈱,強化液,ウ,2003.07,2003.07,2004.12,174,二葉２丁目町会,荏原第五,35.6055515,139.7253799
４９Ｃ－０１０,二葉１－１２－５,上河原宅,強化液,ウ,2003.07,2003.07,88.03,173,二葉神明町会,荏原第五,35.6067517,139.7273997
４９Ｃ－０１２,二葉２－７－１１,祥栄製作所,強化液,ア,90.04,2007.02,2005.01,174,二葉２丁目町会,荏原第五,35.6036200,139.7247934
４９Ｃ－０１５,二葉２－１０－９,富士原宅,強化液,ウ,2002,2007.02,88.03,175,二葉中央町会,荏原第五,35.6046532,139.7235612
４９Ｃ－０６１,二葉１－２３－２,マンション日吉,強化液,ア,90.04,2007.02,2005.09,173,二葉神明町会,荏原第五,35.6047508,139.7267557
５８Ｂ－０２９,西大井１－５－９,中村宅,強化液,ウ,2003.07,2003.07,90.11,101,西大井一丁目町会,大井第二,35.6034034,139.7266299
５８Ｃ－０５７,二葉１－１１－１０,メイツ大井町,強化液,ウ,2003.07,2003.07,93.07,172,二葉１丁目町会,荏原第五,35.6073463,139.7282441
６０Ｃ－０５５,二葉２－４－７,泉田宅,強化液,ウ,2003.05,2003.05,86.01,174,二葉２丁目町会,荏原第五,35.6045499,139.7259257
６１Ｃ－０５１,二葉１－１７－１７,柴崎宅,強化液,ウ,2005.08,2005.08,87.03,172,二葉１丁目町会,荏原第五,35.6075477,139.7287719
６１Ｃ－０５２,二葉２－９－１５,ＮＦパ－クビル,強化液,ウ,2005.08,2005.08,89.12,174,二葉２丁目町会,荏原第五,35.6058222,139.7242833
６２Ｂ－００４,大井２－５－２１,大井二丁目防災活動広場,強化液,ウ,2006.08,2006.08,88.03,97,大井二丁目町会,大井第二,35.6040553,139.7275449
６２Ｃ－１７７,豊町３－１３－７,あずま荘,強化液,ウ,2002.11,2002.11,2002.11,169,豊町３丁目町会,荏原第五,35.6075387,139.7240133
６２Ｃ－１９４,二葉１－４,都営二葉住宅,強化液,ウ,2002.05,2004.02,2005.09,172,二葉１丁目町会,荏原第五,35.6075877,139.7271959
６２Ｃ－２００,二葉１－１４－２１,二葉神明町会館,強化液,ウ,2006.03,2006.03,2006.03,173,二葉神明町会,荏原第五,35.6055546,139.7263235
６２Ｃ－２０１,二葉１－２２－１０,成沢宅,強化液,ウ,2006.08,2006.08,88.03,173,二葉神明町会,荏原第五,35.6061937,139.7280830
６２Ｃ－２０２,二葉２－４－９,眞渋宅,強化液,ウ,2006.08,2006.08,2003.05,174,二葉２丁目町会,荏原第五,35.6047291,139.7256772
６３Ｃ－１５２,二葉１－１６－１０,相滋寺,強化液,ウ,2006.08,2006.08,89.02,172,二葉１丁目町会,荏原第五,35.6064143,139.7279695
６３Ｃ－１５３,二葉１－１８－１４,ダンディー,強化液,ウ,2006.08,2006.08,89.02,172,二葉１丁目町会,荏原第五,35.6076461,139.7298018
６３Ｃ－１６５,二葉１－１３－９,中尾電設,強化液,ウ,91.1,2001.01,89.02,173,二葉神明町会,荏原第五,35.6055116,139.7261644
６３Ｃ－１６７,二葉１－１３－１３,加藤宅,強化液,イ,2006.08,2006.08,89.02,173,二葉神明町会,荏原第五,35.6056854,139.7259844
８９Ｂ－０３５,大井１－２０－１１,駐車場,強化液,ウ,90.03,2001.01,90.03,95,大井一丁目鎧町会,大井第二,35.6072837,139.7309506
８９Ｂ－０３６,大井１－２０－２１,日本理化工業,強化液,ウ,90.03,2001.01,90.03,95,大井一丁目鎧町会,大井第二,35.6070396,139.7304842
８９Ｂ－０３７,大井１－２１－１６,佐藤宅前,強化液,ウ,90.03,2001.01,90.03,95,大井一丁目鎧町会,大井第二,35.6067476,139.7314970
８９Ｂ－０３８,大井１－２６－２,第３良寿荘,強化液,ウ,90.03,2003.02,90.03,95,大井一丁目鎧町会,大井第二,35.6059811,139.7318416
８９Ｂ－０４１,大井２－２０－１,大野宅,強化液,ウ,90.03,2001.01,90.03,97,大井二丁目町会,大井第二,35.6036737,139.7276674
８９Ｂ－０４２,大井３－１－１５,富士工務店,強化液,ウ,90.03,2003.02,90.03,98,大井三丁目町会,大井第二,35.6032918,139.7292842
８９Ｃ－０５４,大井２－１－２,石井宅,強化液,ウ,90.03,2001.01,90.03,172,二葉１丁目町会,荏原第五,35.6068626,139.7298107
８９Ｃ－０５６,二葉２－８－２,セイワ　ハウス,強化液,ウ,90.03,2001.01,99.12,174,二葉２丁目町会,荏原第五,35.6049368,139.7246373
９０Ｂ－０１４,大井２－２５－１,タイムズ大井第８,強化液,ウ,90.1,2005.01,90.1,96,大井森下町会,大井第二,35.6042643,139.7298641
９０Ｂ－０１５,大井２－１０－１１,長沢宅,強化液,ウ,90.1,2001.01,90.1,96,大井森下町会,大井第二,35.6058369,139.7297930
９０Ｂ－０１６,大井２－８－８,山下宅,強化液,ウ,90.1,2001.01,90.1,96,大井森下町会,大井第二,35.6056941,139.7292733
９０Ｃ－０１３,豊町４－２４－１２,第２豊ハイツ,強化液,ウ,90.1,2007.02,90.1,170,豊町４丁目町会,荏原第五,35.6056886,139.7232074
９０Ｃ－０１４,豊町４－２５－１,藤井宅前,強化液,ウ,90.1,2002.07,90.1,170,豊町４丁目町会,荏原第五,35.6061489,139.7233148
９１Ｃ－０６６,豊町４－２５－５,斉藤宅,強化液,ウ,92,2005.1,91.12,170,豊町４丁目町会,荏原第五,35.6064461,139.7234162
９１Ｃ－０６７,二葉２－２－９,二葉二丁目会館,強化液,ウ,92,2007.02,91.12,174,二葉２丁目町会,荏原第五,35.6057417,139.7253711
９２Ｃ－０３３,二葉２－９－１５,ＮＦパ－クビル,強化液,ウ,93.01,2003.11,93.01,174,二葉２丁目町会,荏原第五,35.6049684,139.7241896
９２Ｃ－０３９,二葉２－９－１５,ＮＦパ－クビル,強化液,ウ,92,2001.01,2001.01,174,二葉２丁目町会,荏原第五,35.6059389,139.7238812
９３Ｂ－００１,大井１－２１－６,つるべ,強化液,ウ,92,2004.05,94.01,95,大井一丁目鎧町会,大井第二,35.6070765,139.7319741
９３Ｂ－００２,大井１－２１－１９,ファミリーマート大井１丁目,強化液,ウ,92,2005.01,94.01,95,大井一丁目鎧町会,大井第二,35.6072867,139.7313592
４８Ｂ－０３１,大井４－１１－１,大井荘,強化液,ウ,2007.06,2007.06,2007.06,99,大井倉田町会,大井第二,35.6025263,139.7337991
４８Ｂ－００６,大井１－１７－３,スナックオリーブ,強化液 撤去2008,ウ,2004.07,2004.07,87.03,94,大井一丁目権現町会,大井第二,35.6075839,139.7302870
４８Ｂ－０８４,大井２－２１－１４,岡田宅,強化液　2011.1撤去,ア,2005.08,2005.08,84.04,97,大井二丁目町会,大井第二,35.6036119,139.7281487
４９Ｃ－０１６,二葉２－２２－１０,上高商店,強化液 撤去2009.8,ウ,2003.07,2003.07,2006.09,175,二葉中央町会,荏原第五,35.6042605,139.7229820
６１Ｃ－０５３,二葉２－１３－８,アビダシオン二葉,強化液 撤去2009.6,ウ,2005.08,2005.08,87.03,175,二葉中央町会,荏原第五,35.6040162,139.7241540
４７Ａ－２４５,南品川３－７－１７,藤美荘,強化液,ウ,2003.07,2003.07,90.01,20,三睦会町会,品川第二,35.6069242,139.7442582
４７Ａ－２５６,南品川５－１４－１８,南品川マンション,強化液,ウ,2003.07,2003.07,87.05,20,三睦会町会,品川第二,35.6078012,139.7404807
４７Ａ－２６３,南品川５－１１－２３,斎藤宅,強化液,ウ,2005.08,2005.08,84.03,23,南品川南睦会,品川第二,35.6075318,139.7397149
４７Ｂ－００９,東大井１－１－３,早川宅,強化液,ウ,"2006,07",2006.07,89.11,72,鮫洲北町会,大井第一,35.6066934,139.7438735
４７Ｂ－０１０,東大井１－２－９,駐車場,強化液,イ,2004.07,2004.07,89.11,72,鮫洲北町会,大井第一,35.6057546,139.7435822
４７Ｂ－０１２,東大井１－２－１,友水宅,強化液,ウ,2005.08,2005.08,89.11,72,鮫洲北町会,大井第一,35.6062329,139.7433505
４７Ｂ－０１４,東大井１－２－２０,大野宅,強化液,ウ,2004.07,2004.07,2003.01,72,鮫洲北町会,大井第一,35.6053355,139.7428422
４７Ｂ－０１８,東大井４－６－５,ＮＩＣハイム,強化液,ウ,2003.07,2003.07,87.07,89,東大井林町会,大井第一,35.6059838,139.7422459
４７Ｂ－０２１,東大井４－７－１７,小林宅,強化液,ウ,2005,2005,96.07,89,東大井林町会,大井第一,35.6040400,139.7409472
４７Ｂ－０２６,東大井１－２０－６,手島宅,強化液,ア,2003.06,2003.06,82.04,73,鮫洲仲町会,大井第一,35.6046623,139.7430023
４７Ｂ－０２９,東大井１－２３－９,日鮮技研,強化液,ウ,2005.03,2005.03,2005.03,73,鮫洲仲町会,大井第一,35.6030391,139.7421610
４７Ｂ－０３０,東大井１－２２－４,新庄宅前,強化液,ウ,2005.08,2005.08,93.04,73,鮫洲仲町会,大井第一,35.6040298,139.7418035
４７Ｂ－０３２,東大井２－６－８,㈱シンクロン,強化液,ウ,2006.08,2006.08,95.08,74,鮫洲南町会,大井第一,35.6023137,139.7423099
４７Ｂ－０３５,東大井２－９－４,山下宅,強化液,ア,2005.08,2005.08,92.01,74,鮫洲南町会,大井第一,35.6016515,139.7414665
４７Ｂ－０３６,東大井２－４－１９,平林宅,強化液,ウ,2002,2003.01,2003.01,74,鮫洲南町会,大井第一,35.6028841,139.7417464
４７Ｂ－０５０,東大井４－１２－５,大井仙台坂レジデンス,強化液,ウ,2005.08,2005.08,2000.06,88,東大井月見台町会,大井第一,35.6060192,139.7395250
４７Ｂ－０５２,東大井４－１５－９,直井宅,強化液,ウ,2003.07,2003.07,87.03,88,東大井月見台町会,大井第一,35.6048055,139.7397540
４７Ｂ－０５５,東大井２－４－１３,内田宅,強化液,ウ,2005.08,2005.08,95.09,74,鮫洲南町会,大井第一,35.6020675,139.7412597
４７Ｂ－０５７,東大井２－１－６,宇野宅,強化液,ア,2004.07,2004.07,87.03,86,大井元芝町会,大井第一,35.6027749,139.7406965
４７Ｂ－０６１,東大井３－６－５,三和大井町ビル,強化液,ウ,2004.07,2004.07,85.12,86,大井元芝町会,大井第一,35.6039705,139.7397875
４７Ｂ－０６２,東大井３－７－１,稲荷,強化液,ウ,2006.07,2006.07,95.1,86,大井元芝町会,大井第一,35.6027301,139.7392474
４７Ｂ－０７０,東大井３－１３－２７,雪下宅,強化液,ア,2005.08,2005.08,86.02,86,大井元芝町会,大井第一,35.6021574,139.7373389
４７Ｂ－０７１,東大井３－４－１４,東大井公園　防災器具置場,強化液,ウ,2002,2007.02,98.06,86,大井元芝町会,大井第一,35.6040946,139.7385915
４７Ｂ－０７２,東大井３－１１－１８,大井町ハイツ,強化液,ウ,2005.08,2005.08,2004.05,86,大井元芝町会,大井第一,35.6034396,139.7369627
４７Ｂ－０８８,東大井５－９－９,小松宅,強化液,ウ,2003.07,2003.07,93.06,87,大井立会町会,大井第一,35.6070576,139.7389264
４７Ｂ－０９５,東大井５－１２－１６,前田宅,強化液,ウ,2003.07,2003.07,88.09,87,大井立会町会,大井第一,35.6067637,139.7370941
４７Ｂ－０９８,東大井５－１７－３,プロバンス前,強化液,ウ,2005.04,2005.04,84.1,87,大井立会町会,大井第一,35.6065918,139.7358066
４７Ｂ－１００,東大井５－２３－２７,ウイング東大井２番館,強化液,ウ,2004.07,2004.07,2005.02,87,大井立会町会,大井第一,35.6046959,139.7361239
４７Ｂ－１０４,東大井３－２０－３４,佐々木アパ－ト,強化液,ウ,2003.09,2003.09,2005.03,85,大井関ケ原町会,大井第一,35.6015149,139.7365090
４７Ｂ－１０６,東大井６－１１－２１,小杉宅,強化液,ウ,2003.09,2003.09,86.02,85,大井関ケ原町会,大井第一,35.6026953,139.7358040
４７Ｂ－２１５,大井１－２－２０,武富士,強化液,ウ,99,2007.02,88.07,94,大井一丁目権現町会,大井第二,35.6069919,139.7347475
４７Ｂ－２２４,大井１－５０－１４,平和ビル,強化液,イ,2005.08,2005.08,94.07,95,大井一丁目鎧町会,大井第二,35.6049277,139.7344638
４７Ｂ－２４１,大井４－１０－７,ハイブロージャパン,強化液,ウ,99,2003.12,94.04,99,大井倉田町会,大井第二,35.6030130,139.7343491
４８Ｂ－００２,大井１－２－１３,ミルフォード,強化液,ウ,2005.08,2005.08,2003.06,94,大井一丁目権現町会,大井第二,35.6073541,139.7348287
４８Ｂ－０３２,大井４－１１－８,倉田保育園,強化液,ウ,94.04,2005.01,94.04,99,大井倉田町会,大井第二,35.6022613,139.7342703
４９Ａ－２１０,南品川５－１６－２４,増田宅,強化液,ウ,2005.08,2005.08,88.07,20,三睦会町会,品川第二,35.6073755,139.7428786
４９Ａ－２１６,南品川３－７－７,品川児童学園,強化液,ウ,90.04,2001.01,88.07,20,三睦会町会,品川第二,35.6073901,139.7450018
４９Ｂ－００６,東大井１－１５－７,松島旅館,強化液,ア,92.05,2007.02,85.12,72,鮫洲北町会,大井第一,35.6046290,139.7440897
４９Ｂ－００７,東大井１－３－１６,富士精螺㈱,強化液,ア,2005.01,2005.01,84.08,72,鮫洲北町会,大井第一,35.6050555,139.7435770
４９Ｂ－０１２,東大井１－２－１１,喫茶木の葉,強化液,ウ,90.04,2003.12,86.06,72,鮫洲北町会,大井第一,35.6053197,139.7433062
４９Ｂ－０２３,東大井１－２３－３,駐車場前,強化液,ウ,90.1,2003.12,88.07,73,鮫洲仲町会,大井第一,35.6038165,139.7421874
４９Ｂ－０２５,東大井１－２０－２,横田宅,強化液,ア,90.04,2003.12,88.07,73,鮫洲仲町会,大井第一,35.6048758,139.7424720
４９Ｂ－０２６,東大井１－２２－１６,坂尻宅前,強化液,ア,90.04,2003.12,88.07,73,鮫洲仲町会,大井第一,35.6035509,139.7412999
４９Ｂ－０２９,東大井２－４－１６,もみじ荘,強化液,ウ,2003.01,2003.01,2003.01,74,鮫洲南町会,大井第一,35.6024553,139.7414697
４９Ｂ－０４４,東大井４－１－５,杉江宅,強化液,ア,90.04,2003.12,88.07,88,東大井月見台町会,大井第一,35.6062220,139.7396022
４９Ｂ－０４６,東大井４－１２－１７,仙台坂コーポ,強化液,ア,90.04,2003.12,88.07,88,東大井月見台町会,大井第一,35.6061411,139.7390311
４９Ｂ－０４７,東大井４－１４－１,川端宅,強化液,ウ,2004.07,2004.07,2003.11,88,東大井月見台町会,大井第一,35.6053961,139.7390776
４９Ｂ－０４８,東大井４－１３－２,メゾン大井,強化液,ウ,90.04,2007.02,88.05,88,東大井月見台町会,大井第一,35.6053278,139.7387598
４９Ｂ－０５１,東大井２－１１－９,エクセレント品川,強化液,ア,2003.07,2003.07,87.03,86,大井元芝町会,大井第一,35.6020680,139.7402662
４９Ｂ－０５５,東大井３－６－１８,青木宅,強化液,ア,2002,2003.02,2003.08,86,大井元芝町会,大井第一,35.6028665,139.7396524
４９Ｂ－０５８,東大井３－１５－１,戸川宅,強化液,ウ,2003.07,2003.07,89.11,86,大井元芝町会,大井第一,35.6021685,139.7388213
４９Ｂ－０６３,東大井３－４－１,佐藤宅,強化液,ウ,90.04,2003.12,88.07,86,大井元芝町会,大井第一,35.6033778,139.7383610
４９Ｂ－０６４,東大井３－４－１,都営元芝ｱﾊﾟｰﾄ２号館,強化液,ウ,2004.07,2004.07,96.05,86,大井元芝町会,大井第一,35.6036072,139.7385135
４９Ｂ－０６７,東大井３－１－１７,酒本宅,強化液,ウ,2002,2007.02,2002.1,86,大井元芝町会,大井第一,35.6044665,139.7377699
４９Ｂ－０６８,東大井３－１３－１８,井上宅,強化液,ウ,2003.07,2003.07,94.08,86,大井元芝町会,大井第一,35.6018866,139.7369467
