路線番号,路線名称,観測地点地点名称,観測地点地点番号,歩行者類,自転車類,二輪車類動力付き,自動車類乗用車,自動車類小型貨物車,自動車類バス,自動車類普通貨物車,自動車類小型車計,自動車類大型車計,自動車類合計,大型車類混入率（％）,ピーク時間交通量自動車類（台／時）,ピーク時間交通量ピーク率（％）,昼夜率,混雑度,１７年度地点番号,１７年度交通量合計,交通量伸び率（２２／１７年）,平均旅行速度（ｋｍ／時）,交通量観測日観測日,交通量観測日天候,調査機関,路線番号,路線名称,地点番号
68,主要地方道練馬川口線,練馬区土支田１－２９,40870,609,1817,3759,14564,7069,474,7819,21633,8293,29926,27.7,2834,9.5,-,1.8,6057,35684,0.84,12.2,１０月７日（木）,晴,東京国道,68,主要地方道練馬川口線,40870
301,主要地方道白山祝田田町線,文京区本郷１,40890,48732,3989,-,16464,6970,208,2903,23434,3111,26545,11.7,2447,9.2,-,0.77,4042,27099,0.98,12.8,１０月５日（火）,晴,東京国道,301,主要地方道白山祝田田町線,40890
301,主要地方道白山祝田田町線,港区西新橋１－１－３,40900,16300,1246,2074,10396,3433,204,1306,13829,1510,15339,9.8,1470,9.6,-,0.46,4043,12416,1.24,10.3,１０月５日（火）,晴,東京国道,301,主要地方道白山祝田田町線,40900
301,主要地方道白山祝田田町線,港区愛宕２－３,40910,2810,355,748,10760,3284,285,1284,14044,1569,15613,10,1500,9.6,-,0.68,4044,16095,0.97,18.5,１０月２８日（木）,雨,建設局,301,主要地方道白山祝田田町線,40910
302,主要地方道新宿両国線,新宿区市谷田町１－１,40940,34098,1019,2402,9620,5087,191,1524,14707,1715,16422,10.4,1582,9.6,-,0.76,4045,26808,0.61,21.6,１０月５日（火）,晴,東京国道,302,主要地方道新宿両国線,40940
302,主要地方道新宿両国線,千代田区東神田２－１０－１３,40950,3629,2547,-,17122,10561,162,3851,27683,4013,31696,12.7,2865,9,-,0.96,44013,27099,1.17,14.6,１０月５日（火）,晴,東京国道,302,主要地方道新宿両国線,40950
304,主要地方道日比谷豊洲埠頭東雲町線,中央区有楽町２－５,40980,58992,1557,-,19245,6920,576,4370,26165,4946,31111,15.9,2859,9.2,-,0.86,4046,27799,1.12,11.8,１０月５日（火）,晴,東京国道,304,主要地方道日比谷豊洲埠頭東雲町線,40980
304,主要地方道日比谷豊洲埠頭東雲町線,江東区豊洲１－１,40990,2424,2549,-,11809,5584,729,3765,17393,4494,21887,20.5,2059,9.4,-,0.57,4047,17809,1.23,18.5,１０月５日（火）,晴,東京国道,304,主要地方道日比谷豊洲埠頭東雲町線,40990
304,主要地方道日比谷豊洲埠頭東雲町線,中央区晴海２－７,41000,515,522,-,9224,4658,227,6460,13882,6687,20569,32.5,1866,9.1,-,0.54,-,-,-,31.3,１０月５日（火）,晴,東京国道,304,主要地方道日比谷豊洲埠頭東雲町線,41000
305,主要地方道芝新宿王子線,港区白金６－１－１,41010,2291,272,-,5831,1747,234,197,7578,431,8009,5.4,761,9.5,-,0.91,4048,8337,0.96,14,１０月１９日（火）,曇,東京国道,305,主要地方道芝新宿王子線,41010
305,主要地方道芝新宿王子線,渋谷区千駄ヶ谷５,41020,7701,1508,3135,9881,3952,580,1624,13833,2204,16037,13.7,1529,9.5,-,0.91,4049,18604,0.86,11.1,１０月２６日（火）,曇,東京国道,305,主要地方道芝新宿王子線,41020
305,主要地方道芝新宿王子線,新宿区高田馬場１－１,41060,6468,2792,2761,14498,6855,453,2968,21353,3421,24774,13.8,2234,9,-,0.91,4050,25700,0.96,10.7,１０月２０日（水）,曇,建設局,305,主要地方道芝新宿王子線,41060
305,主要地方道芝新宿王子線,豊島区高田３－２３,41070,3355,1958,2719,12715,5907,428,2164,18622,2592,21214,12.2,2016,9.5,-,0.41,4051,22930,0.93,14.2,１０月２６日（火）,曇,東京国道,305,主要地方道芝新宿王子線,41070
305,主要地方道芝新宿王子線,豊島区上池袋４－９－８,41090,2563,3131,1853,10149,6016,750,2501,16165,3251,19416,16.7,1794,9.2,-,0.92,4052,22705,0.86,12.1,１０月２６日（火）,曇,東京国道,305,主要地方道芝新宿王子線,41090
306,主要地方道王子千住南砂町線,荒川区西尾久４－９－１,41130,829,1506,-,9404,7302,142,3559,16706,3701,20407,18.1,1995,9.8,-,0.77,4053,20550,0.99,24.2,９月３０日（木）,雨,東京国道,306,主要地方道王子千住南砂町線,41130
306,主要地方道王子千住南砂町線,荒川区東尾久１－２１－８,41140,1339,2297,-,9827,7337,185,3525,17164,3710,20874,17.8,2031,9.7,-,0.9,4054,21786,0.96,9.5,９月３０日（木）,雨,東京国道,306,主要地方道王子千住南砂町線,41140
306,主要地方道王子千住南砂町線,荒川区東日暮里１－５－７,41150,4426,2980,-,11062,7974,417,3565,19036,3982,23018,17.3,2074,9,-,0.95,4055,24342,0.95,21.6,９月３０日（木）,雨,東京国道,306,主要地方道王子千住南砂町線,41150
306,主要地方道王子千住南砂町線,荒川区南千住２－１５,41160,-,-,-,8096,5777,240,2599,13873,2839,16712,17,1501,9,-,0.86,4056,26542,0.63,14.9,９月３０日（木）,雨,東京国道,306,主要地方道王子千住南砂町線,41160
306,主要地方道王子千住南砂町線（１２時間）,荒川区南千住３－３８,41170,1440,3832,-,10590,6919,184,2861,17509,3045,20554,14.8,1850,9,1.37,1.02,4056,26542,0.77,22.3,９月３０日（木）,雨,東京国道,306,主要地方道王子千住南砂町線（１２時間）,41170
306,主要地方道王子千住南砂町線（２４時間）,荒川区南千住３－３８,41170,1440,3806,-,15843,8413,238,3748,24256,3986,28242,14.1,,,,,,37165,0.76,,９月３０日（木）,雨,東京国道,306,主要地方道王子千住南砂町線（２４時間）,41170
306,主要地方道王子千住南砂町線,墨田区立花１－１,41200,4979,4251,884,5118,2686,224,1284,7804,1508,9312,16.2,878,9.4,-,0.45,4057,12607,0.74,16.6,１０月５日（火）,晴,東京国道,306,主要地方道王子千住南砂町線,41200
307,主要地方道王子金町江戸川線,北区豊島５,41240,656,2557,-,6252,3832,460,1986,10084,2446,12530,19.5,1119,8.9,-,1.42,4058,6637,1.89,11.9,９月３０日（木）,雨,東京国道,307,主要地方道王子金町江戸川線,41240
307,主要地方道王子金町江戸川線（１２時間）,足立区梅島３－３４,41270,1927,1308,1688,18605,9380,332,7720,27985,8052,36037,22.3,3186,8.8,1.51,1.41,4059,37183,0.97,19.4,１０月２１日（木）,雨,建設局,307,主要地方道王子金町江戸川線（１２時間）,41270
307,主要地方道王子金町江戸川線（２４時間）,足立区梅島３－３４,41270,2714,1803,3945,29362,12955,428,11811,42317,12239,54556,22.4,,,,,,59195,0.92,,１０月２１日（木）,雨,建設局,307,主要地方道王子金町江戸川線（２４時間）,41270
307,主要地方道王子金町江戸川線,足立区大谷田３－２,41280,803,2026,1815,14551,8000,118,7183,22551,7301,29852,24.5,2696,9,-,1,4060,31058,0.96,12.8,１０月２０日（水）,曇,建設局,307,主要地方道王子金町江戸川線,41280
307,主要地方道王子金町江戸川線,足立区大谷田１－２８,41290,331,4026,-,11269,5333,287,2625,16602,2912,19514,14.9,1799,9.2,-,1.02,4061,7108,2.75,13.3,９月３０日（木）,雨,東京国道,307,主要地方道王子金町江戸川線,41290
307,主要地方道王子金町江戸川線,葛飾区水元５－１７,41300,116,109,191,3275,1057,229,551,4332,780,5112,15.3,491,9.6,-,0.79,4062,5411,0.94,19.3,１０月２０日（水）,曇,建設局,307,主要地方道王子金町江戸川線,41300
307,主要地方道王子金町江戸川線,葛飾区鎌倉４－１,41310,1057,2013,-,3652,1463,340,1193,5115,1533,6648,23.1,639,9.6,-,1.07,4063,7681,0.87,15.1,９月３０日（木）,雨,東京国道,307,主要地方道王子金町江戸川線,41310
307,主要地方道王子金町江戸川線,江戸川区南小岩３－２８,41320,815,1559,572,5420,2427,189,1112,7847,1301,9148,14.2,835,9.1,-,0.95,4064,10063,0.91,19.8,１０月２０日（水）,曇,建設局,307,主要地方道王子金町江戸川線,41320
307,主要地方道王子金町江戸川線,葛飾区高砂２－１７,41330,1186,1508,292,1964,1053,85,404,3017,489,3506,13.9,328,9.4,-,0.52,6093,4390,0.8,11.7,１０月２０日（水）,曇,建設局,307,主要地方道王子金町江戸川線,41330
308,主要地方道千住小松川葛西沖線,葛飾区小菅１－３４,41340,1799,1171,-,8668,5367,57,2567,14035,2624,16659,15.8,1561,9.4,-,0.94,4065,18631,0.89,22,９月３０日（木）,雨,東京国道,308,主要地方道千住小松川葛西沖線,41340
308,主要地方道千住小松川葛西沖線,葛飾区堀切３－１４,41350,1272,2412,995,5161,3299,81,1714,8460,1795,10255,17.5,1023,10,-,1.48,4066,12289,0.83,14.8,１０月２０日（水）,曇,建設局,308,主要地方道千住小松川葛西沖線,41350
308,主要地方道千住小松川葛西沖線,葛飾区東立石１－１３,41360,733,3206,1063,5567,2917,164,1384,8484,1548,10032,15.4,925,9.2,-,0.6,4067,12590,0.8,13.8,１０月２０日（水）,曇,建設局,308,主要地方道千住小松川葛西沖線,41360
308,主要地方道千住小松川葛西沖線,江戸川区中央４－１－１３,41370,3315,2731,-,7875,2564,395,1040,10439,1435,11874,12.1,1045,8.8,-,1.08,4068,12183,0.97,15.8,９月３０日（木）,雨,東京国道,308,主要地方道千住小松川葛西沖線,41370
308,主要地方道千住小松川葛西沖線,江戸川区船堀２－２２,41380,4830,2602,1070,7795,3246,801,1819,11041,2620,13661,19.2,1256,9.2,-,1.43,4069,15933,0.86,18.6,１０月２０日（水）,曇,建設局,308,主要地方道千住小松川葛西沖線,41380
311,主要地方道環状８号線,大田区羽田空港２－７,41430,17,15,212,6905,2140,503,2553,9045,3056,12101,25.3,1203,9.9,-,0.6,4070,12499,0.97,45.2,１０月２８日（木）,雨,建設局,311,主要地方道環状８号線,41430
311,主要地方道環状８号線,大田区南蒲田３－２,41440,783,1974,717,9607,4456,440,2722,14063,3162,17225,18.4,1589,9.2,-,0.94,4071,14417,1.19,14.9,１０月２８日（木）,雨,建設局,311,主要地方道環状８号線,41440
311,主要地方道環状８号線,大田区蒲田５－４９,41450,3213,3363,1345,12787,6359,157,3474,19146,3631,22777,15.9,2026,8.9,-,1.29,4072,22725,1,17.4,１０月２８日（木）,雨,建設局,311,主要地方道環状８号線,41450
311,主要地方道環状８号線,大田区田園調布１－３９－５,41460,808,690,1737,15567,8175,69,4352,23742,4421,28163,15.7,2611,9.3,-,0.73,4073,40280,0.7,31.7,１０月１９日（火）,曇,東京国道,311,主要地方道環状８号線,41460
311,主要地方道環状８号線,世田谷区上用賀５－１２,41470,587,1334,1767,26145,11327,330,8581,37472,8911,46383,19.2,4381,9.4,-,1.34,4074,51372,0.9,12.6,１０月２７日（水）,晴,建設局,311,主要地方道環状８号線,41470
311,主要地方道環状８号線（１２時間）,杉並区上高井戸１－１５,41480,1396,2323,-,24240,12218,216,8360,36458,8576,45034,19,4075,9,1.58,0.92,4075,44745,1.01,12.1,１０月１９日（火）,曇,東京国道,311,主要地方道環状８号線（１２時間）,41480
311,主要地方道環状８号線（２４時間）,杉並区上高井戸１－１５,41480,1396,2119,-,39738,16261,287,14660,55999,14947,70946,21.1,,,,,,68547,1.03,,１０月１９日（火）,曇,東京国道,311,主要地方道環状８号線（２４時間）,41480
311,主要地方道環状８号線,世田谷区上北沢５－４４－１０,41490,556,1624,1538,22852,9908,503,7746,32760,8249,41009,20.1,3764,9.2,-,1.27,4075,44745,0.92,7,１０月１９日（火）,曇,東京国道,311,主要地方道環状８号線,41490
311,主要地方道環状８号線,杉並区南荻窪１－５,41510,647,1254,1920,17486,9415,191,8113,26901,8304,35205,23.6,3269,9.3,-,1.12,4076,35935,0.98,13.2,１０月２０日（水）,曇,建設局,311,主要地方道環状８号線,41510
311,主要地方道環状８号線,杉並区今川１－１２－２０,41520,-,-,-,16097,8785,98,7884,24882,7982,32864,24.3,2912,8.9,-,1.03,4076,35935,0.91,15.9,１０月７日（木）,晴,東京国道,311,主要地方道環状８号線,41520
311,主要地方道環状８号線,練馬区下石神井１－１－３８,41530,1039,2029,2811,21515,12080,347,9793,33595,10140,43735,23.2,3843,8.8,-,1.26,4077,32019,1.37,6.9,１０月７日（木）,晴,東京国道,311,主要地方道環状８号線,41530
311,主要地方道環状８号線（１２時間）,練馬区平和台４－２２,41550,2845,3123,1909,14797,9178,239,4939,23975,5178,29153,17.8,2966,10.2,1.45,1.16,4078,16721,1.74,19.4,１０月１９日（火）,曇,建設局,311,主要地方道環状８号線（１２時間）,41550
311,主要地方道環状８号線（２４時間）,練馬区平和台４－２２,41550,4328,3948,2980,23294,11571,328,6968,34865,7296,42161,17.3,,,,,,25750,1.64,,１０月１９日（火）,曇,建設局,311,主要地方道環状８号線（２４時間）,41550
311,主要地方道環状８号線,練馬区北町１－１３,41560,586,1994,-,9620,6311,86,3558,15931,3644,19575,18.6,2073,10.6,-,0.44,-,-,-,39.2,１０月７日（木）,晴,東京国道,311,主要地方道環状８号線,41560
311,主要地方道環状８号線,板橋区小豆沢４－２５,41570,1107,1221,-,8195,5843,328,4967,14038,5295,19333,27.4,1719,8.9,-,1.28,4079,16861,1.15,20.4,９月３０日（木）,雨,東京国道,311,主要地方道環状８号線,41570
312,主要地方道白金台町等々力線,港区白金台５－２２－１１,41590,-,-,-,11775,3167,141,1463,14942,1604,16546,9.7,1733,10.5,-,0.65,4080,32235,0.51,14.2,１０月１９日（火）,曇,東京国道,312,主要地方道白金台町等々力線,41590
312,主要地方道白金台町等々力線（１２時間）,目黒区鷹番１－１０,41600,1256,1129,1309,17856,6664,408,2664,24520,3072,27592,11.1,2402,8.7,1.53,0.91,4081,30010,0.92,14.7,１０月２１日（木）,雨,建設局,312,主要地方道白金台町等々力線（１２時間）,41600
312,主要地方道白金台町等々力線（２４時間）,目黒区鷹番１－１０,41600,1829,1578,2044,29773,8291,560,3718,38064,4278,42342,10.1,,,,,,48787,0.87,,１０月２１日（木）,雨,建設局,312,主要地方道白金台町等々力線（２４時間）,41600
312,主要地方道白金台町等々力線,目黒区八雲１－５,41610,3053,536,1047,18851,6514,441,3115,25365,3556,28921,12.3,2687,9.3,-,0.99,4082,33570,0.86,16,１０月２１日（木）,雨,建設局,312,主要地方道白金台町等々力線,41610
312,主要地方道白金台町等々力線,世田谷区等々力６－４０－９,41620,1418,1697,1477,16544,6651,367,3148,23195,3515,26710,13.2,2577,9.6,-,0.94,4083,22862,1.17,17.5,１０月１９日（火）,曇,東京国道,312,主要地方道白金台町等々力線,41620
312,主要地方道白金台町等々力線,目黒区下目黒１－１,41630,24095,773,1317,9169,2728,529,1142,11897,1671,13568,12.3,1379,10.2,-,0.5,4080,32235,0.42,14.9,１０月１９日（火）,曇,東京国道,312,主要地方道白金台町等々力線,41630
313,主要地方道上野尾竹橋線,台東区根岸２－１８－２４,41640,6038,2203,-,3942,1812,144,532,5754,676,6430,10.5,659,10.2,-,0.35,4084,8232,0.78,16.5,９月３０日（木）,雨,東京国道,313,主要地方道上野尾竹橋線,41640
313,主要地方道上野尾竹橋線,荒川区町屋６－３２,41650,817,3513,-,6075,3598,227,1336,9673,1563,11236,13.9,1041,9.3,-,1.66,4085,13315,0.84,13.3,９月３０日（木）,雨,東京国道,313,主要地方道上野尾竹橋線,41650
314,主要地方道言問大谷田線,台東区橋場２－１－１９,41660,609,2166,-,4690,1919,142,749,6609,891,7500,11.9,765,10.2,-,0.22,4086,10017,0.75,17.6,９月３０日（木）,雨,東京国道,314,主要地方道言問大谷田線,41660
314,主要地方道言問大谷田線,足立区千住曙町４１,41670,-,-,-,5860,3300,90,1318,9160,1408,10568,13.3,1003,9.5,-,1.17,-,-,-,14.9,９月３０日（木）,雨,東京国道,314,主要地方道言問大谷田線,41670
314,主要地方道言問大谷田線,足立区柳原１,41680,255,2129,-,11034,6635,118,2629,17669,2747,20416,13.5,1989,9.7,-,1.38,4087,19512,1.05,10.1,９月３０日（木）,雨,東京国道,314,主要地方道言問大谷田線,41680
314,主要地方道言問大谷田線,葛飾区小菅４－２２,41690,-,-,-,7478,3818,292,2049,11296,2341,13637,17.2,1214,8.9,-,1.51,4087,19512,0.7,18.4,９月３０日（木）,雨,東京国道,314,主要地方道言問大谷田線,41690
315,主要地方道御徒町小岩線,台東区蔵前２－１－８,41700,3029,3006,2169,14394,8929,67,2925,23323,2992,26315,11.4,2377,9,-,0.92,4088,29215,0.9,27.5,１０月５日（火）,晴,東京国道,315,主要地方道御徒町小岩線,41700
315,主要地方道御徒町小岩線,江東区亀戸３－１,41710,2282,4389,1915,13801,6199,203,2397,20000,2600,22600,11.5,2083,9.2,-,1.27,4089,23059,0.98,19.3,１０月５日（火）,晴,東京国道,315,主要地方道御徒町小岩線,41710
315,主要地方道御徒町小岩線,江戸川区平井６－１－３８,41720,-,-,-,17510,10177,94,4326,27687,4420,32107,13.8,2799,8.7,-,1.02,4090,33087,0.97,27.4,９月３０日（木）,雨,東京国道,315,主要地方道御徒町小岩線,41720
