地点名:上一色橋　地盤上/地下1/地下2
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:47:25
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
29.95,.08049417,.0799942,-.2969785,.03099775,-.005999565,.0002499819,-.005499601,.1949859, 0.008249402 
29.96,.1137418,-.2002355,-.4987139,-.0262481,-.03374755,-.1367401,.0109992,.2027353,-0.06124556 
29.97,.220734,-.3819723,-.4889646,-.06499529,-.02974784,-.2189841,.05399609,.1557387,-0.05199623 
29.98,.2392327,-.5227121,-.578958,-.08224404,-.0164988,-.2314832,.09224331,.07899427,-0.04624665 
29.99,.1422397,-.7076987,-.6159554,-.05699587,-.01749873,-.1887363,.109992,-.02949786,-0.05249619 
30,-.05224621,-.7344468,-.2277335,-.02699804,-.05924571,-.1717376,.06724513,-.1394899,-0.07099485 
30.01,-.1329904,-.4594667,.2929788,-.01599884,-.09174335,-.1594884,.04749656,-.1492392,-0.03949714 
30.02,.006499529,-.1324904,.4034708,-.06524527,-.1072422,-.0952431,.04424679,-.09349322,-0.02099848 
30.03,.04599667,-.009999275,.1352402,-.13849,-.1079922,.01074922,.068995,-.01449895, 0.02124846 
30.04,-.06099558,.08574378,-.1764872,-.1614883,-.1479893,.05049634,.0772444,.05199623, 0.04524672 
30.05,-.09474313,.4079704,-.4017209,-.1152416,-.1687378,.03274763,.06549525,.1707376, 0.02974784 
30.06,.02874792,.8059416,-.3819723,-.06774509,-.1419897,-.009999275,0,.2352329,-0.05599594 
30.07,.1887363,.9314325,-.1284907,-.04874647,-.05149627,-.0579958,-.04924643,.165738,-0.1154916 
30.08,.2659807,.6989493,.05774581,-.05849576,.03324759,-.1334903,-.055246,-.004499674,-0.1267408 
30.09,.2849793,.3662235,.03624737,-.05299616,.06224549,-.2027353,-.005249619,-.109992,-0.1284907 
30.1,.3302261,.165238,-.07199478,-.03424752,.02299833,-.2327331,.01724875,-.1134918,-0.1729875 
30.11,.3622237,.05449605,-.04799652,-.007749438,.005249619,-.234983,.03874719,-.03899717,-0.1884863 
30.12,.2412325,-.1094921,.02674806,-.03324759,.0289979,-.2492319,.04899645,.04949641,-0.1899862 
30.13,-.06399536,-.1684878,-.1117419,-.08974349,.07024491,-.2499819,.07974422,.1207412,-0.1357402 
30.14,-.2957286,.07149482,-.3159771,-.1472393,.0579958,-.2449822,.0772444,.1899862,-0.08024418 
30.15,-.27598,.5052134,-.372223,-.1612383,-.002499819,-.2094848,.07674444,.2844794,-0.0427469 
30.16,-.09224331,.8394392,-.2939787,-.1454895,-.08599377,-.1227411,.05624592,.3222266,-0.02449822 
30.17,.08249402,.799692,-.2284834,-.06424534,-.1134918,-.0317477,.05049634,.2719803,-0.01149917 
30.18,.1524889,.3529744,-.1352402,.05174625,-.08474386,.03674734,.04649663,.1509891,-0.02724802 
30.19,.1269908,-.2682306,.04724658,.1309905,-.03324759,.13774,.05874574,.07624447,-0.02999783 
30.2,.1132418,-.8121911,.3109775,.08474386,-.04174697,.234233,.06099558,.07874429,-0.07474458 
30.21,.1062423,-1.137918,.5529599,.02149844,-.08599377,.2912289,.0952431,.1339903,-0.07424462 
30.22,.06499529,-1.084171,.5679588,-.01024926,-.1137418,.2127346,.1314905,.1589885,-0.01749873 
30.23,-.02799797,-.538211,.2359829,-.0002499819,-.09824288,-.0004999638,.1707376,.1679878, 0.1164916 
30.24,-.07024491,.2234838,-.2939787,-.001249909,-.09674299,-.2084849,.1679878,.13799, 0.2139845 
30.25,-.0564959,.759445,-.633954,-.02474821,-.1059923,-.2509818,.1447395,.1004927, 0.1707376 
30.26,-.08324397,.8724368,-.5267118,-.08624375,-.1317405,-.1617383,.1174915,.04999638,-0.01849866 
30.27,-.1339903,.5624592,-.1612383,-.1279907,-.1487392,-.08474386,.1232411,.002749801,-0.1269908 
30.28,-.1394899,.03674734,.03849721,-.1457394,-.1897362,-.07624447,.109742,-.0234983,-0.0179987 
30.29,-.06824505,-.4487175,-.151489,-.1014926,-.2092348,-.03299761,.09324324,.01149917, 0.1842366 
30.3,.07774436,-.7116984,-.4037207,-.02549815,-.2234838,.1444895,.0482465,.04124701, 0.2057351 
30.31,.1212412,-.6852003,-.02849793,.02749801,-.2257336,.3277262,.01999855,.03974712, 0.1164916 
30.32,.008249402,-.3852221,.8821861,-.008249402,-.2039852,.3282262,-.01449895,.02574813, 0.1399899 
30.33,.03574741,.1762372,1.270158,-.07549453,-.1232411,.3092276,-.02924788,.01524889, 0.2887291 
30.34,.1894863,.7734439,.6839504,-.1354902,-.01824868,.4104702,-.01874864,.006999493, 0.3784726 
30.35,.2279835,1.146667,.01224911,-.1302406,.01599884,.5162126,.0372473,.06249547, 0.3854721 
30.36,.1002427,1.127418,-.02724802,-.1187414,-.03149772,.4659662,.09374321,.124491, 0.3214767 
30.37,-.09174335,.8579378,.2819796,-.1292406,-.05349612,.2779799,.1369901,.1669879, 0.2259836 
30.38,-.2529817,.538461,.2917289,-.1472393,-.0509963,.04624665,.1232411,.1222411, 0.09174335 
30.39,-.2947286,.3027281,-.07049489,-.1162416,-.06924498,-.1579885,.09449315,.03049779, 0.004749656 
30.4,-.2352329,.1749873,-.3082277,-.07224476,-.1302406,-.3064778,.07674444,-.05824578,-0.07949424 
30.41,-.005999565,.1702377,-.2997283,-.05849576,-.1837367,-.3429751,.09599304,-.1119919,-0.1334903 
30.42,.3907217,.3189769,-.2564814,-.03924716,-.1397399,-.2922288,.09824288,-.1432396,-0.1739874 
30.43,.5529599,.469466,-.3332258,.03849721,-.01499891,-.1992356,.06849504,-.1229911,-0.234483 
30.44,.3262264,.5172125,-.4242193,.109742,.02599812,-.1554887,.006499529,-.0909934,-0.2652308 
30.45,.08674371,.4469676,-.3594739,.1262408,-.03324759,-.1817368,-.05574596,-.02124846,-0.1847366 
30.46,.09649301,.1819868,-.2164843,.06249547,-.09599304,-.1909862,-.09699297,.04499674,-0.02599812 
30.47,.234983,-.2602311,-.04374683,.004999638,-.07924426,-.06049562,-.09424317,.03949714, 0.152239 
30.48,.1734874,-.6437033,.3467249,.02599812,-.04574668,.1572386,-.08674371,-.008999348, 0.2142345 
30.49,-.1029925,-.7156981,.7959423,.1034925,-.007749438,.4034708,-.06174552,-.001749873, 0.124241 
30.5,-.3429751,-.496464,1.047924,.109742,.02774799,.5784581,-.04299688,.07549453,-0.01874864 
30.51,-.3552243,-.2147344,.9979277,.02124846,.09749293,.5584595,.02174842,.1702377,-0.009999275 
30.52,-.1289907,-.09874284,.4539671,-.08974349,.1877364,.3394754,.08874357,.2117347, 0.0882436 
30.53,.1134918,-.1399899,-.3612238,-.1017426,.2679806,.0579958,.1042424,.179737, 0.124241 
30.54,.2847294,-.1992356,-.7831932,-.01574886,.2882291,-.2599812,.07099485,.109992, 0.07424462 
30.55,.3784726,-.1699877,-.6792008,.07549453,.2364829,-.5364611,.02474821,.1197413, 0.03524745 
30.56,.289479,-.1982356,-.5734584,.0744946,.1439896,-.5862075,-.009749293,.1742374, 0.04724658 
30.57,-.01849866,-.3352257,-.6544526,.01899862,.06399536,-.3469748,.013749,.1582385, 0.08524382 
30.58,-.4332186,-.4564669,-.606706,.001999855,-.01174915,.06724513,.0262481,.07949424, 0.1174915 
30.59,-.5392109,-.4214694,.00924933,.03199768,-.06774509,.4572169,.01599884,.05699587, 0.1972357 
30.6,-.2629809,-.2507318,.9459314,.006749511,-.08324397,.6844504,.008249402,.1199913, 0.2977284 
30.61,.06174552,-.1597384,1.397399,-.05424607,-.04599667,.7551953,.08249402,.1827368, 0.3507246 
30.62,.1062423,-.2229838,1.077672,-.07124484,.01949859,.6926998,.1802369,.1392399, 0.2999783 
30.63,-.1259909,-.27598,.5362111,-.01974857,.08899355,.441968,.2299833,.04749656, 0.2464821 
30.64,-.1959858,-.2097348,.1769872,.002999783,.1114919,.0799942,.2117347,-.02049851, 0.2279835 
30.65,.1172415,-.1039925,-.07574451,.02099848,.1122419,-.1644881,.1759872,-.06099558, 0.1422397 
30.66,.3854721,-.03824723,-.3692232,.04874647,.1309905,-.2217339,.1609883,-.08524382,-0.06124556 
30.67,.2384827,.1312405,-.5784581,.08174407,.1317405,-.248232,.1634881,-.09299326,-0.2459822 
30.68,-.1917361,.3807224,-.5847076,.09699297,.1049924,-.3427252,.124741,-.08974349,-0.3844721 
30.69,-.4312187,.5917071,-.4034708,.09449315,.06524527,-.4507173,.06024563,-.07374465,-0.4772154 
30.7,-.3222266,.6217049,-.3049779,.06749511,.04899645,-.5852076,-.01474893,-.1304905,-0.4527172 
30.71,-.1064923,.2672306,-.3882219,.0634954,.07024491,-.7461959,-.06099558,-.2454822,-0.2884791 
30.72,.007249475,-.3069777,-.6457032,.09574306,.1122419,-.7356967,-.08749366,-.3289762,-0.1434896 
30.73,.08224404,-.5362111,-.772694,.1232411,.1309905,-.4059706,-.1174915,-.3217267,-0.1462394 
30.74,.09899282,-.3969712,-.3327259,.1117419,.1254909,.08499384,-.1502391,-.2037352,-0.262231 
30.75,.04849648,-.2092348,.4594667,.06824505,.0634954,.4262191,-.1682378,-.02699804,-0.3299761 
30.76,-.02724802,-.004749656,.9164336,-.007749438,-.0262481,.4312187,-.1489892,.1077422,-0.2829795 
30.77,-.03099775,.2059851,.5697087,-.08999348,-.05324614,.1367401,-.09024346,.1774871,-0.1667379 
30.78,.1222411,.2569814,-.2252337,-.1642381,-.02774799,-.2777299,-.03024781,.192986,-0.1249909 
30.79,.3239765,.1889863,-.8259401,-.1647381,.06199551,-.6459532,.03274763,.193486,-0.248482 
30.8,.2962285,.1499891,-1.072422,-.1062423,.1762372,-.9464314,.07849431,.1339903,-0.3894718 
30.81,.1079922,.1354902,-1.152166,-.03949714,.2534816,-1.10817,.110742,.02149844,-0.4457177 
30.82,-.1144917,.09449315,-1.203913,.02674806,.2947286,-.9581805,.09924281,-.0662452,-0.4407181 
30.83,-.1859865,.1117419,-1.065173,.09349322,.2712303,-.5829577,.05924571,-.068995,-0.3874719 
30.84,.03374755,.1202413,-.5264618,.1222411,.1302406,-.2389827,.00924933,-.02199841,-0.220484 
30.85,.4582168,.03474748,.1314905,.1614883,-.03899717,.03024781,-.013749,.04699659, 0.01724875 
30.86,.6664517,-.05599594,.4029708,.192986,-.1417397,.2949786,-.02024853,.08899355, 0.2079849 
30.87,.4592167,-.2154844,.5322114,.1667379,-.2029853,.5279617,-.04199696,.1017426, 0.3297261 
30.88,.06299543,-.5059633,.9684298,.05299616,-.2659807,.7101985,-.07199478,.09999275, 0.4392182 
30.89,-.1862365,-.7464459,1.321654,-.06024563,-.3244765,.8646873,-.04899645,.1054924, 0.5444605 
30.9,-.2387327,-.7331969,1.10092,-.1134918,-.27648,.978929,-.007249475,.05774581, 0.6264546 
30.91,-.2654808,-.5752083,.5682088,-.1259909,-.1299906,.979679,.02099848,-.01349902, 0.6332041 
30.92,-.4319687,-.3552243,.455467,-.1444895,-.003749728,.8404391,.04199696,-.03424752, 0.5279617 
30.93,-.524462,-.004749656,.7566952,-.1724875,.05974567,.5854576,.06699514,-.04299688, 0.3397254 
30.94,-.4222194,.3642236,.8306898,-.1917361,.08324397,.2474821,.08599377,-.06749511, 0.1569886 
30.95,-.2239838,.4062206,.4164698,-.178737,.09149337,-.1074922,.08624375,-.08524382, 0.03324759 
30.96,-.09924281,.110742,-.2579813,-.1264908,.05449605,-.3792225,.01949859,-.1319904,-0.03649735 
30.97,-.03749728,-.06049562,-.9079342,-.03249764,-.03624737,-.5442106,-.06324542,-.1634881,-0.07549453 
30.98,.001999855,.124491,-1.24141,.06399536,-.1182414,-.5882074,-.1069922,-.09449315,-0.1724875 
30.99,.05749583,.3534744,-1.088171,.109742,-.1019926,-.5194623,-.09824288,.04074705,-0.2984784 
31,.04624665,.3704731,-.5532099,.08874357,.03374755,-.3837222,-.05899572,.1144917,-0.3204768 
31.01,.1012427,.2427324,-.05499601,.09849286,.1847366,-.2414825,-.03199768,.08624375,-0.1979856 
31.02,.3404753,.2224839,.1492392,.1804869,.2419825,-.07424462,-.03399754,.06874502,-0.00924933 
31.03,.5922071,.4242193,.1567386,.2539816,.2039852,.08249402,-.007499456,.1017426, 0.0924933 
31.04,.5147127,.4904644,.2437323,.248982,.1574886,.2122346,.07424462,.1424897, 0.1639881 
31.05,.09174335,.1972357,.4807152,.1674879,.1537389,.3152272,.1407398,.1012427, 0.3022281 
31.06,-.4099703,-.1909862,.6062061,.08149409,.1757373,.4544671,.1492392,-.002749801, 0.4812151 
31.07,-.5329614,-.3157271,.5974567,.02974784,.1752373,.6632019,.09599304,-.03749728, 0.5779581 
31.08,-.2179842,-.1632382,.8084414,.005749583,.1299906,.8336896,.02124846,.0482465, 0.565709 
31.09,.1347402,.01524889,1.221161,-.002499819,.06324542,.8464386,-.0004999638,.1559887, 0.5062133 
31.1,.1774871,.1579885,1.217662,.02299833,.00799942,.7019491,.04399681,.166238, 0.4332186 
31.11,.009999275,.3107275,.4794652,.06249547,-.07774436,.3852221,.0717448,.124241, 0.2737302 
31.12,-.1599884,.3002282,-.4172198,.04974639,-.2174842,-.005999565,.03499746,.124741, 0.07199478 
31.13,-.1694877,-.03749728,-.8891855,-.02399826,-.3777226,-.3082277,-.04499674,.08649373,-0.09924281 
31.14,-.1169915,-.5069633,-.8764365,-.1167415,-.4979639,-.4092203,-.07474458,.005249619,-0.1819868 
31.15,-.1319904,-.7579451,-.6737012,-.1727375,-.5462104,-.3924716,-.06274545,-.07924426,-0.1504891 
31.16,-.2869792,-.5972067,-.5064633,-.1547388,-.5059633,-.3137273,-.06799507,-.1157416,-0.01724875 
31.17,-.4504673,-.1637381,-.3024781,-.05174625,-.41397,-.165738,-.08924353,-.09599304, 0.09949279 
31.18,-.4807152,.2302333,.1167415,.08899355,-.2887291,.06324542,-.07599449,-.03549743, 0.1229911 
31.19,-.2112347,.4019709,.7561952,.1482393,-.1442395,.2462322,-.04899645,.007249475, 0.05199623 
31.2,.1292406,.2909789,1.260909,.1034925,-.01899862,.3299761,-.005999565,.007499456, 0.013749 
31.21,.2934787,.05549598,1.217162,-.006249547,.04349685,.3599739,.01124918,-.03924716, 0.08349395 
31.22,.3102275,-.1067423,.579208,-.07024491,.06549525,.358724,.03774726,-.07349467, 0.2314832 
31.23,.2437323,-.1567386,-.1459894,-.04724658,.06224549,.3074777,.07074487,-.004749656, 0.2674806 
31.24,.05874574,-.165488,-.3334758,-.007749438,.1012427,.2527317,.09749293,.06774509, 0.1619883 
31.25,-.1364901,-.1389899,.1127418,-.001999855,.2262336,.1637381,.1229911,.08074415,-0.02824795 
31.26,-.2019854,.008999348,.4317187,.001249909,.3604739,.02674806,.1439896,.07849431,-0.1907362 
31.27,-.1362401,.3129773,.04474676,.04649663,.3902217,-.2004855,.1339903,.05749583,-0.2874792 
31.28,-.1014926,.6459532,-.7629447,.1164916,.2864792,-.5307115,.0979929,.03374755,-0.2252337 
31.29,-.08024418,.7424462,-1.429396,.1069922,.109742,-.7764437,.055246,-.03774726,-0.09274328 
31.3,-.04974639,.564959,-1.566386,.03749728,-.009749293,-.6737012,-.01524889,-.1612383, 0.02449822 
31.31,-.07674444,.3924716,-.9209332,-.01499891,-.05149627,-.2547315,-.09724295,-.2499819, 0.05699587 
31.32,-.1304905,.302978,.2792298,-.008499384,-.05899572,.3052279,-.1324904,-.2394826, 0.03974712 
31.33,.01974857,.1594884,1.364401,-.01524889,-.08874357,.800192,-.1309905,-.1727375, 0.01949859 
31.34,.3414752,-.03374755,1.79937,-.04199696,-.1224911,1.096671,-.09624302,-.07199478, 0.1412398 
31.35,.5859575,-.1329904,1.532639,-.04899645,-.1332403,1.080922,-.07024491,.005999565, 0.3084776 
31.36,.5222121,-.1782371,.9406818,-.01524889,-.1112419,.7981921,-.0399971,.07474458, 0.4199696 
31.37,.3289762,-.1889863,.4729657,-.03249764,-.06424534,.3557242,-.007249475,.09299326, 0.4269691 
31.38,.2107347,-.1489892,.1319904,-.1212412,-.002749801,-.1019926,.01774871,.07299471, 0.3767227 
31.39,.2727302,-.1547388,-.3512245,-.2214839,.02649808,-.399471,.01199913,.03649735, 0.2499819 
31.4,.303228,-.2234838,-.772694,-.2444823,.01899862,-.4954641,-.007749438,.007499456, 0.0607456 
31.41,.1317405,-.2252337,-.7786936,-.1769872,-.0262481,-.4777154,-.04424679,.02199841,-0.1607383 
31.42,-.1319904,-.08124411,-.4897145,-.09924281,-.04249692,-.4297189,-.06874502,.1207412,-0.2912289 
31.43,-.2452322,.110992,-.2679806,-.06774509,-.02049851,-.4612166,-.1144917,.2459822,-0.3594739 
31.44,-.234983,.1069922,-.3062278,-.03624737,.02674806,-.5084631,-.110242,.3364756,-0.3622237 
31.45,-.2462322,-.1994855,-.4544671,-.006249547,.01874864,-.5094631,-.0509963,.3339758,-0.4239693 
31.46,-.3689733,-.5642091,-.4037207,.02299833,-.05974567,-.4627165,.03124774,.2772299,-0.4577168 
31.47,-.3799725,-.7049489,-.2439823,.03199768,-.1829867,-.4149699,.09924281,.2309833,-0.4527172 
31.48,-.1664879,-.5912071,-.3252264,.03199768,-.2472321,-.3297261,.2077349,.2117347,-0.4789653 
31.49,.01899862,-.3874719,-.5359612,.03549743,-.1992356,-.2647308,.3112274,.1724875,-0.5479603 
31.5,.02124846,-.1749873,-.4854648,.007499456,-.05699587,-.2747301,.3599739,.1139917,-0.4764655 
31.51,.06824505,.0164988,-.3534744,-.05724585,.1064923,-.3332258,.3184769,.04299688,-0.3002282 
31.52,.2939787,.1037425,-.3384755,-.0979929,.2829795,-.3339758,.2449822,-.02974784,-0.1892363 
31.53,.4882146,.07024491,-.1872364,-.1137418,.3574741,-.3057278,.151989,-.1482393,-0.1909862 
31.54,.4264691,.01274908,.1254909,-.06974494,.3097275,-.2962285,.0799942,-.2237338,-0.1114919 
31.55,.2302333,.05949569,.0909934,-.007749438,.1727375,-.2404826,-.01774871,-.1879864, 0.01499891 
31.56,.07349467,.2352329,-.3914716,.0109992,.05574596,-.003499746,-.1199913,-.09399319, 0.08524382 
31.57,-.003499746,.3057278,-.5254619,-.03049779,-.05499601,.2784798,-.1974857,-.04924643, 0.09324324 
31.58,.0109992,.1342403,.1869864,-.09049344,-.13749,.4472176,-.2057351,-.02999783, 0.1337403 
31.59,.164988,.02299833,1.044674,-.1472393,-.1909862,.482965,-.1544888,.02324831, 0.1397399 
31.6,.2522317,.1164916,1.155166,-.1529889,-.1899862,.4664662,-.06149554,.08049417, 0.1194913 
31.61,.04624665,.2507318,.662702,-.1127418,-.1322404,.3519745,.002499819,.09174335, 0.05349612 
31.62,-.4152199,.2454822,.1737374,-.05749583,-.06824505,.1414897,.07299471,.06299543, 0.06474531 
31.63,-.7814434,.1317405,-.2099848,-.04424679,-.06849504,-.09499311,.1059923,-.004249692, 0.1137418 
31.64,-.7579451,.1189914,-.5007137,-.07574451,-.08299398,-.1954858,.08624375,-.1062423, 0.1349902 
31.65,-.4017209,.3704731,-.4607166,-.1064923,-.1054924,-.08699369,.02949786,-.2042352, 0.0509963 
31.66,.02724802,.8346895,-.02024853,-.1044924,-.1614883,.09924281,.001249909,-.2104847,-0.008749366 
31.67,.4019709,1.204413,.4252192,-.09924281,-.2282335,.1672379,-.02674806,-.1399899,-0.0289979 
31.68,.6789508,1.258659,.3932215,-.0634954,-.2422324,.1279907,-.0234983,-.06024563,-0.04449677 
31.69,.7976922,.896435,.03399754,-.04224694,-.1837367,-.02949786,-.01599884,-.01999855,-0.08074415 
31.7,.7184479,.1822368,-.166238,-.07649446,-.1197413,-.2929788,-.01824868,.004499674,-0.07549453 
31.71,.6402036,-.6664517,-.3619738,-.1404898,-.13849,-.4559669,-.04199696,.003749728,-0.0607456 
31.72,.5802079,-1.221161,-.6936997,-.1562387,-.1899862,-.3837222,-.03899717,-.01324904,-0.05949569 
31.73,.330726,-1.231161,-.868687,-.1397399,-.2387327,-.207235,-.05324614,-.001499891,-0.07899427 
31.74,-.124741,-.7126983,-.6034563,-.09724295,-.2594812,-.05149627,-.06199551,.06399536,-0.02674806 
31.75,-.5149627,.1859865,-.04799652,-.04924643,-.2422324,.01949859,-.08674371,.1214912, 0.004249692 
31.76,-.5947069,.9821788,.4032208,.02699804,-.1224911,.01524889,-.06524527,.1624882,-0.06199551 
31.77,-.3657235,1.125168,.5979567,.07674444,.03399754,-.06974494,-.02299833,.1562387,-0.2377328 
31.78,-.1222411,.5707086,.5867075,.05424607,.1579885,-.2512318,.01324904,.1739874,-0.344475 
31.79,.009499311,-.193486,.1219912,-.006499529,.1782371,-.4499674,.007749438,.1914861,-0.3267263 
31.8,.01874864,-.607706,-.7506956,-.009749293,.1334903,-.4787153,.0004999638,.165738,-0.220234 
31.81,-.1564887,-.5907072,-1.204413,.03874719,.07899427,-.3809724,-.05149627,.0799942,-0.1389899 
31.82,-.4072205,-.3897218,-.7416962,.1229911,.04349685,-.2114847,-.0924933,-.01574886,-0.04849648 
31.83,-.4052206,-.2642308,.1227411,.1827368,.01724875,.07049489,-.110742,-.09299326,-0.0179987 
31.84,-.1127418,-.2382327,.82769,.2219839,.01599884,.4202195,-.05399609,-.1134918,-0.09549308 
31.85,.1894863,-.2119846,1.257659,.2272335,.03699732,.6132056,.007749438,-.04174697,-0.1877364 
31.86,.3287262,-.1067423,1.282907,.1679878,.0662452,.4847149,.04574668,.1029925,-0.1157416 
31.87,.2704804,.0289979,.5882074,.06224549,.07524455,.1159916,.07424462,.2384827,-0.008249402 
31.88,.03899717,.01274908,-.5344613,.01199913,.08474386,-.1972357,.1267408,.2547315,-0.01849866 
31.89,-.2107347,-.1604884,-1.144917,.02724802,.05699587,-.3519745,.1759872,.1589885,-0.1644881 
31.9,-.3709731,-.3354757,-.8039417,.06049562,-.01549888,-.386722,.1952358,.07149482,-0.1752373 
31.91,-.2594812,-.3122274,-.2359829,.04324687,-.08299398,-.3114774,.1392399,.01299906,-0.01724875 
31.92,.01774871,-.0717448,-.1864865,.0634954,-.01074922,-.06274545,.06649518,.01349902, 0.09274328 
31.93,.09424317,.1984856,-.2019854,.1277407,.1192414,.2232338,.01874864,.05124629,-0.004749656 
31.94,-.1319904,.3299761,.248482,.1737374,.1757373,.2842294,.004749656,.1347402,-0.1169915 
31.95,-.3632237,.345225,.633954,.1167415,.1257409,.02974784,-.02999783,.2402326,-0.1157416 
31.96,-.3637236,.2522317,.08974349,.0192486,.0799942,-.3134773,-.01199913,.2872292,-0.04774654 
31.97,-.3577241,0,-1.039675,-.03474748,.007249475,-.5949569,.04024708,.2307333,-0.08199406 
31.98,-.4777154,-.2732302,-1.52364,-.02499819,-.1159916,-.800192,.08574378,.1387399,-0.1092421 
31.99,-.4039707,-.207485,-1.125168,-.0179987,-.2729802,-.8536881,.08699369,.03824723,-0.1702377 
32,-.08874357,.2534816,-.6259546,.001249909,-.3354757,-.5862075,.1029925,-.01024926,-0.3264763 
32.01,.08224404,.7129483,-.3184769,.01599884,-.2934787,-.2062351,.09999275,-.02424824,-0.5409608 
32.02,-.02299833,.7826933,.0717448,.006999493,-.2574813,-.08474386,.0909934,.001999855,-0.6594522 
32.03,-.04499674,.5144627,.3924716,-.04374683,-.2989783,-.2357329,.1032425,.02799797,-0.6237048 
32.04,.2307333,.1177415,.289229,-.08449388,-.317977,-.4104702,.1327404,.03624737,-0.4649663 
32.05,.4679661,-.3812224,-.09049344,-.06924498,-.2659807,-.5144627,.1119919,-.04324687,-0.2634809 
32.06,.3232266,-.7916926,-.3687233,.008499384,-.1894863,-.4884646,.08674371,-.1287407,-0.03299761 
32.07,-.0772444,-.6529527,-.593457,.05399609,-.2107347,-.2707304,.04499674,-.2117347, 0.08724368 
