地点名:羽村大橋　地盤上/橋脚P7/橋脚P9
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:48:10
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
171.47,-.3617238,.05824578,-.2642308,-3.748228,.9996775,-.5552098,-2.585313,2.107597,-0.2784798 
171.48,-.41372,.1079922,-.2454822,-4.441678,1.062923,-.5494602,-2.644558,2.586313,-0.4959641 
171.49,-.4842149,-.04424679,-.3197268,-3.936465,.9959278,-.5204623,-2.509568,3.069528,-0.703199 
171.5,-.5274618,-.2554815,-.3517245,-2.62606,.7379465,-.5287117,-2.157844,3.494497,-0.8456887 
171.51,-.5202123,-.3409753,-.3487247,-1.166415,.3939714,-.6184552,-1.863365,3.807474,-0.8314397 
171.52,-.4529672,-.3007282,-.2787298,-.05449605,.07824433,-.7059488,-1.778121,4.057206,-0.7819433 
171.53,-.441468,-.2019854,-.3354757,.5224621,-.2407326,-.7249475,-1.65388,4.251692,-0.8301898 
171.54,-.4799652,-.1277407,-.5114629,.814191,-.4322187,-.6931998,-1.450645,4.336185,-0.896935 
171.55,-.4627165,-.004999638,-.5829577,1.152916,-.3697232,-.6834505,-1.011177,4.311937,-0.9569306 
171.56,-.3539743,.1214912,-.482715,1.392649,-.1864865,-.6294544,-.4722158,4.13945,-0.9506811 
171.57,-.206985,.233983,-.2727302,1.263408,.1029925,-.4714658,.02274835,3.770227,-0.9094341 
171.58,-.1297406,.4109702,-.2662307,.8716868,.4999638,-.3259764,.2809796,3.263263,-0.8381892 
171.59,-.2392327,.3809724,-.4877146,.3102275,.7896928,-.2079849,.3007282,2.743551,-0.7834432 
171.6,-.3089776,.1409898,-.5324614,-.303728,.9089341,-.1307405,.3469748,2.272585,-0.7086986 
171.61,-.2124846,.08849359,-.3614738,-.7519455,.9911782,-.1064923,.5392109,1.853366,-0.6269546 
171.62,-.1087421,.2844794,-.2102348,-.8574378,.9954278,-.1267408,.8391892,1.441646,-0.5989566 
171.63,-.1947359,.468716,-.2127346,-.6192051,.7876929,-.2197341,1.10092,1.052924,-0.6652018 
171.64,-.4494674,.4777154,-.3082277,-.110742,.4612166,-.3564742,1.261909,.7056988,-0.7789435 
171.65,-.7209477,.4202195,-.4154699,.6227049,.1577386,-.5207123,1.305905,.4154699,-0.8479385 
171.66,-.9164336,.4312187,-.5057133,1.422147,-.04199696,-.6732012,1.336153,.2037352,-0.8821861 
171.67,-1.038425,.4172198,-.509963,1.989106,-.03824723,-.7899427,1.350152,.04149699,-0.8941852 
171.68,-1.053674,.3424752,-.4019709,2.142595,.1939859,-.8156909,1.288407,-.2129846,-0.8294399 
171.69,-1.039425,.2292334,-.3382255,1.868365,.5194623,-.7616948,1.171165,-.6179552,-0.7426962 
171.7,-1.011427,.01724875,-.3882219,1.282157,.7839432,-.7359467,.9879284,-1.136668,-0.6332041 
171.71,-.9806789,-.2537316,-.3672234,.5737084,.9184334,-.7019491,.8206905,-1.623632,-0.6114557 
171.72,-.883436,-.3229766,-.2222339,-.124491,.9429317,-.510213,.7006992,-2.077099,-0.6189551 
171.73,-.7209477,-.2042352,-.05424607,-.7609448,.9146837,-.2667307,.5867075,-2.493319,-0.5164626 
171.74,-.5967067,-.1049924,.05399609,-1.296406,.9409318,-.1364901,.4857148,-2.817546,-0.3344758 
171.75,-.5964568,-.0344975,.06774509,-1.730125,1.030175,-.09924281,.2549815,-3.03453,-0.2059851 
171.76,-.6157054,.0717448,.03124774,-2.110097,1.10442,-.1037425,-.04874647,-3.156271,-0.2334831 
171.77,-.5759583,.1294906,-.0882436,-2.240088,1.126168,-.166238,-.3629737,-3.143522,-0.3687233 
171.78,-.4994638,.13799,-.1894863,-1.994855,.9749293,-.2374828,-.6167053,-3.058028,-0.4069705 
171.79,-.4397181,.13849,-.2589812,-1.480393,.6389537,-.3734729,-.814441,-2.941037,-0.3664734 
171.8,-.4202195,.02699804,-.41397,-.813691,.3027281,-.5222121,-.9164336,-2.766299,-0.4252192 
171.81,-.4544671,-.2442323,-.5129628,-.1592385,.1254909,-.6524527,-1.068673,-2.518067,-0.4437178 
171.82,-.4617165,-.4397181,-.5962068,.2922288,.1114919,-.7564452,-1.264908,-2.161093,-0.4189696 
171.83,-.4114702,-.4454677,-.8159409,.3534744,.1717376,-.8814361,-1.491892,-1.749623,-0.4749656 
171.84,-.3752228,-.4864647,-.9751793,-.1249909,.2752301,-.9199333,-1.679378,-1.315905,-0.662452 
171.85,-.3637236,-.7359467,-.9124339,-.9781791,.2802297,-.8331896,-1.827118,-.8026918,-0.8384392 
171.86,-.3019781,-.9864285,-.6852003,-1.727125,.1527389,-.7399464,-1.983106,-.2252337,-0.82794 
171.87,-.3112274,-1.130418,-.6137055,-2.06635,-.03849721,-.717948,-2.048602,.3689733,-0.7541953 
171.88,-.4589667,-1.260909,-.6634519,-2.006855,-.2389827,-.7806934,-2.054851,.9621803,-0.7074487 
171.89,-.6302043,-1.37865,-.6719513,-1.729375,-.386722,-.8356894,-2.012354,1.541138,-0.7236975 
171.9,-.6714513,-1.352652,-.620705,-1.411398,-.3759727,-.759195,-1.979107,2.059101,-0.7429461 
171.91,-.5759583,-1.207912,-.427469,-1.192414,-.2597312,-.6024563,-1.93311,2.502069,-0.6989493 
171.92,-.4682161,-.9759293,-.1909862,-1.087921,-.1297406,-.4814651,-1.806619,2.853793,-0.6147054 
171.93,-.4644663,-.82719,-.1027426,-1.015676,.01699877,-.4229693,-1.628382,3.122524,-0.5752083 
171.94,-.5842077,-.9391819,-.1852366,-.8594377,.1989856,-.3797225,-1.451145,3.336258,-0.5589595 
171.95,-.7691942,-1.138417,-.3614738,-.5822078,.3144772,-.4459677,-1.259659,3.45225,-0.5182124 
171.96,-.8609376,-1.221911,-.4372183,-.247732,.3287262,-.5709586,-1.014426,3.407253,-0.5017136 
171.97,-.896685,-1.087421,-.3602239,.01024926,.3014781,-.6637019,-.7564452,3.285762,-0.5122129 
171.98,-.938182,-.8049417,-.1727375,.09974277,.2687305,-.6612021,-.5544598,3.115774,-0.5989566 
171.99,-1.037175,-.5317115,-.02524817,-.01999855,.248732,-.6154554,-.4064705,2.923538,-0.6996993 
172,-1.058673,-.3104775,-.06949496,-.4434679,.2984784,-.5824578,-.3814723,2.729802,-0.7151982 
172.01,-.9449315,-.1542388,-.2532316,-1.138168,.427969,-.55171,-.427719,2.591312,-0.7599449 
172.02,-.731697,-.08849359,-.4162198,-1.731125,.5859575,-.4902145,-.4432179,2.510568,-0.8699369 
172.03,-.5864575,-.05449605,-.4022208,-1.824118,.6719513,-.4587168,-.4252192,2.411825,-0.9446815 
172.04,-.5542098,-.05774581,-.2574813,-1.440396,.6632019,-.4047207,-.4492174,2.281085,-0.9036845 
172.05,-.5309615,-.06024563,-.1269908,-.9396819,.6374538,-.3412253,-.5324614,2.144845,-0.7976922 
172.06,-.4702159,-.1487392,-.02674806,-.6422035,.6734512,-.2674806,-.7711941,1.977607,-0.6562024 
172.07,-.4639664,-.2367328,-.007499456,-.6677016,.8044417,-.1877364,-1.172165,1.79062,-0.5062133 
172.08,-.4874647,-.179237,-.1769872,-.869437,.8936852,-.1339903,-1.477893,1.559387,-0.3504746 
172.09,-.5264618,-.1147417,-.3417252,-1.125168,.8254402,-.1132418,-1.51939,1.252159,-0.2379827 
172.1,-.4759655,-.09499311,-.3059778,-1.367901,.6727012,-.04124701,-1.260409,.8704369,-0.2034853 
172.11,-.3364756,-.04999638,-.1427397,-1.501141,.482715,.05424607,-.868687,.4749656,-0.220734 
172.12,-.193236,-.02649808,-.0564959,-1.397399,.3644736,.06649518,-.6564524,.1184914,-0.1607383 
172.13,-.1599884,-.1994855,-.1159916,-1.017176,.386472,-.01849866,-.6804507,-.2514818,-0.08574378 
172.14,-.2852293,-.4462177,-.2597312,-.4762155,.5217122,-.1047424,-.8096913,-.6022063,-0.09424317 
172.15,-.4387182,-.5992066,-.3197268,-.0537461,.6999493,-.1534889,-.8681871,-.923683,-0.1082422 
172.16,-.4109702,-.6946996,-.2969785,.007749438,.9186834,-.1569886,-.6944497,-1.286657,-0.06774509 
172.17,-.2562314,-.7319469,-.3319759,-.2587312,1.114169,-.1894863,-.3142272,-1.672379,-0.05749583 
172.18,-.1602384,-.7456959,-.3459749,-.6324542,1.187164,-.248232,.0952431,-2.013604,-0.06924498 
172.19,-.1967357,-.7626947,-.2804797,-.8269401,1.125918,-.2644808,.3884718,-2.260836,-0.06974494 
172.2,-.3217267,-.7759438,-.2224839,-.6802007,.9311825,-.2919788,.5312115,-2.435073,-0.03324759 
172.21,-.5959568,-.7606949,-.2034853,-.164988,.5924571,-.4014709,.5047134,-2.541066, 0.04224694 
172.22,-.9169335,-.7834432,-.2579813,.4339685,.1364901,-.5209622,.3784726,-2.508818, 0.109742 
172.23,-1.159666,-.8366894,-.372973,.8424389,-.3012282,-.6409535,.2539816,-2.375828, 0.110992 
172.24,-1.282657,-.8679371,-.4177197,1.006927,-.5969567,-.7074487,.165238,-2.194341, 0.002999783 
172.25,-1.326404,-.855188,-.3642236,.8681871,-.7149482,-.6712013,.06224549,-1.904112,-0.1487392 
172.26,-1.342903,-.8091913,-.3292261,.3782226,-.607456,-.6394536,.02649808,-1.502391,-0.3069777 
172.27,-1.322904,-.8129411,-.303978,-.4172198,-.2794797,-.564959,.03774726,-1.021926,-0.4484675 
172.28,-1.254409,-.8636874,-.3734729,-1.284407,.13774,-.4174697,-.002999783,-.4884646,-0.4907144 
172.29,-1.190914,-.9486812,-.5067133,-1.882364,.5679588,-.289979,-.0662452,.03924716,-0.4362184 
172.3,-1.166165,-1.023676,-.7026991,-1.976107,.8449388,-.3187269,-.1944859,.4927143,-0.3839722 
172.31,-1.142917,-1.081922,-.7199478,-1.496642,.7931925,-.4592167,-.3699732,.8856858,-0.428219 
172.32,-1.114419,-.9511811,-.4857148,-.5569596,.4064705,-.4977139,-.454717,1.268658,-0.5672089 
172.33,-1.148667,-.6857003,-.3157271,.2399826,-.05699587,-.386472,-.4814651,1.632632,-0.6562024 
172.34,-1.211912,-.5129628,-.2984784,.4454677,-.2414825,-.3129773,-.5127128,1.923861,-0.5734584 
172.35,-1.305155,-.441218,-.4232193,-.03474748,-.005249619,-.3134773,-.648953,2.139845,-0.4167198 
172.36,-1.336403,-.3609738,-.5457104,-1.014676,.496214,-.2144845,-.8794363,2.288834,-0.4229693 
172.37,-1.320154,-.3019781,-.4492174,-2.032103,1.024926,-.05324614,-1.055923,2.335831,-0.5334613 
172.38,-1.351152,-.2152344,-.2057351,-2.771549,1.398649,.08924353,-1.164416,2.301333,-0.538211 
172.39,-1.470893,-.09999275,-.02824795,-3.107525,1.51989,.1164916,-1.24641,2.243837,-0.469216 
172.4,-1.603884,-.09449315,.0564959,-2.873292,1.477893,.08299398,-1.345152,2.187841,-0.3462249 
172.41,-1.629132,-.0909934,.07224476,-2.060851,1.3769,.0882436,-1.535139,2.109347,-0.09374321 
172.42,-1.504141,-.08049417,.02674806,-.9571806,1.339653,.05324614,-1.766122,2.026353, 0.2019854 
172.43,-1.272158,-.0772444,-.04599667,.03099775,1.357152,-.06024563,-1.922361,1.977607, 0.3667234 
172.44,-.9849286,-.06499529,.07049489,.4974639,1.343653,-.09324324,-2.018604,1.980356, 0.3532244 
172.45,-.7949424,-.1057423,.2554815,.3494747,1.259659,-.05899572,-2.06585,2.054851, 0.3057278 
172.46,-.7289472,-.2012354,.2442323,-.2402326,1.10117,-.0179987,-2.077849,2.152844, 0.3604739 
172.47,-.8029418,-.4329686,.1399899,-1.014176,.8856858,.007499456,-2.052351,2.176092, 0.4117202 
172.48,-.9286827,-.6577023,.1019926,-1.738374,.6737012,.05349612,-1.959358,2.086849, 0.4347185 
172.49,-1.006427,-.6722013,.1347402,-2.215339,.5409608,.1157416,-1.78812,1.894613, 0.4647163 
172.5,-1.140667,-.5757083,.165988,-2.314582,.5414608,.1487392,-1.570886,1.591885, 0.4777154 
172.51,-1.366401,-.7189479,.1477393,-2.104847,.6187052,.178987,-1.362151,1.232161, 0.3914716 
172.52,-1.542138,-1.154666,.01424897,-1.759372,.7236975,.1677378,-1.24666,.8644373, 0.2677306 
172.53,-1.596134,-1.564387,-.1769872,-1.509391,.9046844,.03349757,-1.215162,.5877074, 0.1449895 
172.54,-1.527639,-1.766622,-.1629882,-1.440396,1.147917,-.07524455,-1.144667,.4104702, 0.01024926 
172.55,-1.444395,-1.771122,.1697377,-1.466394,1.369401,-.006999493,-.9289327,.3199768,-0.109742 
172.56,-1.371651,-1.735374,.5814579,-1.454395,1.51964,.2149844,-.6587023,.3022281,-0.1034925 
172.57,-1.329904,-1.766372,.7111984,-1.449895,1.496142,.3769727,-.3984711,.2862293,-0.03299761 
172.58,-1.286407,-1.771622,.4909644,-1.645881,1.24366,.4499674,-.2119846,.2747301, 0.03699732 
172.59,-1.202663,-1.641631,.2469821,-2.036602,.8471886,.5614593,-.2007354,.247732, 0.1399899 
172.6,-1.10317,-1.485392,.08674371,-2.453072,.4627165,.6986994,-.3614738,.2307333, 0.2164843 
172.61,-.9779291,-1.355152,-.02874792,-2.809046,.1472393,.7004492,-.6532027,.2154844, 0.2019854 
172.62,-.82719,-1.268408,-.1009927,-3.023531,-.08324397,.5904572,-.9834287,.2232338, 0.1692377 
172.63,-.6951996,-1.152416,.05074632,-2.943537,-.1909862,.4952141,-1.262408,.2327331, 0.1962358 
172.64,-.5289617,-.9276828,.2932287,-2.363829,-.1252409,.5142127,-1.481893,.2127346, 0.2954786 
172.65,-.3504746,-.7791935,.2739801,-1.322654,.09999275,.4519672,-1.669879,.123991, 0.3789725 
172.66,-.2604811,-.8369393,.03374755,-.1824868,.3974712,.3207268,-1.892613,-.06399536, 0.4924643 
172.67,-.2674806,-.8999348,-.07649446,.6539526,.6284544,.2299833,-2.158344,-.2672306, 0.6327041 
172.68,-.2332331,-.786443,-.003499746,.9646801,.7091986,.1739874,-2.336581,-.4649663, 0.6921998 
172.69,-.1979856,-.6572024,.09374321,.7741939,.4657162,.2099848,-2.322082,-.6714513, 0.7101985 
172.7,-.2439823,-.5732085,.206735,.1472393,-.0482465,.2389827,-2.240088,-.8376893, 0.7656945 
172.71,-.3559742,-.4467176,.4397181,-.8369393,-.6282045,.3279762,-2.233338,-.9174335, 0.7976922 
172.72,-.4057206,-.1872364,.6524527,-1.812369,-1.061423,.4432179,-2.229338,-.9154336, 0.8031918 
172.73,-.4019709,.1357402,.5504601,-2.286334,-1.231161,.4327186,-2.192091,-.8806862, 0.7509456 
172.74,-.4799652,.3064778,.2834795,-2.130846,-1.152416,.3792225,-2.0656,-.7686943, 0.676201 
172.75,-.6087059,.3502246,.2694805,-1.685128,-.8494384,.4294689,-1.825868,-.6034563, 0.6607021 
172.76,-.5617093,.3992211,.5502101,-1.195413,-.4264691,.4917144,-1.471643,-.4597167, 0.6654518 
172.77,-.3762227,.5592095,.7656945,-.7074487,-.03274763,.3914716,-1.187664,-.3489747, 0.6362039 
172.78,-.2379827,.7599449,.8116912,-.2094848,.3124774,.3082277,-1.031425,-.261731, 0.5479603 
172.79,-.2424824,.8601876,.773194,.330726,.6392037,.3072277,-.758195,-.1807369, 0.4059706 
172.8,-.303978,.7779436,.6789508,.8709369,.9536809,.2809796,-.4212195,-.08874357, 0.330976 
172.81,-.3152272,.6189551,.5617093,1.398399,1.164416,.2159843,-.0924933,.05074632, 0.2774799 
172.82,-.2777299,.6277045,.6902,1.887863,1.205663,.2644808,.2364829,.1827368, 0.2279835 
172.83,-.2239838,.8099413,.9446815,2.047852,1.095921,.4564669,.4439678,.2604811, 0.1847366 
172.84,-.1342403,.8111912,.9279327,1.838867,.9474313,.5944569,.483215,.316727, 0.1389899 
172.85,-.01874864,.4872147,.6712013,1.283407,.7649446,.6547025,.4109702,.3914716, 0.1417397 
172.86,.1399899,.2077349,.4529672,.496964,.4804652,.7399464,.3734729,.4984639, 0.1304905 
172.87,.3407253,.1304905,.3974712,-.2449822,.1432396,.8316897,.4942142,.6152054, 0.09299326 
172.88,.4844649,.04599667,.4159698,-.7056988,-.09074342,.8454387,.7054489,.7926925, 0.05024636 
172.89,.5062133,-.1184914,.4564669,-.8356894,-.2079849,.813941,.9364321,.9609303,-0.03499746 
172.9,.4579668,-.220984,.5437106,-.6317042,-.1722375,.8489385,1.147917,1.015926,-0.06149554 
172.91,.3662235,-.207485,.5842077,-.06249547,.06749511,.868687,1.277907,1.037175, 0.05674589 
172.92,.27623,-.3007282,.4742156,.7051989,.3519745,.7469459,1.259159,1.085171, 0.1634881 
172.93,.2234838,-.6157054,.2702304,1.276657,.4357184,.5547098,1.151417,1.168165, 0.1597384 
172.94,.2687305,-.9284327,.1059923,1.462894,.3007282,.4639664,.9946779,1.278407, 0.1757373 
172.95,.3852221,-1.079672,.1299906,1.274408,.04149699,.4259691,.8801862,1.411898, 0.2517318 
172.96,.5527099,-1.153166,.2317332,.800692,-.2857293,.2969785,.8814361,1.475643, 0.2857293 
172.97,.5574596,-1.178165,.1807369,.1289907,-.620455,.1807369,.9146837,1.441146, 0.2944787 
172.98,.3227266,-1.191164,.03949714,-.5639591,-.8569379,.192486,.8406891,1.364401, 0.4107202 
172.99,.1202413,-1.266158,-.05274618,-1.047424,-1.015676,.2189841,.6552025,1.279657, 0.5547098 
173,.179237,-1.311905,-.1032425,-1.201913,-1.191414,.1499891,.4169698,1.055174, 0.6429534 
173.01,.3479748,-1.281157,-.1549888,-1.147167,-1.424397,-.001999855,.1742374,.661952, 0.6714513 
173.02,.4197196,-1.309655,-.124491,-1.089671,-1.622882,-.07624447,-.05224621,.234483, 0.6182052 
173.03,.4102203,-1.437896,-.05874574,-1.122919,-1.672879,-.1349902,-.3352257,-.2262336, 0.5174625 
173.04,.4387182,-1.491892,-.07549453,-1.275408,-1.530639,-.2474821,-.6594522,-.7609448, 0.3942214 
173.05,.427219,-1.418897,-.05424607,-1.554137,-1.321904,-.2782298,-.9699297,-1.23741, 0.2414825 
173.06,.2779799,-1.299156,.05224621,-1.860865,-1.125418,-.1424897,-1.226911,-1.590385, 0.1612383 
173.07,.1187414,-1.224411,.234483,-1.971857,-.9079342,.0234983,-1.408148,-1.874864, 0.1824868 
173.08,.0979929,-1.174415,.4044707,-1.847866,-.6991993,.06874502,-1.528389,-2.132095, 0.1844866 
173.09,.1832367,-1.026926,.4234693,-1.627132,-.6544526,.09274328,-1.641131,-2.333081, 0.1302406 
173.1,.2997283,-.8366894,.3497247,-1.420397,-.7956923,.1554887,-1.774371,-2.425574, 0.08149409 
173.11,.3619738,-.8331896,.3787225,-1.305905,-1.089671,.2152344,-1.894863,-2.445073, 0.09874284 
173.12,.4782153,-1.022676,.4642164,-1.315905,-1.506891,.2309833,-1.952358,-2.456572, 0.1597384 
173.13,.7069488,-1.170165,.5039635,-1.370901,-1.922611,.2687305,-1.949609,-2.456822, 0.206485 
173.14,.9026846,-1.152666,.5862075,-1.330154,-2.110097,.4162198,-1.939609,-2.474821, 0.2667307 
173.15,1.012927,-.9781791,.6981994,-1.161916,-1.987106,.5637091,-1.911861,-2.498819, 0.3672234 
173.16,1.019176,-.8359394,.6634519,-.9016846,-1.65463,.6956996,-1.895363,-2.504818, 0.4802152 
173.17,.8931853,-.8481885,.6652018,-.6657017,-1.256409,.8784363,-1.849116,-2.48307, 0.510213 
173.18,.7576951,-.7766937,.8454387,-.4879646,-.8879356,1.122419,-1.746123,-2.445073, 0.6014564 
173.19,.7271973,-.4487175,1.019676,-.3542243,-.5989566,1.282157,-1.601634,-2.422324, 0.7809434 
173.2,.7249475,-.1439896,.9849286,-.2427324,-.3707231,1.272158,-1.38065,-2.396076, 0.8434389 
173.21,.6644518,-.1124918,.8506883,-.09074342,-.1897362,1.208912,-1.066423,-2.356829, 0.7879429 
173.22,.6359539,-.2152344,.7459459,.1324904,-.0399971,1.226661,-.7326969,-2.276585, 0.785943 
173.23,.7214477,-.4129701,.6966995,.3984711,-.03049779,1.198163,-.3492247,-2.163343, 0.9036845 
173.24,.9459314,-.6337041,.744446,.6564524,-.2517318,1.090171,-.05224621,-1.985856, 1.128418 
173.25,1.132168,-.7149482,.7804434,.814441,-.5754583,.9736794,.1092421,-1.776621, 1.279657 
173.26,1.215412,-.7796935,.6999493,.8464386,-.8444388,.8839359,.2229838,-1.551888, 1.320154 
173.27,1.316905,-.9291826,.4262191,.7926925,-1.011177,.7436961,.3834722,-1.308905, 1.286157 
173.28,1.396149,-1.047174,.07949424,.6929498,-1.10992,.5364611,.7164481,-1.093921, 1.135918 
173.29,1.423147,-1.023176,-.08049417,.6114557,-1.227911,.3577241,1.153166,-.8836859, 0.9141837 
173.3,1.439146,-.9361821,-.03874719,.5399609,-1.391649,.261481,1.495892,-.6667017, 0.7894428 
173.31,1.418897,-.8614376,.08449388,.4629664,-1.586135,.192486,1.672379,-.5057133, 0.730697 
173.32,1.284157,-.8921853,.1162416,.3817223,-1.714376,.1327404,1.697377,-.4357184, 0.6402036 
173.33,1.064423,-.9779291,.03849721,.2909789,-1.692377,.09499311,1.597134,-.3622237, 0.4989638 
173.34,.8929353,-1.039425,-.04074705,.1829867,-1.546138,.05424607,1.565637,-.1997355, 0.4042207 
173.35,.8349395,-1.154416,-.1594884,.07774436,-1.391399,-.0607456,1.694127,.0317477, 0.3434751 
173.36,.923683,-1.154916,-.2262336,.00799942,-1.359401,-.1719875,1.881364,.2574813, 0.2462322 
173.37,1.001427,-.910934,-.1192414,-.02249837,-1.557637,-.2097348,1.976857,.386222, 0.06424534 
173.38,.9639301,-.6444533,.1074922,-.02024853,-1.848116,-.1407398,1.920861,.4207195,-0.1622382 
173.39,.8294399,-.4577168,.3017281,.02099848,-2.055351,-.05724585,1.703127,.3837222,-0.3014781 
173.4,.6407036,-.2337331,.3687233,.03924716,-2.116347,.07274473,1.427147,.3392254,-0.3294761 
173.41,.5342113,.03649735,.3459749,.03574741,-2.095598,.2117347,1.183914,.2912289,-0.303728 
173.42,.5739584,.3254764,.3232266,.03099775,-1.991856,.3042279,.9804289,.1327404,-0.2504818 
173.43,.6639519,.5747083,.3419752,.04724658,-1.785621,.3817223,.7654445,-.1584885,-0.1842366 
173.44,.7364466,.6082059,.3642236,.1184914,-1.52239,.4874647,.4979639,-.4959641,-0.1127418 
173.45,.8539381,.4482175,.3154771,.220484,-1.215412,.4977139,.1289907,-.8269401,-0.01699877 
173.46,1.082672,.220734,.3284762,.3257264,-.8361894,.4664662,-.3207268,-1.084421, 0.1404898 
173.47,1.341653,.0509963,.3634737,.3344758,-.5169625,.4989638,-.7216977,-1.267408, 0.2512318 
173.48,1.461144,.1009927,.3017281,.2244837,-.3434751,.5829577,-1.033425,-1.504891, 0.3197268 
173.49,1.389649,.1892363,.2864792,.1269908,-.3349757,.633954,-1.284407,-1.801369, 0.3949714 
173.5,1.312905,.1459894,.3439751,.09174335,-.4784653,.6654518,-1.432146,-2.119596, 0.4292189 
173.51,1.37315,.1267408,.3417252,.1204913,-.8021919,.6644518,-1.396399,-2.370828, 0.4652163 
173.52,1.455894,.2227339,.2939787,.3004782,-1.170165,.5694587,-1.269158,-2.517817, 0.607456 
173.53,1.492392,.3469748,.2719803,.5487102,-1.51664,.5064633,-1.016176,-2.575563, 0.7191979 
173.54,1.504141,.4639664,.1609883,.786193,-1.734624,.3912216,-.7854431,-2.644808, 0.7699442 
173.55,1.458894,.5169625,.08524382,.9016846,-1.710626,.2924788,-.8009419,-2.729552, 0.8309398 
173.56,1.327154,.5087131,.1217412,.8591877,-1.443895,.3067278,-.8019419,-2.788298, 0.8629375 
173.57,1.090671,.5772082,.110742,.6926998,-.9696797,.262731,-.662702,-2.810046, 0.883436 
173.58,.7836932,.6599522,.1014926,.5689588,-.3917216,.1737374,-.3914716,-2.801547, 0.8889356 
173.59,.5452105,.5357112,.1559887,.5749583,.1574886,.1569886,-.01174915,-2.779549, 0.8761865 
173.6,.5027136,.3289762,.1834867,.7461959,.6079559,.1347402,.3257264,-2.677556, 0.8506883 
173.61,.5209622,.1857365,.1809869,1.047674,.7774436,.04749656,.5972067,-2.525817, 0.7601949 
173.62,.566209,.1447395,.2507318,1.337403,.5752083,-.02924788,.7771937,-2.34583, 0.6637019 
173.63,.6659517,.3022281,.3339758,1.462644,.06674516,.01599884,.952431,-2.096848, 0.5749583 
173.64,.7476958,.4867147,.3222266,1.416147,-.5134628,.1302406,1.089671,-1.854366, 0.5097131 
173.65,.855188,.4762155,.345475,1.197413,-.9354322,.1919861,1.24191,-1.701127, 0.4392182 
173.66,.9949279,.4427179,.4527172,.8861858,-1.113419,.2562314,1.345152,-1.557637, 0.4127201 
173.67,1.089421,.5307115,.5617093,.5677088,-1.118169,.4214694,1.462394,-1.344903, 0.4312187 
173.68,1.09792,.5194623,.6434534,.4319687,-1.077172,.6294544,1.623632,-1.087671, 0.4807152 
173.69,.9866785,.3942214,.6817006,.5047134,-1.061173,.7714441,1.65288,-.8201905, 0.5124629 
173.7,.9171835,.3234766,.6312042,.6874502,-1.058673,.8196906,1.536389,-.5359612, 0.5049634 
