日付,スポット名,緯度,経度,クリック数
2022/09/23,高麗博物館,35.69847522,139.7036719,1
2022/09/23,鰻坂,35.69680233,139.7357672,1
2022/09/24,花園神社,35.69353487,139.7053349,15
2022/09/24,追分だんご本舗,35.69039797,139.7053993,8
2022/09/24,東宝湯,35.69835324,139.7120619,6
2022/09/24,永福寺,35.69811799,139.7125018,5
2022/09/24,稲荷鬼王神社,35.69775205,139.7053134,5
2022/09/24,世界湯,35.71467517,139.6996003,4
2022/09/24,島崎藤村旧居跡,35.69792631,139.7061718,4
2022/09/24,金泉湯,35.7099449,139.7123516,4
2022/09/24,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,4
2022/09/24,統計資料館,35.70012194,139.7152859,3
2022/09/24,西迎寺,35.69128677,139.7208917,3
2022/09/24,金沢浴場,35.7000653,139.7103077,3
2022/09/24,ゆ〜ザ中井,35.71609071,139.689011,2
2022/09/24,万年湯,35.70084944,139.7035056,2
2022/09/24,合羽坂,35.69280729,139.7244591,2
2022/09/24,塩湯,35.68736553,139.7273666,2
2022/09/24,大星湯,35.69448462,139.7173727,2
2022/09/24,小泉八雲旧居跡,35.69138698,139.7172332,2
2022/09/24,成子天神社,35.69616627,139.6923852,2
2022/09/24,新宿末廣亭,35.69123885,139.7059679,2
2022/09/24,玄国寺,35.70913907,139.7070301,2
2022/09/24,皆中稲荷神社,35.70103677,139.699434,2
2022/09/24,諏訪神社,35.70904324,139.7076738,2
2022/09/24,雷電稲荷神社,35.68958759,139.7047985,2
2022/09/24,小笠原伯爵邸,35.69833581,139.7175229,2
2022/09/24,SOMPO美術館,35.69251103,139.6965426,1
2022/09/24,おとめ山公園,35.71768045,139.7016066,1
2022/09/24,め乃惣,35.70181654,139.7398603,1
2022/09/24,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/09/24,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/09/24,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/09/24,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/09/24,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/09/24,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/09/24,山文,35.72189635,139.681769,1
2022/09/24,市谷の杜 本と活字館,35.69609657,139.7317976,1
2022/09/24,弁天湯,35.69540823,139.7148782,1
2022/09/24,新宿御苑,35.68895148,139.7065312,1
2022/09/24,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/09/24,有島武郎旧居跡,35.70236978,139.7229195,1
2022/09/24,服部半蔵の墓,35.6847774,139.7252905,1
2022/09/24,木組み博物館,35.70792813,139.71726,1
2022/09/24,東京オペラシティ アートギャラリー,35.68245499,139.6869296,1
2022/09/24,松の湯,35.71083348,139.6839416,1
2022/09/24,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/09/24,永井荷風旧居跡,35.69533417,139.7169274,1
2022/09/24,矢来能楽堂,35.70287075,139.7325808,1
2022/09/24,禿坂,35.69014963,139.713757,1
2022/09/24,竹の湯,35.70659956,139.7345924,1
2022/09/24,西向天神社,35.69627083,139.7112572,1
2022/09/24,釣り文化資料館,35.6908293,139.7195023,1
2022/09/24,馬水槽,35.6921712,139.701156,1
2022/09/24,大久保の犬御用屋敷跡,35.69874968,139.7163266,1
2022/09/25,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,25
2022/09/25,花園神社,35.69353487,139.7053349,23
2022/09/25,平和祈念展示資料館,35.69140876,139.6925998,18
2022/09/25,斎藤茂吉終焉の地,35.68676425,139.7161067,16
2022/09/25,馬水槽,35.6921712,139.701156,16
2022/09/25,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,15
2022/09/25,皆中稲荷神社,35.70103677,139.699434,15
2022/09/25,太宗寺,35.68985772,139.7093475,14
2022/09/25,永福寺,35.69811799,139.7125018,14
2022/09/25,弁天湯,35.69540823,139.7148782,13
2022/09/25,早稲田大学大隈記念講堂,35.7088995,139.7215998,13
2022/09/25,有島武郎旧居跡,35.70236978,139.7229195,13
2022/09/25,柳湯,35.69899799,139.7265351,13
2022/09/25,新宿御苑,35.68895148,139.7065312,12
2022/09/25,新宿末廣亭,35.69123885,139.7059679,12
2022/09/25,松井須磨子の墓,35.70304499,139.7271574,12
2022/09/25,三の輪湯,35.7137213,139.682005,11
2022/09/25,金沢浴場,35.7000653,139.7103077,11
2022/09/25,夏目漱石終焉の地,35.70383346,139.7252691,10
2022/09/25,天ぷら新宿つな八 総本店,35.69083366,139.703511,10
2022/09/25,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,10
2022/09/25,新宿区立漱石山房記念館,35.70392058,139.7255373,10
2022/09/25,永井荷風旧居跡,35.69533417,139.7169274,10
2022/09/25,赤城神社,35.70481794,139.7360301,10
2022/09/25,雷電稲荷神社,35.68958759,139.7047985,10
2022/09/25,鶴巻湯,35.70778003,139.7227532,10
2022/09/25,SOMPO美術館,35.69251103,139.6965426,9
2022/09/25,おとめ山公園,35.71768045,139.7016066,9
2022/09/25,厳嶋神社,35.69756036,139.7132742,9
2022/09/25,大星湯,35.69448462,139.7173727,9
2022/09/25,志賀直哉旧宅跡,35.71038919,139.7036612,9
2022/09/25,福の湯,35.72174828,139.6948797,9
2022/09/25,稲荷鬼王神社,35.69775205,139.7053134,9
2022/09/25,第三玉乃湯,35.70285332,139.7384763,9
2022/09/25,草間彌生美術館,35.70335428,139.7265244,9
2022/09/25,金泉湯,35.7099449,139.7123516,9
2022/09/25,夏目漱石誕生の地,35.70569787,139.7203177,8
2022/09/25,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,8
2022/09/25,東宝湯,35.69835324,139.7120619,8
2022/09/25,熱海湯,35.70055757,139.7405523,8
2022/09/25,経王寺,35.69925066,139.7253656,8
2022/09/25,追分だんご本舗,35.69039797,139.7053993,8
2022/09/25,大久保の犬御用屋敷跡,35.69874968,139.7163266,8
2022/09/25,ゆ〜ザ中井,35.71609071,139.689011,7
2022/09/25,万年湯,35.70084944,139.7035056,7
2022/09/25,三遊亭円朝旧居跡,35.68893841,139.7132528,7
2022/09/25,中村屋サロン美術館,35.69177474,139.7021753,7
2022/09/25,佐藤美術館,35.68149201,139.7148514,7
2022/09/25,新宿区立林芙美子記念館,35.71576841,139.6841186,7
2022/09/25,松の湯,35.71083348,139.6839416,7
2022/09/25,田村虎蔵旧居跡,35.7041471,139.7400105,7
2022/09/25,矢来能楽堂,35.70287075,139.7325808,7
2022/09/25,統計資料館,35.70012194,139.7152859,7
2022/09/25,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,7
2022/09/25,薬王院,35.71814647,139.6972239,7
2022/09/25,め乃惣,35.70181654,139.7398603,6
2022/09/25,小泉八雲終焉の地,35.69911561,139.7052866,6
2022/09/25,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,6
2022/09/25,日本オリンピックミュージアム,35.67485111,139.7151625,6
2022/09/25,東京オペラシティ アートギャラリー,35.68245499,139.6869296,6
2022/09/25,毘沙門天 善國寺,35.70152467,139.7394741,6
2022/09/25,水道碑記,35.68747445,139.7151035,6
2022/09/25,氷おばけ,35.69528624,139.7003299,6
2022/09/25,消防博物館,35.68816722,139.7199476,6
2022/09/25,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,6
2022/09/25,鏑木清方旧居跡,35.70328023,139.7313094,6
2022/09/25,elm green coffee,35.70484844,139.7346354,5
2022/09/25,世界湯,35.71467517,139.6996003,5
2022/09/25,二葉亭四迷旧居跡,35.68452904,139.7282034,5
2022/09/25,地蔵坂,35.70128507,139.7387123,5
2022/09/25,塩湯,35.68736553,139.7273666,5
2022/09/25,成子天神社,35.69616627,139.6923852,5
2022/09/25,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,5
2022/09/25,栄湯,35.72057237,139.6782339,5
2022/09/25,泉鏡花旧居跡,35.70202128,139.7297591,5
2022/09/25,法善寺,35.69661064,139.7125554,5
2022/09/25,聖徳記念絵画館,35.67873811,139.717657,5
2022/09/25,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,4
2022/09/25,尾崎紅葉旧居跡,35.70131557,139.734925,4
2022/09/25,山文,35.72189635,139.681769,4
2022/09/25,文学座アトリエ,35.68351816,139.7191429,4
2022/09/25,新宿御苑 楽羽亭,35.68587105,139.7071427,4
2022/09/25,東福院,35.68604969,139.7236276,4
2022/09/25,洋菓子店シュマーレ,35.7193137,139.6739799,4
2022/09/25,滝沢馬琴終焉の地,35.67984927,139.7194058,4
2022/09/25,美術愛住館,35.68833279,139.7187352,4
2022/09/25,諏訪神社,35.70904324,139.7076738,4
2022/09/25,小笠原伯爵邸,35.69833581,139.7175229,4
2022/09/25,小泉八雲旧居跡,35.69138698,139.7172332,3
2022/09/25,島崎藤村旧居跡,35.69792631,139.7061718,3
2022/09/25,市谷亀岡八幡宮,35.69269837,139.7337663,3
2022/09/25,帝国データバンク史料館,35.69091208,139.7291797,3
2022/09/25,新宿歴史博物館,35.68994921,139.7254086,3
2022/09/25,服部半蔵の墓,35.6847774,139.7252905,3
2022/09/25,木組み博物館,35.70792813,139.71726,3
2022/09/25,東京おもちゃ美術館,35.68954838,139.7180754,3
2022/09/25,禿坂,35.69014963,139.713757,3
2022/09/25,竹の湯,35.70659956,139.7345924,3
2022/09/25,西念寺,35.68463797,139.7254407,3
2022/09/25,高麗博物館,35.69847522,139.7036719,3
2022/09/25,鰻坂,35.69680233,139.7357672,3
2022/09/25,俳句文学館,35.70468726,139.695459,2
2022/09/25,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/09/25,宮城道雄記念館,35.69964274,139.736647,2
2022/09/25,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/09/25,柏湯,35.70671282,139.6933293,2
2022/09/25,玄国寺,35.70913907,139.7070301,2
2022/09/25,西條八十旧居跡,35.6983968,139.6941394,2
2022/09/25,釣り文化資料館,35.6908293,139.7195023,2
2022/09/25,亮朝院本堂,35.71200517,139.7136712,1
2022/09/25,合羽坂,35.69280729,139.7244591,1
2022/09/25,西向天神社,35.69627083,139.7112572,1
2022/09/26,稲荷鬼王神社,35.69775205,139.7053134,109
2022/09/26,福の湯,35.72174828,139.6948797,53
2022/09/26,皆中稲荷神社,35.70103677,139.699434,38
2022/09/26,金沢浴場,35.7000653,139.7103077,35
2022/09/26,鶴巻湯,35.70778003,139.7227532,29
2022/09/26,第三玉乃湯,35.70285332,139.7384763,24
2022/09/26,三の輪湯,35.7137213,139.682005,23
2022/09/26,ゆ〜ザ中井,35.71609071,139.689011,16
2022/09/26,島崎藤村旧居跡,35.69792631,139.7061718,16
2022/09/26,追分だんご本舗,35.69039797,139.7053993,16
2022/09/26,雷電稲荷神社,35.68958759,139.7047985,16
2022/09/26,大星湯,35.69448462,139.7173727,15
2022/09/26,花園神社,35.69353487,139.7053349,13
2022/09/26,万年湯,35.70084944,139.7035056,12
2022/09/26,小泉八雲終焉の地,35.69911561,139.7052866,12
2022/09/26,柏湯,35.70671282,139.6933293,12
2022/09/26,夏目漱石誕生の地,35.70569787,139.7203177,11
2022/09/26,SOMPO美術館,35.69251103,139.6965426,10
2022/09/26,elm green coffee,35.70484844,139.7346354,10
2022/09/26,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,10
2022/09/26,太宗寺,35.68985772,139.7093475,10
2022/09/26,平和祈念展示資料館,35.69140876,139.6925998,10
2022/09/26,早稲田大学大隈記念講堂,35.7088995,139.7215998,10
2022/09/26,松の湯,35.71083348,139.6839416,10
2022/09/26,禿坂,35.69014963,139.713757,10
2022/09/26,西念寺,35.68463797,139.7254407,10
2022/09/26,弁天湯,35.69540823,139.7148782,9
2022/09/26,成子天神社,35.69616627,139.6923852,9
2022/09/26,木組み博物館,35.70792813,139.71726,9
2022/09/26,馬水槽,35.6921712,139.701156,9
2022/09/26,新宿末廣亭,35.69123885,139.7059679,8
2022/09/26,西迎寺,35.69128677,139.7208917,8
2022/09/26,高麗博物館,35.69847522,139.7036719,8
2022/09/26,文学座アトリエ,35.68351816,139.7191429,7
2022/09/26,新宿御苑 楽羽亭,35.68587105,139.7071427,7
2022/09/26,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,7
2022/09/26,松井須磨子の墓,35.70304499,139.7271574,7
2022/09/26,柳湯,35.69899799,139.7265351,7
2022/09/26,永井荷風旧居跡,35.69533417,139.7169274,7
2022/09/26,田村虎蔵旧居跡,35.7041471,139.7400105,7
2022/09/26,矢来能楽堂,35.70287075,139.7325808,7
2022/09/26,竹の湯,35.70659956,139.7345924,7
2022/09/26,西向天神社,35.69627083,139.7112572,7
2022/09/26,金泉湯,35.7099449,139.7123516,7
2022/09/26,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,7
2022/09/26,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,6
2022/09/26,世界湯,35.71467517,139.6996003,6
2022/09/26,二葉亭四迷旧居跡,35.68452904,139.7282034,6
2022/09/26,天ぷら新宿つな八 総本店,35.69083366,139.703511,6
2022/09/26,山文,35.72189635,139.681769,6
2022/09/26,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,6
2022/09/26,新宿御苑,35.68895148,139.7065312,6
2022/09/26,栄湯,35.72057237,139.6782339,6
2022/09/26,消防博物館,35.68816722,139.7199476,6
2022/09/26,滝沢馬琴終焉の地,35.67984927,139.7194058,6
2022/09/26,諏訪神社,35.70904324,139.7076738,6
2022/09/26,亮朝院本堂,35.71200517,139.7136712,5
2022/09/26,佐藤美術館,35.68149201,139.7148514,5
2022/09/26,俳句文学館,35.70468726,139.695459,5
2022/09/26,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,5
2022/09/26,合羽坂,35.69280729,139.7244591,5
2022/09/26,尾崎紅葉旧居跡,35.70131557,139.734925,5
2022/09/26,帝国データバンク史料館,35.69091208,139.7291797,5
2022/09/26,新宿歴史博物館,35.68994921,139.7254086,5
2022/09/26,有島武郎旧居跡,35.70236978,139.7229195,5
2022/09/26,東福院,35.68604969,139.7236276,5
2022/09/26,氷おばけ,35.69528624,139.7003299,5
2022/09/26,西條八十旧居跡,35.6983968,139.6941394,5
2022/09/26,赤城神社,35.70481794,139.7360301,5
2022/09/26,中村屋サロン美術館,35.69177474,139.7021753,4
2022/09/26,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,4
2022/09/26,塩湯,35.68736553,139.7273666,4
2022/09/26,小泉八雲旧居跡,35.69138698,139.7172332,4
2022/09/26,市谷亀岡八幡宮,35.69269837,139.7337663,4
2022/09/26,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,4
2022/09/26,日本オリンピックミュージアム,35.67485111,139.7151625,4
2022/09/26,服部半蔵の墓,35.6847774,139.7252905,4
2022/09/26,東京オペラシティ アートギャラリー,35.68245499,139.6869296,4
2022/09/26,東宝湯,35.69835324,139.7120619,4
2022/09/26,毘沙門天 善國寺,35.70152467,139.7394741,4
2022/09/26,永福寺,35.69811799,139.7125018,4
2022/09/26,熱海湯,35.70055757,139.7405523,4
2022/09/26,経王寺,35.69925066,139.7253656,4
2022/09/26,聖徳記念絵画館,35.67873811,139.717657,4
2022/09/26,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,4
2022/09/26,鰻坂,35.69680233,139.7357672,4
2022/09/26,め乃惣,35.70181654,139.7398603,3
2022/09/26,三遊亭円朝旧居跡,35.68893841,139.7132528,3
2022/09/26,夏目漱石終焉の地,35.70383346,139.7252691,3
2022/09/26,宮城道雄記念館,35.69964274,139.736647,3
2022/09/26,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/09/26,志賀直哉旧宅跡,35.71038919,139.7036612,3
2022/09/26,斎藤茂吉終焉の地,35.68676425,139.7161067,3
2022/09/26,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,3
2022/09/26,水道碑記,35.68747445,139.7151035,3
2022/09/26,泉鏡花旧居跡,35.70202128,139.7297591,3
2022/09/26,法善寺,35.69661064,139.7125554,3
2022/09/26,統計資料館,35.70012194,139.7152859,3
2022/09/26,薬王院,35.71814647,139.6972239,3
2022/09/26,釣り文化資料館,35.6908293,139.7195023,3
2022/09/26,おとめ山公園,35.71768045,139.7016066,2
2022/09/26,地蔵坂,35.70128507,139.7387123,2
2022/09/26,新宿区立林芙美子記念館,35.71576841,139.6841186,2
2022/09/26,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/09/26,東京おもちゃ美術館,35.68954838,139.7180754,2
2022/09/26,洋菓子店シュマーレ,35.7193137,139.6739799,2
2022/09/26,草間彌生美術館,35.70335428,139.7265244,2
2022/09/26,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/09/26,大久保の犬御用屋敷跡,35.69874968,139.7163266,2
2022/09/26,小笠原伯爵邸,35.69833581,139.7175229,2
2022/09/26,厳嶋神社,35.69756036,139.7132742,1
2022/09/26,玄国寺,35.70913907,139.7070301,1
2022/09/26,美術愛住館,35.68833279,139.7187352,1
2022/09/27,平和祈念展示資料館,35.69140876,139.6925998,17
2022/09/27,ゆ〜ザ中井,35.71609071,139.689011,16
2022/09/27,新宿区立林芙美子記念館,35.71576841,139.6841186,14
2022/09/27,新宿末廣亭,35.69123885,139.7059679,14
2022/09/27,花園神社,35.69353487,139.7053349,14
2022/09/27,天ぷら新宿つな八 総本店,35.69083366,139.703511,13
2022/09/27,松の湯,35.71083348,139.6839416,13
2022/09/27,大星湯,35.69448462,139.7173727,12
2022/09/27,皆中稲荷神社,35.70103677,139.699434,12
2022/09/27,馬水槽,35.6921712,139.701156,12
2022/09/27,東宝湯,35.69835324,139.7120619,11
2022/09/27,福の湯,35.72174828,139.6948797,11
2022/09/27,稲荷鬼王神社,35.69775205,139.7053134,11
2022/09/27,SOMPO美術館,35.69251103,139.6965426,10
2022/09/27,島崎藤村旧居跡,35.69792631,139.7061718,9
2022/09/27,世界湯,35.71467517,139.6996003,8
2022/09/27,小泉八雲旧居跡,35.69138698,139.7172332,8
2022/09/27,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,7
2022/09/27,万年湯,35.70084944,139.7035056,7
2022/09/27,三の輪湯,35.7137213,139.682005,7
2022/09/27,小泉八雲終焉の地,35.69911561,139.7052866,7
2022/09/27,高麗博物館,35.69847522,139.7036719,7
2022/09/27,斎藤茂吉終焉の地,35.68676425,139.7161067,6
2022/09/27,金泉湯,35.7099449,139.7123516,6
2022/09/27,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,5
2022/09/27,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,5
2022/09/27,夏目漱石終焉の地,35.70383346,139.7252691,5
2022/09/27,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,5
2022/09/27,弁天湯,35.69540823,139.7148782,5
2022/09/27,統計資料館,35.70012194,139.7152859,5
2022/09/27,金沢浴場,35.7000653,139.7103077,5
2022/09/27,雷電稲荷神社,35.68958759,139.7047985,5
2022/09/27,小笠原伯爵邸,35.69833581,139.7175229,5
2022/09/27,三遊亭円朝旧居跡,35.68893841,139.7132528,4
2022/09/27,太宗寺,35.68985772,139.7093475,4
2022/09/27,新宿御苑 楽羽亭,35.68587105,139.7071427,4
2022/09/27,新宿歴史博物館,35.68994921,139.7254086,4
2022/09/27,東京オペラシティ アートギャラリー,35.68245499,139.6869296,4
2022/09/27,永井荷風旧居跡,35.69533417,139.7169274,4
2022/09/27,滝沢馬琴終焉の地,35.67984927,139.7194058,4
2022/09/27,熱海湯,35.70055757,139.7405523,4
2022/09/27,禿坂,35.69014963,139.713757,4
2022/09/27,西條八十旧居跡,35.6983968,139.6941394,4
2022/09/27,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/09/27,佐藤美術館,35.68149201,139.7148514,3
2022/09/27,夏目漱石誕生の地,35.70569787,139.7203177,3
2022/09/27,成子天神社,35.69616627,139.6923852,3
2022/09/27,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,3
2022/09/27,新宿区立漱石山房記念館,35.70392058,139.7255373,3
2022/09/27,有島武郎旧居跡,35.70236978,139.7229195,3
2022/09/27,水道碑記,35.68747445,139.7151035,3
2022/09/27,氷おばけ,35.69528624,139.7003299,3
