会計分類,会計,借入区分,借入方法,借入先,銘柄,費目,事業名,起債額（千円）,起債許可年度,起債年月日（年月日）,償還期間自（年月）,償還期間至（年月）,元利金支払期日上期（年月）,元利金支払期日下期（年月）,利率（％）,平成28年度支払予定額元金上期（円）,平成28年度支払予定額元金下期（円）,平成28年度支払予定額利子上期（円）,平成28年度支払予定額利子下期（円）,平成27年度末現在高（円）
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保10004,,地下鉄建設費,402000,01,03.03.29,03.03,02.09,09.30,03.31,6.600,12338110,12745268,4187274,3780116,126887061
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保03499,,地下鉄建設費,6680000,02,04.03.31,04.09,04.03,09.30,03.31,5.500,178680128,183593832,68753214,63839510,2500116882
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20010,,地下鉄建設費,9166000,03,05.03.31,05.09,05.03,09.30,03.31,4.400,224226892,229159883,79861777,74928786,3630080789
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20157,,地下鉄建設費,10875000,04,06.03.23,06.03,05.09,09.30,03.31,3.650,254237235,258877064,79231742,74591913,4341465345
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20274,,地下鉄建設費,4885000,05,07.03.31,07.09,07.03,09.30,03.31,4.650,109932748,112488685,56331413,53775476,2422856459
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20416,,地下鉄建設費,10997000,06,08.03.29,08.03,07.09,09.30,03.31,3.400,238295361,242346382,89961411,85910390,5291847665
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20531,,地下鉄建設費,7077000,07,09.03.31,09.09,09.03,09.30,03.31,2.800,145648559,147687639,52112693,50073613,3722335199
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20654,,地下鉄建設費,2822000,08,10.01.30,10.03,09.09,09.30,03.31,2.100,57280291,57881734,15554776,14953333,1481407269
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20770,,地下鉄建設費,5467000,09,11.03.19,11.03,10.09,09.30,03.31,2.100,108673747,109814822,32428065,31286990,3088387056
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20860,,地下鉄建設費,2528000,11,12.03.27,12.03,11.09,09.30,03.31,2.000,49301136,49794147,15195048,14702037,1519504781
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20861,,地下鉄建設費,15395000,11,12.03.27,12.03,11.09,09.30,03.31,2.000,300233777,303236115,92534716,89532378,9253471560
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保20944,,地下鉄建設費,16022000,12,13.03.16,13.03,12.09,09.30,03.31,1.600,309576151,312052760,80476225,77999616,10059528102
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保21042,,地下鉄建設費,4059000,13,14.03.22,14.03,13.09,09.30,03.31,2.200,75495138,76325585,30480200,29649753,2770927200
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保21149,,地下鉄建設費,6618000,14,15.03.24,15.03,14.09,09.30,03.31,1.200,126082517,126839012,27516428,26759933,4586071395
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保21249,,地下鉄建設費,2923000,15,16.03.22,16.03,15.09,09.30,03.31,2.000,52642643,53169069,21931070,21404644,2193106996
公営企業会計,高速電車事業会計,長期債,証書,簡保,簡保21406,,地下鉄建設費,1139000,16,17.03.31,17.09,17.03,09.30,03.31,2.100,19766381,19973928,9630905,9423358,917229066
公営企業会計,高速電車事業会計,長期債,証書,簡保,,,小計,117569000,,,,,,,,2611419003,2654080443,785546435,742884995,59026772675
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構63012,,地下鉄建設費,2000000,63,01.03.30,01.09,29.03,09.20,03.20,4.950,43478260,43478260,2152173,1076086,86956520
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構01004,,地下鉄建設費（特例債）,1018000,01,01.08.07,01.09,29.03,09.20,03.20,5.200,22130434,22130434,1150782,575391,44260868
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構01021,,地下鉄建設費（特例債）,987000,01,02.02.05,02.03,29.09,09.20,03.20,5.500,21456521,21456521,1770162,1180108,64369563
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構01005,,地下鉄建設費,995000,01,02.02.23,02.03,29.09,09.20,03.20,5.500,21630434,21630434,1784510,1189673,64891302
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構02003,,地下鉄建設費（特例債）,965000,02,02.08.07,02.09,30.03,09.20,03.20,6.500,20978260,20978260,2727173,2045380,83913040
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構20004,,地下鉄建設費（特例債）,941000,02,03.02.06,03.03,30.09,09.20,03.20,6.700,20456521,20456521,3426467,2741173,102282605
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構20005,,地下鉄建設費,1094000,02,03.02.20,03.03,30.09,09.20,03.20,6.700,23782608,23782608,3983586,3186869,118913040
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構03001,,地下鉄建設費（特例債）,917000,03,03.08.08,03.09,31.03,09.20,03.20,6.800,19934782,19934782,4066695,3388912,119608692
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構03002,,地下鉄建設費（特例債）,892000,03,04.02.07,04.03,01.09,09.20,03.20,5.650,19391304,19391304,3834630,3286826,135739128
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構03003,,地下鉄建設費,1191000,03,04.03.26,04.09,02.03,09.20,03.20,5.650,25891304,25891304,5851434,5120005,207130432
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構17001,,地下鉄建設費,3000000,17,18.03.23,18.09,16.03,09.20,03.20,2.000,57090461,57661366,24592789,24021884,2459278856
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構18002,,地下鉄建設費,1500000,18,19.03.23,19.09,17.03,09.20,03.20,2.150,27645987,27943181,13858456,13561262,1289158771
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構18003,,地下鉄建設費,1500000,18,19.03.23,19.09,17.03,09.20,03.20,2.100,27758066,28049525,13524746,13233287,1288071127
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構19001,,地下鉄建設費,2874000,19,20.03.25,20.09,18.03,09.20,03.20,2.100,52084928,52631820,27012941,26466049,2572661026
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構19002,,地下鉄建設費,126000,19,20.03.25,20.09,18.03,09.20,03.20,2.050,2293843,2317355,1155354,1131842,112717501
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構20001,,地下鉄建設費,1500000,20,21.03.25,21.09,19.03,09.20,03.20,1.900,27161284,27419316,13241926,12983894,1393886964
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構20002,,地下鉄建設費,1500000,20,21.03.25,21.09,19.03,09.20,03.20,1.900,27161284,27419316,13241926,12983894,1393886964
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構21001,,地下鉄建設費,2648000,21,22.03.25,22.09,22.03,09.20,03.20,2.100,41395987,41830645,26948187,26513529,2566493981
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構22001,,地下鉄建設費,3000000,22,23.02.24,23.03,22.09,09.20,03.20,1.900,47601146,48053357,28052045,27599834,2952846809
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構23001,,地下鉄建設費,3000000,23,24.02.28,24.03,23.09,09.20,03.20,1.700,-,48401276,25500000,25500000,3000000000
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構24001,,地下鉄建設費,5000000,24,25.03.26,25.09,05.03,09.20,03.20,0.400,248241371,248737854,7041845,6545362,3520922556
公営企業会計,高速電車事業会計,長期債,証書,地方機構,地方機構25001,,地下鉄建設費,64000,25,26.03.25,26.09,06.03,09.20,03.20,0.400,3164818,3171147,102807,96478,51403774
公営企業会計,高速電車事業会計,長期債,証書,地方機構,,,小計,36712000,,,,,,,,800729603,852766586,225020634,214427738,23629393519
公営企業会計,高速電車事業会計,長期債,証書,,,,小計,358318000,,,,,,,,7942261076,8104697172,2333326515,2212334506,197761117113
公営企業会計,高速電車事業会計,長期債,債券,公募,公募20-1,,地下鉄建設費,8120000,05,15.08.21,16.02,05.06,08.25,02.25,1.540,-,-,62524000,62524000,8120000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募20-9,,地下鉄建設費,11600000,08,18.08.15,19.02,08.06,08.25,02.25,2.440,-,-,141520000,141520000,11600000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-636,,地下鉄建設費,580000,61,18.08.22,19.02,28.06,08.25,02.25,2.040,580000000,-,3770637,-,580000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-637,,地下鉄建設費（特例債）,1393000,18,18.09.27,19.02,28.09,08.25,02.25,1.810,1393000000,-,14388025,-,1393000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-637,,地下鉄建設費,986000,61,18.09.27,19.02,28.09,08.25,02.25,1.810,986000000,-,10184201,-,986000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募20-10,,地下鉄建設費,5000000,18,18.11.13,19.02,08.09,08.25,02.25,2.330,-,-,58250000,58250000,5000000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-642,,地下鉄建設費,6222000,18,19.02.26,19.08,28.12,08.25,02.25,1.840,-,6222000000,57242400,36398700,6222000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-643,,地下鉄建設費,1519000,18,19.03.27,19.08,29.03,08.25,02.25,1.700,-,1519000000,12911500,14338185,1519000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-643,,地下鉄建設費（特例債）,1317000,18,19.03.27,19.08,29.03,08.25,02.25,1.700,-,1317000000,11194500,12431461,1317000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-643,,地下鉄建設費,464000,08,19.03.27,19.08,29.03,08.25,02.25,1.700,-,464000000,3944000,4379801,464000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-643,,地下鉄建設費,1522000,08,19.03.27,19.08,29.03,08.25,02.25,1.700,-,1522000000,12937000,14366503,1522000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-643,,地下鉄建設費,1076000,61,19.03.27,19.08,29.03,08.25,02.25,1.700,-,1076000000,9146000,10156608,1076000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-647,,地下鉄建設費,15080000,09,19.07.25,20.02,29.06,08.25,02.25,1.970,-,-,148538000,148538000,15080000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-649,,地下鉄建設費,5000000,19,19.09.27,20.02,29.09,08.25,02.25,1.730,-,-,43250000,43250000,5000000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-649,,地下鉄建設費（特例債）,1268000,19,19.09.27,20.02,29.09,08.25,02.25,1.730,-,-,10968200,10968200,1268000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-651,,地下鉄建設費,113000,62,19.11.27,20.02,29.09,08.25,02.25,1.620,-,-,915300,915300,113000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-652,,地下鉄建設費,2449000,62,19.12.26,20.08,29.12,08.25,02.25,1.690,-,-,20694050,20694050,2449000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-653,,地下鉄建設費,266000,62,20.01.28,20.08,29.12,08.25,02.25,1.540,-,-,2048200,2048200,266000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-654,,地下鉄建設費,839000,62,20.02.26,20.08,29.12,08.25,02.25,1.580,-,-,6628100,6628100,839000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-654,,地下鉄建設費,464000,09,20.02.26,20.08,29.12,08.25,02.25,1.580,-,-,3665600,3665600,464000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-654,,地下鉄建設費,1076000,62,20.02.26,20.08,29.12,08.25,02.25,1.580,-,-,8500400,8500400,1076000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-654,,地下鉄建設費,3321000,09,20.02.26,20.08,29.12,08.25,02.25,1.580,-,-,26235900,26235900,3321000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-654,,地下鉄建設費,3364000,62,20.02.26,20.08,29.12,08.25,02.25,1.580,-,-,26575600,26575600,3364000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-655,,地下鉄建設費,2515000,19,20.03.26,20.08,30.03,08.25,02.25,1.420,-,-,17856500,17856500,2515000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-655,,地下鉄建設費（特例債）,1209000,19,20.03.26,20.08,30.03,08.25,02.25,1.420,-,-,8583900,8583900,1209000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-658,,地下鉄建設費,2691000,63,20.06.26,21.02,30.06,08.25,02.25,1.950,-,-,26237250,26237250,2691000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-661,,地下鉄建設費,5000000,20,20.09.25,21.02,30.09,08.25,02.25,1.600,-,-,40000000,40000000,5000000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-661,,地下鉄建設費（特例債）,1139000,20,20.09.25,21.02,30.09,08.25,02.25,1.600,-,-,9112000,9112000,1139000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-666,,地下鉄建設費,7218000,20,21.03.23,21.08,31.03,08.25,02.25,1.460,-,-,52691400,52691400,7218000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-666,,地下鉄建設費（特例債）,1086000,20,21.03.23,21.08,31.03,08.25,02.25,1.460,-,-,7927800,7927800,1086000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-673,,地下鉄建設費（特例債）,1018000,21,21.09.25,22.02,01.09,08.25,02.25,1.380,-,-,7024200,7024200,1018000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募20-20,,地下鉄建設費,5000000,21,21.10.19,22.02,11.09,08.25,02.25,2.090,-,-,52250000,52250000,5000000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-674,,地下鉄建設費,3306000,01,21.10.26,22.02,01.09,08.25,02.25,1.380,-,-,22811400,22811400,3306000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-676,,地下鉄建設費,5131000,11,21.11.27,22.02,01.09,08.25,02.25,1.370,-,-,35147350,35147350,5131000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-679,,地下鉄建設費,1218000,11,22.02.26,22.08,01.12,08.25,02.25,1.380,-,-,8404200,8404200,1218000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-679,,地下鉄建設費,2317000,11,22.02.26,22.08,01.12,08.25,02.25,1.380,-,-,15987300,15987300,2317000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-680,,地下鉄建設費,8905000,21,22.03.26,22.08,02.03,08.25,02.25,1.390,-,-,61889750,61889750,8905000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-680,,地下鉄建設費（特例債）,930000,21,22.03.26,22.08,02.03,08.25,02.25,1.390,-,-,6463500,6463500,930000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-687,,地下鉄建設費,5000000,22,22.09.28,23.02,02.09,08.25,02.25,1.120,-,-,28000000,28000000,5000000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-687,,地下鉄建設費（特例債）,855000,22,22.09.28,23.02,02.09,08.25,02.25,1.120,-,-,4788000,4788000,855000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-688,,地下鉄建設費,4369000,02,22.10.26,23.02,02.09,08.25,02.25,0.940,-,-,20534300,20534300,4369000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-691,,地下鉄建設費,5800000,12,23.01.25,23.08,02.12,08.25,02.25,1.240,-,-,35960000,35960000,5800000000
公営企業会計,高速電車事業会計,長期債,債券,公募,公募10-691,,地下鉄建設費,555000,02,23.01.25,23.08,02.12,08.25,02.25,1.240,-,-,3441000,3441000,555000000
