地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,従業者規模別／１～４人／事業所数（事業所）,従業者規模別／１～４人／従業者数／総数（人）,従業者規模別／１～４人／従業者数／男（人）,従業者規模別／１～４人／従業者数／女（人）,従業者規模別／５～９人／事業所数（事業所）,従業者規模別／５～９人／従業者数／総数（人）,従業者規模別／５～９人／従業者数／男（人）,従業者規模別／５～９人／従業者数／女（人）,従業者規模別／10～19人／事業所数（事業所）,従業者規模別／10～19人／従業者数／総数（人）,従業者規模別／10～19人／従業者数／男（人）,従業者規模別／10～19人／従業者数／女（人）,従業者規模別／20～29人／事業所数（事業所）,従業者規模別／20～29人／従業者数／総数（人）,従業者規模別／20～29人／従業者数／男（人）,従業者規模別／20～29人／従業者数／女（人）,従業者規模別／30～49人／事業所数（事業所）,従業者規模別／30～49人／従業者数／総数（人）,従業者規模別／30～49人／従業者数／男（人）,従業者規模別／30～49人／従業者数／女（人）,従業者規模別／50～99人／事業所数（事業所）,従業者規模別／50～99人／従業者数／総数（人）,従業者規模別／50～99人／従業者数／男（人）,従業者規模別／50～99人／従業者数／女（人）,従業者規模別／100～199人／事業所数（事業所）,従業者規模別／100～199人／従業者数／総数（人）,従業者規模別／100～199人／従業者数／男（人）,従業者規模別／100～199人／従業者数／女（人）,従業者規模別／200～299人／事業所数（事業所）,従業者規模別／200～299人／従業者数／総数（人）,従業者規模別／200～299人／従業者数／男（人）,従業者規模別／200～299人／従業者数／女（人）,従業者規模別／300～499人／事業所数（事業所）,従業者規模別／300～499人／従業者数／総数（人）,従業者規模別／300～499人／従業者数／男（人）,従業者規模別／300～499人／従業者数／女（人）,従業者規模別／500人以上／事業所数（事業所）,従業者規模別／500人以上／従業者数／総数（人）,従業者規模別／500人以上／従業者数／男（人）,従業者規模別／500人以上／従業者数／女（人）,従業者規模別／出向・派遣従業者のみの事業所数（事業所）
4,13303,瑞穂町,1,N,生活関連サービス業，娯楽業,88,872,360,504,61,117,47,67,11,71,32,34,2,31,18,13,4,97,38,59,6,230,103,127,1,81,29,52,2,245,93,152,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13303,瑞穂町,1,O,教育，学習支援業,20,132,45,87,13,22,5,17,2,15,11,4,4,55,22,33,-,-,-,-,1,40,7,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,1,P,医療，福祉,78,1454,426,969,27,61,31,30,19,134,37,78,14,196,37,159,6,147,17,130,3,107,8,59,6,399,162,237,3,410,134,276,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,1,Q,複合サービス事業,6,66,31,35,1,2,-,2,3,19,7,12,1,15,9,6,-,-,-,-,1,30,15,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,1,R,サービス業（他に分類されないもの）,105,1506,932,534,57,123,92,31,26,180,133,47,9,120,105,15,5,112,82,30,3,123,76,7,2,167,103,64,2,291,193,98,-,-,-,-,1,390,148,242,-,-,-,-,-
4,13305,日の出町,0,A～R,全産業（Ｓ公務を除く）,704,9017,4497,4517,342,792,418,371,150,991,493,498,106,1468,768,700,25,588,269,319,40,1491,766,725,21,1421,875,546,10,1187,551,636,3,742,267,475,1,337,90,247,-,-,-,-,6
4,13305,日の出町,1,A,農業，林業,7,78,65,13,3,9,6,3,2,14,11,3,1,15,14,1,-,-,-,-,1,40,34,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,C,鉱業，採石業，砂利採取業,1,3,3,-,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,D,建設業,87,488,406,82,61,149,111,38,16,100,79,21,6,78,69,9,1,24,24,-,2,71,60,11,1,66,63,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,E,製造業,101,1513,1079,434,40,91,64,27,27,190,134,56,13,193,145,48,4,100,80,20,9,345,243,102,5,363,213,150,2,231,200,31,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13305,日の出町,1,F,電気・ガス・熱供給・水道業,3,10,8,2,2,5,3,2,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,G,情報通信業,2,5,3,2,2,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,H,運輸業，郵便業,18,557,370,187,7,14,10,4,2,18,16,2,2,28,18,10,-,-,-,-,1,34,31,3,5,325,269,56,1,138,26,112,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,I,卸売業，小売業,199,1932,658,1271,93,227,85,139,51,320,100,220,35,469,207,262,4,99,40,59,9,317,70,247,3,163,66,97,-,-,-,-,-,-,-,-,1,337,90,247,-,-,-,-,3
4,13305,日の出町,1,J,金融業，保険業,8,39,15,24,4,8,3,5,3,19,7,12,1,12,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,K,不動産業，物品賃貸業,22,96,59,37,15,25,13,12,4,23,20,3,2,25,14,11,1,23,12,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,L,学術研究，専門・技術サービス業,16,147,99,48,9,25,11,14,2,13,9,4,4,54,30,24,-,-,-,-,-,-,-,-,1,55,49,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,M,宿泊業，飲食サービス業,64,766,259,507,19,42,14,28,11,74,25,49,22,315,98,217,7,161,47,114,5,174,75,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,N,生活関連サービス業，娯楽業,44,267,111,156,28,61,20,41,8,52,16,36,4,58,42,16,2,47,15,32,1,49,18,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13305,日の出町,1,O,教育，学習支援業,14,48,10,38,12,18,5,13,1,9,2,7,-,-,-,-,1,21,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,P,医療，福祉,67,2626,1001,1625,19,47,18,29,12,89,33,56,9,124,48,76,3,70,18,52,9,359,142,217,5,377,150,227,7,818,325,493,3,742,267,475,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,Q,複合サービス事業,3,35,16,19,1,4,3,1,-,-,-,-,1,11,3,8,1,20,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13305,日の出町,1,R,サービス業（他に分類されないもの）,48,407,335,72,26,59,46,13,10,65,36,29,6,86,75,11,1,23,20,3,3,102,93,9,1,72,65,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13307,檜原村,0,A～R,全産業（Ｓ公務を除く）,139,752,395,357,100,230,125,105,22,140,84,56,11,141,104,37,4,94,18,76,-,-,-,-,2,147,64,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,A,農業，林業,3,27,26,1,-,-,-,-,2,14,13,1,1,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,D,建設業,26,104,90,14,20,46,39,7,3,21,19,2,3,37,32,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,E,製造業,13,83,55,28,9,23,18,5,1,5,4,1,2,33,23,10,1,22,10,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,H,運輸業，郵便業,2,25,22,3,-,-,-,-,-,-,-,-,2,25,22,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,I,卸売業，小売業,37,101,48,53,32,68,31,37,4,21,12,9,1,12,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,J,金融業，保険業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,K,不動産業，物品賃貸業,2,3,2,1,2,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,L,学術研究，専門・技術サービス業,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,M,宿泊業，飲食サービス業,27,117,43,74,18,55,18,37,8,52,22,30,1,10,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,N,生活関連サービス業，娯楽業,7,27,17,10,5,8,4,4,1,8,7,1,1,11,6,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,O,教育，学習支援業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,P,医療，福祉,8,230,75,155,2,5,1,4,1,6,2,4,-,-,-,-,3,72,8,64,-,-,-,-,2,147,64,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,Q,複合サービス事業,2,13,5,8,-,-,-,-,2,13,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,R,サービス業（他に分類されないもの）,11,21,11,10,11,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,0,A～R,全産業（Ｓ公務を除く）,270,1944,1095,842,154,367,186,181,61,395,237,151,37,483,257,226,6,142,89,53,5,184,123,61,4,255,143,112,1,118,60,58,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13308,奥多摩町,1,A,農業，林業,3,28,25,3,-,-,-,-,1,7,6,1,2,21,19,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,B,漁業,2,13,11,2,1,4,4,-,1,9,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,C,鉱業，採石業，砂利採取業,2,84,76,8,-,-,-,-,-,-,-,-,-,-,-,-,1,29,28,1,-,-,-,-,1,55,48,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,D,建設業,42,246,193,46,22,48,35,13,13,88,69,12,6,76,58,18,-,-,-,-,1,34,31,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,E,製造業,20,153,96,57,10,26,19,7,5,29,16,13,4,62,28,34,-,-,-,-,1,36,33,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,F,電気・ガス・熱供給・水道業,3,16,16,-,-,-,-,-,3,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,H,運輸業，郵便業,8,77,65,12,1,2,1,1,4,26,19,7,2,26,22,4,1,23,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,I,卸売業，小売業,48,205,100,105,38,90,37,53,5,32,17,15,4,51,28,23,-,-,-,-,1,32,18,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,J,金融業，保険業,2,14,9,5,1,3,1,2,-,-,-,-,1,11,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,K,不動産業，物品賃貸業,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13308,奥多摩町,1,L,学術研究，専門・技術サービス業,3,11,9,2,2,6,4,2,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,M,宿泊業，飲食サービス業,76,378,139,239,47,105,38,67,21,134,46,88,5,61,18,43,2,45,25,20,1,33,12,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,N,生活関連サービス業，娯楽業,18,107,65,42,11,24,15,9,2,17,10,7,3,41,29,12,1,25,11,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13308,奥多摩町,1,O,教育，学習支援業,2,6,1,5,2,6,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,P,医療，福祉,16,491,217,274,2,8,3,5,1,7,6,1,7,89,22,67,1,20,2,18,1,49,29,20,3,200,95,105,1,118,60,58,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,Q,複合サービス事業,5,32,15,17,3,10,3,7,1,7,5,2,1,15,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,R,サービス業（他に分類されないもの）,19,83,58,25,14,35,25,10,3,18,15,3,2,30,18,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,0,A～R,全産業（Ｓ公務を除く）,2066,10827,6234,4590,1452,3093,1527,1563,360,2323,1275,1048,171,2193,1369,824,33,789,535,254,22,804,491,313,19,1414,907,507,2,211,130,81,-,-,-,-,-,-,-,-,-,-,-,-,7
2,13350,島部,1,A,農業，林業,7,87,55,32,4,8,5,3,1,6,1,5,1,10,7,3,-,-,-,-,-,-,-,-,1,63,42,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,C,鉱業，採石業，砂利採取業,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,D,建設業,244,2065,1766,299,117,252,204,48,56,372,302,70,42,547,460,87,16,390,345,45,9,332,288,44,1,72,67,5,1,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,2
2,13350,島部,1,E,製造業,104,498,274,224,60,129,68,61,32,205,99,106,10,118,81,37,2,46,26,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,F,電気・ガス・熱供給・水道業,9,604,532,72,-,-,-,-,2,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,6,588,516,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2,13350,島部,1,G,情報通信業,2,8,2,6,1,1,1,-,1,7,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,H,運輸業，郵便業,81,506,357,149,40,89,62,27,20,127,77,50,17,237,184,53,1,22,17,5,1,31,17,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
2,13350,島部,1,I,卸売業，小売業,453,2077,935,1142,327,741,345,396,82,520,258,262,34,455,220,235,5,114,49,65,3,114,38,76,2,133,25,108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,J,金融業，保険業,16,121,55,66,7,13,7,6,3,23,10,13,5,61,24,37,1,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,K,不動産業，物品賃貸業,50,174,104,70,43,70,41,29,4,27,14,13,2,20,14,6,-,-,-,-,-,-,-,-,1,57,35,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,L,学術研究，専門・技術サービス業,38,127,91,35,31,52,36,15,4,23,17,6,2,24,10,14,1,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,M,宿泊業，飲食サービス業,638,2117,818,1297,528,1156,439,715,85,524,195,329,20,243,101,142,1,23,4,19,3,115,43,72,1,56,36,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,N,生活関連サービス業，娯楽業,195,519,296,223,170,304,156,148,18,114,71,43,6,80,58,22,1,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,O,教育，学習支援業,30,97,56,41,24,44,20,24,4,31,17,14,2,22,19,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,P,医療，福祉,70,1070,374,696,30,62,28,34,13,94,32,62,12,166,40,126,4,94,21,73,3,98,37,61,7,445,186,259,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,Q,複合サービス事業,33,182,126,56,17,56,34,22,13,88,64,24,3,38,28,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,R,サービス業（他に分類されないもの）,94,573,391,182,51,114,79,35,22,146,101,45,15,172,123,49,1,27,20,7,3,114,68,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
3,13360,大島支庁,0,A～R,全産業（Ｓ公務を除く）,990,5086,2904,2182,703,1548,745,803,181,1169,680,489,72,933,581,352,14,321,198,123,10,354,206,148,7,550,364,186,2,211,130,81,-,-,-,-,-,-,-,-,-,-,-,-,1
3,13360,大島支庁,1,A,農業，林業,2,14,11,3,1,4,4,-,-,-,-,-,1,10,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,C,鉱業，採石業，砂利採取業,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,D,建設業,128,980,835,145,64,126,103,23,29,192,151,41,24,312,264,48,6,138,122,16,3,112,95,17,-,-,-,-,1,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,1
3,13360,大島支庁,1,E,製造業,47,228,116,112,23,49,27,22,21,135,66,69,2,23,11,12,1,21,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,F,電気・ガス・熱供給・水道業,4,301,265,36,-,-,-,-,1,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,3,294,258,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,H,運輸業，郵便業,32,201,136,65,16,40,30,10,11,65,38,27,3,43,34,9,1,22,17,5,1,31,17,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,I,卸売業，小売業,257,1019,462,557,198,456,206,250,42,267,143,124,13,179,72,107,2,46,18,28,2,71,23,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,J,金融業，保険業,8,76,35,41,3,6,3,3,1,8,4,4,3,38,14,24,1,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,K,不動産業，物品賃貸業,8,37,28,9,5,12,10,2,2,15,11,4,1,10,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,L,学術研究，専門・技術サービス業,13,31,20,11,12,17,14,3,-,-,-,-,1,14,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,M,宿泊業，飲食サービス業,295,991,379,612,246,557,197,360,37,231,105,126,9,106,45,61,1,23,4,19,2,74,28,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,N,生活関連サービス業，娯楽業,83,226,132,94,73,138,70,68,8,49,33,16,1,18,18,-,1,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,O,教育，学習支援業,15,61,36,25,10,17,6,11,3,22,11,11,2,22,19,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,P,医療，福祉,34,593,205,388,14,29,12,17,7,49,16,33,6,91,25,66,1,26,-,26,1,31,16,15,4,256,106,150,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,Q,複合サービス事業,16,73,52,21,10,33,21,12,6,40,31,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,R,サービス業（他に分類されないもの）,47,254,191,63,27,63,41,22,13,89,64,25,6,67,59,8,-,-,-,-,1,35,27,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,0,A～R,全産業（Ｓ公務を除く）,562,2993,1641,1352,394,837,396,441,101,662,393,269,44,561,312,249,9,203,96,107,7,242,145,97,4,277,169,108,2,211,130,81,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13361,大島町,1,A,農業，林業,1,4,4,-,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,C,鉱業，採石業，砂利採取業,1,1,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,D,建設業,73,564,481,83,33,68,53,15,22,145,114,31,13,159,132,27,1,20,20,-,2,72,62,10,-,-,-,-,1,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13361,大島町,1,E,製造業,24,126,65,61,12,27,15,12,10,65,36,29,1,13,2,11,1,21,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,F,電気・ガス・熱供給・水道業,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,H,運輸業，郵便業,14,113,78,35,7,19,15,4,4,24,15,9,1,17,14,3,1,22,17,5,1,31,17,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,I,卸売業，小売業,159,597,263,334,127,290,128,162,22,139,72,67,7,92,34,58,2,46,18,28,1,30,11,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,J,金融業，保険業,6,56,27,29,3,6,3,3,-,-,-,-,2,26,10,16,1,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,K,不動産業，物品賃貸業,8,37,28,9,5,12,10,2,2,15,11,4,1,10,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,L,学術研究，専門・技術サービス業,10,27,16,11,9,13,10,3,-,-,-,-,1,14,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
