250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,
5339324014,0.135870113,0.177565361,0.280878597,0.12429068,0.163362689,0.257214656,,,,,
5339324021,0,0,0,0,0,0,,,,,
5339324022,0.528531401,0.66261152,1.082394424,0.551003095,0.690530003,1.128849749,,,,,
5339324023,0.064995501,0.079238444,0.131021609,0.066139544,0.080486317,0.133192851,,,,,
5339324024,0.25384745,0.325740828,0.523451801,0.288438039,0.367627672,0.593185216,,,,,
5339324031,0,0,0,0,0,0,,,,,
5339324032,0,0,0,0,0,0,,,,,
5339324033,0,0,0,0,0,0,,,,,
5339324034,0,0,0,0,0,0,,,,,
5339324041,0,0,0,0,0,0,,,,,
5339324042,0.004629664,0.00602942,0.009649039,0.008583355,0.011066714,0.018221424,,,,,
5339324043,0,0,0,0,0,0,,,,,
5339324044,0,0,0,0,0,0,,,,,
5339324811,0.003371409,0.00464131,0.007290257,0.003371409,0.00464131,0.007290257,,,,,
5339324812,0.049437699,0.05992288,0.097823663,0.049501276,0.059994168,0.097946812,,,,,
5339324813,0.064635582,0.074774504,0.140306207,0.065577989,0.075801482,0.142137881,,,,,
5339324814,0.028765353,0.039284783,0.065270012,0.029390853,0.039970435,0.066468344,,,,,
5339324821,0.011461887,0.015188699,0.024557942,0.011461887,0.015188699,0.024557942,,,,,
5339324822,0.431493371,0.502172585,0.895846664,0.491380258,0.569397995,1.01450765,,,,,
5339324823,0.000543708,0.000604963,0.001082324,0.000543708,0.000604963,0.001082324,,,,,
5339324824,0.140596278,0.15600931,0.295159056,0.160204366,0.177374743,0.33304887,,,,,
5339324831,0.012610523,0.01655946,0.029864348,0.012610523,0.01655946,0.029864348,,,,,
5339324832,0.008115722,0.010426624,0.017322949,0.008252672,0.010599184,0.017649918,,,,,
5339324833,0.174377733,0.199353334,0.34006238,0.178183438,0.203433284,0.3473865,,,,,
5339324834,0.767931501,0.842799119,1.576089493,0.827456253,0.907394699,1.69189646,,,,,
5339324841,0.061286807,0.067829608,0.130930839,0.066533183,0.073571165,0.141048127,,,,,
5339324842,0.010008441,0.012248252,0.020908947,0.060957536,0.073887623,0.124610052,,,,,
5339324843,0.29869003,0.324256903,0.620599808,0.318161714,0.3460823,0.659002533,,,,,
5339324844,0.07810739,0.090441502,0.154801286,0.078623776,0.090989749,0.155746952,,,,,
5339325611,0.501607564,0.610320199,1.022561816,0.540421495,0.657784113,1.102151733,,,,,
5339325612,1.119608393,1.39918278,2.301537308,1.198908463,1.495292211,2.464044685,,,,,
5339325613,1.2502399,1.59074897,2.57688539,1.354897148,1.719020487,2.789526314,,,,,
5339325614,1.132521509,1.402146264,2.312589653,1.183850204,1.463452805,2.415237095,,,,,
5339325621,0.40307728,0.490555534,0.81634423,0.425732352,0.517325687,0.861100764,,,,,
5339325622,0.011674151,0.014191067,0.024221088,0.011674151,0.014191067,0.024221088,,,,,
5339325623,0.246723502,0.301604306,0.503787614,0.265667748,0.324480118,0.541957961,,,,,
5339325624,0.024723506,0.031722918,0.051124611,0.025507276,0.032562563,0.052579269,,,,,
5339325631,0.95515272,1.204899866,1.959956928,0.986896816,1.243013055,2.024722741,,,,,
5339325632,0.277159617,0.352227348,0.577058149,0.291834448,0.370195335,0.606763971,,,,,
5339325633,0.145376657,0.189890784,0.306880263,0.155789846,0.202842783,0.328233944,,,,,
5339325634,0.094848558,0.131731867,0.205671554,0.09611288,0.133341974,0.208235254,,,,,
5339325641,0.431006816,0.543799928,0.885609988,0.455203421,0.572703206,0.93346881,,,,,
5339325642,0.006878798,0.008385525,0.01447503,0.006878798,0.008385525,0.01447503,,,,,
5339325643,0.472692497,0.588558917,0.965698081,0.512575162,0.637426123,1.04910481,,,,,
5339325644,0.179266914,0.223338588,0.365315434,0.18292804,0.227569089,0.372356661,,,,,
5339326411,0.789444399,0.979705956,1.614636281,0.824825516,1.023048883,1.687913793,,,,,
5339326412,0.834425708,1.046006989,1.70829327,0.874538091,1.095321447,1.791192922,,,,,
5339326413,0.729584731,0.909051121,1.506349256,0.768076618,0.958129533,1.587598561,,,,,
5339326414,1.831524169,2.304743487,3.759116765,1.985904654,2.495275526,4.075007953,,,,,
5339326421,0.7341402,0.915786432,1.501860997,0.771030602,0.961725321,1.579008897,,,,,
5339326422,0.977464263,1.255892968,2.019646596,1.018085187,1.305591161,2.104102924,,,,,
5339326423,1.08204587,1.348251594,2.229899199,1.221182371,1.518920093,2.5150552,,,,,
5339326424,1.182639563,1.490197268,2.426562763,1.303947835,1.639101204,2.674308197,,,,,
5339326431,0.988242656,1.247057332,2.047806553,1.052098821,1.325186868,2.179372688,,,,,
5339326432,0.58244099,0.734644972,1.196884035,0.611142942,0.769471558,1.256559752,,,,,
5339326433,1.670261712,2.073578817,3.417366516,1.783888496,2.210635508,3.648486514,,,,,
5339326434,1.731168881,2.13810264,3.544793844,1.833038145,2.26172623,3.754355446,,,,,
5339326441,1.032649494,1.310944922,2.121511937,1.080425184,1.369095957,2.220837916,,,,,
5339326442,0.797982175,0.98498099,1.631075388,0.895063469,1.103872107,1.830250616,,,,,
5339326443,1.660664635,2.056869913,3.394220533,1.735481673,2.148446015,3.546464024,,,,,
5339326444,1.816324193,2.244252526,3.69995196,1.912536408,2.361608936,3.896270498,,,,,
5339327211,1.79574783,2.244328948,3.685737514,1.89321384,2.364373218,3.889184025,,,,,
5339327212,1.154825098,1.437045222,2.361863462,1.30395006,1.618549652,2.665004936,,,,,
5339327213,0.322052322,0.400698345,0.659225201,0.336828204,0.41891473,0.688911632,,,,,
5339327214,0.466952274,0.577152836,0.950925878,0.489114174,0.60388937,0.99636119,,,,,
5339327221,0.917379887,1.159150466,1.882770714,0.957941416,1.208972989,1.965893118,,,,,
5339327222,0.63415863,0.812360372,1.310050116,0.676332186,0.864842657,1.397800822,,,,,
5339327223,1.266030171,1.568920226,2.582333088,1.387138888,1.717196439,2.829620387,,,,,
5339327224,1.484079731,1.835962688,3.045453017,1.563873283,1.932481776,3.208280071,,,,,
5339327231,0.009589946,0.011330005,0.019241462,0.009589946,0.011330005,0.019241462,,,,,
5339327232,0.124585883,0.155424953,0.253483378,0.125623961,0.156545064,0.255405975,,,,,
5339327233,0.002170659,0.00260137,0.004385619,0.002170659,0.00260137,0.004385619,,,,,
5339327234,0,0,0,0,0,0,,,,,
5339327241,0.086009649,0.106281596,0.176314286,0.086662426,0.107083274,0.177561617,,,,,
5339327242,1.040917437,1.285509779,2.129243096,1.199113907,1.478214334,2.451416521,,,,,
5339327243,0.000287189,0.000462227,0.000658408,0.000287189,0.000462227,0.000658408,,,,,
5339327244,0.441195513,0.544543972,0.9092183,0.444417357,0.54867288,0.915773639,,,,,
5339328011,0,0,0,0,0,0,,,,,
5339328012,0,0,0,0,0,0,,,,,
5339328013,0.032085125,0.041872994,0.066510373,0.032131878,0.041923042,0.066602615,,,,,
5339328014,0.002441463,0.00318645,0.005202284,0.002441463,0.00318645,0.005202284,,,,,
5339328021,0,0,0,0,0,0,,,,,
5339328022,0,0,0,0,0,0,,,,,
5339328023,0,0,0,0,0,0,,,,,
5339328024,0,0,0,0,0,0,,,,,
5339328031,0,0,0,0,0,0,,,,,
5339328032,0,0,0,0,0,0,,,,,
5339328033,0,0,0,0,0,0,,,,,
5339328034,0,0,0,0,0,0,,,,,
5339328041,0.088484994,0.119492319,0.185366363,0.089146944,0.120379772,0.186708429,,,,,
5339328042,0.103574513,0.127982562,0.212221447,0.14208474,0.175086266,0.290171707,,,,,
5339328043,0,0,0,0,0,0,,,,,
5339328044,0.032081328,0.04185013,0.066488315,0.032128081,0.041900178,0.066580557,,,,,
5339328811,0.61945877,0.721871906,1.252481473,0.681125149,0.789533651,1.372103032,,,,,
5339328812,0.165384466,0.189752992,0.331762863,0.19372975,0.2205979,0.38660325,,,,,
5339328813,0.317883555,0.376480537,0.649897336,0.346309136,0.408384064,0.705586922,,,,,
5339328814,0.114040075,0.130574728,0.243811636,0.114887458,0.131468194,0.245454097,,,,,
5339328821,0.097159909,0.109509195,0.21084859,0.097297426,0.109652852,0.211115204,,,,,
5339328822,0.616049951,0.772213466,1.666725651,0.702832372,0.909822217,1.906797666,,,,,
5339328823,0.004935019,0.005412444,0.009724957,0.004935019,0.005412444,0.009724957,,,,,
5339328824,2.859856873,3.684697607,8.215636668,3.54818928,4.746633792,10.21057335,,,,,
5339328831,0.209939562,0.24260304,0.428282667,0.237175128,0.274516053,0.484237825,,,,,
5339328832,0.021358228,0.026111118,0.043523608,0.021550346,0.026323039,0.0439002,,,,,
5339328833,0.741213448,0.936392487,1.523250631,0.800669526,1.008863736,1.644444298,,,,,
5339328834,0.55360425,0.710784364,1.143285549,0.576234984,0.739115784,1.189949409,,,,,
5339328841,1.53379137,1.971503598,4.123182008,1.71843802,2.275277345,4.655532188,,,,,
5339328842,3.22807418,4.151921825,9.290340626,3.705986003,4.953967214,10.68781361,,,,,
5339328843,1.37615882,1.715628543,2.861264897,1.478155856,1.844125403,3.079539428,,,,,
5339328844,2.158885415,2.816409681,6.136115611,2.451184778,3.303300247,6.96234076,,,,,
5339329611,1.881066352,2.352399797,3.873074582,2.075893559,2.592222809,4.270277842,,,,,
5339329612,1.547308103,1.930713319,3.182186692,1.689958456,2.105172751,3.473115013,,,,,
5339329613,2.61308721,3.283411518,5.35417498,2.745373676,3.444352385,5.626680713,,,,,
5339329614,1.399464139,1.734961554,2.856560508,1.449846793,1.795597127,2.958505087,,,,,
5339329621,1.200927585,1.517921529,2.482834151,1.256867514,1.587879552,2.599747726,,,,,
5339329622,1.655058315,2.085229774,3.429686486,1.735614049,2.185556475,3.598955529,,,,,
5339329623,1.699385796,2.146248738,3.521233099,1.921719309,2.419364583,3.977942191,,,,,
5339329624,1.756767616,2.212074352,3.622052104,1.89536026,2.38340714,3.909536288,,,,,
5339329631,2.126351822,2.662281263,4.360582024,2.222516933,2.781535348,4.554056627,,,,,
5339329632,2.139848902,2.708139653,4.391433008,2.300148848,2.902832097,4.717315975,,,,,
5339329633,0.815280158,1.012935265,1.670755007,0.867614551,1.076036111,1.776669374,,,,,
5339329634,0.704475037,0.879376627,1.439479057,0.746939705,0.931956724,1.526932735,,,,,
5339329641,1.891714131,2.382730731,3.882309393,2.01941757,2.539320173,4.14463674,,,,,
5339329642,2.683574574,3.413811923,5.538105807,2.824823653,3.587831995,5.827630467,,,,,
5339329643,2.429275268,3.057565618,4.9796349,2.547131873,3.200866671,5.218931027,,,,,
5339329644,1.508641215,1.889594264,3.093056618,1.590506268,1.988841796,3.261806044,,,,,
5339330411,0.061070434,0.082050006,0.253271815,0.064292439,0.086263425,0.266217426,,,,,
5339330412,0.070481077,0.096227787,0.28889924,0.074070263,0.101003675,0.303597219,,,,,
5339330413,0.031656628,0.042510424,0.128336324,0.0525128,0.06884975,0.206482959,,,,,
5339330414,0.020346295,0.02733506,0.079258861,0.028821486,0.037963741,0.112132159,,,,,
5339330421,0.362049981,0.498640411,1.512063201,0.390396186,0.534518457,1.636544127,,,,,
5339330422,0.447439364,0.558496289,1.400872639,0.455006643,0.568982959,1.432599328,,,,,
5339330423,0.326691263,0.49899187,1.130882848,0.334750305,0.5117827,1.165362816,,,,,
5339330424,0.074913471,0.115694869,0.275532258,0.08035071,0.124302383,0.299260766,,,,,
5339330431,0.013075264,0.019946037,0.059301661,0.013090431,0.019965824,0.059379997,,,,,
5339330432,0,0,0,0,0,0,,,,,
5339330433,0.016375082,0.02729405,0.071532237,0.020711446,0.033050761,0.087868819,,,,,
5339330434,0,0,0,0,0,0,,,,,
5339330441,0.059070905,0.090370895,0.244380549,0.065810744,0.099399806,0.26994481,,,,,
5339330442,0.182111806,0.244545582,0.572243206,0.206639126,0.282648715,0.661151979,,,,,
5339330443,0.00811939,0.012053453,0.033888978,0.012375553,0.017661759,0.049848884,,,,,
5339330444,0.042253099,0.065966366,0.159093816,0.051717461,0.078393182,0.193087494,,,,,
5339331211,0.060215227,0.069077484,0.210873236,0.061822625,0.070808469,0.217232722,,,,,
5339331212,0.130423681,0.160984936,0.487066296,0.137368573,0.168621204,0.514384293,,,,,
5339331213,0.148279551,0.159895487,0.608666051,0.182153966,0.196829936,0.756934896,,,,,
5339331214,0.069991593,0.075969217,0.297944852,0.089785159,0.09773379,0.384612215,,,,,
5339331221,0.073045598,0.087956752,0.276791522,0.097624366,0.116214836,0.362139625,,,,,
5339331222,0.036928665,0.042671335,0.146803668,0.056204734,0.06470714,0.21760566,,,,,
5339331223,0.050544535,0.056347946,0.212019801,0.068664504,0.076595462,0.285689764,,,,,
5339331224,0.021396737,0.02729692,0.089468303,0.030470903,0.038145861,0.119670455,,,,,
5339331231,0.022867272,0.027025886,0.09458425,0.024445847,0.028789689,0.101620121,,,,,
5339331232,0.030743176,0.036526264,0.124048623,0.031834218,0.037732637,0.128874127,,,,,
5339331233,0.032076876,0.036124417,0.119198484,0.03295416,0.037186414,0.123249394,,,,,
5339331234,0.001340214,0.001496216,0.005824673,0.001496332,0.001689033,0.006540811,,,,,
5339331241,0.031210436,0.037662667,0.121554522,0.034005071,0.040896476,0.133143771,,,,,
5339331242,0.021619871,0.029411641,0.093421131,0.028606835,0.037291733,0.119619547,,,,,
5339331243,0.008830442,0.012225962,0.043270837,0.009199647,0.01260337,0.044684805,,,,,
5339331244,0.003946855,0.005549884,0.019038719,0.004131458,0.005738588,0.019745703,,,,,
5339332111,9.01E-05,0.000406388,0.000793557,9.01E-05,0.000406388,0.000793557,,,,,
5339332112,0.000696093,0.000985859,0.002851594,0.000696093,0.000985859,0.002851594,,,,,
5339332113,0.027182656,0.031577104,0.078139453,0.027249621,0.031811619,0.078297022,,,,,
5339332114,0.000674259,0.000901092,0.002792044,0.000869955,0.00112498,0.003548242,,,,,
5339332121,0.001700759,0.002084343,0.006753181,0.002468035,0.002934945,0.009696264,,,,,
5339332122,0.022698796,0.026063918,0.078828201,0.024969611,0.02852583,0.087494027,,,,,
5339332123,0.011959433,0.013140363,0.04265337,0.014307783,0.015827013,0.051727749,,,,,
5339332124,0.001227201,0.001304635,0.004857427,0.001618593,0.00175241,0.006369823,,,,,
5339332131,0.000141522,0.000239691,0.000574235,0.000141522,0.000239691,0.000574235,,,,,
5339332132,0.000420046,0.000738846,0.001937029,0.000420046,0.000738846,0.001937029,,,,,
5339332133,0.002773326,0.003863242,0.005445436,0.002773326,0.003863242,0.005445436,,,,,
5339332134,0.005803255,0.007287286,0.011991033,0.005765655,0.007227333,0.011900603,,,,,
5339332141,0,0,0,0,0,0,,,,,
5339332142,0.000308427,0.000314049,0.001114905,0.000308427,0.000314049,0.001114905,,,,,
5339332143,0.002990948,0.003936661,0.00670966,0.003131702,0.004085837,0.006989073,,,,,
5339332144,0,0,0,0,0,0,,,,,
5339332931,0.135701146,0.154305201,0.259894784,0.154305378,0.175109659,0.29515693,,,,,
5339332932,0.128936608,0.150679501,0.250445995,0.145590328,0.169473809,0.282072187,,,,,
5339332933,0.072408942,0.085916168,0.141351069,0.07508363,0.088776323,0.14634521,,,,,
5339332934,0.318413848,0.383187146,0.62971284,0.329963258,0.395714955,0.651507603,,,,,
5339332941,0.193759497,0.224112078,0.375381347,0.220056307,0.253747492,0.425770382,,,,,
5339332942,0.246570497,0.283262002,0.473160501,0.300797353,0.344537511,0.576752845,,,,,
5339332943,0.286090851,0.334075761,0.5555057,0.310891449,0.362131785,0.602765552,,,,,
5339332944,0.240073977,0.282374272,0.466858307,0.250805711,0.294005778,0.487076043,,,,,
5339333711,0.040815522,0.048182469,0.161945452,0.041023768,0.048390494,0.162715781,,,,,
5339333712,0.013075043,0.015473311,0.052193218,0.013118334,0.015516279,0.052364818,,,,,
5339334511,0.013313299,0.016679096,0.028111669,0.013349788,0.016715598,0.028182765,,,,,
5339334512,0.093117258,0.121726557,0.207632118,0.095983447,0.125633913,0.214444826,,,,,
5339334513,0.008720034,0.010954857,0.018161861,0.008725006,0.010959737,0.018172999,,,,,
5339334514,0.023460412,0.03014039,0.052125407,0.032101033,0.041500106,0.070591639,,,,,
5339334521,0.200267096,0.257177983,0.442130161,0.20209177,0.259660282,0.446134348,,,,,
5339334522,0.096193085,0.12155943,0.210393349,0.100586725,0.127334025,0.219434237,,,,,
5339334523,0.147470182,0.193146556,0.330415419,0.150076711,0.196455893,0.33601332,,,,,
5339334524,0.012929161,0.016434794,0.027770562,0.014206458,0.018006963,0.03049193,,,,,
5339334531,0.054962522,0.070075322,0.12093108,0.057462658,0.073509308,0.125909397,,,,,
5339334532,0.026773307,0.034028636,0.05915222,0.027094717,0.034410032,0.059954017,,,,,
5339334533,0.01683601,0.021686636,0.037329709,0.016877978,0.021745103,0.037454382,,,,,
5339334534,0.024655958,0.032470616,0.054779235,0.025927556,0.034200545,0.057576311,,,,,
5339334541,0.001930364,0.002515893,0.004028361,0.001930364,0.002515893,0.004028361,,,,,
5339334542,0.030060346,0.038139493,0.065703799,0.032539069,0.041562079,0.070695149,,,,,
5339334543,0.020512202,0.026285335,0.045249033,0.020652956,0.026434511,0.045528446,,,,,
5339334544,0.033548683,0.042932343,0.073577783,0.033679008,0.043136928,0.073921659,,,,,
5339335311,0.01390041,0.01968472,0.029607777,0.013969659,0.019764498,0.029747994,,,,,
5339335312,0.014073837,0.018420422,0.030736843,0.014263783,0.018664509,0.03118641,,,,,
5339335313,0.014555788,0.018640277,0.029440676,0.014598658,0.018696187,0.02954202,,,,,
5339335314,0.037479098,0.047900725,0.075104568,0.040267565,0.051500408,0.081164902,,,,,
5339335321,0.132283379,0.169187258,0.292190265,0.139826433,0.179229909,0.308508693,,,,,
5339335322,0.013946955,0.018842683,0.031560054,0.014201806,0.019163178,0.032138288,,,,,
5339335323,0.004229739,0.006519532,0.008776488,0.004229739,0.006519532,0.008776488,,,,,
5339335324,0.052500728,0.066588669,0.115813821,0.052533613,0.066629713,0.115885194,,,,,
5339335331,0.015438753,0.018403394,0.029496586,0.018932684,0.022565585,0.036277531,,,,,
5339335332,0.0164016,0.020652953,0.032197697,0.024707412,0.030599035,0.048555007,,,,,
5339335333,0.30950716,0.39350743,0.630151816,0.315083514,0.400082356,0.641088892,,,,,
5339335334,0.01960119,0.02401087,0.038425597,0.024128562,0.029419578,0.047255365,,,,,
5339335341,0.106697386,0.142630567,0.22190577,0.111427747,0.148320994,0.231140966,,,,,
5339335342,0.013878194,0.019380058,0.031223526,0.013920162,0.019438525,0.031348199,,,,,
5339335343,0.034004961,0.039449358,0.066134397,0.034264237,0.03973495,0.066634734,,,,,
5339335344,0.0224051,0.028629375,0.044619752,0.022847979,0.029148206,0.045528972,,,,,
5339336111,0.209480822,0.232278045,0.429354739,0.236096706,0.261995065,0.482140224,,,,,
5339336112,0.19300494,0.219364929,0.397985211,0.195897921,0.222504348,0.403665751,,,,,
5339336113,0.001773207,0.00410742,0.005195696,0.002115531,0.004475158,0.005873174,,,,,
5339336114,0.00765688,0.008727297,0.015415674,0.00765688,0.008727297,0.015415674,,,,,
5339336121,0.326208989,0.361688726,0.678871675,0.344733138,0.382149461,0.715513547,,,,,
5339336122,0.491846541,0.540949015,1.005101523,0.529096933,0.581079314,1.077486573,,,,,
5339336123,0.007755668,0.008367937,0.01509202,0.007826955,0.008439806,0.015232774,,,,,
5339336124,0.063886247,0.069705789,0.124940853,0.070127005,0.076995327,0.137665841,,,,,
5339336131,0.086305118,0.116967356,0.181029894,0.086967069,0.117854808,0.18237196,,,,,
5339336132,0.047289709,0.053717557,0.093315683,0.047839546,0.054395248,0.094462637,,,,,
5339336133,0.022905339,0.027943169,0.082109218,0.050083432,0.058670848,0.174203894,,,,,
5339336134,0.023625216,0.029162323,0.08776223,0.066473823,0.075804115,0.237802365,,,,,
5339336141,0.058512106,0.067022006,0.117181875,0.067157361,0.077347793,0.134956643,,,,,
5339336142,0.030165039,0.04039566,0.062604385,0.029357382,0.039522134,0.061008707,,,,,
5339336143,0.00705161,0.008842002,0.018784915,0.015246055,0.017700205,0.047190029,,,,,
5339336144,0,0,0,0,0,0,,,,,
5339336911,0.128815647,0.154016255,0.251314195,0.12963937,0.155035277,0.252897755,,,,,
5339336912,0.15398047,0.193941672,0.306977835,0.154976051,0.195331459,0.309008399,,,,,
5339336913,0.024431191,0.030930431,0.049064163,0.027696134,0.035017495,0.055295348,,,,,
5339336914,0.16508416,0.202472615,0.325528474,0.16787929,0.206141139,0.331035894,,,,,
5339336921,0.073754359,0.089483711,0.142737063,0.074901354,0.090895405,0.144915547,,,,,
5339336922,0.087346524,0.104092017,0.170579167,0.087721888,0.104545867,0.171309771,,,,,
5339336923,0.152659501,0.186185685,0.30416647,0.154630668,0.188728738,0.308027324,,,,,
5339336924,0.086642889,0.106540311,0.171015035,0.089937167,0.11069883,0.177531669,,,,,
5339336931,0.060413219,0.074595014,0.120521991,0.060413219,0.074595014,0.120521991,,,,,
5339336932,0.004048539,0.004647055,0.007597133,0.004048539,0.004647055,0.007597133,,,,,
5339336933,0.041632067,0.050544648,0.080092471,0.042081717,0.051179172,0.08108111,,,,,
5339336934,0.04876145,0.061781925,0.098082,0.049764624,0.063371427,0.100203886,,,,,
5339336941,0.045746447,0.056207077,0.090857042,0.055492203,0.068988974,0.10981959,,,,,
5339336942,0.080902127,0.097056104,0.157205536,0.094557487,0.114011988,0.184130609,,,,,
5339336943,0.153887763,0.167811419,0.291778579,0.154108014,0.16812026,0.292218353,,,,,
5339336944,0.274592355,0.355408948,0.559011065,0.296003095,0.387106773,0.602319857,,,,,
5339337711,0.000913365,0.001268491,0.002040463,0.000956587,0.001325975,0.002134882,,,,,
5339337712,0.011357821,0.014415077,0.024967329,0.011357821,0.014415077,0.024967329,,,,,
5339337713,2.07E-05,2.95E-05,5.08E-05,2.07E-05,2.95E-05,5.08E-05,,,,,
5339337714,0,0,0,0,0,0,,,,,
5339337721,0,0,0,0,0,0,,,,,
5339337722,0,0,0,0,0,0,,,,,
5339337723,0,0,0,0,0,0,,,,,
5339337724,0,0,0,0,0,0,,,,,
5339337731,0,0,0,0,0,0,,,,,
5339337732,0.000138208,0.000167599,0.000292811,0.000138208,0.000167599,0.000292811,,,,,
5339337733,6.97E-05,8.24E-05,0.000145624,6.97E-05,8.24E-05,0.000145624,,,,,
5339337734,5.53E-06,5.39E-06,1.20E-05,5.53E-06,5.39E-06,1.20E-05,,,,,
5339337741,0.011084068,0.013905658,0.024386021,0.011084068,0.013905658,0.024386021,,,,,
5339337742,0.011076701,0.01389728,0.02437057,0.011076701,0.01389728,0.02437057,,,,,
5339337743,0,0,0,0,0,0,,,,,
5339337744,0.015446196,0.019011206,0.030444059,0.015561325,0.019148899,0.030670552,,,,,
5339338511,0.233499024,0.299160172,0.521624499,0.237193688,0.303974179,0.529582908,,,,,
5339338512,0.253441227,0.325417642,0.559846459,0.25782628,0.331290424,0.569345871,,,,,
5339338513,0.204015531,0.259855591,0.526585187,0.207301415,0.264062845,0.535859501,,,,,
5339338514,0.345136345,0.444921184,0.767857848,0.356578268,0.460337337,0.791452,,,,,
5339338521,0.12773246,0.16636613,0.285177086,0.134832682,0.175832615,0.300241367,,,,,
5339338522,0.074535857,0.101528236,0.171880644,0.074914887,0.101951918,0.172666268,,,,,
5339338523,0.195859189,0.256567503,0.438307144,0.199608653,0.261633064,0.445987705,,,,,
5339338524,0.011462541,0.015069011,0.027596927,0.011462541,0.015069011,0.027596927,,,,,
5339338531,0.115934175,0.140952542,0.35166256,0.117219721,0.143068277,0.351724068,,,,,
5339338532,0.353423298,0.458293879,0.783930048,0.368079769,0.477796211,0.815057892,,,,,
5339338533,0.134523089,0.159057651,0.451213368,0.141970325,0.168170173,0.475444376,,,,,
5339338534,0,0,0,0,0,0,,,,,
5339338541,0.005111832,0.006583228,0.011378171,0.005252586,0.006732404,0.011657584,,,,,
5339338542,0,0,0,0,0,0,,,,,
5339338543,0,0,0,0,0,0,,,,,
5339338544,0.707673263,0.835414302,1.436916198,0.809452781,0.95020288,1.632959484,,,,,
5339339311,0.254614001,0.28650547,0.896697891,0.316366685,0.36525982,1.145228299,,,,,
5339339312,0.319635806,0.349147872,1.119348728,0.37786313,0.424774563,1.359479983,,,,,
5339339313,0.039912992,0.06004737,0.152860715,0.041196042,0.061733591,0.156887587,,,,,
5339339314,0.042706222,0.063417659,0.163528914,0.046642834,0.069211368,0.177399001,,,,,
5339339321,0.371744634,0.404600402,1.304027751,0.504153562,0.56602582,1.819475578,,,,,
5339339322,0.116528553,0.129547857,0.414595355,0.132335504,0.149839921,0.479393524,,,,,
5339339323,0.068607795,0.087043755,0.246944751,0.074264545,0.094611334,0.267167314,,,,,
5339339324,0.268298215,0.385787756,1.054940085,0.276516108,0.39675119,1.084836395,,,,,
5339339331,0.08621737,0.126705519,0.329357952,0.094328042,0.138506281,0.359577871,,,,,
5339339332,0.284360625,0.397593117,1.121287882,0.360328537,0.491689775,1.424999896,,,,,
5339339333,0.170902985,0.24126779,0.675769378,0.223374286,0.306130794,0.886043494,,,,,
5339339334,0.490502277,0.699053192,1.941536406,0.584607163,0.816092407,2.31662612,,,,,
5339339341,0.466733563,0.638283716,1.846584756,0.634387597,0.845172589,2.519887105,,,,,
5339339342,0.595469712,0.826534692,2.359521031,0.764434108,1.035489933,3.03653639,,,,,
5339339343,0.358202923,0.48158516,1.419135238,0.539730634,0.704632678,2.149668812,,,,,
5339339344,0.133926045,0.156248648,0.532234821,0.337736551,0.406343495,1.356136373,,,,,
5339343922,0,0,0,0,0,0,,,,,
5339343923,0,0,0,0,0,0,,,,,
5339343924,0.000109966,0.000109181,0.000249267,0.000109966,0.000109181,0.000249267,,,,,
5339343931,0,0,0,0,0,0,,,,,
5339343932,0,0,0,0,0,0,,,,,
5339343933,1.73E-06,1.69E-06,2.45E-05,1.73E-06,1.69E-06,2.45E-05,,,,,
5339343934,0,0,0,0,0,0,,,,,
5339343941,0,0,0,0,0,0,,,,,
5339343942,0.51256692,0.650470441,2.934621723,0.582374632,0.740581672,3.325054625,,,,,
5339343943,0.091077153,0.112871132,0.559295159,0.115506174,0.143521312,0.700953426,,,,,
5339343944,1.409274978,1.755903747,7.920768738,1.666081295,2.087026409,9.458184994,,,,,
5339345011,0,0,0,0,0,0,,,,,
5339345012,0,0,0,0,0,0,,,,,
5339345013,0,0,0,0,0,0,,,,,
5339345014,0,0,0,0,0,0,,,,,
5339345021,0.007120959,0.008831381,0.014179466,0.007608801,0.009395015,0.015134766,,,,,
5339345022,0.000218168,0.000334189,0.000448556,0.000232861,0.000349094,0.000475949,,,,,
5339345023,0.000687431,0.002124,0.001612384,0.000687431,0.002124,0.001612384,,,,,
5339345024,0.008807206,0.012136127,0.018616141,0.008842314,0.012177269,0.018689353,,,,,
5339345031,0.003034185,0.003769765,0.005877637,0.003034185,0.003769765,0.005877637,,,,,
5339345032,1.87E-05,9.74E-05,0.00029846,1.87E-05,9.74E-05,0.00029846,,,,,
5339345033,0.019835164,0.023793225,0.037905621,0.019840063,0.023799085,0.037916368,,,,,
5339345034,0.045004435,0.053256734,0.086302547,0.045179118,0.053476719,0.086653505,,,,,
5339345041,0,0,0,0,0,0,,,,,
5339345042,0.007923418,0.009564038,0.015855598,0.007952804,0.009593847,0.015910384,,,,,
5339345043,0,0,0,0,0,0,,,,,
5339345044,0.024345396,0.028270603,0.048154732,0.025381055,0.029441884,0.050189117,,,,,
5339346011,0.065458888,0.079769089,0.126262955,0.072054042,0.08829122,0.13901953,,,,,
5339346012,0.204934212,0.244356114,0.40316158,0.208898382,0.248970192,0.410944677,,,,,
5339346013,0.172249231,0.2058569,0.341488265,0.184583948,0.220515691,0.365785304,,,,,
