分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,豊洲,Sui_K1,2024-06-28,鮮魚,たちうお,相対,2334.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,あんこう,相対,475.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,あゆ,相対,2289.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,かき,相対,315.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,ほたて,相対,4144.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,あかがい,相対,3344.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,うに,せり・入札,2150.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,うに,相対,958.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,けがに,相対,1360.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,その他（鮮魚）,せり・入札,711.0
水産,豊洲,Sui_K1,2024-06-28,鮮魚,その他（鮮魚）,相対,89305.0
水産,豊洲,Sui_K1,2024-06-28,活魚,活またい,せり・入札,1553.0
水産,豊洲,Sui_K1,2024-06-28,活魚,活またい,相対,14993.0
水産,豊洲,Sui_K1,2024-06-28,活魚,活ひらめ,せり・入札,1806.0
水産,豊洲,Sui_K1,2024-06-28,活魚,活ひらめ,相対,1091.0
水産,豊洲,Sui_K1,2024-06-28,活魚,活かんぱち,相対,5209.0
水産,豊洲,Sui_K1,2024-06-28,活魚,活あなご,相対,5412.0
水産,豊洲,Sui_K1,2024-06-28,活魚,その他（活魚）,せり・入札,3831.0
水産,豊洲,Sui_K1,2024-06-28,活魚,その他（活魚）,相対,3443.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷さば,相対,7732.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷さんま,相対,138.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷するめ,相対,736.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷まだい,相対,50.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷にしん,相対,14.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷ぎんだら,相対,6884.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷かれい,相対,5893.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷さけ,相対,42736.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷もんごう,相対,524.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷たこ,相対,236708.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷えび,相対,44860.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,冷煮ずわい,相対,4135.0
水産,豊洲,Sui_K1,2024-06-28,冷凍,その他（冷凍）,相対,24167.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,塩さけ,相対,20436.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,塩かずのこ,相対,392.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,しらす干,せり・入札,31671.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,にぼし,せり・入札,756.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,身欠にしん,相対,168.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,開干さんま,相対,652.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,開干さば,相対,2951.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,開干かます,相対,57.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,開干あじ,相対,5913.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,めざし,相対,284.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,蒲焼うなぎ,相対,8421.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,ししゃも,相対,3367.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,煮ほたるいか,相対,688.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,すけこ,相対,1327.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,かまぼこ,相対,2158.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,ちくわ,相対,1376.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,あげもの,相対,5633.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,塩ます,相対,252.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,干するめ,相対,21.0
水産,豊洲,Sui_K1,2024-06-28,塩干加工,その他（塩干加工）,相対,144813.0
水産,足立,Sui_K2,2024-06-28,大物,まぐろ（生鮮）,せり・入札,119.0
水産,足立,Sui_K2,2024-06-28,大物,まぐろ（生鮮）,相対,398.0
水産,足立,Sui_K2,2024-06-28,大物,めばち（冷凍）,せり・入札,433.0
水産,足立,Sui_K2,2024-06-28,大物,めばち（冷凍）,相対,172.0
水産,足立,Sui_K2,2024-06-28,大物,その他（大物生）,相対,290.0
水産,足立,Sui_K2,2024-06-28,大物,その他（大物生）,第三者販売,61.0
水産,足立,Sui_K2,2024-06-28,大物,その他（大物冷）,相対,649.0
水産,足立,Sui_K2,2024-06-28,鮮魚,めじ,相対,25.0
水産,足立,Sui_K2,2024-06-28,鮮魚,めじ,第三者販売,25.0
水産,足立,Sui_K2,2024-06-28,鮮魚,きんめだい,相対,101.0
水産,足立,Sui_K2,2024-06-28,鮮魚,ぶり・わらさ,相対,490.0
水産,足立,Sui_K2,2024-06-28,鮮魚,はまち,相対,385.0
水産,足立,Sui_K2,2024-06-28,鮮魚,はまち,第三者販売,109.0
水産,足立,Sui_K2,2024-06-28,鮮魚,かれい,相対,10.0
水産,足立,Sui_K2,2024-06-28,鮮魚,あじ,相対,313.0
水産,足立,Sui_K2,2024-06-28,鮮魚,あじ,第三者販売,7.0
水産,足立,Sui_K2,2024-06-28,鮮魚,さば,相対,98.0
水産,足立,Sui_K2,2024-06-28,鮮魚,かつお,相対,916.0
水産,足立,Sui_K2,2024-06-28,鮮魚,かつお,第三者販売,88.0
水産,足立,Sui_K2,2024-06-28,鮮魚,いわし,相対,49.0
水産,足立,Sui_K2,2024-06-28,鮮魚,いわし,第三者販売,2.0
水産,足立,Sui_K2,2024-06-28,鮮魚,するめいか,相対,107.0
水産,足立,Sui_K2,2024-06-28,鮮魚,するめいか,第三者販売,5.0
水産,足立,Sui_K2,2024-06-28,鮮魚,いさき,相対,101.0
水産,足立,Sui_K2,2024-06-28,鮮魚,いさき,第三者販売,4.0
水産,足立,Sui_K2,2024-06-28,鮮魚,あんこう,相対,8.0
水産,足立,Sui_K2,2024-06-28,鮮魚,かき,相対,481.0
水産,足立,Sui_K2,2024-06-28,鮮魚,かき,第三者販売,4.0
水産,足立,Sui_K2,2024-06-28,鮮魚,うに,相対,55.0
水産,足立,Sui_K2,2024-06-28,鮮魚,その他（鮮魚）,相対,4799.0
水産,足立,Sui_K2,2024-06-28,鮮魚,その他（鮮魚）,第三者販売,458.0
水産,足立,Sui_K2,2024-06-28,活魚,活またい,相対,458.0
水産,足立,Sui_K2,2024-06-28,活魚,活またい,第三者販売,1430.0
水産,足立,Sui_K2,2024-06-28,活魚,活ひらめ,相対,39.0
水産,足立,Sui_K2,2024-06-28,活魚,活ひらめ,第三者販売,9.0
水産,足立,Sui_K2,2024-06-28,活魚,その他（活魚）,相対,579.0
水産,足立,Sui_K2,2024-06-28,活魚,その他（活魚）,第三者販売,699.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷さば,相対,68.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷さば,第三者販売,20.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷するめ,相対,90.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷するめ,第三者販売,8.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷ぎんだら,相対,52.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷ぎんだら,第三者販売,40.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷さけ,相対,345.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷さけ,第三者販売,150.0
水産,足立,Sui_K2,2024-06-28,冷凍,冷えび,相対,43.0
水産,足立,Sui_K2,2024-06-28,冷凍,その他（冷凍）,相対,4057.0
水産,足立,Sui_K2,2024-06-28,冷凍,その他（冷凍）,第三者販売,207.0
水産,足立,Sui_K2,2024-06-28,塩干加工,塩さけ,相対,244.0
水産,足立,Sui_K2,2024-06-28,塩干加工,塩さけ,第三者販売,90.0
水産,足立,Sui_K2,2024-06-28,塩干加工,しらす干,相対,2.0
水産,足立,Sui_K2,2024-06-28,塩干加工,しらす干,第三者販売,2.0
水産,足立,Sui_K2,2024-06-28,塩干加工,開干さんま,相対,14.0
水産,足立,Sui_K2,2024-06-28,塩干加工,開干あじ,相対,58.0
水産,足立,Sui_K2,2024-06-28,塩干加工,蒲焼うなぎ,相対,56.0
水産,足立,Sui_K2,2024-06-28,塩干加工,蒲焼うなぎ,第三者販売,92.0
水産,足立,Sui_K2,2024-06-28,塩干加工,すけこ,相対,20.0
水産,足立,Sui_K2,2024-06-28,塩干加工,かまぼこ,相対,81.0
水産,足立,Sui_K2,2024-06-28,塩干加工,かまぼこ,第三者販売,160.0
水産,足立,Sui_K2,2024-06-28,塩干加工,その他（塩干加工）,相対,9543.0
水産,足立,Sui_K2,2024-06-28,塩干加工,その他（塩干加工）,第三者販売,678.0
水産,大田,Sui_K3,2024-06-28,大物,まぐろ（生鮮）,相対,203.0
水産,大田,Sui_K3,2024-06-28,大物,めばち（冷凍）,せり・入札,160.0
水産,大田,Sui_K3,2024-06-28,大物,その他（大物冷）,相対,457.0
水産,大田,Sui_K3,2024-06-28,鮮魚,まだい,相対,31.0
水産,大田,Sui_K3,2024-06-28,鮮魚,ぶり・わらさ,相対,62.0
水産,大田,Sui_K3,2024-06-28,鮮魚,あじ,相対,49.0
水産,大田,Sui_K3,2024-06-28,鮮魚,さば,相対,30.0
水産,大田,Sui_K3,2024-06-28,鮮魚,かつお,相対,51.0
水産,大田,Sui_K3,2024-06-28,鮮魚,いわし,相対,50.0
水産,大田,Sui_K3,2024-06-28,鮮魚,するめいか,相対,5.0
水産,大田,Sui_K3,2024-06-28,鮮魚,煮だこ,相対,15.0
水産,大田,Sui_K3,2024-06-28,鮮魚,さわら・さごち,相対,11.0
水産,大田,Sui_K3,2024-06-28,鮮魚,いさき,相対,25.0
水産,大田,Sui_K3,2024-06-28,鮮魚,あゆ,相対,7.0
水産,大田,Sui_K3,2024-06-28,鮮魚,その他（鮮魚）,相対,2542.0
水産,大田,Sui_K3,2024-06-28,活魚,活またい,相対,966.0
水産,大田,Sui_K3,2024-06-28,活魚,活またい,第三者販売,733.0
水産,大田,Sui_K3,2024-06-28,活魚,活ひらめ,相対,16.0
水産,大田,Sui_K3,2024-06-28,活魚,活ひらめ,第三者販売,5.0
水産,大田,Sui_K3,2024-06-28,活魚,その他（活魚）,相対,788.0
水産,大田,Sui_K3,2024-06-28,活魚,その他（活魚）,第三者販売,74.0
水産,大田,Sui_K3,2024-06-28,冷凍,その他（冷凍）,相対,432.0
水産,大田,Sui_K3,2024-06-28,塩干加工,塩さけ,相対,99.0
水産,大田,Sui_K3,2024-06-28,塩干加工,しらす干,相対,420.0
水産,大田,Sui_K3,2024-06-28,塩干加工,開干さば,相対,40.0
水産,大田,Sui_K3,2024-06-28,塩干加工,開干あじ,相対,30.0
水産,大田,Sui_K3,2024-06-28,塩干加工,その他（塩干加工）,相対,3616.0
水産,豊洲,Sui_K1,2024-06-29,大物,まぐろ（生鮮）,せり・入札,21265.0
水産,豊洲,Sui_K1,2024-06-29,大物,まぐろ（冷凍）,せり・入札,23680.0
水産,豊洲,Sui_K1,2024-06-29,大物,きわだ（生鮮）,せり・入札,3925.0
水産,豊洲,Sui_K1,2024-06-29,大物,きわだ（冷凍）,せり・入札,1686.0
水産,豊洲,Sui_K1,2024-06-29,大物,めばち（生鮮）,せり・入札,3406.0
水産,豊洲,Sui_K1,2024-06-29,大物,めばち（冷凍）,せり・入札,27162.0
水産,豊洲,Sui_K1,2024-06-29,大物,いんど（生鮮）,せり・入札,5362.0
水産,豊洲,Sui_K1,2024-06-29,大物,いんど（冷凍）,せり・入札,6378.0
水産,豊洲,Sui_K1,2024-06-29,大物,めかじき（生鮮）,せり・入札,7308.0
水産,豊洲,Sui_K1,2024-06-29,大物,めかじき（冷凍）,せり・入札,1554.0
水産,豊洲,Sui_K1,2024-06-29,大物,その他（大物冷）,せり・入札,506.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,しばえび,せり・入札,43.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,くるまえび,せり・入札,1280.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,めじ,相対,1199.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,まだい,せり・入札,137.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,まだい,相対,27804.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,きんめだい,相対,5594.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,あまだい,相対,880.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,ぶり・わらさ,相対,64483.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,いなだ・わかし,相対,6019.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,はまち,相対,16017.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,ひらめ,相対,3232.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,かれい,相対,11041.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,あじ,相対,39888.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,さば,相対,20592.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,かつお,相対,35431.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,いわし,相対,20358.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,にしん,相対,6568.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,さんま,相対,1260.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,するめいか,相対,13239.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,やりいか,相対,677.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,煮だこ,相対,16573.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,たら類,相対,2698.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,さけます類,相対,25833.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,かます,相対,1700.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,めばる,相対,908.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,さわら・さごち,相対,4697.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,きんき,相対,932.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,めぬけ,相対,62.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,すずき,相対,3022.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,きす,相対,222.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,いさき,相対,4623.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,たかべ,相対,290.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,こはだ,相対,419.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,まながつお,せり・入札,17.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,まながつお,相対,252.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,とびうお,相対,282.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,たちうお,相対,1128.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,あんこう,相対,428.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,あゆ,相対,2728.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,かき,相対,235.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,ほたて,相対,4555.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,あかがい,相対,2570.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,うに,せり・入札,2972.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,うに,相対,1014.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,けがに,相対,993.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,その他（鮮魚）,せり・入札,511.0
水産,豊洲,Sui_K1,2024-06-29,鮮魚,その他（鮮魚）,相対,106432.0
水産,豊洲,Sui_K1,2024-06-29,活魚,活またい,せり・入札,308.0
水産,豊洲,Sui_K1,2024-06-29,活魚,活またい,相対,16989.0
水産,豊洲,Sui_K1,2024-06-29,活魚,活ひらめ,せり・入札,1571.0
水産,豊洲,Sui_K1,2024-06-29,活魚,活ひらめ,相対,905.0
水産,豊洲,Sui_K1,2024-06-29,活魚,活かんぱち,相対,6258.0
水産,豊洲,Sui_K1,2024-06-29,活魚,活あなご,相対,2934.0
水産,豊洲,Sui_K1,2024-06-29,活魚,その他（活魚）,せり・入札,2611.0
水産,豊洲,Sui_K1,2024-06-29,活魚,その他（活魚）,相対,4100.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷さば,相対,2759.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷さんま,相対,67.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷するめ,相対,687.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷にしん,相対,46.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷ぎんだら,相対,2381.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷かれい,相対,2768.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷さけ,相対,20831.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷もんごう,相対,738.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷たこ,相対,23183.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷えび,相対,15867.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,冷煮ずわい,相対,167.0
水産,豊洲,Sui_K1,2024-06-29,冷凍,その他（冷凍）,相対,24278.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,塩さけ,相対,18724.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,塩かずのこ,相対,86.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,しらす干,せり・入札,17615.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,にぼし,せり・入札,522.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,身欠にしん,相対,341.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,開干さんま,相対,442.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,開干さば,相対,1850.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,開干かます,相対,30.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,開干あじ,相対,5818.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,めざし,相対,323.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,蒲焼うなぎ,相対,7972.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,ししゃも,相対,2546.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,煮ほたるいか,相対,1458.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,すけこ,相対,1729.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,かまぼこ,相対,3294.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,ちくわ,相対,2673.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,あげもの,相対,4458.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,塩ます,相対,325.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,干するめ,相対,155.0
水産,豊洲,Sui_K1,2024-06-29,塩干加工,その他（塩干加工）,相対,138658.0
水産,足立,Sui_K2,2024-06-29,大物,まぐろ（生鮮）,せり・入札,155.0
水産,足立,Sui_K2,2024-06-29,大物,まぐろ（生鮮）,相対,99.0
水産,足立,Sui_K2,2024-06-29,大物,いんど（生鮮）,せり・入札,71.0
水産,足立,Sui_K2,2024-06-29,大物,いんど（生鮮）,相対,75.0
水産,足立,Sui_K2,2024-06-29,大物,その他（大物生）,相対,142.0
水産,足立,Sui_K2,2024-06-29,大物,その他（大物冷）,相対,1150.0
水産,足立,Sui_K2,2024-06-29,鮮魚,めじ,相対,50.0
水産,足立,Sui_K2,2024-06-29,鮮魚,めじ,第三者販売,12.0
水産,足立,Sui_K2,2024-06-29,鮮魚,きんめだい,相対,122.0
水産,足立,Sui_K2,2024-06-29,鮮魚,きんめだい,第三者販売,4.0
水産,足立,Sui_K2,2024-06-29,鮮魚,ぶり・わらさ,相対,428.0
水産,足立,Sui_K2,2024-06-29,鮮魚,ぶり・わらさ,第三者販売,39.0
水産,足立,Sui_K2,2024-06-29,鮮魚,はまち,相対,290.0
水産,足立,Sui_K2,2024-06-29,鮮魚,はまち,第三者販売,220.0
水産,足立,Sui_K2,2024-06-29,鮮魚,かれい,相対,10.0
水産,足立,Sui_K2,2024-06-29,鮮魚,あじ,相対,439.0
水産,足立,Sui_K2,2024-06-29,鮮魚,あじ,第三者販売,24.0
水産,足立,Sui_K2,2024-06-29,鮮魚,さば,相対,110.0
水産,足立,Sui_K2,2024-06-29,鮮魚,さば,第三者販売,27.0
水産,足立,Sui_K2,2024-06-29,鮮魚,かつお,相対,1662.0
水産,足立,Sui_K2,2024-06-29,鮮魚,かつお,第三者販売,91.0
水産,足立,Sui_K2,2024-06-29,鮮魚,いわし,相対,158.0
水産,足立,Sui_K2,2024-06-29,鮮魚,いわし,第三者販売,6.0
水産,足立,Sui_K2,2024-06-29,鮮魚,するめいか,相対,100.0
水産,足立,Sui_K2,2024-06-29,鮮魚,するめいか,第三者販売,15.0
水産,足立,Sui_K2,2024-06-29,鮮魚,さわら・さごち,相対,9.0
水産,足立,Sui_K2,2024-06-29,鮮魚,さわら・さごち,第三者販売,4.0
水産,足立,Sui_K2,2024-06-29,鮮魚,いさき,相対,46.0
水産,足立,Sui_K2,2024-06-29,鮮魚,いさき,第三者販売,14.0
水産,足立,Sui_K2,2024-06-29,鮮魚,あんこう,相対,13.0
水産,足立,Sui_K2,2024-06-29,鮮魚,あんこう,第三者販売,2.0
水産,足立,Sui_K2,2024-06-29,鮮魚,かき,相対,675.0
水産,足立,Sui_K2,2024-06-29,鮮魚,かき,第三者販売,12.0
水産,足立,Sui_K2,2024-06-29,鮮魚,うに,相対,71.0
水産,足立,Sui_K2,2024-06-29,鮮魚,その他（鮮魚）,相対,5050.0
水産,足立,Sui_K2,2024-06-29,鮮魚,その他（鮮魚）,第三者販売,415.0
水産,足立,Sui_K2,2024-06-29,活魚,活またい,相対,480.0
水産,足立,Sui_K2,2024-06-29,活魚,活またい,第三者販売,1468.0
水産,足立,Sui_K2,2024-06-29,活魚,活ひらめ,相対,38.0
水産,足立,Sui_K2,2024-06-29,活魚,活ひらめ,第三者販売,9.0
水産,足立,Sui_K2,2024-06-29,活魚,その他（活魚）,相対,455.0
水産,足立,Sui_K2,2024-06-29,活魚,その他（活魚）,第三者販売,810.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷さば,相対,93.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷さば,第三者販売,300.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷するめ,相対,90.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷ぎんだら,相対,75.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷ぎんだら,第三者販売,30.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷さけ,相対,240.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷さけ,第三者販売,10.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷えび,相対,33.0
水産,足立,Sui_K2,2024-06-29,冷凍,冷えび,第三者販売,11.0
水産,足立,Sui_K2,2024-06-29,冷凍,その他（冷凍）,相対,2562.0
水産,足立,Sui_K2,2024-06-29,冷凍,その他（冷凍）,第三者販売,885.0
水産,足立,Sui_K2,2024-06-29,塩干加工,塩さけ,相対,184.0
水産,足立,Sui_K2,2024-06-29,塩干加工,塩さけ,第三者販売,104.0
水産,足立,Sui_K2,2024-06-29,塩干加工,しらす干,相対,60.0
水産,足立,Sui_K2,2024-06-29,塩干加工,しらす干,第三者販売,12.0
水産,足立,Sui_K2,2024-06-29,塩干加工,開干あじ,相対,74.0
水産,足立,Sui_K2,2024-06-29,塩干加工,開干あじ,第三者販売,12.0
水産,足立,Sui_K2,2024-06-29,塩干加工,蒲焼うなぎ,相対,267.0
水産,足立,Sui_K2,2024-06-29,塩干加工,蒲焼うなぎ,第三者販売,86.0
水産,足立,Sui_K2,2024-06-29,塩干加工,すけこ,第三者販売,40.0
水産,足立,Sui_K2,2024-06-29,塩干加工,かまぼこ,相対,88.0
水産,足立,Sui_K2,2024-06-29,塩干加工,その他（塩干加工）,相対,9179.0
水産,足立,Sui_K2,2024-06-29,塩干加工,その他（塩干加工）,第三者販売,1000.0
水産,大田,Sui_K3,2024-06-29,大物,まぐろ（生鮮）,相対,178.0
水産,大田,Sui_K3,2024-06-29,大物,めばち（冷凍）,せり・入札,145.0
水産,大田,Sui_K3,2024-06-29,大物,その他（大物冷）,相対,282.0
水産,大田,Sui_K3,2024-06-29,鮮魚,まだい,相対,65.0
水産,大田,Sui_K3,2024-06-29,鮮魚,ぶり・わらさ,相対,31.0
水産,大田,Sui_K3,2024-06-29,鮮魚,はまち,相対,4.0
水産,大田,Sui_K3,2024-06-29,鮮魚,あじ,相対,55.0
水産,大田,Sui_K3,2024-06-29,鮮魚,さば,相対,10.0
水産,大田,Sui_K3,2024-06-29,鮮魚,かつお,相対,80.0
水産,大田,Sui_K3,2024-06-29,鮮魚,いわし,相対,45.0
水産,大田,Sui_K3,2024-06-29,鮮魚,煮だこ,相対,10.0
水産,大田,Sui_K3,2024-06-29,鮮魚,さわら・さごち,相対,3.0
水産,大田,Sui_K3,2024-06-29,鮮魚,いさき,相対,3.0
水産,大田,Sui_K3,2024-06-29,鮮魚,あゆ,相対,4.0
水産,大田,Sui_K3,2024-06-29,鮮魚,その他（鮮魚）,相対,2161.0
水産,大田,Sui_K3,2024-06-29,活魚,活またい,相対,937.0
水産,大田,Sui_K3,2024-06-29,活魚,活またい,第三者販売,751.0
水産,大田,Sui_K3,2024-06-29,活魚,活ひらめ,相対,11.0
水産,大田,Sui_K3,2024-06-29,活魚,活ひらめ,第三者販売,29.0
水産,大田,Sui_K3,2024-06-29,活魚,その他（活魚）,相対,840.0
水産,大田,Sui_K3,2024-06-29,活魚,その他（活魚）,第三者販売,100.0
水産,大田,Sui_K3,2024-06-29,冷凍,冷えび,相対,10.0
水産,大田,Sui_K3,2024-06-29,冷凍,その他（冷凍）,相対,432.0
水産,大田,Sui_K3,2024-06-29,塩干加工,塩さけ,相対,50.0
水産,大田,Sui_K3,2024-06-29,塩干加工,しらす干,相対,12.0
水産,大田,Sui_K3,2024-06-29,塩干加工,開干さば,相対,10.0
水産,大田,Sui_K3,2024-06-29,塩干加工,開干あじ,相対,10.0
水産,大田,Sui_K3,2024-06-29,塩干加工,蒲焼うなぎ,相対,10.0
水産,大田,Sui_K3,2024-06-29,塩干加工,その他（塩干加工）,相対,2232.0
水産,豊洲,Sui_K1,2024-07-01,大物,まぐろ（生鮮）,せり・入札,22028.0
水産,豊洲,Sui_K1,2024-07-01,大物,まぐろ（冷凍）,せり・入札,22463.0
水産,豊洲,Sui_K1,2024-07-01,大物,きわだ（生鮮）,せり・入札,1626.0
水産,豊洲,Sui_K1,2024-07-01,大物,きわだ（冷凍）,せり・入札,9260.0
水産,豊洲,Sui_K1,2024-07-01,大物,めばち（生鮮）,せり・入札,1685.0
水産,豊洲,Sui_K1,2024-07-01,大物,めばち（冷凍）,せり・入札,55197.0
水産,豊洲,Sui_K1,2024-07-01,大物,いんど（生鮮）,せり・入札,9842.0
水産,豊洲,Sui_K1,2024-07-01,大物,いんど（冷凍）,せり・入札,14013.0
水産,豊洲,Sui_K1,2024-07-01,大物,まかじき（冷凍）,せり・入札,38.0
