分類,市場,青果市場ID,日付,種別,品名,販売方法,卸売数量(kg)
青果,多摩NT,Sei_K8,2024-04-01,野菜,はくさい,相対,3184
青果,多摩NT,Sei_K8,2024-04-01,野菜,こまつな,相対,3367
青果,多摩NT,Sei_K8,2024-04-01,野菜,ほうれんそう,相対,824
青果,多摩NT,Sei_K8,2024-04-01,野菜,ねぎ,相対,1553
青果,多摩NT,Sei_K8,2024-04-01,野菜,ふき,相対,40
青果,多摩NT,Sei_K8,2024-04-01,野菜,セルリー,相対,680
青果,多摩NT,Sei_K8,2024-04-01,野菜,きゅうり,相対,2245
青果,多摩NT,Sei_K8,2024-04-01,野菜,かぼちゃ,相対,1170
青果,多摩NT,Sei_K8,2024-04-01,野菜,なす,相対,3137
青果,多摩NT,Sei_K8,2024-04-01,野菜,トマト,相対,2428
青果,多摩NT,Sei_K8,2024-04-01,野菜,ミニトマト,相対,303
青果,多摩NT,Sei_K8,2024-04-01,野菜,ピーマン,相対,3547
青果,多摩NT,Sei_K8,2024-04-01,野菜,そらまめ,相対,20
青果,多摩NT,Sei_K8,2024-04-01,野菜,じゃがいも,相対,2090
青果,多摩NT,Sei_K8,2024-04-01,野菜,さつまいも,相対,1830
青果,多摩NT,Sei_K8,2024-04-01,野菜,たまねぎ,相対,7800
青果,多摩NT,Sei_K8,2024-04-01,野菜,なましいたけ,相対,506
青果,多摩NT,Sei_K8,2024-04-01,野菜,その他野菜,相対,8347
青果,多摩NT,Sei_K8,2024-04-01,果実,はっさく,相対,1250
青果,多摩NT,Sei_K8,2024-04-01,果実,河内晩柑,相対,300
青果,多摩NT,Sei_K8,2024-04-01,果実,不知火,相対,76
青果,多摩NT,Sei_K8,2024-04-01,果実,清見,相対,50
青果,多摩NT,Sei_K8,2024-04-01,果実,りんご,相対,60
青果,多摩NT,Sei_K8,2024-04-01,果実,いちご,相対,2092
青果,多摩NT,Sei_K8,2024-04-01,果実,その他果実,相対,422
青果,葛西,Sei_K9,2024-04-01,野菜,だいこん,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,だいこん,相対,20600
青果,葛西,Sei_K9,2024-04-01,野菜,にんじん,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,にんじん,相対,9400
青果,葛西,Sei_K9,2024-04-01,野菜,たけのこ,相対,500
青果,葛西,Sei_K9,2024-04-01,野菜,キャベツ,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,キャベツ,相対,49600
青果,葛西,Sei_K9,2024-04-01,野菜,レタス,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,レタス,相対,10500
青果,葛西,Sei_K9,2024-04-01,野菜,はくさい,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,はくさい,相対,9400
青果,葛西,Sei_K9,2024-04-01,野菜,こまつな,せり・入札,2000
青果,葛西,Sei_K9,2024-04-01,野菜,こまつな,相対,2000
青果,葛西,Sei_K9,2024-04-01,野菜,ほうれんそう,相対,3100
青果,葛西,Sei_K9,2024-04-01,野菜,ねぎ,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,ねぎ,相対,4300
青果,葛西,Sei_K9,2024-04-01,野菜,セルリー,相対,400
青果,葛西,Sei_K9,2024-04-01,野菜,きゅうり,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,きゅうり,相対,12600
青果,葛西,Sei_K9,2024-04-01,野菜,かぼちゃ,相対,7000
青果,葛西,Sei_K9,2024-04-01,野菜,なす,相対,5000
青果,葛西,Sei_K9,2024-04-01,野菜,トマト,せり・入札,100
青果,葛西,Sei_K9,2024-04-01,野菜,トマト,相対,9600
青果,葛西,Sei_K9,2024-04-01,野菜,ピーマン,相対,6400
青果,葛西,Sei_K9,2024-04-01,野菜,そらまめ,相対,200
青果,葛西,Sei_K9,2024-04-01,野菜,じゃがいも,相対,25700
青果,葛西,Sei_K9,2024-04-01,野菜,さつまいも,相対,6700
青果,葛西,Sei_K9,2024-04-01,野菜,たまねぎ,相対,27200
青果,葛西,Sei_K9,2024-04-01,野菜,なましいたけ,相対,800
青果,葛西,Sei_K9,2024-04-01,野菜,その他野菜,せり・入札,500
青果,葛西,Sei_K9,2024-04-01,野菜,その他野菜,相対,50100
青果,葛西,Sei_K9,2024-04-01,果実,あまなつかん,相対,4000
青果,葛西,Sei_K9,2024-04-01,果実,不知火,相対,3800
青果,葛西,Sei_K9,2024-04-01,果実,りんご,せり・入札,200
青果,葛西,Sei_K9,2024-04-01,果実,りんご,相対,20100
青果,葛西,Sei_K9,2024-04-01,果実,いちご,相対,10100
青果,葛西,Sei_K9,2024-04-01,果実,キウイ,相対,1000
青果,葛西,Sei_K9,2024-04-01,果実,その他果実,相対,35700
青果,豊洲,Sei_K1,2024-04-02,野菜,だいこん,相対,29863
青果,豊洲,Sei_K1,2024-04-02,野菜,かぶ,相対,4453
青果,豊洲,Sei_K1,2024-04-02,野菜,にんじん,相対,53387
青果,豊洲,Sei_K1,2024-04-02,野菜,ごぼう,相対,1655
青果,豊洲,Sei_K1,2024-04-02,野菜,たけのこ,せり・入札,84
青果,豊洲,Sei_K1,2024-04-02,野菜,たけのこ,相対,11294
青果,豊洲,Sei_K1,2024-04-02,野菜,キャベツ,せり・入札,4990
青果,豊洲,Sei_K1,2024-04-02,野菜,キャベツ,相対,116817
青果,豊洲,Sei_K1,2024-04-02,野菜,レタス,相対,18640
青果,豊洲,Sei_K1,2024-04-02,野菜,はくさい,相対,26382
青果,豊洲,Sei_K1,2024-04-02,野菜,こまつな,せり・入札,290
青果,豊洲,Sei_K1,2024-04-02,野菜,こまつな,相対,5130
青果,豊洲,Sei_K1,2024-04-02,野菜,ほうれんそう,せり・入札,291
青果,豊洲,Sei_K1,2024-04-02,野菜,ほうれんそう,相対,9943
青果,豊洲,Sei_K1,2024-04-02,野菜,ねぎ,せり・入札,553
青果,豊洲,Sei_K1,2024-04-02,野菜,ねぎ,相対,19199
青果,豊洲,Sei_K1,2024-04-02,野菜,ふき,相対,217
青果,豊洲,Sei_K1,2024-04-02,野菜,セルリー,相対,2537
青果,豊洲,Sei_K1,2024-04-02,野菜,きゅうり,相対,24405
青果,豊洲,Sei_K1,2024-04-02,野菜,かぼちゃ,相対,9770
青果,豊洲,Sei_K1,2024-04-02,野菜,なす,相対,19073
青果,豊洲,Sei_K1,2024-04-02,野菜,トマト,せり・入札,132
青果,豊洲,Sei_K1,2024-04-02,野菜,トマト,相対,20614
青果,豊洲,Sei_K1,2024-04-02,野菜,ミニトマト,相対,3155
青果,豊洲,Sei_K1,2024-04-02,野菜,ピーマン,相対,7521
青果,豊洲,Sei_K1,2024-04-02,野菜,そらまめ,相対,4644
青果,豊洲,Sei_K1,2024-04-02,野菜,じゃがいも,相対,39764
青果,豊洲,Sei_K1,2024-04-02,野菜,さつまいも,相対,11552
青果,豊洲,Sei_K1,2024-04-02,野菜,たまねぎ,相対,35226
青果,豊洲,Sei_K1,2024-04-02,野菜,なましいたけ,せり・入札,170
青果,豊洲,Sei_K1,2024-04-02,野菜,なましいたけ,相対,4720
青果,豊洲,Sei_K1,2024-04-02,野菜,その他野菜,せり・入札,1143
青果,豊洲,Sei_K1,2024-04-02,野菜,その他野菜,相対,89851
青果,豊洲,Sei_K1,2024-04-02,野菜,その他野菜,第三者販売,115
青果,豊洲,Sei_K1,2024-04-02,果実,あまなつかん,相対,7940
青果,豊洲,Sei_K1,2024-04-02,果実,はっさく,相対,6171
青果,豊洲,Sei_K1,2024-04-02,果実,不知火,相対,835
青果,豊洲,Sei_K1,2024-04-02,果実,清見,相対,915
青果,豊洲,Sei_K1,2024-04-02,果実,りんご,相対,29909
青果,豊洲,Sei_K1,2024-04-02,果実,りんご,第三者販売,200
青果,豊洲,Sei_K1,2024-04-02,果実,いちご,相対,10919
青果,豊洲,Sei_K1,2024-04-02,果実,アールスメロン,せり・入札,827
青果,豊洲,Sei_K1,2024-04-02,果実,アールスメロン,相対,1117
青果,豊洲,Sei_K1,2024-04-02,果実,アンデスメロン,相対,340
青果,豊洲,Sei_K1,2024-04-02,果実,すいか,相対,5285
青果,豊洲,Sei_K1,2024-04-02,果実,こだますいか,相対,558
青果,豊洲,Sei_K1,2024-04-02,果実,キウイ,相対,682
青果,豊洲,Sei_K1,2024-04-02,果実,その他果実,相対,50389
青果,豊洲,Sei_K1,2024-04-02,果実,その他果実,第三者販売,509
青果,大田,Sei_K2,2024-04-02,野菜,だいこん,せり・入札,440
青果,大田,Sei_K2,2024-04-02,野菜,だいこん,相対,179232
青果,大田,Sei_K2,2024-04-02,野菜,だいこん,商物分離,25968
青果,大田,Sei_K2,2024-04-02,野菜,かぶ,相対,28092
青果,大田,Sei_K2,2024-04-02,野菜,かぶ,商物分離,981
青果,大田,Sei_K2,2024-04-02,野菜,にんじん,せり・入札,160
青果,大田,Sei_K2,2024-04-02,野菜,にんじん,相対,84110
青果,大田,Sei_K2,2024-04-02,野菜,にんじん,商物分離,343
青果,大田,Sei_K2,2024-04-02,野菜,ごぼう,相対,6389
青果,大田,Sei_K2,2024-04-02,野菜,ごぼう,第三者販売,16
青果,大田,Sei_K2,2024-04-02,野菜,ごぼう,商物分離,547
青果,大田,Sei_K2,2024-04-02,野菜,たけのこ,せり・入札,726
青果,大田,Sei_K2,2024-04-02,野菜,たけのこ,相対,29452
青果,大田,Sei_K2,2024-04-02,野菜,キャベツ,せり・入札,2550
青果,大田,Sei_K2,2024-04-02,野菜,キャベツ,相対,260286
青果,大田,Sei_K2,2024-04-02,野菜,キャベツ,第三者販売,12905
青果,大田,Sei_K2,2024-04-02,野菜,キャベツ,商物分離,137131
青果,大田,Sei_K2,2024-04-02,野菜,レタス,せり・入札,790
青果,大田,Sei_K2,2024-04-02,野菜,レタス,相対,62713
青果,大田,Sei_K2,2024-04-02,野菜,レタス,第三者販売,4274
青果,大田,Sei_K2,2024-04-02,野菜,レタス,商物分離,38458
青果,大田,Sei_K2,2024-04-02,野菜,はくさい,せり・入札,275
青果,大田,Sei_K2,2024-04-02,野菜,はくさい,相対,99891
青果,大田,Sei_K2,2024-04-02,野菜,はくさい,商物分離,10967
青果,大田,Sei_K2,2024-04-02,野菜,こまつな,せり・入札,1701
青果,大田,Sei_K2,2024-04-02,野菜,こまつな,相対,15632
青果,大田,Sei_K2,2024-04-02,野菜,こまつな,商物分離,7975
青果,大田,Sei_K2,2024-04-02,野菜,ほうれんそう,せり・入札,451
青果,大田,Sei_K2,2024-04-02,野菜,ほうれんそう,相対,24048
青果,大田,Sei_K2,2024-04-02,野菜,ほうれんそう,商物分離,3563
青果,大田,Sei_K2,2024-04-02,野菜,ねぎ,せり・入札,180
青果,大田,Sei_K2,2024-04-02,野菜,ねぎ,相対,60149
青果,大田,Sei_K2,2024-04-02,野菜,ねぎ,第三者販売,315
青果,大田,Sei_K2,2024-04-02,野菜,ねぎ,商物分離,7761
青果,大田,Sei_K2,2024-04-02,野菜,ふき,せり・入札,20
青果,大田,Sei_K2,2024-04-02,野菜,ふき,相対,1781
青果,大田,Sei_K2,2024-04-02,野菜,セルリー,せり・入札,300
青果,大田,Sei_K2,2024-04-02,野菜,セルリー,相対,13907
青果,大田,Sei_K2,2024-04-02,野菜,きゅうり,せり・入札,340
青果,大田,Sei_K2,2024-04-02,野菜,きゅうり,相対,93687
青果,大田,Sei_K2,2024-04-02,野菜,きゅうり,商物分離,11425
青果,大田,Sei_K2,2024-04-02,野菜,かぼちゃ,相対,36140
青果,大田,Sei_K2,2024-04-02,野菜,なす,せり・入札,123
青果,大田,Sei_K2,2024-04-02,野菜,なす,相対,38191
青果,大田,Sei_K2,2024-04-02,野菜,なす,商物分離,1733
青果,大田,Sei_K2,2024-04-02,野菜,トマト,せり・入札,506
青果,大田,Sei_K2,2024-04-02,野菜,トマト,相対,78296
青果,大田,Sei_K2,2024-04-02,野菜,トマト,第三者販売,272
青果,大田,Sei_K2,2024-04-02,野菜,トマト,商物分離,3290
青果,大田,Sei_K2,2024-04-02,野菜,ミニトマト,相対,17679
青果,大田,Sei_K2,2024-04-02,野菜,ミニトマト,商物分離,3931
青果,大田,Sei_K2,2024-04-02,野菜,ピーマン,せり・入札,360
青果,大田,Sei_K2,2024-04-02,野菜,ピーマン,相対,47242
青果,大田,Sei_K2,2024-04-02,野菜,ピーマン,商物分離,1456
青果,大田,Sei_K2,2024-04-02,野菜,そらまめ,せり・入札,40
青果,大田,Sei_K2,2024-04-02,野菜,そらまめ,相対,7239
青果,大田,Sei_K2,2024-04-02,野菜,じゃがいも,せり・入札,100
青果,大田,Sei_K2,2024-04-02,野菜,じゃがいも,相対,176357
青果,大田,Sei_K2,2024-04-02,野菜,じゃがいも,商物分離,60250
青果,大田,Sei_K2,2024-04-02,野菜,さつまいも,せり・入札,475
青果,大田,Sei_K2,2024-04-02,野菜,さつまいも,相対,59746
青果,大田,Sei_K2,2024-04-02,野菜,さつまいも,商物分離,9723
青果,大田,Sei_K2,2024-04-02,野菜,たまねぎ,せり・入札,480
青果,大田,Sei_K2,2024-04-02,野菜,たまねぎ,相対,176513
青果,大田,Sei_K2,2024-04-02,野菜,たまねぎ,商物分離,116520
青果,大田,Sei_K2,2024-04-02,野菜,なましいたけ,せり・入札,110
青果,大田,Sei_K2,2024-04-02,野菜,なましいたけ,相対,12537
青果,大田,Sei_K2,2024-04-02,野菜,なましいたけ,商物分離,1579
青果,大田,Sei_K2,2024-04-02,野菜,その他野菜,せり・入札,825
青果,大田,Sei_K2,2024-04-02,野菜,その他野菜,相対,335373
青果,大田,Sei_K2,2024-04-02,野菜,その他野菜,第三者販売,1548
青果,大田,Sei_K2,2024-04-02,野菜,その他野菜,商物分離,32000
青果,大田,Sei_K2,2024-04-02,果実,あまなつかん,相対,3140
青果,大田,Sei_K2,2024-04-02,果実,あまなつかん,第三者販売,7850
青果,大田,Sei_K2,2024-04-02,果実,はっさく,相対,6710
青果,大田,Sei_K2,2024-04-02,果実,河内晩柑,相対,750
青果,大田,Sei_K2,2024-04-02,果実,不知火,相対,1513
青果,大田,Sei_K2,2024-04-02,果実,不知火,商物分離,15500
青果,大田,Sei_K2,2024-04-02,果実,清見,相対,2585
青果,大田,Sei_K2,2024-04-02,果実,清見,商物分離,555
青果,大田,Sei_K2,2024-04-02,果実,りんご,せり・入札,3170
青果,大田,Sei_K2,2024-04-02,果実,りんご,相対,113768
青果,大田,Sei_K2,2024-04-02,果実,りんご,第三者販売,240
青果,大田,Sei_K2,2024-04-02,果実,りんご,商物分離,11960
青果,大田,Sei_K2,2024-04-02,果実,いちご,せり・入札,83
青果,大田,Sei_K2,2024-04-02,果実,いちご,相対,93127
青果,大田,Sei_K2,2024-04-02,果実,いちご,商物分離,8262
青果,大田,Sei_K2,2024-04-02,果実,アールスメロン,せり・入札,831
青果,大田,Sei_K2,2024-04-02,果実,アールスメロン,相対,4003
青果,大田,Sei_K2,2024-04-02,果実,アンデスメロン,相対,495
青果,大田,Sei_K2,2024-04-02,果実,すいか,相対,14481
青果,大田,Sei_K2,2024-04-02,果実,こだますいか,相対,8566
青果,大田,Sei_K2,2024-04-02,果実,キウイ,相対,630
青果,大田,Sei_K2,2024-04-02,果実,キウイ,商物分離,240
青果,大田,Sei_K2,2024-04-02,果実,その他果実,せり・入札,1249
青果,大田,Sei_K2,2024-04-02,果実,その他果実,相対,73228
青果,大田,Sei_K2,2024-04-02,果実,その他果実,第三者販売,122
青果,大田,Sei_K2,2024-04-02,果実,その他果実,商物分離,12576
青果,豊島,Sei_K3,2024-04-02,野菜,だいこん,せり・入札,100
青果,豊島,Sei_K3,2024-04-02,野菜,だいこん,相対,13900
青果,豊島,Sei_K3,2024-04-02,野菜,かぶ,相対,3000
青果,豊島,Sei_K3,2024-04-02,野菜,にんじん,相対,13000
青果,豊島,Sei_K3,2024-04-02,野菜,ごぼう,相対,1000
青果,豊島,Sei_K3,2024-04-02,野菜,たけのこ,相対,1000
青果,豊島,Sei_K3,2024-04-02,野菜,キャベツ,せり・入札,100
青果,豊島,Sei_K3,2024-04-02,野菜,キャベツ,相対,21900
青果,豊島,Sei_K3,2024-04-02,野菜,レタス,せり・入札,100
青果,豊島,Sei_K3,2024-04-02,野菜,レタス,相対,16800
青果,豊島,Sei_K3,2024-04-02,野菜,レタス,第三者販売,100
青果,豊島,Sei_K3,2024-04-02,野菜,はくさい,せり・入札,150
青果,豊島,Sei_K3,2024-04-02,野菜,はくさい,相対,16850
青果,豊島,Sei_K3,2024-04-02,野菜,こまつな,せり・入札,200
青果,豊島,Sei_K3,2024-04-02,野菜,こまつな,相対,3000
青果,豊島,Sei_K3,2024-04-02,野菜,ほうれんそう,相対,7000
青果,豊島,Sei_K3,2024-04-02,野菜,ねぎ,せり・入札,50
青果,豊島,Sei_K3,2024-04-02,野菜,ねぎ,相対,13800
青果,豊島,Sei_K3,2024-04-02,野菜,ねぎ,第三者販売,150
青果,豊島,Sei_K3,2024-04-02,野菜,ふき,相対,300
青果,豊島,Sei_K3,2024-04-02,野菜,セルリー,相対,2500
青果,豊島,Sei_K3,2024-04-02,野菜,きゅうり,せり・入札,100
青果,豊島,Sei_K3,2024-04-02,野菜,きゅうり,相対,7900
青果,豊島,Sei_K3,2024-04-02,野菜,かぼちゃ,相対,5000
青果,豊島,Sei_K3,2024-04-02,野菜,なす,せり・入札,50
青果,豊島,Sei_K3,2024-04-02,野菜,なす,相対,3450
青果,豊島,Sei_K3,2024-04-02,野菜,トマト,せり・入札,32
青果,豊島,Sei_K3,2024-04-02,野菜,トマト,相対,12968
青果,豊島,Sei_K3,2024-04-02,野菜,ミニトマト,相対,1000
青果,豊島,Sei_K3,2024-04-02,野菜,ピーマン,相対,2980
青果,豊島,Sei_K3,2024-04-02,野菜,ピーマン,第三者販売,20
青果,豊島,Sei_K3,2024-04-02,野菜,そらまめ,相対,300
青果,豊島,Sei_K3,2024-04-02,野菜,じゃがいも,相対,15000
青果,豊島,Sei_K3,2024-04-02,野菜,さつまいも,相対,4000
青果,豊島,Sei_K3,2024-04-02,野菜,たまねぎ,相対,5000
青果,豊島,Sei_K3,2024-04-02,野菜,なましいたけ,相対,300
青果,豊島,Sei_K3,2024-04-02,野菜,その他野菜,相対,45000
青果,豊島,Sei_K3,2024-04-02,果実,あまなつかん,相対,1200
青果,豊島,Sei_K3,2024-04-02,果実,はっさく,相対,1000
青果,豊島,Sei_K3,2024-04-02,果実,河内晩柑,相対,400
青果,豊島,Sei_K3,2024-04-02,果実,不知火,相対,300
青果,豊島,Sei_K3,2024-04-02,果実,清見,相対,2000
青果,豊島,Sei_K3,2024-04-02,果実,りんご,相対,1000
青果,豊島,Sei_K3,2024-04-02,果実,いちご,相対,700
青果,豊島,Sei_K3,2024-04-02,果実,アールスメロン,せり・入札,36
青果,豊島,Sei_K3,2024-04-02,果実,アールスメロン,相対,264
青果,豊島,Sei_K3,2024-04-02,果実,アンデスメロン,相対,100
青果,豊島,Sei_K3,2024-04-02,果実,こだますいか,相対,200
青果,豊島,Sei_K3,2024-04-02,果実,キウイ,相対,200
青果,豊島,Sei_K3,2024-04-02,果実,その他果実,相対,12600
青果,淀橋,Sei_K4,2024-04-02,野菜,だいこん,相対,43860
青果,淀橋,Sei_K4,2024-04-02,野菜,かぶ,相対,2624
青果,淀橋,Sei_K4,2024-04-02,野菜,にんじん,相対,21304
青果,淀橋,Sei_K4,2024-04-02,野菜,ごぼう,相対,805
青果,淀橋,Sei_K4,2024-04-02,野菜,たけのこ,相対,2836
青果,淀橋,Sei_K4,2024-04-02,野菜,キャベツ,相対,119200
青果,淀橋,Sei_K4,2024-04-02,野菜,レタス,相対,19929
青果,淀橋,Sei_K4,2024-04-02,野菜,はくさい,相対,12180
青果,淀橋,Sei_K4,2024-04-02,野菜,こまつな,せり・入札,189
青果,淀橋,Sei_K4,2024-04-02,野菜,こまつな,相対,3584
青果,淀橋,Sei_K4,2024-04-02,野菜,ほうれんそう,せり・入札,120
青果,淀橋,Sei_K4,2024-04-02,野菜,ほうれんそう,相対,5866
青果,淀橋,Sei_K4,2024-04-02,野菜,ねぎ,せり・入札,476
青果,淀橋,Sei_K4,2024-04-02,野菜,ねぎ,相対,18564
青果,淀橋,Sei_K4,2024-04-02,野菜,ふき,相対,162
青果,淀橋,Sei_K4,2024-04-02,野菜,セルリー,相対,1866
青果,淀橋,Sei_K4,2024-04-02,野菜,きゅうり,相対,22164
青果,淀橋,Sei_K4,2024-04-02,野菜,かぼちゃ,相対,10370
青果,淀橋,Sei_K4,2024-04-02,野菜,なす,相対,8295
青果,淀橋,Sei_K4,2024-04-02,野菜,トマト,相対,30071
青果,淀橋,Sei_K4,2024-04-02,野菜,ミニトマト,相対,6128
青果,淀橋,Sei_K4,2024-04-02,野菜,ピーマン,せり・入札,103
青果,淀橋,Sei_K4,2024-04-02,野菜,ピーマン,相対,10206
青果,淀橋,Sei_K4,2024-04-02,野菜,そらまめ,相対,1420
青果,淀橋,Sei_K4,2024-04-02,野菜,じゃがいも,相対,14570
青果,淀橋,Sei_K4,2024-04-02,野菜,さつまいも,相対,9774
青果,淀橋,Sei_K4,2024-04-02,野菜,たまねぎ,相対,17550
青果,淀橋,Sei_K4,2024-04-02,野菜,なましいたけ,せり・入札,18
青果,淀橋,Sei_K4,2024-04-02,野菜,なましいたけ,相対,1796
青果,淀橋,Sei_K4,2024-04-02,野菜,その他野菜,せり・入札,3521
青果,淀橋,Sei_K4,2024-04-02,野菜,その他野菜,相対,66894
青果,淀橋,Sei_K4,2024-04-02,果実,あまなつかん,相対,1583
青果,淀橋,Sei_K4,2024-04-02,果実,はっさく,相対,1450
