"管理番号","設置形式","設置本数","調査結果","緯度","経度","経度","緯度","分類"
"南9-198","建柱式","1","点検済","35.6893149368","139.668068383","139.66806505269","35.6893148458896","点検済"
"新7-110","建柱式","1","点検済","35.7158228505","139.668021351","139.668017788172","35.715822839729","点検済"
"鍋8-054-2","建柱式","2","点検済","35.6968629026","139.668062252","139.668058859607","35.6968628336245","点検済"
"鍋8-054-1","建柱式","2","点検済","35.6968448754","139.66806229","139.668058897757","35.6968448063705","点検済"
"新8-051","建柱式","1","点検済","35.7181139795","139.668024515","139.668020930008","35.7181139765134","点検済"
"新8-075","建柱式","1","点検済","35.7192048848","139.668023882","139.668020286306","35.7192048856518","点検済"
"桃8-065","建柱式","1","点検済","35.7017911946","139.668071819","139.668068384292","35.7017911404264","点検済"
"新8-076","建柱式","1","点検済","35.7190327826","139.668052197","139.668048602332","35.7190327829058","点検済"
"新9-018","建柱式","1","点検済","35.7125768548","139.668069631","139.668066097834","35.7125768337936","点検済"
"南53-001","壁掛式","1","点検済","35.682678067","139.668134769","139.668131490994","35.6826779584189","点検済"
"鍋7-012","建柱式","1","点検済","35.6946452527","139.668120136","139.668116761779","35.6946451771745","点検済"
"鍋9-044","建柱式","1","点検済","35.6925993112","139.668135022","139.668131664749","35.6925992295632","点検済"
"昭9-150","建柱式","1","点検済","35.7071069477","139.668105113","139.668101630274","35.7071069095329","点検済"
"桃8-115","建柱式","1","点検済","35.7020343515","139.66811657","139.668113132385","35.7020342981732","点検済"
"新8-063","建柱式","1","点検済","35.7211037082","139.668079019","139.668075403938","35.7211037157983","点検済"
"南9-067","建柱式","1","点検済","35.6804397029","139.66816619","139.668162928625","35.6804395888048","点検済"
"新9-092","建柱式","1","点検済","35.7138661222","139.668099135","139.668095589982","35.7138661053278","点検済"
"新8-061","建柱式","1","点検済","35.7206995405","139.668089181","139.668085570253","35.7206995467068","点検済"
"新8-073","建柱式","1","点検済","35.7193004163","139.668095374","139.668091776951","35.7193004175942","点検済"
"新58-001","建柱式","1","点検済","35.7198039022","139.668094886","139.668091284012","35.7198039052646","点検済"
"新9-012","建柱式","1","点検済","35.710721863","139.668125957","139.668122441161","35.7107218361703","点検済"
"新96-005","建柱式","1","点検済","35.7120432837","139.668127298","139.66812376997","35.7120432610418","点検済"
"新7-020","建柱式","1","点検済","35.7118352989","139.668134004","139.66813047739","35.7118352755673","点検済"
"新57-004","建柱式","1","点検済","35.7216916583","139.668119252","139.668115631065","35.7216916680534","点検済"
"昭8-068","建柱式","1","点検済","35.7067431135","139.668158523","139.668155043263","35.7067430743363","点検済"
"鍋8-140","建柱式","1","点検済","35.6979126933","139.668176919","139.668173517468","35.6979126276887","点検済"
"南7-058","建柱式","1","点検済","35.6833135096","139.669463327","139.669460037249","35.6833134055711","点検済"
"南7-081","建柱式","1","点検済","35.6838188137","139.668209106","139.668205818639","35.6838187081977","点検済"
"江8-039","建柱式","1","点検済","35.7264778465","139.668127298","139.668123630217","35.726477872987","点検済"
"新8-058","建柱式","1","点検済","35.7196477041","139.668147606","139.668144005236","35.719647706693","点検済"
"新13-1","建柱式","1","点検済","35.7152250571","139.668158144","139.668154585607","35.715225044679","点検済"
"昭8-081","建柱式","1","点検済","35.7080317658","139.66817632","139.66817282857","35.708031730534","点検済"
"南7-093","建柱式","1","点検済","35.6817098819","139.669479132","139.669475853621","35.6817097739426","点検済"
"鍋7-015","建柱式","1","点検済","35.6943444134","139.668220968","139.668217595747","35.6943443371512","点検済"
"鍋8-143","建柱式","1","点検済","35.7003726703","139.66822516","139.668221737241","35.7003726121434","点検済"
"南7-057","建柱式","1","点検済","35.6829408256","139.669497463","139.669494175799","35.6829407207226","点検済"
"新11-002","建柱式","1","点検済","35.7124189617","139.668215811","139.668212278882","35.7124189404035","点検済"
"新7-009","建柱式","1","点検済","35.7110447338","139.668222517","139.668218997155","35.7110447081339","点検済"
"新8-059","建柱式","1","点検済","35.7201131815","139.668204911","139.668201305329","35.7201131858135","点検済"
"江9-175","建柱式","1","点検済","35.7318920706","139.668183023","139.668179299725","35.731892116077","点検済"
"江8-010","建柱式","1","点検済","35.7255145752","139.668196927","139.668193268187","35.7255145984716","点検済"
"鍋7-029","建柱式","1","点検済","35.6975658087","139.669491202","139.669487795768","35.6975657443421","点検済"
"江8-004","建柱式","1","点検済","35.7259700161","139.668219629","139.668215965439","35.7259700409897","点検済"
"桃8-142","建柱式","1","点検済","35.7040305755","139.668280184","139.668276728295","35.7040305284416","点検済"
"南9-072","壁掛式","1","点検済","35.6824785646","139.668333805","139.668330527395","35.6824784559637","点検済"
"新9-090","建柱式","1","点検済","35.7156725859","139.668266773","139.668263210288","35.7156725750619","点検済"
"江8-055","建柱式","1","点検済","35.7265322788","139.66824441","139.668240740595","35.7265323056837","点検済"
"桃8-069","建柱式","1","点検済","35.701112438","139.668307766","139.668304336143","35.7011123822095","点検済"
"昭8-044","建柱式","1","点検済","35.7099478669","139.668293225","139.668289715203","35.709947837879","点検済"
"南9-069","建柱式","1","点検済","35.6809711731","139.668357881","139.668354614321","35.6809710607334","点検済"
"江8-065","建柱式","1","点検済","35.7268817632","139.668272138","139.668268464527","35.726881791327","点検済"
"南9-190","建柱式","1","点検済","35.6884820128","139.668353945","139.668350619846","35.6884819202291","点検済"
"南9-015","建柱式","1","点検済","35.6851761373","139.668369741","139.668366442193","35.6851760358418","点検済"
"桃9-119","建柱式","1","点検済","35.7070460782","139.668326594","139.66832311064","35.7070460402441","点検済"
"昭8-078","建柱式","1","点検済","35.7076081119","139.668326376","139.668322887583","35.7076080756298","点検済"
"新9-091","建柱式","1","点検済","35.7144322476","139.668315842","139.668312290331","35.7144322328711","点検済"
"桃8-133","建柱式","1","点検済","35.7047202534","139.668337421","139.668333958514","35.7047202084858","点検済"
"鍋96-001","建柱式","1","点検済","35.6952239314","139.668361306","139.66835792567","35.6952238580392","点検済"
"新9-152","建柱式","1","点検済","35.7178307065","139.668320417","139.668316833473","35.717830702963","点検済"
"桃8-117","建柱式","1","点検済","35.7000148071","139.668362345","139.668358924731","35.7000147481137","点検済"
"鍋57-004-1","建柱式","2","点検済","35.6956391284","139.669583738","139.66958034754","35.695639058412","点検済"
"桃8-068","建柱式","1","点検済","35.7015361193","139.66836048","139.668357046049","35.7015360648743","点検済"
"新9-087","建柱式","1","点検済","35.7139663009","139.668340534","139.668336986501","35.7139662847263","点検済"
"新14-003","壁掛式","1","点検済","35.7111313175","139.668351454","139.668347932867","35.7111312923402","点検済"
"南9-164","建柱式","1","点検済","35.690893315","139.66841433","139.668410985218","35.6908932289856","点検済"
"新8-054","建柱式","1","点検済","35.7187757513","139.668367826","139.668364232511","35.7187757511572","点検済"
"南96-015","建柱式","1","点検済","35.6820846135","139.668454528","139.668451252494","35.6820845041745","点検済"
"鍋9-068","建柱式","1","点検済","35.6919272241","139.66844514","139.668441786819","35.6919271409905","点検済"
"鍋7-006-1","建柱式","2","点検済","35.6923593157","139.668449032","139.668445675074","35.6923592339014","点検済"
"鍋7-006-2","建柱式","2","点検済","35.692377343","139.668448995","139.668445637923","35.6923772612554","点検済"
"鍋8-147","建柱式","1","点検済","35.6983878165","139.668437106","139.6684336989","35.6983877527656","点検済"
"江8-003","壁掛式","1","点検済","35.7257810581","139.668380767","139.668377104482","35.725781082507","点検済"
"新8-062","建柱式","1","点検済","35.720829722","139.668395421","139.668391807173","35.7208297291071","点検済"
"新96-006","建柱式","1","点検済","35.712145098","139.668417647","139.668414116542","35.7121450762149","点検済"
"鍋9-065","建柱式","1","点検済","35.6931859519","139.668355619","139.668463910277","35.6931920197108","点検済"
"桃7-036","建柱式","1","点検済","35.7031941932","139.668449163","139.668445714089","35.7031941438695","点検済"
"鍋9-014","建柱式","1","点検済","35.6948269197","139.669665974","139.66966259002","35.6948268474677","点検済"
"江8-050","建柱式","1","点検済","35.7260162248","139.668406919","139.668403253476","35.7260162501284","点検済"
"新7-040","建柱式","1","点検済","35.7128252306","139.668440187","139.668436649599","35.7128252109696","点検済"
"鍋8-046","建柱式","1","点検済","35.6942849373","139.66848544","139.668482066833","35.694284861343","点検済"
"新7-022","建柱式","1","点検済","35.7112812278","139.66845308","139.668449556914","35.7112812032892","点検済"
"南9-019","建柱式","1","点検済","35.6848694461","139.668509513","139.66850621604","35.6848693441053","点検済"
"南9-167","建柱式","1","点検済","35.6865382293","139.668509513","139.668506202689","35.6865381318372","点検済"
"桃8-165","建柱式","1","点検済","35.7032707478","139.668475246","139.668471795825","35.7032706987823","点検済"
"鍋8-151","建柱式","1","点検済","35.698677455","139.668507951","139.668504541108","35.6986773922605","点検済"
"鍋8-045","建柱式","1","点検済","35.6939626691","139.668521394","139.668518023326","35.6939625922401","点検済"
"桃8-176","建柱式","1","点検済","35.7035151022","139.668503708","139.668500255474","35.703515053966","点検済"
"新9-048","建柱式","1","点検済","35.7140970492","139.6684879","139.668484350481","35.7140970336852","点検済"
"新7-037","建柱式","1","点検済","35.7124222285","139.668501467","139.668497932526","35.7124222076481","点検済"
"鍋8-047-1","建柱式","2","点検済","35.6946748305","139.668542246","139.66853886928","35.6946747558137","点検済"
"鍋8-047-2","建柱式","2","点検済","35.6946928577","139.668542209","139.668538832131","35.6946927830677","点検済"
"江9-172","建柱式","1","点検済","35.7308979559","139.668470621","139.668466906033","35.7308979983089","点検済"
"桃8-052","建柱式","1","点検済","35.7022344917","139.668536052","139.668532610827","35.7022344396815","点検済"
"江8-063","壁掛式","1","点検済","35.7261588488","139.668494761","139.668491093841","35.7261588746959","点検済"
"南7-078","建柱式","1","点検済","35.6835505627","139.668586771","139.668583484039","35.6835504573535","点検済"
"桃9-120","建柱式","1","点検済","35.7068879564","139.668544071","139.668540587903","35.7068879183563","点検済"
"南7-082","建柱式","1","点検済","35.682644529","139.66860339","139.668600110195","35.6826444213806","点検済"
"江8-047","建柱式","1","点検済","35.7277091873","139.668513536","139.668509853458","35.7277092186602","点検済"
