町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
久我山1丁目,913,1586,728,858,4,0,2,3,5,7,12,5,4,4,8,4,8,3,4,3,7,3,6,4,7,3,3,3,9,9,4,7,4,6,7,2,3,1,4,8,2,6,10,9,5,10,7,3,6,7,8,5,7,7,9,5,6,7,3,8,6,5,5,3,9,5,5,8,6,5,7,5,6,5,8,9,5,5,8,5,6,11,5,6,5,8,7,5,10,13,8,10,8,8,13,11,7,9,11,9,11,20,12,19,14,7,16,16,12,16,11,9,13,16,7,16,15,13,15,11,9,15,9,11,12,16,11,14,6,8,8,14,15,13,9,14,9,9,8,5,5,8,11,12,5,13,12,9,6,13,13,11,12,24,15,21,12,10,5,10,8,7,10,15,14,14,8,15,5,19,6,12,10,15,5,8,4,10,7,16,3,10,4,3,3,6,3,8,2,6,4,6,0,4,2,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山2丁目,1418,2668,1237,1431,13,8,11,11,7,9,7,11,15,11,12,5,7,8,13,15,9,10,17,8,18,7,13,10,15,10,14,9,8,10,11,13,11,10,17,10,7,12,8,7,12,10,13,8,12,14,14,23,13,14,7,12,17,20,15,18,14,20,22,25,19,21,13,24,19,27,14,19,12,24,13,12,15,23,19,15,21,16,11,21,27,23,17,11,14,28,14,14,12,18,25,17,19,26,23,18,26,19,14,31,25,15,18,22,23,18,17,17,22,20,16,28,19,23,16,17,16,24,11,17,16,16,17,11,12,14,9,12,15,16,8,24,16,9,12,15,11,17,11,14,14,13,13,19,7,14,11,17,15,23,11,24,16,21,13,8,12,10,7,12,11,19,7,21,15,14,13,8,4,8,7,9,5,6,5,7,4,6,3,12,3,7,4,9,1,6,2,6,1,4,0,8,1,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山3丁目,3005,5212,2395,2817,15,15,16,19,17,15,14,16,14,12,16,21,10,18,20,11,11,14,20,16,23,11,20,18,18,10,18,15,15,17,14,24,14,14,12,14,12,20,12,11,18,18,24,32,18,36,31,49,45,55,35,47,34,35,48,50,36,55,42,41,35,47,39,44,31,37,40,40,39,44,25,36,25,43,30,51,42,33,33,38,30,31,38,23,37,37,37,37,34,34,53,42,29,42,39,42,37,30,40,49,44,37,39,43,38,46,41,41,30,58,31,27,34,40,29,31,39,55,31,45,32,26,25,35,29,37,30,27,34,30,22,17,22,28,22,26,22,32,25,34,22,23,21,34,30,21,35,23,29,46,29,28,20,29,19,24,17,29,14,32,24,19,22,28,20,20,14,22,17,21,10,26,12,21,9,23,11,23,7,12,11,13,7,15,3,12,5,6,1,7,6,12,3,7,2,3,1,6,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山4丁目,2645,5155,2359,2796,17,14,15,15,9,11,18,18,9,13,13,10,16,18,22,20,21,27,16,22,32,15,10,29,25,25,27,16,22,24,21,27,22,28,26,23,18,33,21,24,29,27,35,22,30,28,34,40,23,40,38,37,33,46,34,39,32,49,35,39,27,27,25,27,33,35,23,35,21,33,21,26,20,37,26,33,33,37,32,36,26,32,26,44,31,36,39,31,31,38,40,38,50,51,32,38,32,46,33,42,31,39,34,60,38,40,38,49,54,42,46,42,31,43,33,42,35,38,25,41,43,32,36,31,24,29,30,28,30,29,26,31,26,35,24,24,21,28,26,28,23,29,34,23,22,44,33,31,25,33,31,30,29,33,10,21,24,23,13,28,22,23,16,28,20,26,16,20,10,13,9,14,9,21,8,19,19,19,3,12,7,16,6,8,2,7,5,9,4,7,0,6,1,2,1,7,2,3,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久我山5丁目,3002,5525,2549,2976,20,19,26,19,26,20,26,23,19,19,22,28,16,22,16,21,26,21,23,21,21,11,18,16,18,12,20,17,33,19,18,18,25,26,19,21,19,16,24,20,34,25,25,27,24,45,37,39,25,40,29,49,31,33,38,49,49,34,37,47,32,46,37,47,35,44,39,40,38,38,32,44,30,48,59,53,49,46,30,44,26,43,39,44,38,40,34,36,45,40,33,45,33,47,39,52,47,44,40,42,42,56,39,50,40,49,45,54,35,40,40,39,38,38,48,37,39,51,42,38,36,36,30,38,24,32,27,32,28,37,29,30,15,24,17,31,34,24,21,33,17,25,29,23,25,26,29,28,24,42,45,34,26,33,15,16,10,20,22,26,11,25,10,36,14,20,12,16,8,13,5,19,8,20,13,22,10,13,7,9,7,13,2,18,3,10,2,11,2,10,2,10,2,3,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東1丁目,1818,3811,1789,2022,8,11,14,14,12,13,15,11,14,12,14,5,13,17,15,9,19,12,15,10,15,12,28,17,13,14,26,17,19,16,15,20,15,14,20,17,10,17,18,14,15,20,15,16,14,18,21,13,19,19,16,14,21,20,15,16,15,15,16,15,18,23,13,16,18,13,11,20,19,21,19,18,17,15,4,14,24,12,16,27,14,12,21,24,14,25,24,23,21,34,22,29,18,27,30,42,34,25,28,30,28,41,37,27,22,34,29,38,27,40,26,33,32,40,19,41,38,32,34,37,39,36,22,24,28,32,25,25,36,28,22,31,26,35,23,25,24,20,32,16,21,23,20,26,17,35,20,22,23,33,24,24,25,28,18,22,16,26,8,24,13,20,19,22,13,25,19,25,16,16,16,14,8,16,12,10,11,12,6,13,5,14,6,11,5,9,1,8,2,0,2,4,3,4,1,5,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東2丁目,2197,3908,1839,2069,19,9,17,15,9,9,18,17,14,11,20,9,14,14,15,17,9,14,17,17,14,17,20,15,19,18,15,12,20,13,19,16,16,21,7,13,20,23,20,15,18,21,26,21,34,36,33,39,40,37,20,42,26,43,30,32,28,40,31,34,23,29,20,28,18,26,29,27,22,36,23,27,26,28,22,27,34,27,30,39,21,31,26,19,25,20,28,28,27,24,22,30,21,30,23,40,25,24,34,31,36,39,35,31,28,21,31,34,28,18,30,39,23,26,26,19,20,28,27,29,20,22,22,16,16,18,19,20,21,27,24,37,18,16,22,21,33,16,13,16,16,22,17,12,20,22,13,19,16,23,14,21,20,20,14,12,9,16,11,22,13,13,11,11,8,15,6,12,7,14,8,18,7,7,4,10,7,11,3,3,2,12,1,12,5,6,2,9,2,8,0,2,3,1,0,5,0,3,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東3丁目,3847,7464,3461,4003,29,25,35,35,33,35,43,39,32,33,30,39,50,38,36,37,42,19,29,39,29,28,40,28,30,36,34,32,21,30,22,28,29,23,32,22,16,17,26,43,31,33,31,31,43,35,40,43,52,45,36,60,31,66,34,63,44,61,43,45,48,48,46,73,45,52,50,45,44,45,48,54,56,56,52,59,45,58,53,71,56,67,59,58,56,59,48,65,61,61,46,62,63,62,53,73,76,65,61,63,61,68,66,69,50,62,55,64,59,67,49,51,52,56,48,59,52,64,59,55,46,48,45,55,37,49,42,32,44,53,37,29,30,44,34,41,42,35,30,30,35,28,28,46,28,45,34,36,41,50,32,44,26,42,22,26,14,34,24,29,21,30,13,20,15,23,16,18,22,13,8,23,12,21,12,21,8,17,10,8,1,13,2,21,2,15,4,8,0,11,1,4,0,7,1,6,1,2,1,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸東4丁目,2589,4861,2315,2546,16,18,21,11,18,20,25,20,14,15,21,11,27,25,24,27,18,21,24,18,18,22,26,19,14,15,18,13,18,23,16,20,15,19,24,17,21,18,24,25,17,26,28,23,28,36,34,28,31,27,26,38,35,40,32,35,25,23,38,19,27,37,25,36,28,36,29,27,30,28,26,38,30,30,38,32,39,41,26,41,50,38,35,23,30,35,34,31,29,37,41,46,34,42,41,33,29,33,39,36,42,36,33,37,44,38,29,27,29,43,32,37,40,43,25,36,33,30,36,36,26,35,16,25,21,20,35,28,27,29,21,28,23,24,36,28,23,33,13,22,24,18,29,23,25,21,25,28,26,21,22,28,24,31,16,21,5,27,18,27,17,14,12,27,9,31,16,22,14,18,17,14,12,32,10,14,8,13,10,15,7,15,5,18,6,7,5,13,4,12,2,6,2,7,4,6,1,3,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西1丁目,3520,5572,2348,3224,22,14,14,13,17,16,20,17,22,16,12,18,19,13,9,16,17,17,23,20,19,16,12,16,16,17,15,19,15,21,21,15,14,6,14,13,13,15,13,16,17,25,17,18,27,26,30,33,25,30,35,33,30,34,38,32,40,38,31,39,26,34,30,42,27,34,28,26,27,26,32,35,30,22,29,24,22,32,27,33,38,22,39,33,32,27,24,33,27,35,31,38,32,34,32,29,36,25,24,26,32,42,34,35,30,48,25,38,36,30,27,23,25,31,24,27,32,50,34,28,25,29,28,22,25,21,21,30,25,18,30,30,21,24,28,26,27,25,31,41,19,32,28,32,22,40,32,49,25,47,40,58,38,49,17,29,25,33,37,62,27,49,33,59,27,64,24,64,16,50,21,60,25,65,21,72,17,50,11,58,15,50,16,48,10,49,12,42,5,42,6,36,3,19,3,21,0,13,1,7,0,10,1,5,0,6,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西2丁目,1551,3098,1405,1693,9,14,14,10,4,11,8,7,9,9,19,19,13,13,15,11,17,15,13,15,14,17,12,14,21,17,16,6,6,17,12,15,9,10,13,14,10,15,11,16,14,27,13,24,10,20,11,16,14,21,16,19,22,21,16,11,11,17,17,16,19,25,12,12,15,20,17,24,19,22,21,19,18,25,21,23,25,26,20,16,17,25,24,16,20,22,26,26,24,26,21,22,20,21,21,24,19,36,27,31,23,26,24,26,19,32,25,34,29,26,27,21,22,15,15,18,27,26,20,33,24,17,15,20,12,20,23,18,19,12,17,19,7,17,19,17,19,16,15,21,15,20,16,17,7,24,18,15,20,22,16,22,20,22,9,12,9,24,10,12,7,24,9,15,4,12,7,8,4,9,3,17,9,8,4,11,6,10,5,4,2,7,3,11,0,1,4,2,1,2,0,2,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高井戸西3丁目,1359,2691,1313,1378,8,6,19,6,15,8,10,12,7,13,6,7,16,17,12,16,17,11,16,12,10,7,21,16,13,5,11,12,13,8,15,3,11,5,10,9,17,7,25,13,16,9,26,7,21,20,24,17,18,17,24,22,24,19,17,18,13,21,20,19,25,16,8,12,11,21,18,14,15,24,11,14,17,17,23,17,24,30,16,22,18,21,28,22,10,16,18,23,19,17,17,28,20,21,25,18,17,19,17,28,23,17,17,24,19,27,21,19,22,20,25,18,22,25,10,19,22,18,14,18,18,23,10,12,10,16,10,20,6,15,21,12,9,10,12,11,10,9,10,15,9,6,13,14,11,12,14,20,12,21,13,13,10,16,7,7,2,16,8,20,10,11,12,12,10,14,6,6,2,15,3,9,6,2,6,3,5,13,3,6,2,4,1,5,2,6,0,2,2,4,0,3,0,4,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸1丁目,4159,6411,2912,3499,29,18,25,20,25,12,17,28,11,15,24,18,15,10,16,10,14,19,15,13,16,13,15,14,7,14,14,18,15,14,12,19,16,19,13,18,19,27,28,44,31,38,30,39,54,63,49,81,75,95,60,79,68,94,75,85,52,96,62,82,57,70,56,71,40,66,51,62,56,59,56,51,43,66,43,58,58,50,44,47,42,52,37,46,44,44,51,46,35,53,43,47,47,58,36,54,45,52,49,54,46,60,41,55,43,71,48,53,46,48,46,40,48,43,46,40,41,43,48,39,43,30,32,42,28,30,33,29,21,31,26,22,20,26,21,27,27,22,18,25,23,18,26,29,28,17,22,39,29,34,30,32,25,39,11,15,11,24,20,25,11,27,18,22,15,28,19,22,7,14,8,15,13,16,8,17,4,14,6,14,5,8,5,7,2,7,1,6,3,5,0,3,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸2丁目,1811,3603,1701,1902,18,14,18,14,19,18,12,21,23,20,19,19,18,20,15,11,17,17,16,16,8,14,13,16,10,18,19,21,15,13,19,12,17,11,11,11,12,11,19,15,22,18,15,21,21,32,20,35,16,21,31,25,32,26,21,29,15,23,26,26,22,25,23,23,19,31,26,25,33,20,25,27,22,22,26,31,20,30,35,39,28,35,26,19,26,29,29,30,22,27,25,28,33,26,14,19,26,21,24,46,27,32,42,34,33,27,13,29,33,33,26,17,21,24,23,19,35,17,23,26,24,23,17,18,15,15,16,18,24,20,14,8,16,16,15,14,12,20,11,18,10,11,17,17,15,13,15,21,12,16,17,18,11,14,10,17,14,11,14,17,10,18,9,20,15,13,5,13,6,18,4,7,8,12,5,14,4,22,5,12,4,9,5,5,2,8,2,4,1,4,0,6,0,3,0,3,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上高井戸3丁目,1264,2168,1085,1083,6,11,14,5,5,5,7,4,5,9,9,7,4,8,7,6,8,9,9,6,11,6,5,11,3,7,10,5,11,8,6,7,8,7,13,9,8,8,13,15,16,9,12,15,14,19,14,23,31,29,15,22,20,34,24,25,21,19,31,26,18,16,29,18,16,12,19,18,9,15,15,12,9,16,21,15,28,14,24,16,22,13,14,13,9,15,14,21,13,18,20,14,25,15,16,21,12,11,16,25,15,11,19,10,14,13,18,17,11,22,19,20,20,8,15,20,15,17,13,10,23,9,7,16,16,14,11,14,6,4,9,12,9,5,3,8,8,9,7,6,15,9,7,10,9,8,6,6,6,7,11,12,14,13,2,6,3,4,11,10,2,4,4,7,6,5,4,6,1,5,6,2,0,6,2,4,1,3,3,3,0,7,1,0,3,2,0,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
