項目名,データ形態,カテゴリー数,質問文,属性,値
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,7,動画投稿・共有サイトの利用
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,8,オンラインショッピング
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,9,インターネットバンキング
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,10,オンラインゲーム
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,11,その他
Q3_6,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]ウェアラブル端末（メガネ型・腕時計情報端末など）,12,利用しない
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,1,ホームページ（ウェブ）・ブログの閲覧
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,2,情報の検索
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,4,電子メールやメッセージの送受信
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,5,ＳＮＳの利用
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,6,無料通話アプリやボイスチャットの利用
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,7,動画投稿・共有サイトの利用
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,8,オンラインショッピング
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,9,インターネットバンキング
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,10,オンラインゲーム
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,11,その他
Q3_7,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,12,利用しない
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,1,ホームページ（ウェブ）・ブログの閲覧
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,2,情報の検索
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,4,電子メールやメッセージの送受信
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,5,ＳＮＳの利用
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,6,無料通話アプリやボイスチャットの利用
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,7,動画投稿・共有サイトの利用
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,8,オンラインショッピング
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,9,インターネットバンキング
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,10,オンラインゲーム
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,11,その他
Q3_8,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,12,利用しない
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,1,ホームページ（ウェブ）・ブログの閲覧
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,2,情報の検索
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,3,授業（e-learning)/ウェブ・ラーニングの受講
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,4,電子メールやメッセージの送受信
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,5,ＳＮＳの利用
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,6,無料通話アプリやボイスチャットの利用
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,7,動画投稿・共有サイトの利用
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,8,オンラインショッピング
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,9,インターネットバンキング
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,10,オンラインゲーム
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,11,その他
Q3_9,ＭＡ,12,Q3.家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]インターネットに接続できる家電,12,利用しない
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,1,固定電話
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,2,ＦＡＸ
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,3,テレビ
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,4,携帯電話（ＰＨＳを含む）
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,5,スマートフォン
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,6,タブレット端末（iPad、Galaxy Tabなど）
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,7,パソコン
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,8,ウェアラブル端末（メガネ型・腕時計情報端末など）
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,9,インターネットに接続できるゲーム機(Playstation4、Nintendo Switchなど）
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,10,インターネットに接続できる携帯型音楽プレイヤー（iPodなど）
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,11,インターネットに接続できる家電
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,12,ラジオ
Q4,ＭＡ,13,家庭におけるインターネットにアクセスするために使用している端末（デバイス） [MA] ,13,その他
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,1,有線　DSL回線（ＡＤＳＬ回線）
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,2,有線　ケーブルテレビ回線
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,3,有線　光回線（フレッツ光、auひかり　など）
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,4,有線　モバイルWi-Fiルーター
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,5,有線　ISDN回線
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,6,無線　携帯電話回線（サービス名に「３Ｇ］や「FOMA」が付くもの、iPhone４ＳまでのiPhoneなど）
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,7,無線　携帯電話回線（ＬＴＥ・ＢＷＡ回線） ※サービス名に「４Ｇ」、「Ｘｉ］、「WiMAX」がつくものなど
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,8,無線　携帯電話回線（5G回線）
Q5,ＭＡ,9,家庭におけるインターネットにアクセス可能な人口（ネットワークの種類） [MA] ,9,わからない
Q6,ＳＡ,7,家庭におけるインターネットにアクセスするために使用している端末（デバイス）の通信データ量 [SA],1,5GB以下
Q6,ＳＡ,7,家庭におけるインターネットにアクセスするために使用している端末（デバイス）の通信データ量 [SA],2,20GB以下
Q6,ＳＡ,7,家庭におけるインターネットにアクセスするために使用している端末（デバイス）の通信データ量 [SA],3,21-30GB以下
Q6,ＳＡ,7,家庭におけるインターネットにアクセスするために使用している端末（デバイス）の通信データ量 [SA],4,31-50GB以下
Q6,ＳＡ,7,家庭におけるインターネットにアクセスするために使用している端末（デバイス）の通信データ量 [SA],5,51-100GB以下
Q6,ＳＡ,7,家庭におけるインターネットにアクセスするために使用している端末（デバイス）の通信データ量 [SA],6,101GB以上（無制限）
