"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"法第42条第2項道路","","","","","","139.643673706125","35.7231276640121","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.644801493346","35.7234538794623","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.646152592201","35.7234725277802","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.645598658003","35.7230563913976","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.647323017073","35.7233404425825","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.646633780956","35.7224347567345","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.647823941325","35.7215072896611","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.647357079532","35.7210974171234","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.646378925199","35.7207983869648","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.647345135057","35.7199552183814","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.647841766882","35.7193155328067","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.644973118149","35.7214324949081","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.644971555454","35.7193961600606","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.642372345389","35.7193567054671","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.64209022919","35.7195488581603","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.642414445579","35.720491617942","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.64129281913","35.7212899036787","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","1114","若宮3-56","","","","139.64064223415","35.7215821818879","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1206","若宮3-55","","","","139.641246203513","35.7205184466623","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1081","若宮3-23","","","","139.641862092623","35.722217741021","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1081","若宮3-23","","","","139.642142513456","35.7223875941521","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1081","若宮3-23","","","","139.641908512894","35.7219370481888","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.643450741667","35.7221299570713","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.643608104266","35.7214273694159","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.64343475708","35.7215778990377","法第42条第2項道路"
"法第42条第1項第5号道路","667","若宮3-19･20･21","","","","139.644243614789","35.7218055426546","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.644113031596","35.7224140444259","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.645080415906","35.7217868538592","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.642002889031","35.7209840299578","法第42条第2項道路"
"法第42条第1項第5号道路","913","若宮3-14･15･7･8","","","","139.645439560302","35.7215672967101","法第42条第1項第5号道路"
"法第42条第1項第5号道路","717","若宮3-13･14","","","","139.64582400726","35.721668268748","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.646350972923","35.7213547039745","法第42条第2項道路"
"法第42条第1項第5号道路","648","若宮3-9～10・12～13","","","","139.646505462891","35.7211246878091","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.645371595048","35.7210323895493","法第42条第2項道路"
"法第42条第1項第5号道路","652","若宮3-8･9","","","","139.645797599475","35.7211055611398","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.644845215554","35.7199899718","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.645072411434","35.7200616316983","法第42条第2項道路"
"法第42条第1項第5号道路","678","若宮3-6","","","","139.645615018434","35.7202717243463","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.646605574091","35.7194223966002","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.645816306873","35.7204393292696","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.646386770073","35.720144140569","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.641329697192","35.7199378277198","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.645638741501","35.7190103839398","法第42条第2項道路"
"法第42条第1項第5号道路","684","鷺宮1-6","","","","139.646866413158","35.722088320666","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.645307223967","35.7227987145718","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.64519230109","35.7230791734016","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.646438692551","35.7232116814777","法第42条第2項道路"
"法第42条第2項道路","1308","鷺宮3-14","","","","139.640958244712","35.7227682706889","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.644356235436","35.7235732348301","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.645730773167","35.7253068537787","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","994","鷺宮2-3・４","","","","139.646958269888","35.7246218806742","法第42条第1項第5号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.647532060218","35.7254463885851","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.641993478427","35.7243897361138","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.642749465667","35.7243105485577","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.642484395376","35.7248388945406","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.640584225143","35.7241532772993","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.644031068567","35.7243750003487","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.644895746128","35.7251268194633","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.646329121379","35.7249071309211","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.639893211939","35.725500726842","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.639403770084","35.725852517712","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.639489906891","35.7270730822904","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.640372430589","35.7243270543981","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.640301061958","35.7241647825721","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.640830731912","35.724692286721","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.646531972488","35.7239866736996","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.646538009802","35.7236729244427","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.645861613796","35.7238330331461","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.645629404658","35.7238030847405","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.644661310512","35.7238634189142","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.644984102411","35.7236916142845","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.64212135962","35.7236149184625","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.644940779649","35.7243149650657","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.640106831953","35.7248076956365","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.641595065082","35.7239495463048","法第42条第1項第1号道路(区道）"
"法第42条第1項第1号道路(区道）","","","","","","139.643827121031","35.7243421903194","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.643323640569","35.7239647421196","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.642906135549","35.7238858990099","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.654767230468","35.7093748834493","法第42条第1項第1号道路(区道）"
"法第42条第1項第5号道路","1305","野方1-38","","","","139.654924956844","35.7092202309138","法第42条第1項第5号道路"
