全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
132136,,東村山市,プ － ル,132136,,東京都東村山市廻田町3-28-1,東京都,東村山市,廻田町3丁目,1月28日,,35.759008,139.446259,,
132136,,東村山市,プ － ル,132136,,東京都東村山市富士見町1-12-0,東京都,東村山市,富士見町1丁目,12-0,,35.740334,139.45694,,
132136,,東村山市,溝,132136,,東京都東村山市富士見町2-15-0,東京都,東村山市,富士見町2丁目,15-0,,35.737776,139.452531,,
132136,,東村山市,溝,132136,,東京都東村山市富士見町2-9-0,東京都,東村山市,富士見町2丁目,9-0,,35.738589,139.45402,,
132136,,東村山市,溝,132136,,東京都東村山市富士見町1-12-0,東京都,東村山市,富士見町1丁目,12-0,,35.740334,139.45694,,
132136,,東村山市,溝,132136,,東京都東村山市富士見町1-5-0,東京都,東村山市,富士見町1丁目,5-0,,35.741587,139.46026,,
132136,,東村山市,溝,132136,,東京都東村山市萩山町3-31-0,東京都,東村山市,萩山町3丁目,31-0,,35.743919,139.469174,,
132136,,東村山市,溝,132136,,東京都東村山市栄町3-14-3,東京都,東村山市,栄町3丁目,3月14日,,35.745886,139.469273,,
132136,,東村山市,溝,132136,,東京都東村山市栄町1-10-0,東京都,東村山市,栄町1丁目,10-0,,35.748312,139.47453,,
132136,,東村山市,溝,132136,,東京都東村山市恩多町3-33-4,東京都,東村山市,恩多町3丁目,Apr-33,,35.751768,139.481706,,
132136,,東村山市,溝,132136,,東京都東村山市恩多町3-33-1,東京都,東村山市,恩多町3丁目,Jan-33,,35.751768,139.481706,,
132136,,東村山市,溝,132136,,東京都東村山市恩多町2-11-26,東京都,東村山市,恩多町2丁目,11月26日,,35.752533,139.484947,,
132136,,東村山市,溝,132136,,東京都東村山市恩多町3-23-1,東京都,東村山市,恩多町3丁目,1月23日,,35.753101,139.484563,,
132136,,東村山市,溝,132136,,東京都東村山市恩多町5-41-0,東京都,東村山市,恩多町5丁目,41-0,,35.757139,139.491491,,
132136,,東村山市,溝,132136,,東京都東村山市青葉町1-15-5,東京都,東村山市,青葉町1丁目,5月15日,,35.760012,139.498679,,
132136,,東村山市,河 川,132136,,東京都東村山市富士見町4-7-0,東京都,東村山市,富士見町4丁目,7-0,,35.750106,139.450359,,
132136,,東村山市,河 川,132136,,東京都東村山市富士見町4-1-0,東京都,東村山市,富士見町4丁目,1-0,,35.750271,139.452773,,
132136,,東村山市,河 川,132136,,東京都東村山市美住町1-25-0,東京都,東村山市,美住町1丁目,25-0,,35.750803,139.455719,,
132136,,東村山市,河 川,132136,,東京都東村山市美住町1-16-0,東京都,東村山市,美住町1丁目,16-0,,35.751746,139.459561,,
132136,,東村山市,河 川,132136,,東京都東村山市美住町1-3-0,東京都,東村山市,美住町1丁目,3-0,,35.75168,139.461907,,
132136,,東村山市,河 川,132136,,東京都東村山市美住町1-1-0,東京都,東村山市,美住町1丁目,1-0,,35.751838,139.464495,,
132136,,東村山市,河 川,132136,,東京都東村山市栄町3-1-0,東京都,東村山市,栄町3丁目,1-0,,35.751504,139.467457,,
132136,,東村山市,河 川,132136,,東京都東村山市栄町2-1-0,東京都,東村山市,栄町2丁目,1-0,,35.751067,139.470593,,
132136,,東村山市,河 川,132136,,東京都東村山市本町4-14-0,東京都,東村山市,本町4丁目,14-0,,35.751801,139.472059,,
132136,,東村山市,河 川,132136,,東京都東村山市本町4-15-0,東京都,東村山市,本町4丁目,15-0,,35.753071,139.473595,,
132136,,東村山市,河 川,132136,,東京都東村山市本町4-19-0,東京都,東村山市,本町4丁目,19-0,,35.754103,139.475084,,
132136,,東村山市,河 川,132136,,東京都東村山市恩多町4-16-2,東京都,東村山市,恩多町4丁目,2月16日,,35.755566,139.477326,,
132136,,東村山市,河 川,132136,,東京都東村山市恩多町3-11-26,東京都,東村山市,恩多町3丁目,11月26日,,35.756458,139.480466,,
132136,,東村山市,河 川,132136,,東京都東村山市恩多町4-33-3,東京都,東村山市,恩多町4丁目,Mar-33,,35.757894,139.481506,,
132136,,東村山市,河 川,132136,,東京都東村山市恩多町5-19-0,東京都,東村山市,恩多町5丁目,19-0,,35.761111,139.484223,,
132136,,東村山市,河 川,132136,,東京都東村山市青葉町2-16-2,東京都,東村山市,青葉町2丁目,2月16日,,35.762673,139.483864,,
132136,,東村山市,河 川,132136,,東京都東村山市青葉町2-17-52,東京都,東村山市,青葉町2丁目,17-52,,35.763445,139.48461,,
132136,,東村山市,河 川,132136,,東京都東村山市青葉町2-34-16,東京都,東村山市,青葉町2丁目,34-16,,35.765452,139.486865,,
132136,,東村山市,河 川,132136,,東京都東村山市青葉町3-1-21,東京都,東村山市,青葉町3丁目,1月21日,,35.767362,139.490466,,
132136,,東村山市,河 川,132136,,東京都東村山市青葉町3-16-9,東京都,東村山市,青葉町3丁目,9月16日,,35.769825,139.491561,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町1-30-12,東京都,東村山市,秋津町1丁目,12月30日,,35.772173,139.496204,,
132136,,東村山市,溝,132136,,東京都東村山市廻田町3-9-3,東京都,東村山市,廻田町3丁目,9月3日,,35.75643,139.444508,,
132136,,東村山市,溝,132136,,東京都東村山市廻田町2-19-0,東京都,東村山市,廻田町2丁目,19-0,,35.756033,139.447656,,
132136,,東村山市,溝,132136,,東京都東村山市廻田町2-5-0,東京都,東村山市,廻田町2丁目,5-0,,35.756501,139.449933,,
132136,,東村山市,溝,132136,,東京都東村山市廻田町4-9-10,東京都,東村山市,廻田町4丁目,9月10日,,35.757931,139.452366,,
132136,,東村山市,溝,132136,,東京都東村山市野口町2-24-0,東京都,東村山市,野口町2丁目,24-0,,35.758728,139.45603,,
132136,,東村山市,溝,132136,,東京都東村山市野口町2-21-0,東京都,東村山市,野口町2丁目,21-0,,35.759393,139.458988,,
132136,,東村山市,溝,132136,,東京都東村山市野口町2-2-0,東京都,東村山市,野口町2丁目,2-0,,35.761076,139.46121,,
132136,,東村山市,溝,132136,,東京都東村山市野口町2-1-0,東京都,東村山市,野口町2丁目,1-0,,35.76161,139.461482,,
132136,,東村山市,溝,132136,,東京都東村山市野口町1-13-0,東京都,東村山市,野口町1丁目,13-0,,35.761944,139.462825,,
132136,,東村山市,溝,132136,,東京都東村山市野口町1-6-0,東京都,東村山市,野口町1丁目,6-0,,35.764249,139.464763,,
132136,,東村山市,溝,132136,,東京都東村山市野口町4-33-0,東京都,東村山市,野口町4丁目,33-0,,35.76629,139.464438,,
132136,,東村山市,溝,132136,,東京都東村山市諏訪町1-15-0,東京都,東村山市,諏訪町1丁目,15-0,,35.768959,139.466078,,
132136,,東村山市,溝,132136,,東京都東村山市諏訪町1-24-0,東京都,東村山市,諏訪町1丁目,24-0,,35.770043,139.467138,,
132136,,東村山市,溝,132136,,東京都東村山市諏訪町1-26-0,東京都,東村山市,諏訪町1丁目,26-0,,35.770732,139.468155,,
132136,,東村山市,河 川,132136,,東京都東村山市多摩湖町2-2-21,東京都,東村山市,多摩湖町2丁目,2月21日,,35.76348,139.446465,,
132136,,東村山市,河 川,132136,,東京都東村山市多摩湖町1-37-15,東京都,東村山市,多摩湖町1丁目,37-15,,35.76418,139.447219,,
132136,,東村山市,河 川,132136,,東京都東村山市多摩湖町1-34-15,東京都,東村山市,多摩湖町1丁目,34-15,,35.765491,139.450087,,
132136,,東村山市,河 川,132136,,東京都東村山市多摩湖町1-34-55,東京都,東村山市,多摩湖町1丁目,34-55,,35.765176,139.449686,,
132136,,東村山市,河 川,132136,,東京都東村山市多摩湖町1-29-18,東京都,東村山市,多摩湖町1丁目,29-18,,35.765527,139.452497,,
132136,,東村山市,河 川,132136,,東京都東村山市野口町3-33-0,東京都,東村山市,野口町3丁目,33-0,,35.765673,139.454692,,
132136,,東村山市,河 川,132136,,東京都東村山市諏訪町3-2-0,東京都,東村山市,諏訪町3丁目,2-0,,35.768455,139.462393,,
132136,,東村山市,河 川,132136,,東京都東村山市諏訪町2-11-0,東京都,東村山市,諏訪町2丁目,11-0,,35.770888,139.466068,,
132136,,東村山市,河 川,132136,,東京都東村山市諏訪町2-14-0,東京都,東村山市,諏訪町2丁目,14-0,,35.771321,139.467457,,
132136,,東村山市,河 川,132136,,東京都東村山市久米川町5-19-12,東京都,東村山市,久米川町5丁目,12月19日,,35.773766,139.471647,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町3-16-8,東京都,東村山市,秋津町3丁目,8月16日,,35.776935,139.478236,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町3-29-36,東京都,東村山市,秋津町3丁目,29-36,,35.778161,139.480119,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町4-21-18,東京都,東村山市,秋津町4丁目,21-18,,35.779366,139.488663,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町5-4-42,東京都,東村山市,秋津町5丁目,4-42,,35.781322,139.493754,,
132136,,東村山市,溝,132136,,東京都東村山市美住町2-20-0,東京都,東村山市,美住町2丁目,20-0,,35.753094,139.456503,,
132136,,東村山市,池,132136,,東京都東村山市本町2-3-24,東京都,東村山市,本町2丁目,3月24日,,35.760394,139.466418,,
132136,,東村山市,池,132136,,東京都東村山市青葉町4-2-1,東京都,東村山市,青葉町4丁目,2月1日,,35.768632,139.49998,,
132136,,東村山市,池,132136,,東京都東村山市青葉町4-1-1,東京都,東村山市,青葉町4丁目,1月1日,,35.763047,139.497082,,
132136,,東村山市,池,132136,,東京都東村山市多摩湖町2-28-0,東京都,東村山市,多摩湖町2丁目,28-0,,35.760425,139.442445,,
132136,,東村山市,池,132136,,東京都東村山市野口町3-12-1,東京都,東村山市,野口町3丁目,12月1日,,35.76286,139.453807,,
132136,,東村山市,池,132136,,東京都東村山市野口町4-14-0,東京都,東村山市,野口町4丁目,14-0,,35.76346,139.46243,,
132136,,東村山市,池,132136,,東京都東村山市諏訪町3-6-1,東京都,東村山市,諏訪町3丁目,6月1日,,35.770309,139.462098,,
132136,,東村山市,池,132136,,東京都東村山市青葉町4-1-3,東京都,東村山市,青葉町4丁目,1月3日,,35.766052,139.496545,,
132136,,東村山市,防火水槽,132136,,東京都東村山市美住町2-2-0,東京都,東村山市,美住町2丁目,2-0,,35.753218,139.464386,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町2-39-0,東京都,東村山市,青葉町2丁目,39-0,,35.765409,139.491217,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町2-29-0,東京都,東村山市,恩多町2丁目,29-0,,35.74842,139.482895,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町5-29-22,東京都,東村山市,久米川町5丁目,29-22,,35.772957,139.476695,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町3-35-0,東京都,東村山市,栄町3丁目,35-0,,35.750272,139.466004,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町2-7-0,東京都,東村山市,富士見町2丁目,7-0,,35.740065,139.453153,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町1-8-0,東京都,東村山市,本町1丁目,8-0,,35.751885,139.46902,,
132136,,東村山市,プ － ル,132136,,東京都東村山市野口町3-45-1,東京都,東村山市,野口町3丁目,Jan-45,,35.766343,139.455667,,
132136,,東村山市,プ － ル,132136,,東京都東村山市秋津町4-35-11,東京都,東村山市,秋津町4丁目,Nov-35,,35.774834,139.488824,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町3-5-47,東京都,東村山市,秋津町3丁目,5-47,,35.773406,139.479551,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町2-47-9,東京都,東村山市,久米川町2丁目,Sep-47,,35.766048,139.480148,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町1-13-19,東京都,東村山市,本町1丁目,13-19,,35.754291,139.466388,,
132136,,東村山市,防火水槽,132136,,東京都東村山市野口町1-4-4,東京都,東村山市,野口町1丁目,4月4日,,35.763359,139.465947,,
132136,,東村山市,防火水槽,132136,,東京都東村山市廻田町3-9-6,東京都,東村山市,廻田町3丁目,9月6日,,35.75643,139.444508,,
132136,,東村山市,防火水槽,132136,,東京都東村山市野口町2-16-2,東京都,東村山市,野口町2丁目,2月16日,,35.75668,139.459776,,
132136,,東村山市,プ － ル,132136,,東京都東村山市秋津町2-32-0,東京都,東村山市,秋津町2丁目,32-0,,35.770834,139.49045,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町3-36-11,東京都,東村山市,栄町3丁目,Nov-36,,35.751051,139.466488,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町1-3-35,東京都,東村山市,富士見町1丁目,3-35,,35.743572,139.461625,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町2-3-0,東京都,東村山市,秋津町2丁目,3-0,,35.772531,139.48593,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町2-29-0,東京都,東村山市,秋津町2丁目,29-0,,35.770199,139.489672,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町3-48-0,東京都,東村山市,秋津町3丁目,48-0,,35.77288,139.482406,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町5-25-0,東京都,東村山市,久米川町5丁目,25-0,,35.770955,139.474028,,
132136,,東村山市,防火水槽,132136,,東京都東村山市諏訪町1-26-0,東京都,東村山市,諏訪町1丁目,26-0,,35.770732,139.468155,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町2-25-0,東京都,東村山市,栄町2丁目,25-0,,35.747725,139.472298,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町4-11-0,東京都,東村山市,久米川町4丁目,11-0,,35.76204,139.472104,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町1-2-3,東京都,東村山市,本町1丁目,2月3日,,35.75418,139.468301,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町2-3-1,東京都,東村山市,本町2丁目,3月1日,,35.760394,139.466418,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町1-2-0,東京都,東村山市,青葉町1丁目,2-0,,35.759161,139.490084,,
132136,,東村山市,池,132136,,東京都東村山市青葉町1-7-1,東京都,東村山市,青葉町1丁目,7月1日,,35.760398,139.490981,,
132136,,東村山市,池,132136,,東京都東村山市青葉町1-7-1,東京都,東村山市,青葉町1丁目,7月1日,,35.760398,139.490981,,
132136,,東村山市,地中ばり水槽,132136,,東京都東村山市秋津町4-22-1,東京都,東村山市,秋津町4丁目,1月22日,,35.778427,139.488126,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町1-10-0,東京都,東村山市,久米川町1丁目,10-0,,35.770379,139.478489,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町3-44-20,東京都,東村山市,青葉町3丁目,44-20,,35.769928,139.498552,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市青葉町3-1-4,東京都,東村山市,青葉町3丁目,1月4日,,35.767237,139.490499,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町2-29-0,東京都,東村山市,恩多町2丁目,29-0,,35.74842,139.482895,,
132136,,東村山市,プ － ル,132136,,東京都東村山市久米川町2-40-10,東京都,東村山市,久米川町2丁目,Oct-40,,35.765645,139.482639,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町3-1-0,東京都,東村山市,青葉町3丁目,1-0,,35.767362,139.490466,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町3-1-0,東京都,東村山市,青葉町3丁目,1-0,,35.767362,139.490466,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市萩山町2-15-0,東京都,東村山市,萩山町2丁目,15-0,,35.741468,139.480782,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町4-1-1,東京都,東村山市,青葉町4丁目,1月1日,,35.763047,139.497082,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町1-4-0,東京都,東村山市,青葉町1丁目,4-0,,35.758495,139.494151,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町3-31-0,東京都,東村山市,久米川町3丁目,31-0,,35.764893,139.473732,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町2-1-3,東京都,東村山市,富士見町2丁目,1月3日,,35.744656,139.453276,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市富士見町1-6-0,東京都,東村山市,富士見町1丁目,6-0,,35.743501,139.463808,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町1-23-8,東京都,東村山市,栄町1丁目,8月23日,,35.750689,139.474491,,
132136,,東村山市,防火水槽,132136,,東京都東村山市廻田町3-12-6,東京都,東村山市,廻田町3丁目,12月6日,,35.757549,139.447586,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町2-13-0,東京都,東村山市,萩山町2丁目,13-0,,35.741977,139.478543,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町2-13-0,東京都,東村山市,萩山町2丁目,13-0,,35.741977,139.478543,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町4-10-0,東京都,東村山市,秋津町4丁目,10-0,,35.777201,139.482992,,
132136,,東村山市,防火水槽,132136,,東京都東村山市多摩湖町4-32-0,東京都,東村山市,多摩湖町4丁目,32-0,,35.767419,139.450681,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町5-1-1,東京都,東村山市,秋津町5丁目,1月1日,,35.779058,139.496054,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市秋津町5-1-1,東京都,東村山市,秋津町5丁目,1月1日,,35.779058,139.496054,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町1-6-0,東京都,東村山市,富士見町1丁目,6-0,,35.743501,139.463808,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町3-16-0,東京都,東村山市,富士見町3丁目,16-0,,35.747418,139.452884,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町4-3-0,東京都,東村山市,恩多町4丁目,3-0,,35.758552,139.475523,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町1-13-7,東京都,東村山市,富士見町1丁目,7月13日,,35.742591,139.456467,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町1-2-54,東京都,東村山市,富士見町1丁目,2-54,,35.744428,139.457502,,
132136,,東村山市,プ － ル,132136,,東京都東村山市富士見町5-4-41,東京都,東村山市,富士見町5丁目,4-41,,35.749278,139.455251,,
132136,,東村山市,プ － ル,132136,,東京都東村山市美住町2-23-1,東京都,東村山市,美住町2丁目,1月23日,,35.755463,139.459433,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町2-37-40,東京都,東村山市,秋津町2丁目,37-40,,35.772045,139.489415,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町1-22-4,東京都,東村山市,本町1丁目,4月22日,,35.756984,139.467541,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市青葉町1-7-1,東京都,東村山市,青葉町1丁目,7月1日,,35.760398,139.490981,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町3-18-0,東京都,東村山市,萩山町3丁目,18-0,,35.744514,139.473583,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町3-15-0,東京都,東村山市,萩山町3丁目,15-0,,35.745745,139.472317,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町5-4-58,東京都,東村山市,富士見町5丁目,4-58,,35.745116,139.458843,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町5-33-1,東京都,東村山市,恩多町5丁目,Jan-33,,35.758397,139.48955,,
132136,,東村山市,防火水槽,132136,,東京都東村山市廻田町1-33-0,東京都,東村山市,廻田町1丁目,33-0,,35.755573,139.451036,,
132136,,東村山市,防火水槽,132136,,東京都東村山市美住町1-19-1,東京都,東村山市,美住町1丁目,1月19日,,35.750396,139.459582,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町1-13-0,東京都,東村山市,富士見町1丁目,13-0,,35.742591,139.456467,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市富士見町1-2-0,東京都,東村山市,富士見町1丁目,2-0,,35.74278,139.458986,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市本町3-10-0,東京都,東村山市,本町3丁目,10-0,,35.758143,139.470674,,
132136,,東村山市,プ － ル,132136,,東京都東村山市恩多町5-47-1,東京都,東村山市,恩多町5丁目,Jan-47,,35.75631,139.485649,,
132136,,東村山市,地中ばり水槽,132136,,東京都東村山市美住町2-28-16,東京都,東村山市,美住町2丁目,28-16,,35.752907,139.450608,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町1-13-0,東京都,東村山市,青葉町1丁目,13-0,,35.760084,139.496733,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町2-21-0,東京都,東村山市,秋津町2丁目,21-0,,35.769806,139.486019,,
132136,,東村山市,防火水槽,132136,,東京都東村山市野口町4-10-2,東京都,東村山市,野口町4丁目,10月2日,,35.765431,139.46153,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町1-36-0,東京都,東村山市,萩山町1丁目,36-0,,35.737777,139.483258,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市富士見町5-4-0,東京都,東村山市,富士見町5丁目,4-0,,35.747589,139.45885,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町5-4-0,東京都,東村山市,富士見町5丁目,4-0,,35.747589,139.45885,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町2-17-0,東京都,東村山市,恩多町2丁目,17-0,,35.750291,139.484368,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市萩山町2-13-0,東京都,東村山市,萩山町2丁目,13-0,,35.741977,139.478543,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町3-10-12,東京都,東村山市,久米川町3丁目,10月12日,,35.76451,139.473907,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町5-30-1,東京都,東村山市,秋津町5丁目,1月30日,,35.778856,139.491284,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町5-30-1,東京都,東村山市,秋津町5丁目,1月30日,,35.778856,139.491284,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町2-18-2,東京都,東村山市,秋津町2丁目,2月18日,,35.771255,139.485709,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町1-7-1,東京都,東村山市,青葉町1丁目,7月1日,,35.760398,139.490981,,
132136,,東村山市,防火水槽,132136,,東京都東村山市富士見町1-2-0,東京都,東村山市,富士見町1丁目,2-0,,35.74278,139.458986,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町1-45-8,東京都,東村山市,久米川町1丁目,Aug-45,,35.768516,139.482682,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市萩山町2-13-0,東京都,東村山市,萩山町2丁目,13-0,,35.741977,139.478543,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市萩山町3-15-0,東京都,東村山市,萩山町3丁目,15-0,,35.745745,139.472317,,
132136,,東村山市,プ － ル,132136,,東京都東村山市富士見町5-4-57,東京都,東村山市,富士見町5丁目,4-57,,35.74667,139.458438,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町5-52-2,東京都,東村山市,恩多町5丁目,Feb-52,,35.755686,139.483892,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町3-21-0,東京都,東村山市,青葉町3丁目,21-0,,35.769293,139.493486,,
132136,,東村山市,防火水槽,132136,,東京都東村山市青葉町1-21-0,東京都,東村山市,青葉町1丁目,21-0,,35.763261,139.494537,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町3-17-0,東京都,東村山市,本町3丁目,17-0,,35.757747,139.472667,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町1-15-0,東京都,東村山市,恩多町1丁目,15-0,,35.758112,139.495032,,
132136,,東村山市,防火水槽,132136,,東京都東村山市美住町1-5-0,東京都,東村山市,美住町1丁目,5-0,,35.748026,139.463238,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町1-14-0,東京都,東村山市,萩山町1丁目,14-0,,35.738776,139.483727,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町2-25-0,東京都,東村山市,栄町2丁目,25-0,,35.747725,139.472298,,
132136,,東村山市,河 川,132136,,東京都東村山市久米川町5-18-0,東京都,東村山市,久米川町5丁目,18-0,,35.772878,139.471188,,
132136,,東村山市,河 川,132136,,東京都東村山市野口町3-42-0,東京都,東村山市,野口町3丁目,42-0,,35.766047,139.457435,,
132136,,東村山市,河 川,132136,,東京都東村山市青葉町2-35-0,東京都,東村山市,青葉町2丁目,35-0,,35.765858,139.486731,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町1-7-0,東京都,東村山市,栄町1丁目,7-0,,35.749812,139.475088,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町2-29-1,東京都,東村山市,恩多町2丁目,1月29日,,35.748411,139.482844,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市栄町1-7-0,東京都,東村山市,栄町1丁目,7-0,,35.749812,139.475088,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市萩山町1-14-0,東京都,東村山市,萩山町1丁目,14-0,,35.738776,139.483727,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市美住町1-5-0,東京都,東村山市,美住町1丁目,5-0,,35.748026,139.463238,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市久米川町5-36-5,東京都,東村山市,久米川町5丁目,May-36,,35.774755,139.47574,,
132136,,東村山市,防火水槽,132136,,東京都東村山市恩多町5-34-0,東京都,東村山市,恩多町5丁目,34-0,,35.758536,139.488322,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町2-27-0,東京都,東村山市,秋津町2丁目,27-0,,35.768535,139.489985,,
132136,,東村山市,河 川,132136,,東京都東村山市秋津町2-25-0,東京都,東村山市,秋津町2丁目,25-0,,35.76782,139.488633,,
132136,,東村山市,河 川,132136,,東京都東村山市久米川町1-33-0,東京都,東村山市,久米川町1丁目,33-0,,35.766823,139.488411,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町1-18-0,東京都,東村山市,栄町1丁目,18-0,,35.74974,139.47716,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町5-35-0,東京都,東村山市,秋津町5丁目,35-0,,35.777459,139.491266,,
132136,,東村山市,防火水槽,132136,,東京都東村山市美住町2-10-0,東京都,東村山市,美住町2丁目,10-0,,35.75697,139.463844,,
132136,,東村山市,防火水槽,132136,,東京都東村山市美住町2-10-38,東京都,東村山市,美住町2丁目,10-38,,35.757234,139.462987,,
132136,,東村山市,防火水槽,132136,,東京都東村山市本町1-2-0,東京都,東村山市,本町1丁目,2-0,,35.754468,139.467977,,
132136,,東村山市,防火水槽,132136,,東京都東村山市萩山町2-16-17,東京都,東村山市,萩山町2丁目,16-17,,35.742178,139.479226,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町2-33-0,東京都,東村山市,栄町2丁目,33-0,,35.748819,139.468271,,
132136,,東村山市,飲料用受水槽,132136,,東京都東村山市栄町2-33-0,東京都,東村山市,栄町2丁目,33-0,,35.748819,139.468271,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町3-27-0,東京都,東村山市,栄町3丁目,27-0,,35.746428,139.46565,,
132136,,東村山市,防火水槽,132136,,東京都東村山市栄町3-15-0,東京都,東村山市,栄町3丁目,15-0,,35.746101,139.46832,,
132136,,東村山市,防火水槽,132136,,東京都東村山市久米川町1-35-0,東京都,東村山市,久米川町1丁目,35-0,,35.76763,139.486149,,
132136,,東村山市,防火水槽,132136,,東京都東村山市秋津町2-17-32,東京都,東村山市,秋津町2丁目,17-32,,35.770819,139.486924,,
132136,,東村山市,地中ばり水槽,132136,,東京都東村山市美住町2-10-1,東京都,東村山市,美住町2丁目,10月1日,,35.756169,139.46372,,
