等級,点番号,XX,YY
４級,J1交_86,-45373.441,-33704.54
４級,J1交_87,-45421.227,-33745.601
４級,J1交_88,-45403.876,-33763.91
４級,J1交_89,-45418.921,-33813.946
４級,J1交_90,-45272.286,-33584.981
４級,J1交_91,-45311.535,-33617.978
４級,J1交_92,-45068.537,-33362.384
４級,J1交_93,-45143.933,-33316.558
４級,J1交_94,-45173.782,-33399.511
４級,J1交_95,-45204.877,-33366.287
４級,J1交_96,-45219.777,-33384.605
４級,J1交_97,-45267.677,-33420.758
４級,J1交_98,-45309.277,-33458.471
４級,J1交_99,-45346.885,-33497.555
４級,J1交_100,-45382.67,-33535.595
４級,J1交_101,-45414.924,-33570.007
４級,J1交_102,-45387.856,-33599.384
４級,J1交_103,-45276.043,-33279.073
４級,J1交_104,-45329.239,-33303.395
４級,J1交_105,-45365.735,-33317.231
４級,J1交_106,-45474.805,-33338.681
４級,J1交_107,-45470.682,-33370.128
４級,J1交_108,-45474.016,-33387.417
４級,J1交_109,-45508.124,-33445.609
４級,J1交_110,-45520.541,-33525.536
４級,J1交_111,-45503.497,-33561.053
４級,J1交_112,-45551.932,-33595.286
４級,J1交_113,-45547.602,-33661.499
４級,J1交_114,-45490.483,-33710.047
４級,J1交_115,-45517.827,-33709.157
４級,J1交_116,-45506.4,-33739.972
４級,J1交_117,-45559.871,-33748.898
４級,J1交_118,-45566.687,-33797.327
４級,J1交_119,-45576.795,-33814.759
４級,J1交_120,-45676.928,-33814.697
４級,J1交_121,-45695.188,-33769.387
４級,J1交_122,-45647.088,-33758.715
４級,J1交_123,-45658.717,-33661.621
４級,J1交_124,-45728.203,-33679.236
４級,J1交_125,-45665.342,-33614.934
４級,J1交_126,-45651.117,-33563.013
４級,J1交_127,-45670.724,-33565.675
４級,J1交_129,-45703.693,-33523.434
４級,J1交_130,-45563.731,-33650.281
４級,J1交_131,-45573.655,-33600.358
４級,J1交_132,-45585.665,-33557.322
４級,J1交_133,-45591.962,-33515.094
４級,J1交_134,-45588.794,-33481.323
４級,J1交_135,-45584.689,-33439.482
４級,J1交_136,-45572.417,-33407.827
４級,J1交_137,-45489.978,-33366.814
４級,J1交_138,-45590.209,-33275.381
４級,J1交_139,-45593.265,-33260.154
４級,J1交_140,-45623.52,-33299.419
４級,J1交_141,-45615.794,-33352.049
４級,J1交_142,-45601.108,-33448.648
４級,J1交_143,-45658.904,-33361.009
４級,J1交_144,-45742.427,-33373.084
４級,J1交_145,-45572.554,-33374.207
４級,J1交_146,-45580.998,-33346.88
４級,J1交_147,-45282.449,-33659.905
４級,J1交_148,-45002.541,-33488.624
４級,J1交_149,-45243.714,-33255.396
４級,K1K1_1035-1,-46027.138,-31866.98
４級,K1K1_1037-1,-46030.051,-31921.832
４級,K1K1_1037-2,-46045.368,-31941.711
４級,K1K1_1037-3,-46063.932,-31975.656
４級,K1K1_1037-4,-46083.186,-31991.239
４級,K1K1_1037-5,-46100.279,-32026.282
４級,K1K1_1038-1,-46036.634,-31824.406
４級,K1K1_1038-2,-46049.668,-31855.866
４級,K1K1_1038-3,-46064.665,-31882.203
４級,K1K1_1040-1,-46055.928,-31922.163
４級,K1K1_1040-3,-46079.33,-31962.771
４級,K1K1_1041-1,-46100.093,-31884.437
４級,K1K1_1041-2,-46120.575,-31879.568
４級,K1K1_1041-3,-46128.788,-31889.92
４級,K1K1_1045-1,-46107.886,-32053.509
４級,K1K1_1045-2,-46112.562,-32071.451
４級,K1K1_1046-1,-46136.539,-32080.619
４級,K1K1_1047-1,-46135.71,-32157.904
４級,K1K1_1047-2,-46139.072,-32190.049
４級,K1K1_1049-1,-46120.289,-32270.207
４級,K1K1_1055-1,-46179.289,-31925.959
４級,K1K1_1056-1,-46171.196,-32256.095
４級,K1K1_1057-1,-46168.249,-32178.41
４級,K1K1_1059-1,-46167.089,-32069.493
４級,K1K1_1060-1,-46200.031,-32026.781
４級,K1K1_1060-2,-46216.572,-32064.935
４級,K1K1_1061-1,-46221.833,-32009.86
４級,K1K1_1061-2,-46254.939,-32069.489
４級,K1K1_1063-1,-46198.767,-32253.253
４級,K1K1_1082-1,-45836.882,-33104.428
４級,K1K1_1082-2,-45868.132,-33082.434
４級,K1K1_1091-_1,-45879.18,-32246.357
４級,K1K1_1091-_2,-45914.847,-32245.181
４級,K1K1_1091-_3,-45901.562,-32306.229
４級,K1K1_1091-_4,-45890.652,-32378.377
４級,K1K1_1091-_5,-45911.607,-32402.747
４級,K1K1_1091-_6,-45945.57,-32422.434
４級,K1K1_1091-_7,-45962.218,-32440.49
４級,K1K1_1091-_8,-45983.093,-32432.878
４級,K1K1_1091-10,-46115.934,-32511.022
４級,K1K1_1091-12,-46059.479,-32624.031
４級,K1K1_1098-1,-45706.702,-32981.427
４級,K1K1_1098-2,-45732.943,-32965.539
４級,K1K1_1099-1,-45676.192,-33073.513
４級,K1K1_1099-2,-45696.604,-33029.006
４級,K1K1_1111-1,-45735.672,-33032.703
４級,K1K1_1111-2,-45764.745,-32997.903
４級,K1K1_1111-3,-45778.467,-33011.863
４級,K1K1_1117-1,-45848.727,-32949.036
４級,K1K1_1123-1,-45918.121,-32895.594
４級,K1K1_1124-1,-45873.511,-32863.632
４級,K1K1_1125-1,-45958.651,-32882.198
４級,K1K1_1133-1,-45918.662,-32802.328
４級,K1K1_1140-1,-46012.598,-32751.813
４級,K1K1_2001-1,-45124.098,-33151.777
４級,K1K1_2002-1,-45098.191,-33074.635
４級,K1K1_2002-2,-45098.752,-33046.013
４級,K1K1_2002-3,-45077.257,-33015.686
４級,K1K1_2003-1,-45051.091,-32941.783
４級,K1K1_2003-2,-45048.076,-32901.13
４級,K1K1_2003-3,-45025.294,-32868.029
４級,K1K1_2004-1,-45014.185,-32799.547
４級,K1K1_2004-2,-45012.194,-32767.407
４級,K1K1_2004-3,-45018.937,-32735.325
４級,K1K1_2005-1,-45155.73,-33091.995
４級,K1K1_2006-1,-45102.078,-32953.518
４級,K1K1_2007-1,-45067.058,-32822.796
４級,K1K1_2010-1,-45169.31,-33046.063
４級,K1K1_2010-2,-45150.867,-32991.015
４級,K1K1_2011-1,-45118.174,-32913.029
４級,K1K1_2011-2,-45107.686,-32855.505
４級,K1K1_2012-1,-45239.417,-33144.3
４級,K1K1_2012-2,-45256.122,-33112.256
４級,K1K1_2012-3,-45271.463,-33075.065
４級,K1K1_2012-4,-45272.99,-33035.657
４級,K1K1_2014-1,-45166.443,-32953.647
４級,K1K1_2015-1,-45189.054,-32896.637
４級,K1K1_2017-1,-45279.229,-32971.535
４級,K1K1_2018-1,-45203.513,-32823.608
４級,K1K1_2020-1,-45308.463,-33196.989
４級,K1K1_2020-2,-45325.38,-33158.753
４級,K1K1_2022-1,-45314.525,-32971.306
４級,K1K1_2022-2,-45316.567,-33010.925
４級,K1K1_2022-3,-45333.826,-33041.994
４級,K1K1_2023-1,-45227.984,-32820.321
４級,K1K1_2023-2,-45263.218,-32840.384
４級,K1K1_2023-3,-45277.743,-32878.497
４級,K1K1_2023-4,-45289.465,-32908.078
４級,K1K1_2024-1,-45044.442,-32719.684
４級,K1K1_2024-2,-45077.713,-32729.573
４級,K1K1_2024-3,-45105.074,-32753.198
４級,K1K1_2024-4,-45146.149,-32753.561
４級,K1K1_2024-5,-45172.062,-32780.998
４級,K1K1_2026-1,-45373.615,-33147.756
４級,K1K1_2027-1,-45407.062,-33097.359
４級,K1K1_2028-1,-45407.089,-33186.049
４級,K1K1_2028-2,-45417.16,-33152.086
４級,K1K1_2030-1,-45447.277,-33153.195
４級,K1K1_2031-1,-45514.168,-33214.019
４級,K1K1_2031-2,-45555.12,-33220.64
４級,K1K1_2031-3,-45575.909,-33222.75
４級,K1K1_2032-1,-45532.304,-33159.005
４級,K1K1_2032-2,-45536.039,-33182.072
４級,K1K1_2032-3,-45571.333,-33201.891
４級,K1K1_2033-1,-45493.253,-33106.242
４級,K1K1_2035-1,-45554.659,-33125.192
４級,K1K1_2040-1,-45449.702,-33040.14
４級,K1K1_2041-1,-45476.87,-33082.203
４級,K1K1_2041-2,-45489.696,-33031.788
４級,K1K1_2042-1,-45602.168,-33100.689
４級,K1K1_2043-1,-45577.729,-33061.227
４級,K1K1_2044-1,-45537.815,-33027.366
４級,K1K1_2048-1,-45650.5,-33040.651
４級,K1K1_2049-1,-46026.237,-32658.761
４級,K1K1_2051-1,-45573.276,-33013.513
４級,K1K1_2051-2,-45599.319,-33037.962
４級,K1K1_2053-1,-45656.938,-33188.41
４級,K1K1_2054-1,-45694.523,-32976.975
４級,K1K1_2054-2,-45682.767,-32966.686
４級,K1K1_2054-3,-45703.905,-32937.754
４級,K1K1_2055-1,-45625.725,-32967.246
４級,K1K1_2055-2,-45633.453,-32983.799
４級,K1K1_2055-3,-45643.463,-32973.881
４級,K1K1_2055-4,-45656.874,-32984.391
４級,K1K1_2056-1,-45553.371,-33001.182
４級,K1K1_2056-2,-45582.136,-32978.765
４級,K1K1_2057-1,-45558.758,-32953.923
４級,K1K1_2057-2,-45606.774,-32933.097
４級,K1K1_2057-3,-45614.189,-32945.191
４級,K1K1_2058-1,-45504.86,-32989.539
４級,K1K1_2058-2,-45509.863,-32976.858
４級,K1K1_2059-1,-45537.051,-32931.705
４級,K1K1_2059-2,-45528.981,-32917.165
４級,K1K1_2060-1,-45485.648,-32960.416
４級,K1K1_2060-2,-45497.147,-32920.207
４級,K1K1_2061-1,-45518.422,-32893.796
４級,K1K1_2062-1,-45503.41,-32844.601
４級,K1K1_2062-2,-45529.399,-32812.249
４級,K1K1_2062-3,-45551.567,-32770.053
４級,K1K1_2063-1,-45577.307,-32696.749
４級,K1K1_2063-2,-45604.312,-32676.617
４級,K1K1_2063-3,-45617.723,-32629.47
４級,K1K1_2063-4,-45641.096,-32593.795
４級,K1K1_2064-1,-45558.797,-32876.903
４級,K1K1_2065-1,-45585.498,-32802.63
４級,K1K1_2065-2,-45597.985,-32771.257
４級,K1K1_2067-1,-45609.468,-32861.537
４級,K1K1_2067-2,-45629.898,-32829.332
４級,K1K1_2068-1,-45636.321,-32745.126
４級,K1K1_2069-1,-45709.237,-32812.178
４級,K1K1_2069-2,-45724.996,-32819.204
４級,K1K1_2069-4,-45733.307,-32859.678
４級,K1K1_2069-5,-45729.613,-32873.544
４級,K1K1_2069-6,-45742.304,-32887.148
４級,K1K1_2069-7,-45745.341,-32900.091
４級,K1K1_2070-1,-45681.022,-32810.071
４級,K1K1_2071-1,-45682.03,-32762.875
４級,K1K1_2072-1,-45764.991,-32812.56
４級,K1K1_2072-2,-45781.539,-32824.535
４級,K1K1_2072-3,-45779.648,-32853.044
４級,K1K1_2072-4,-45802.646,-32863.833
４級,K1K1_2073-1,-45704.023,-32780.156
４級,K1K1_2073-2,-45729.087,-32786.49
４級,K1K1_2073-3,-45733.164,-32759.388
４級,K1K1_2074-1,-45694.979,-32709.183
４級,K1K1_2075-1,-45829.43,-32836.181
４級,K1K1_2075-2,-45795.05,-32805.582
４級,K1K1_2075-3,-45814.356,-32774.808
４級,K1K1_2076-1,-45785.342,-32758.122
４級,K1K1_2077-1,-45851.293,-32790.455
４級,K1K1_2077-2,-45863.705,-32800.268
４級,K1K1_2079-1,-45747.142,-32712.508
４級,K1K1_2079-2,-45761.659,-32712.143
４級,K1K1_2079-3,-45793.876,-32717.944
４級,K1K1_2080-1,-45851.191,-32710.223
４級,K1K1_2080-2,-45869.306,-32724.84
４級,K1K1_2080-3,-45891.797,-32747.812
４級,K1K1_2080-4,-45904.899,-32761.317
４級,K1K1_2081-1,-45814.95,-32675.229
４級,K1K1_2085-1,-45820.28,-32640.764
４級,K1K1_2087-1,-45842.317,-32521.793
４級,K1K1_2087-2,-45826.116,-32490.505
４級,K1K1_2087-3,-45800.099,-32449.365
４級,K1K1_2088-1,-45918.844,-32689.984
４級,K1K1_2088-2,-45927.994,-32716.429
４級,K1K1_2088-3,-45945.862,-32733.719
４級,K1K1_2089-1,-45857.107,-32627.086
４級,K1K1_2089-2,-45872.021,-32636.804
４級,K1K1_2089-3,-45882.689,-32649.369
４級,K1K1_2089-4,-45894.278,-32662.101
４級,K1K1_2090-1,-45925.497,-32662.476
４級,K1K1_2090-2,-45939.231,-32673.827
４級,K1K1_2090-3,-45958.481,-32676.202
４級,K1K1_2090-4,-45954.578,-32691.042
４級,K1K1_2090-5,-45981.723,-32710.783
４級,K1K1_2091-1,-45873.364,-32582.727
４級,K1K1_2091-2,-45887.185,-32587.358
４級,K1K1_2091-3,-45900.625,-32595.412
４級,K1K1_2091-4,-45917.324,-32611.554
４級,K1K1_2091-5,-45928.037,-32630.979
４級,K1K1_2091-6,-45951.726,-32635.637
４級,K1K1_2091-7,-45983.581,-32640.859
４級,K1K1_2091-8,-45990.158,-32625.411
４級,K1K1_2092-1,-45379.355,-33203.178
４級,K1K1_2093-1,-45483.571,-33187.401
４級,K1K1_2093-2,-45479.094,-33202.658
４級,K1K1_2093-3,-45484.021,-33227.253
４級,K1R1_1001-1,-46228.311,-32139.368
４級,K1R1_1002-1,-46258.886,-32302.541
４級,K1R1_1002-2,-46270.293,-32291.806
４級,K1R1_1004-1,-46243.387,-32187.925
４級,K1R1_1008-1,-46467.589,-33116.024
４級,K1R1_1008-2,-46414.64,-33099.244
４級,K1R1_1008-3,-46419.194,-33056.569
４級,K1R1_1008-7,-46194.5,-32836.18
４級,K1交_25,-46046.835,-31896.789
４級,K1交_26,-46081.107,-31910.739
４級,K1交_27,-46101.18,-31945.474
４級,K1交_28,-46116.589,-32021.476
４級,K1交_29,-46123.773,-32044.144
４級,K1交_30,-46126.427,-32127.641
４級,K1交_31,-46137.32,-32225.766
４級,K1交_32,-46141.583,-32017.114
４級,K1交_33,-46147.097,-32113.929
４級,K1交_34,-46155.7,-31938.915
４級,K1交_35,-46158.285,-32225.816
４級,K1交_36,-46174.847,-32028.813
４級,K1交_37,-46192.417,-32287.912
４級,K1交_38,-46194.245,-32142.316
４級,K1交_39,-46204.879,-32222.575
４級,K1交_40,-46224.367,-32100.691
４級,K1交_41,-46221.344,-32294.166
４級,K1交_42,-46229.419,-32252.66
４級,K1交_43,-46239.279,-32224.704
４級,K1交_44,-46245.895,-32092.277
４級,K1交_50,-45810.248,-33208.184
４級,K1交_51,-45828.887,-33150.421
４級,K1交_52,-45896.161,-33035.792
４級,K1交_53,-45930.488,-32985.444
４級,K1交_54,-45968.3,-32938.697
４級,K1交_55,-45998.186,-32889.833
４級,K1交_56,-46036.034,-32846.689
４級,K1交_57,-46078.459,-32811.149
４級,K1交_58,-46122.67,-32775.565
４級,K1交_59,-46081.475,-32740.775
４級,K1交_60,-46043.512,-32777.044
４級,K1交_61,-46006.546,-32824.353
４級,K1交_62,-45969.018,-32866.005
４級,K1交_63,-45934.435,-32909.675
４級,K1交_64,-45894.291,-32954.002
４級,K1交_65,-45856.442,-33000.758
４級,K1交_66,-45829.444,-32977.687
４級,K1交_67,-45867.855,-32930.745
４級,K1交_68,-45902.476,-32881.98
４級,K1交_69,-45940.628,-32840.474
４級,K1交_70,-45956.752,-32832.646
４級,K1交_71,-45984.347,-32800.718
４級,K1交_72,-46023.923,-32694.981
４級,K1交_73,-45981.896,-32727.652
４級,K1交_74,-45923.837,-32750.845
４級,K1交_75,-45948.305,-32770.552
４級,K1交_76,-45880.098,-32790.297
４級,K1交_78,-45809.545,-32880.332
４級,K1交_79,-45762.008,-32917.346
４級,K1交_80,-45706.435,-33008.193
４級,K1交_81,-45663.696,-33125.238
４級,K1交_82,-45694.854,-33131.601
４級,K1交_83,-45769.107,-33142.491
４級,K1交_85,-45720.104,-33197.328
４級,K1交_86,-45685.341,-33189.613
４級,K1交_88,-45633.321,-33156.779
４級,K1交_89-1,-45816.789,-32967.004
４級,K1交_89,-45116.85,-33095.71
４級,K1交_91,-45209.649,-33165.281
４級,K1交_92,-45191.216,-33110.049
４級,K1交_93,-45136.577,-32951.818
４級,K1交_94,-45118.417,-32840.45
４級,K1交_95,-45170.357,-32871.479
４級,K1交_96,-45203.065,-32953.48
４級,K1交_97,-45254.474,-32984.175
４級,K1交_98,-45016.895,-32706.145
４級,K1交_99,-45295.621,-33238.462
４級,K1交_100,-45351.855,-33122.454
４級,K1交_101,-45364.835,-33075.854
４級,K1交_102,-45354.486,-33199.336
４級,K1交_103,-45409.982,-33215.681
４級,K1交_104,-45444.718,-33178.766
４級,K1交_105,-45459.797,-33097.453
４級,K1交_106,-45507.2,-33241.515
４級,K1交_107,-45601.092,-33227.996
４級,K1交_108,-45603.333,-33206.576
４級,K1交_109,-45600.294,-33191.915
４級,K1交_110,-45595.58,-33133.041
４級,K1交_111,-45520.481,-33129.132
４級,K1交_112,-45453.992,-33071.863
４級,K1交_113,-45476.361,-32994.351
４級,K1交_114,-45500.098,-33001.331
４級,K1交_115,-45529.626,-33011.076
４級,K1交_116,-45551.705,-33038.692
４級,K1交_117,-45605.933,-33074.636
４級,K1交_118,-45629.364,-33060.08
４級,K1交_119,-45675.399,-33004.496
４級,K1交_120,-45911.425,-32664.848
４級,K1交_121,-45849.258,-32575.542
４級,K1交_122,-45612.224,-32959.153
４級,K1交_123,-45539.256,-32946.172
４級,K1交_124,-45531.936,-32900.154
４級,K1交_125,-45581.655,-32873.919
４級,K1交_126,-45575.398,-32724.956
４級,K1交_127,-45660.654,-32726.618
４級,K1交_128,-45664.61,-32791.148
４級,K1交_129,-45695.642,-32802.258
４級,K1交_130,-45773.042,-32777.316
４級,K1交_131,-45732.418,-32697.549
４級,K1交_132,-45753.655,-32686.561
４級,K1交_133,-45798.467,-32657.846
４級,K1交_134,-45808.801,-32742.918
４級,K1交_135,-45827.115,-32760.717
４級,K2K2_1001-1,-51369.328,-34819.716
４級,K2K2_1001-2,-51403.557,-34809.517
４級,K2K2_1001-3,-51428.029,-34728.466
４級,K2K2_1001-4,-51421.27,-34688.16
４級,K2K2_1001-5,-51462.399,-34624.66
４級,K2K2_1001-6,-51500.285,-34570.004
４級,K2K2_1003-1,-51471.539,-34383.1
４級,K2K2_1003-2,-51451.394,-34300.438
４級,K2K2_1003-3,-51361.108,-34334.524
４級,K2K2_1003-4,-51288.992,-34280.49
４級,K2K2_1004-1,-51611.099,-34397.7
４級,K2K2_1008-1,-51565.579,-34482.674
４級,K2K2_1009-1,-51598.685,-34435.195
４級,K2交_1,-51488.079,-34505.912
４級,K2交_2,-51490.446,-34454.492
４級,K2交_3,-51578.801,-34414.38
４級,K2交_4,-51540.688,-34434.51
４級,K2交_5,-51549.529,-34460.363
４級,MM_1002-1,-46593.386,-38690.336
４級,MM_1003-1,-46662.543,-38727.048
４級,MM_1004-4,-46676.326,-38763.859
４級,MM_1005-1,-46532.88,-38600.161
４級,MM_1006-1,-46572.424,-38628.911
４級,MM_1008-1,-46623.588,-38621.586
４級,MM_1008-2,-46659.66,-38666.944
４級,MM_1010-1,-46737.634,-38775.009
４級,MM_1010-2,-46753.686,-38814.853
４級,MM_1010-3,-46779.538,-38849.257
４級,MM_1013-1,-46789.467,-38886.945
４級,MM_1013-2,-46798.478,-38919.429
４級,MM_1013-3,-46801.591,-38945.956
４級,MM_1013-4,-46825.369,-38944.873
４級,MM_1013-5,-46826.725,-38961.979
４級,MM_1015-1,-46852.564,-38989.883
４級,MM_1015-2,-46846.828,-39025.665
４級,MM_1021-1,-46661.04,-38567.978
４級,MM_1021-2,-46686.4,-38590.319
４級,MM_1025-1,-46755.791,-38707.611
４級,MM_1025-2,-46785.821,-38747.456
４級,MM_1026-1,-46795.455,-38684.578
４級,MM_1026-2,-46824.182,-38723.513
４級,MM_1026-3,-46826.558,-38761.534
４級,MM_1032-1,-46933.974,-38866.947
４級,MM_1035-1,-46946.512,-38962.269
４級,MM_1036-1,-46959.051,-38904.538
４級,MM_1041-1,-46909.068,-38782.09
４級,MM_1044-1,-46853.615,-38746.546
４級,MM_1046-1,-46945.033,-38680.859
４級,MM_1047-1,-46878.972,-38692.247
４級,MM_1051-1,-46902.026,-38569.819
４級,MM_1056-1,-46866.913,-38584.478
４級,MM_1057-1,-46833.299,-38651.569
４級,MM_1057-2,-46816.086,-38596.312
４級,MN_1001-1,-46599.522,-38506.705
４級,MN_1003-1,-46753.382,-38586.116
４級,MN_1003-2,-46771.02,-38559.935
４級,MN_1003-3,-46748.356,-38521.315
４級,MN_1003-4,-46717.282,-38478.081
４級,MN_1004-1,-46774.668,-38461.967
４級,MN_1005-1,-46852.925,-38471.042
４級,MN_1005-2,-46807.202,-38435.021
４級,MN_1006-1,-46870.926,-38509.554
４級,MN_1007-1,-46937.306,-38501.678
４級,MN_1008-1,-47007.671,-38468.206
４級,MN_1008-2,-47040.537,-38429.802
４級,M交_1,-46546.279,-38673.264
４級,M交_2,-46635.004,-38709.076
４級,M交_3,-46559.01,-38539.625
４級,M交_4,-46603.723,-38592.127
４級,M交_5,-46684.528,-38702.308
４級,M交_6,-46840.779,-38931.308
４級,M交_7,-46873.645,-38955.755
４級,M交_8,-46850.742,-38960.319
４級,M交_9,-46872.876,-39023.532
４級,M交_10,-46900.171,-38991.069
４級,M交_11,-46625.783,-38549.466
４級,M交_12,-46728.067,-38617.698
４級,M交_13,-46774.655,-38649.222
４級,M交_14,-46724.761,-38682.658
４級,M交_15,-46803.734,-38779.126
４級,M交_16,-46828.283,-38812.044
４級,M交_17,-46861.877,-38848.107
４級,M交_18,-46890.435,-38895.612
４級,M交_19,-46924.293,-38931.24
４級,M交_20,-46970.196,-38993.785
４級,M交_22,-46929.591,-38828.096
４級,M交_23,-46859.484,-38801.702
４級,M交_24,-46960.258,-38766.14
４級,M交_25,-46884.506,-38742.112
４級,M交_26,-46952.576,-38716.599
４級,M交_27,-46949.113,-38645.69
４級,M交_28,-46954.398,-38604.037
４級,M交_29,-46959.956,-38571.784
４級,M交_30,-46910.867,-38597.325
４級,M交_31,-46911.712,-38648.037
４級,M交_32,-46867.99,-38642.378
４級,M交_33,-46838.028,-38546.641
４級,M交_34,-46816.973,-38512.868
４級,N_0205B18,-43584.496,-38457.302
４級,NN_1002-1,-46658.969,-38414.338
４級,NN_1003-1,-46705.581,-38392.637
４級,NN_1006-1,-46698.641,-38327.994
４級,NN_1010-1,-46742.535,-38420.289
４級,NN_1012-1,-46807.821,-38376.857
４級,NN_1012-2,-46844.856,-38411.987
４級,NN_1012-3,-46885.276,-38426.698
４級,NN_1015-1,-46878.239,-38362.852
４級,NN_1015-2,-46850.444,-38330.599
４級,NN_1020-1,-46783.992,-38272.981
４級,NN_1020-2,-46773.706,-38236.131
４級,NN_1023-1,-46726.719,-38229.469
４級,NN_1023-2,-46728.83,-38182.823
４級,NN_1024-1,-46806.335,-38070.742
４級,NN_1024-2,-46764.458,-38107.051
４級,NN_1025-1,-46813.061,-38145.528
４級,NN_1029-1,-46853.488,-38178.943
４級,NN_1033-1,-46918.53,-38093.175
４級,NN_1034-2,-46974.929,-38249.478
４級,NN_1035-1,-46959.563,-38191.205
４級,NN_1035-2,-46995.7,-38220.052
４級,NN_1036-1,-46991.762,-38162.3
４級,NN_1036-2,-47023.171,-38187.353
４級,NN_1037-1,-46942.983,-38350.615
４級,NN_1037-2,-46977.936,-38308.241
４級,NN_1042-1,-46976.362,-38381.342
４級,NN_1042-2,-47011.957,-38338.567
４級,NN_1043-1,-47082.612,-38271.553
４級,NN_1048-1,-47104.781,-38320.1
４級,NN_1048-2,-47165.487,-38325.742
４級,NN_1052-1,-47294.995,-38351.139
４級,NN_1057-1,-47267.111,-38325.176
４級,NN_1058-1,-47349.364,-38277.392
４級,NN_1062-1,-47183.568,-38234.127
４級,NN_1066-1,-47271.736,-38182.008
４級,NN_1070-1,-47294.316,-38147.639
４級,NN_1071-1,-47359.881,-38226.846
４級,NN_1072-1,-47369.333,-38166.32
４級,NN_1072-2,-47430.428,-38116.39
４級,NN_1073-1,-47449.281,-38054.334
４級,NN_1074-1,-47381.083,-38048.589
４級,NN_1075-1,-47313.723,-38089.532
４級,NN_1076-1,-47321.188,-38041.083
４級,NN_1076-2,-47358.883,-38017.804
４級,NN_1080-1,-47461.44,-37955.935
４級,NN_1082-1,-47312.097,-37990.511
４級,NN_1082-2,-47284.425,-38030.165
４級,NN_1083-1,-47212.612,-38114.79
４級,NN_1084-1,-47117.765,-38208.266
４級,NN_1084-2,-47151.784,-38188.064
４級,NN_1086-1,-47115.72,-38144.556
４級,NN_1095-1,-47258.336,-37845.397
４級,NN_1095-2,-47299.763,-37883.985
４級,NN_1107-1,-47169.508,-37996.776
４級,NN_1107-2,-47143.821,-37975.522
４級,NN_1114-1,-47057.376,-38092.112
４級,NN_1115-1,-47025.623,-38057.691
４級,NN_1121-1,-46967.517,-38019.825
４級,NN_1121-2,-46998.743,-37982.044
４級,NN_1125-1,-46930.572,-37984.776
４級,NN_1125-2,-46965.528,-37938.593
４級,NN_1127-1,-46859.693,-37999.707
４級,NN_1127-2,-46882.089,-37951.013
４級,NN_1127-3,-46918.181,-37903.238
４級,NN_1128-1,-46978.875,-37834.722
４級,NN_1128-2,-47015.441,-37769.355
４級,NN_1128-3,-47045.089,-37716.047
４級,NN_1129-1,-47090.197,-37704.883
４級,NN_1130-1,-47024.944,-37859.719
４級,NN_1133-1,-47118.089,-37880.066
４級,NN_1133-2,-47087.927,-37851.701
４級,NN_1134-1,-47151.134,-37831.645
４級,NN_1134-2,-47118.897,-37806.778
４級,NN_1135-1,-47186.204,-37794.508
４級,NN_1135-2,-47159.759,-37753.256
４級,NN_1139-1,-47218.928,-37480.487
４級,NN_1140-1,-47312.562,-37451.239
４級,NN_1142-1,-47258.244,-37532.236
４級,NN_1142-2,-47227.457,-37542.06
４級,NN_1143-1,-47325.383,-37547.386
４級,NN_1148-1,-47196.252,-37607.926
４級,NN_1149-1,-47238.34,-37633.481
４級,NN_1153-1,-47221.529,-37664.023
４級,NN_1154-1,-47134.748,-37626.716
４級,NN_1157-1,-47196.433,-37719.777
４級,NN_1157-2,-47233.56,-37746.586
４級,NN_1160-1,-47288.874,-37715.91
４級,NN_1162-1,-47331.38,-37663.004
４級,NN_1164-1,-47367.584,-37631.809
４級,NN_1165-1,-47423.861,-37733.241
４級,NN_1165-2,-47457.421,-37777.573
４級,NN_1167-1,-47341.738,-37768.669
４級,NN_1167-2,-47392.154,-37822.473
４級,NN_1169-1,-47306.541,-37817.911
４級,NN_1169-2,-47340.263,-37854.104
４級,NN_1172-1,-47408.437,-37617.598
４級,NN_1174-1,-47414.493,-37567.819
４級,NN_1175-1,-47415.684,-37515.594
４級,NN_1178-1,-47390.984,-37416.626
４級,NN_1179-1,-47424.417,-37482.265
４級,NN_1179-2,-47472.533,-37467.109
４級,NN_1179-3,-47445.183,-37428.406
４級,NU_1001-1,-47422.069,-38323.338
４級,NU_1001-2,-47481.391,-38298.955
４級,NU_1001-3,-47553.962,-38261.769
４級,NU_1002-1,-47442.067,-38285.05
４級,NU_1002-2,-47494.103,-38268.341
４級,NU_1002-3,-47536.479,-38245.47
４級,NU_1003-1,-47428.666,-38227.315
４級,NU_1003-2,-47469.212,-38189.434
４級,NU_1004-1,-47496.125,-38119.541
４級,NU_1005-1,-47508.773,-38059.732
４級,NU_1007-1,-47472.634,-37892.785
４級,NU_1009-1,-47467.316,-37639.812
４級,NU_1010-1,-47475.084,-37595.665
４級,NU_1011-1,-47501.265,-37540.851
４級,NU_1011-2,-47533.035,-37529.44
４級,NU_1012-1,-47472.164,-37365.172
４級,N交_1,-46624.501,-38466.188
４級,N交_2,-46670.577,-38489.835
４級,N交_3,-46690.561,-38451.917
４級,N交_4,-46719.827,-38422.419
４級,N交_5,-46682.339,-38377.618
４級,N交_6,-46699.359,-38281.444
４級,N交_7,-46779.554,-38348.761
４級,N交_8,-46775.377,-38416.379
４級,N交_9,-46779.245,-38433.555
４級,N交_10,-46902.338,-38468.186
