,2020年,,,,,,,,,2021年,,,
NR2-15-020825,,,,,1,,,,,,,,1
NR2-15-05,,,,,1,,,,,,,,1
NR2-15-0824-2,,,,,1,,,,,,,,1
NR2-20-101,,,,,1,,,,,,,,1
NR2-20-14,,,,1,,,,,,,,,1
NR3-11-02,,,,,,,,,,,1,,1
NR3-11-16,,,,,,,,,,,,1,1
NR3-11-20,1,,,,,,,,,,,,1
NR3-11-39,,,,,,,,,1,,,,1
NR3-15-25,,,,,,,,,1,,,,1
NR4-13-107,,,,,,,,,,,,1,1
NR4-20-04,,,,,1,,,,,,,,1
NR5-11-04,,,,,,,,,1,,,,1
NR5-11-17,,,,,,,,,,,,1,1
NS1-11-24,,,,,1,,,,,,,,1
NS1-11-38,,,,,,,,1,,,,,1
NS1-15-02,,,,,,,,,,,1,,1
NS1-20-09,,,,,1,,,,,,,,1
NS1-20-104,,,,,,,,1,,,,,1
NS-12-011009,,,,,1,,,,,,,,1
NS1-88-04,,,,,1,,,,,,,,1
NS2-15-03,,,,,1,,,,,,,,1
NS2-15-33,,,,,,,,,,,1,,1
NS3-11-06,,,,1,,,,,,,,,1
NS3-13-01,,,,,,,,,,,1,,1
NS4-11-07,,,,1,,,,,,,,,1
NS4-11-11,,,,1,,,,,,,,,1
OGC-11-03,,,,,,,,,,1,,,1
OGC-15-02-7,,,,,,1,,,,,,,1
OGC-20-03,,,,,,,,1,,,,,1
OGC-20-22,,,,,,,,,,1,,,1
OGC-20-26,,,,,,,,,,,,1,1
OGC-20-30,,,,,,,,,,,,1,1
OHC-15-05,,,,,,,,1,,,,,1
OHC-15-10,,,,,,,,,,,,1,1
OHC-20-09,,,,,,,1,,,,,,1
OHC-20-17,,,1,,,,,,,,,,1
OHC-20-18,,,,,,,,,,,1,,1
OHC-20-24,,,,,,,,1,,,,,1
OHC-20-28,,,,1,,,,,,,,,1
OKC-11-05,,,,,,,,,,,1,,1
OKC-11-07,,,,,1,,,,,,,,1
OKC-11-08,,,,,,,,,,1,,,1
OKC-11-12,,,1,,,,,,,,,,1
OKC-12-20200813,,,,,1,,,,,,,,1
OKC-15-08-1,,,,,,,,,,,1,,1
OKC-15-21,,,,,,,,,1,,,,1
OKC-15-38,,,,,,,,,,,,1,1
OKC-20-18,,,,,,,1,,,,,,1
OKC-68,,,,,,1,,,,,,,1
ONC-15-08,,,,,,,,,,,,1,1
ONC-20-30,,,,1,,,,,,,,,1
OOC-11-10,,,,,,,,1,,,,,1
OOC-11-13,,,,,,,,1,,,,,1
OOC-14-20210222-1,,,,,,,,,,,1,,1
OOC-20-12,,,,1,,,,,,,,,1
ORC-20-01,,,,,,,,,1,,,,1
ORC-20-10,,,,,,,,1,,,,,1
OSC-11-04,,,1,,,,,,,,,,1
OSC-15-12-1,,,,,,1,,,,,,,1
OSC-20-01,,,,,,,1,,,,,,1
OSC-20-09,,,,1,,,,,,,,,1
OSC-20-47,,,,,,,,,1,,,,1
OSC-20-49,,,,,,1,,,,,,,1
OSC-20-59,,,1,,,,,,,,,,1
OY1-15-13,,,,,,1,,,,,,,1
OY1-20-105,,,,,,,,,,1,,,1
OY2-15-02,,,,,1,,,,,,,,1
OY2-15-03,,,,,1,,,,,,,,1
OY2-20-106,,,,,,,,,,1,,,1
P1134_,,,,1,,,,,,,,,1
P1174_,,,,1,,,,,,,,,1
P1496_,,,,1,,,,,,,,,1
P1551_,,1,,,,,,,,,,,1
P1633_,,,,1,,,,,,,,,1
P1801_,1,,,,,,,,,,,,1
P1805_,,,1,,,,,,,,,,1
P1917_,,,,,,,1,,,,,,1
P1930_,,,,,1,,,,,,,,1
P1990_,,,,,,1,,,,,,,1
P2032_,,,,,,,,,,1,,,1
P2082_,,,,1,,,,,,,,,1
P2435_,1,,,,,,,,,,,,1
P2538_,,,,1,,,,,,,,,1
P2614_,,,,1,,,,,,,,,1
P2631_,,1,,,,,,,,,,,1
P2633_,,,,,1,,,,,,,,1
P2640_,,,,,1,,,,,,,,1
P2644_,,,,,1,,,,,,,,1
P2825_,,,,1,,,,,,,,,1
P2827_,,,,1,,,,,,,,,1
P2842_,,,1,,,,,,,,,,1
P2894_,,,,,,,,,1,,,,1
P2926_,1,,,,,,,,,,,,1
P3017_,,,,,,,,,,,,1,1
P3049_,,,,,,,,,1,,,,1
P3067_,,,,,,,1,,,,,,1
P3077_,,,,,,,,,,1,,,1
P3128_,,1,,,,,,,,,,,1
P3247_,,,,,,,,,1,,,,1
P3250_,,,,,,,,,,1,,,1
P3282_,,,,,,,,,,,,1,1
P3323_,,,,,,,,,1,,,,1
P3581_,,1,,,,,,,,,,,1
P3592_,,,,,,,,,,1,,,1
P3622_,,,,,,,,,1,,,,1
P3702_,,,,,1,,,,,,,,1
P3731_,,,1,,,,,,,,,,1
P3744_,,,,,,,,,1,,,,1
P3765_,,,,1,,,,,,,,,1
P3794_,,,,,,,1,,,,,,1
P3801_,,,,,,1,,,,,,,1
P3816_,,,,1,,,,,,,,,1
P3832_,,,,1,,,,,,,,,1
P3882_,,,,1,,,,,,,,,1
P3900_,,,,,,,,1,,,,,1
P3901_,,,,,,,1,,,,,,1
P3902_,,,,,,,,1,,,,,1
P3903_,,,,,,,,1,,,,,1
P3906_,,,,1,,,,,,,,,1
P3908_,,,,,,,,,1,,,,1
P3930_,,,,,1,,,,,,,,1
P3933_,,,,,1,,,,,,,,1
P3949_,,,,,,,,,,,1,,1
P4064_,,,,,,,,,1,,,,1
P4136_,,,,,1,,,,,,,,1
P4237_,,,,,,1,,,,,,,1
P4239_,,,,1,,,,,,,,,1
P4261_,,,,,,1,,,,,,,1
P4271_,,,,,,1,,,,,,,1
P4315_,,,,,,,,,1,,,,1
P4316_,,,,,,,1,,,,,,1
P4416_,,1,,,,,,,,,,,1
P4460_,,,,,,,,,,1,,,1
P4461_,,,,,1,,,,,,,,1
P4502_,,,,,,,,,1,,,,1
P4587_,,,,1,,,,,,,,,1
P4734_,,,,,1,,,,,,,,1
P4813_,,,,1,,,,,,,,,1
P4814_,,,1,,,,,,,,,,1
P4862_,,,,,,,,,,,1,,1
P4978_,,,,1,,,,,,,,,1
P5076_,,,,,,,,,1,,,,1
P5083_,,,,,,,,,1,,,,1
P5093_,,,,,1,,,,,,,,1
P5094_,,,,,1,,,,,,,,1
P5095_,,,,,1,,,,,,,,1
P5101_,,,,,,,1,,,,,,1
P5237_,,,,,,,1,,,,,,1
P5266_,,,,1,,,,,,,,,1
P5329_,,,,,,,,1,,,,,1
P5363_,,,,,,,1,,,,,,1
P5378_,1,,,,,,,,,,,,1
P5618_,,,,,,,,,1,,,,1
P5664_,,,,,,,,1,,,,,1
P5686_,,,,1,,,,,,,,,1
P5688_,,,,1,,,,,,,,,1
P5690_,,,,,,,1,,,,,,1
P5691_,,,,,,,1,,,,,,1
P5726_,,,,,,,,,1,,,,1
P5727_,,,,,,,,,1,,,,1
P5728_,,,,,,,,,1,,,,1
P5732_,,,,1,,,,,,,,,1
P5802_,,,,,,,,,,1,,,1
P5804_,,1,,,,,,,,,,,1
P5835_,,,,1,,,,,,,,,1
P5837_,,,,1,,,,,,,,,1
P5838_,,,,1,,,,,,,,,1
P5840_,,,,1,,,,,,,,,1
P5841_,,,,1,,,,,,,,,1
P5842_,,,,1,,,,,,,,,1
P5963_,1,,,,,,,,,,,,1
P6007_,,,,,1,,,,,,,,1
P6008_,,,,,1,,,,,,,,1
P6011_,,,,,,,,,1,,,,1
P6113_,,,,1,,,,,,,,,1
P6117_,,,,1,,,,,,,,,1
P6118_,,,,1,,,,,,,,,1
P6119_,,,,1,,,,,,,,,1
P6203_,,1,,,,,,,,,,,1
P6206_,,,,,,,,,,,,1,1
P6229_,,,,1,,,,,,,,,1
P6236_,,,,,1,,,,,,,,1
P6442_,,1,,,,,,,,,,,1
P6457_,,,,,,,1,,,,,,1
P6478_,,,,1,,,,,,,,,1
P6541_,,,1,,,,,,,,,,1
P6613_,,,,1,,,,,,,,,1
P6638_,,,,,,,1,,,,,,1
P6643_,,1,,,,,,,,,,,1
P6652_,,,,,,,1,,,,,,1
P6744_,,,,,,,,,1,,,,1
P6778_,,,,,,,,,,1,,,1
P6858_,,1,,,,,,,,,,,1
P6931_,,,,,,,,,,1,,,1
P7028_,,,,,1,,,,,,,,1
P7029_,,,,,1,,,,,,,,1
P7068_,,,,,,,,,1,,,,1
P7077_,1,,,,,,,,,,,,1
P7130_,1,,,,,,,,,,,,1
P7131_,1,,,,,,,,,,,,1
P7146_,,,,,,,1,,,,,,1
P7267_,,,,,,,1,,,,,,1
P7315_,,,,,1,,,,,,,,1
P7373_,1,,,,,,,,,,,,1
P7374_,1,,,,,,,,,,,,1
P7389_,,,,,,,,,,,1,,1
P7591_,,,1,,,,,,,,,,1
P7609_,1,,,,,,,,,,,,1
P7618_,,,,1,,,,,,,,,1
P7624_,,,,,,,,,,1,,,1
P7631_,,,,,,1,,,,,,,1
P7632_,,,,,,1,,,,,,,1
P7642_,,,,,,1,,,,,,,1
P7655_,,,,,,,,,,,1,,1
S181_,,,,,,,,,1,,,,1
S214_,,,,,,,1,,,,,,1
S22_,,,,,,1,,,,,,,1
S23_,,,,,,1,,,,,,,1
S268_,,,,,1,,,,,,,,1
S447_,,,1,,,,,,,,,,1
S465_,,,,,,,,,,,,1,1
S468_,,,,,,,,,,,,1,1
S547_,,1,,,,,,,,,,,1
S548_,,1,,,,,,,,,,,1
S551_,,1,,,,,,,,,,,1
S766_,1,,,,,,,,,,,,1
S771_,,,,1,,,,,,,,,1
S772_,,,,1,,,,,,,,,1
S773_,,,,1,,,,,,,,,1
S775_,,,,1,,,,,,,,,1
SEC-11-08,,,,,,,1,,,,,,1
SEC-11-10,,,,,,,1,,,,,,1
SEC-11-21,,,,,,,,,,1,,,1
SEC-11-23,,,,,,,,,1,,,,1
SEC-11-28,,,1,,,,,,,,,,1
SEC-11-29,,,1,,,,,,,,,,1
SEC-13-01,,,,,,,,,,,1,,1
Seeq,,,,,,,,,,,1,,1
SG3-11-04,1,,,,,,,,,,,,1
SG3-11-11,,,,,,,,,,,1,,1
SK1-11-11,1,,,,,,,,,,,,1
SK1-12-03,1,,,,,,,,,,,,1
SK3-11-04,,,,,,,,,,,,1,1
SK3-11-08,,,,,,,,,1,,,,1
SM1-11-17,,,1,,,,,,,,,,1
SM1-11-30,,,,,,,,,1,,,,1
SM1-11-33,,,,,,,,,1,,,,1
SM1-20-08,,,,,,1,,,,,,,1
SM2-11-05,,1,,,,,,,,,,,1
SM2-12-03,,1,,,,,,,,,,,1
SM3-15-11,,1,,,,,,,,,,,1
SM3-15-14,,,,,1,,,,,,,,1
SMC-15-03-2,,,,,,,,,,,1,,1
SMC-15-26,,,,,,,,,,,1,,1
SMC-20-11,,1,,,,,,,,,,,1
SMC-20-30,,,,,,,,,,,1,,1
SMC-20-69,,,,,,,,,,,1,,1
SS1-11-09,,,,,,,,,,1,,,1
SS1-11-35,,1,,,,,,,,,,,1
SS1-15-05,,,1,,,,,,,,,,1
SS2-11-09,,1,,,,,,,,,,,1
SS2-11-34,,,,,,,1,,,,,,1
SS2-15-020420,1,,,,,,,,,,,,1
SS2-15-19,,,,,,1,,,,,,,1
SS3-11-17,,,,,,1,,,,,,,1
SWC-11-04,,,,,,,,,1,,,,1
SWC-11-14,,,,,,,,,,1,,,1
SWC-11-27,,,,,,,,,,1,,,1
SWC-13-01,,,,,1,,,,,,,,1
SWC-15-01,,,,,,,,,1,,,,1
SWC-15-20210114,,,,,,,,,,1,,,1
SWC-20-09,,,,,,,1,,,,,,1
SWC-20-12,,,,,,1,,,,,,,1
T104_,1,,,,,,,,,,,,1
T59_,,,,1,,,,,,,,,1
T60_,,,,,,,,,,,1,,1
T68_,,,,1,,,,,,,,,1
T73_,,,,1,,,,,,,,,1
TC2-11-03,,,,,,,1,,,,,,1
TC2-11-12,,,,,,,,,,,,1,1
TC2-11-27,,1,,,,,,,,,,,1
TC2-11-33,,,,,,1,,,,,,,1
TC2-12-20200923,,,,,,1,,,,,,,1
TC2-20-101,,,,,,,,,,,,1,1
TK1-11-34,1,,,,,,,,,,,,1
TK1-11-49,1,,,,,,,,,,,,1
TK1-15-17,,,,,,,,,,,,1,1
TK1-20-02,,,,1,,,,,,,,,1
TK1-20-14,,,,,,,1,,,,,,1
TK2-11-11,1,,,,,,,,,,,,1
TK2-13-03,,,,,,1,,,,,,,1
TK3-11-16,,,,,,,,,1,,,,1
TK3-11-23,,,,,,,,,,,1,,1
TK3-20-10,,,,,,,,,,1,,,1
TK3-20-13,,,,,1,,,,,,,,1
TK4-20-08,,,,,,,,,,1,,,1
TM1-11-03,,,,,,,,,,1,,,1
TM1-11-22,,,,,,1,,,,,,,1
TM1-11-29,,,,,,,,,,,,1,1
TM1-15-37,,,,,,,,,,,1,,1
TM2-11-19,,,,,,,,1,,,,,1
TM2-11-20,,,,,,,,1,,,,,1
TM2-11-27,,,,,,,,1,,,,,1
TM2-15-20,1,,,,,,,,,,,,1
TM3-11-03,,,,,,,1,,,,,,1
TM3-11-41,1,,,,,,,,,,,,1
TM3-11-42,,,,,,,1,,,,,,1
TM3-15-38,,1,,,,,,,,,,,1
TM4-11-05,,,,,,,1,,,,,,1
TM4-11-10,,,,,,,1,,,,,,1
TM4-11-28,,,,,,,,,1,,,,1
TM5-11-03,1,,,,,,,,,,,,1
TM6-11-35,,,,,,,,,1,,,,1
TM6-15-05,,,1,,,,,,,,,,1
TM7-15-01,,,,,,,,,,,,1,1
TM8-11-03,,,,,1,,,,,,,,1
TS1-11-11,,,,,,,1,,,,,,1
TS1-11-16,,,,,,,1,,,,,,1
TS1-11-87,,,,,,,,,,1,,,1
TS1-11-88,,,,,,,,,,1,,,1
TS5-11-46,,,1,,,,,,,,,,1
TS6-11-01,1,,,,,,,,,,,,1
TS6-11-04,1,,,,,,,,,,,,1
TS7-11-01,,,,,,,,,,,,1,1
TS9-11-01,,,,,,,,,1,,,,1
TS9-11-10,,,,,,,,,,,,1,1
WK1-20-05,,,,,,,,,1,,,,1
WK1-20-07,,,,,,,,,,,,1,1
WK1-20-105,,,,1,,,,,,,,,1
WK2-20-14,,,,,,,,,,,,1,1
X1156_,1,,,,,,,,,,,,1
X1157_,1,,,,,,,,,,,,1
X2008_,,,,,,,,,1,,,,1
X2063_,,,,,,,1,,,,,,1
X2140_,,,,1,,,,,,,,,1
X2345_,,,,,,,1,,,,,,1
X2358_,,,,,,,,1,,,,,1
X2376_,,,,,,,,,,,,1,1
X2817_,,,,,,1,,,,,,,1
X2965_,,,,,,,,,,1,,,1
X3378_,1,,,,,,,,,,,,1
X3920_,,,,1,,,,,,,,,1
X3922_,,,,1,,,,,,,,,1
X4036_,,,,,,,,,1,,,,1
X4471_,,,,1,,,,,,,,,1
X562_,,,,,,,1,,,,,,1
X6002_,1,,,,,,,,,,,,1
X6708_,,,,1,,,,,,,,,1
X7033_,,,,,,,,,,1,,,1
X7310_,,,,,,,,,,,,1,1
X7694_,,,,,1,,,,,,,,1
X7965_,,,,,,,,,1,,,,1
X7968_,,,,,,,,,,1,,,1
X8920_,,,,,,,,,,1,,,1
X9916_,,,,,,,1,,,,,,1
YMC-15-08-2,,,,,,,,,1,,,,1
YMC-15-19,,,,1,,,,,,,,,1
YMC-15-28,,,,,,,,,1,,,,1
YMC-20-13,,,1,,,,,,,,,,1
YMC-20-17,,,,,,,,,,,,1,1
YT1-11-21,,,,,,1,,,,,,,1
YT1-11-30,,1,,,,,,,,,,,1
YYC-13-01,,,,,,1,,,,,,,1
YYC-15-09-2,,,,,,1,,,,,,,1
YYC-20-13,,,,,,1,,,,,,,1
Z4_,1,,,,,,,,,,,,1
あいおい児童遊園,,,,,,,1,,,,,,1
アコレ　成増1丁目店,,,1,,,,,,,,,,1
あさひ,,,,,,,1,,,,,,1
アトリエまえののオレンジシフォンケーキ　（洋菓子）,,,,,,,,1,,,,,1
いいよし鍼灸接骨院,,1,,,,,,,,,,,1
イオンスタイル板橋前野町,,,,,,,,,1,,,,1
イクトス,,,,,,1,,,,,,,1
いさみ屋　小竹向原店,,,,,,,1,,,,,,1
いたばしボローニャ絵本館(中央図書館併設),,,,,,,,,,,,1,1
いたばし花火大会,,,,,,,,,1,,,,1
いなげや　板橋小豆沢店,,,,,,,,,,,,1,1
うつぼや池田食品（株）,,,,,,,,,,,,1,1
えのき橋児童遊園,,1,,,,,,,,,,,1
エンゼルベア・ナーサリー大山（A型）,,,,,,,,1,,,,,1
おかずや,,,,,,,1,,,,,,1
お好焼　壱番亭,,,,,1,,,,,,,,1
ガスト　板橋駅前店,,1,,,,,,,,,,,1
カフェモカ,,,,1,,,,,,,,,1
クッキーハウスＣosmos,,,1,,,,,,,,,,1
グランディールジャポネ,,,,1,,,,,,,,,1
グランピエール,,,,,,1,,,,,,,1
コイド川緑道,,,,,,,1,,,,,,1
こうま幼稚園,,,,,1,,,,,,,,1
コープ　板橋駅前店,,1,,,,,,,,,,,1
コモディイイダ　幸町店,,,1,,,,,,,,,,1
コモディイイダ　東新町店,,,,1,,,,,,,,,1
コモディイイダ宮本町店,,,,,,,,,1,,,,1
サイクルハウス　ヒロ,,,,,,,1,,,,,,1
サイゼリヤ　西台店,,,,,,,,,,,1,,1
さくらさくみらい　蓮根,,,,,,,,1,,,,,1
さくら湯,1,,,,,,,,,,,,1
サンシティD棟,,,,,,,,,,,1,,1
シューマイ　　（お惣菜）,,,,,,,,1,,,,,1
ジョナサン　成増駅前店,,,,,,,1,,,,,,1
ジョナサン　板橋仲宿店,,,,,,,,,,,,1,1
たちばな寿司,,,,1,,,,,,,,,1
ティーハウス　ベリー　ベリー,,,,,1,,,,,,,,1
デニーズ　大山東町店,,,,,,,,,,1,,,1
ナラオカサイクルモーター,,,,,,1,,,,,,,1
にじいろ保育園坂下二丁目,,,,,,,,1,,,,,1
にじいろ保育園徳丸,,,,,,,,1,,,,,1
にじいろ保育園蓮根,,,,,,,,1,,,,,1
ぬくもりのおうち保育 蓮根小規模保育園,,,,,,,,1,,,,,1
のぐちやBakery,1,,,,,,,,,,,,1
パティスリー・ラ・ノブティック,,,,,,,,,,1,,,1
ベネッセ板橋保育園（A型）,,,,,,,,1,,,,,1
ままや,,1,,,,,,,,,,,1
マルエツ　浮間舟渡店,,,,,,1,,,,,,,1
ミアヘルサ保育園ひびき中板橋,,,,,,,,1,,,,,1
みやこ湯,,1,,,,,,,,,,,1
メリーポピンズ中板橋ルーム,,,,,,1,,,,,,,1
よしや常盤台店,,,,,1,,,,,,,,1
よしや大谷口店,1,,,,,,,,,,,,1
ラ・クッタリ―ナ（La　Catalina),,,,,,,,,,,1,,1
ライフ　赤塚店,,,,,,,,,,1,,,1
ライフ　前野町店,,,,,,,,1,,,,,1
ライフ　板橋店,,,,,,,,1,,,,,1
レストランけやき（地域交流レストラン）,,,,,,,,,,1,,,1
阿部商会,,,,,,,1,,,,,,1
愛誠病院,,,,,,,,,,,1,,1
一の湯,,,,,,,,,,,,1,1
稲荷台遺跡,,,,,,,,,1,,,,1
縁宿ブレンド　コーヒー豆　　（その他;BR;の商品）,,,,,,,,1,,,,,1
縁宿ブレンド　コーヒー豆　　（その他の商品）,,,,,,,,1,,,,,1
欧風菓子　サンドリアン,,,,,1,,,,,,,,1
下赤塚公園,,,,,,,,,1,,,,1
加賀屋　末廣せんべい,,,,,,,,1,,,,,1
加賀交番【24時間利用可】,,,,1,,,,,,,,,1
加賀小学校あいキッズ,,,,,,,,1,,,,,1
街頭消火器 清-118,,,,,,,,,,,1,,1
街頭消火器 清-152,,,,,,,,,,,1,,1
街頭消火器 清-166,,,,,,,,,,,1,,1
街頭消火器 清-170,,,,,,,,,,,1,,1
街頭消火器 清-282,,,,,,,,1,,,,,1
街頭消火器 清-350,,,,,,,,1,,,,,1
街頭消火器 前-061,,,,,,,,,,,1,,1
街頭消火器 前-063,,,,,,,1,,,,,,1
街頭消火器 前-127,,,,,,,1,,,,,,1
街頭消火器 前-256,,,,,,,,,,1,,,1
街頭消火器 中-114,,,,,,,,,,1,,,1
街頭消火器 中-124,,,,,,,,,,1,,,1
街頭消火器 仲-019,,,1,,,,,,,,,,1
街頭消火器 仲-290,,,,,,,1,,,,,,1
街頭消火器 徳-036,,,,,,,,,,,1,,1
街頭消火器 徳-056,,,,,,,,,,,,1,1
街頭消火器 徳-141,,,,,,,,,,,1,,1
街頭消火器 板-159,,,,,1,,,,,,,,1
街頭消火器 富-027,,,,,,,,,,,1,,1
街頭消火器 富-402,,,,,,,,,,,1,,1
学童保育＆シッターこどもの杜,,,,,,,1,,,,,,1
株式会社タニタ,,,,,,,1,,,,,,1
株式会社藤村工業,,,,,,1,,,,,,,1
丸喜庵,,,,,,,,1,,,,,1
紀の国湯,,,,,,,,1,,,,,1
喫茶グティ　オールウェイズ,,,,,,,,1,,,,,1
宮前公園,,,,,,,,1,,,,,1
区立城北交通公園,,,,,,,,,1,,,,1
区立赤塚植物園,,,,,,,,,1,,,,1
熊野湯,,,,,,,,1,,,,,1
結び昆布　　（お惣菜）,,,,,,,,1,,,,,1
戸田一般野球場2面,,,,,,1,,,,,,,1
戸田一般野球場3面,,,,1,,,,,,,,,1
戸田一般野球場9面,,,,,,,1,,,,,,1
戸田橋の親柱,,,,,,,,,,,1,,1
戸田橋少年野球場Ｃ面,,,,,,,,,,,1,,1
戸田橋少年野球場Ｆ面,,,,,,1,,,,,,,1
五本けやき,,,,,,,,,1,,,,1
光が丘公園　,,,,,,,,,,1,,,1
光徳湯,,,,,,1,,,,,,,1
功泉湯,,,,,,,,,1,,,,1
向原児童遊園,,,,,,,,,,1,,,1
向原小学校あいキッズ,,,,,,,,1,,,,,1
紅梅小学校あいキッズ,,,,,,,,1,,,,,1
荒川戸田橋野球場（上流）利用時間帯のみ,,,,,,,,,,,1,,1
香菜屋,,,,,,,,,1,,,,1
高島第一学童クラブ,,,,,,1,,,,,,,1
高島第一中学校,,,,1,,,,,,,,,1
高島第五小学校あいキッズ,,,,,,,,1,,,,,1
高島第三小学校あいキッズ,,,,,,,,1,,,,,1
高島第二小学校あいキッズ,,,,,,,,1,,,,,1
高島第六小学校あいキッズ,,,,,,,,1,,,,,1
高島第六小学校通学区域,,,,,,,,,1,,,,1
高島平かえで保育園,,,,,,,,1,,,,,1
高島平一丁目公園,,,1,,,,,,,,,,1
高島平駅,,,,,1,,,,,,,,1
高島平九丁目第二公園,,,,,1,,,,,,,,1
高島平警察署新河岸交番,,,,1,,,,,,,,,1
高島平五丁目23～54番地先,,,,,1,,,,,,,,1
高島平五丁目3～4番地先　外1路線,,,,,,1,,,,,,,1
高島平五丁目3～4番地先　外１路線,,,,,,1,,,,,,,1
高島平五丁目公園,,,,,,,,1,,,,,1
高島平三丁目10～高島平四丁目33番地先,,,,,,,,,,,,1,1
高島平自然ルート　２荒川土手,,,1,,,,,,,,,,1
高島平自然ルート　５こども動物園高島平分園,,,,,,,,,1,,,,1
高島平自然ルート　６高島平団地とけやき並木,,,,,,,,,1,,,,1
高島平自然ルート　ゴール　都営三田線　高島平駅,,,,,,,,,1,,,,1
高島平自然ルート　前谷津川緑道～都営三田線　高島平駅,,,1,,,,,,,,,,1
高島平中央総合病院【24時間利用可】,,,,,,,,,,,1,,1
高島平歴史ルート　８氷川神社（十度の宮）,,,1,,,,,,,,,,1
高島平歴史ルート　９都立浮間公園,,,1,,,,,,,,,,1
高島平歴史ルート　スタート　都営三田線　西台駅,,,,,,,,,1,,,,1
高島平歴史ルート　稲荷神社～中山道戸田の渡し,,,,,,,,,,1,,,1
高島平歴史ルート　都営三田線　西台駅～馬頭観音堂,,,,,,,,,,1,,,1
高島平歴史ルート　都立浮間公園～ＪＲ浮間舟渡駅,,,,,,,,,,1,,,1
高島平歴史ルート　馬頭観音堂～植村冒険館,,,1,,,,,,,,,,1
高島平歴史ルート　氷川神社～蓮華寺,,,,,,,,,,1,,,1
高島平歴史ルート　蓮華寺～区立城北交通公園,,,,,,,,,,1,,,1
坂井善三商店,,,,,,,,,,,1,,1
坂下三丁目第二児童遊園,,,,,,,1,,,,,,1
坂下三丁目緑の広場,,,,,,1,,,,,,,1
桜川小学校あいキッズ,,,,,,,,1,,,,,1
三園一丁目20～赤塚四丁目39番地先,,,,,,,,,,,,1,1
三園一丁目緑地,,,,,,,,,,,1,,1
三光堂　,,,,,1,,,,,,,,1
三菱東京ＵＦＪ銀行　高島平支店,,,,,,,1,,,,,,1
三菱東京ＵＦＪ銀行　帝京大病院出張所,,,,,,,1,,,,,,1
子育て地蔵,,,,,,,,,1,,,,1
志村ルート　１０薬師の泉庭園,,,,,,,,,1,,,,1
志村ルート　１２水上バス小豆沢発着所,,,1,,,,,,,,,,1
志村ルート　３長徳寺,,,1,,,,,,,,,,1
志村ルート　８熊野神社,,,,,,,,,1,,,,1
志村ルート　９富士大山道道標,,,,,,,,,1,,,,1
志村ルート　スタート　都営三田線　本蓮沼駅,,,,,,,,,1,,,,1
志村ルート　熊野神社～常楽院,,,,,,,,,,1,,,1
志村ルート　見次公園～延命寺,,,,,,,,,,1,,,1
志村ルート　南蔵院～長徳寺,,,,,,,,,,1,,,1
志村ルート　氷川神社～南蔵院,,,,,,1,,,,,,,1
志村ルート　龍福寺～小豆沢神社,,,,,,,,,1,,,,1
志村一小学校,,,,,,,,1,,,,,1
志村警察署西台交番,,,,,,,1,,,,,,1
志村警察署北前野地域安全センター,,,,,,,1,,,,,,1
志村坂下小学校あいキッズ,,,,,,,,1,,,,,1
志村坂上公衆トイレ,,,,,1,,,,,,,,1
志村小学校あいキッズ,,,,,,,,1,,,,,1
志村消防署,1,,,,,,,,,,,,1
志村消防署高島平出張所,,,1,,,,,,,,,,1
志村消防署成増出張所,,,,,1,,,,,,,,1
志村第五小学校あいキッズ,,,,,,,,1,,,,,1
志村第三小学校あいキッズ,,,,,,,,1,,,,,1
志村第三中学校,,,,1,,,,,,,,,1
志村第四小学校あいキッズ,,,,,,,,1,,,,,1
志村第二小学校あいキッズ,,,,,,,,1,,,,,1
志村第六小学校,,,,,,1,,,,,,,1
志村第六小学校あいキッズ,,,,,,,,1,,,,,1
私立あすなろ保育園,,,,,1,,,,,,,,1
私立ひいらぎ保育園,,,,,1,,,,,,,,1
私立まきば幼稚園,,,,,,,,1,,,,,1
私立舟渡保育園,,,1,,,,,,,,,,1
私立成増幼稚園,,,,,,,,,,,,1,1
私立前野保育園,,,,,,1,,,,,,,1
事業所内バジリッコ保育園,,,,,,,,1,,,,,1
若寿司,,,,1,,,,,,,,,1
若木三丁目貝塚公園,,,,,,,1,,,,,,1
若木児童遊園,,,,1,,,,,,,,,1
若木小学校あいキッズ,,,,,,,,1,,,,,1
若木西公園,,,1,,,,,,,,,,1
若木西第一児童遊園,1,,,,,,,,,,,,1
若木第二児童遊園,1,,,,,,,,,,,,1
若木東公園,,,,,,,,1,,,,,1
若木二丁目緑地,,,,,,,,,,1,,,1
手打そば　うさぎ庵,,,,,,1,,,,,,,1
寿湯,,,,,1,,,,,,,,1
舟渡一丁目第一児童遊園,,,,,,,1,,,,,,1
舟渡三丁目児童遊園,,,,,,,,,1,,,,1
舟渡小学校あいキッズ,,,,,,,,1,,,,,1
初音湯,,,,,,1,,,,,,,1
小規模保育園ビーフェア板橋赤塚ばうむ保育園,,,,,,,,1,,,,,1
小豆沢交番【24時間利用可】,,,,,,,,1,,,,,1
小豆沢公園（給水拠点）,,,,,1,,,,,,,,1
小林染芸,,,,,,,,,,,1,,1
庄や　ときわ台店,,,,,,,,1,,,,,1
庄や　新高島平店,,,,,,,,,,,1,,1
昭和33年2月24日119号,,,,1,,,,,,,,,1
松の湯,,,,,,1,,,,,,,1
上板橋小学校あいキッズ,,,,,,,,1,,,,,1
上板橋第四小学校あいキッズ,,,,,,,,1,,,,,1
