"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"131083","131083100791","江東区","山吉講同行碑","ヤキチコウドウギョウヒ","","Yamayoshi-kou member of a religious association monument","江東区登録文化財","美術工芸","富賀岡八幡宮","131083","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","(03)3647-9472","","","","","1360076","1","基","9010605000237","富賀岡八幡宮","1999-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13484.html",""
"131083","131083100792","江東区","経が嶽碑","キョウガタケヒ","","Kyougatake monument","江東区登録文化財","美術工芸","富賀岡八幡宮","131083","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","(03)3647-9472","","","","","1360076","1","基","9010605000237","富賀岡八幡宮","2000-03-27","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/bunkazai/15874.html",""
"131083","131083100793","江東区","富士信仰歌碑","フジサンシンコウカヒ","","Fuji belief monument","江東区登録文化財","美術工芸","富賀岡八幡宮","131083","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","(03)3647-9472","","","","","1360076","1","基","9010605000237","富賀岡八幡宮","2010-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13484.html",""
"131083","131083100794","江東区","木場の木遣念仏","キバノキヤリネンブツ","","Lumber-carriers' work song prayer to Buddha of Kiba","江東区登録文化財","風俗慣習","木場木遣保存会","","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","","","","","","","","","","東京木場角乗保存会","1985-03-25","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/fuzokushukan/15892.html",""
"131083","131083100795","江東区","亀戸天神の鷽替","カメイドテンジンノウソカエ","","Lie spare Shinto ritual [Kameido Tenjinsha Shrine]","江東区登録文化財","風俗慣習","亀戸天神社","","","東京都江東区亀戸3-6-1","東京都","江東区","亀戸3丁目","6-1","","35.702666","139.820838","","","(03)3681-0010","","","","","","","","2010605000177","亀戸天神社","1986-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13485.html",""
"131083","131083100796","江東区","木場の角乗","キバノカクノリ","","River-conveyance lumberjack of Kiba","東京都指定文化財","民俗芸能","東京木場角乗保存会","","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","","","","","","","","","","東京木場角乗保存会","1952-11-03","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/minzokugeno/15895.html",""
"131083","131083100797","江東区","深川の力持","フカガワノチカラモチ","","Having the strength of the horse of Fukagawa","東京都指定文化財","民俗芸能","深川力持睦会","","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","","","","","","","","","","深川力持睦会","1956-11-16","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/minzokugeno/15897.html",""
"131083","131083100798","江東区","木場の木遣","キバノキヤリ","","Lumber-carriers' work song of Kiba","東京都指定文化財","民俗芸能","木場木遣保存会","","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","","","","","","","","","","木場木遣保存会","1995-03-27","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/minzokugeno/15896.html",""
"131083","131083100799","江東区","砂村囃子","スナムラバヤシ","","Sunamura musical accompaniment","江東区指定文化財","民俗芸能","砂村囃子睦会","","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","","","","","","","","","","砂村囃子睦会","1995-03-28","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/minzokugeno/15898.html",""
"131083","131083100800","江東区","富岡八幡の手古舞","トミオカハチマンノテコマイ","","Festival dance of Tomioka-Hachiman","江東区登録文化財","民俗芸能","富岡八幡の手古舞保存会","","","東京都江東区南砂7-14-18","東京都","江東区","南砂7丁目","14-18","","35.669287","139.837599","","","","","","","","","","","","富岡八幡の手古舞保存会","1985-03-25","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/minzokugeno/15894.html",""
"131083","131083100801","江東区","中洲の渡し跡","ナカスノワタシアト","","Nakasu boarding area site","江東区登録文化財","史跡","","131083","","東京都江東区清澄1-1、佐賀2-1～中央区","東京都","江東区","清澄1丁目","1;佐賀2-1～中央区","","35.680954","139.791697","","","","","","","","1350024","","","","","1984-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html",""
"131083","131083100802","江東区","平賀源内エレキテル実験の地","ヒラガゲンナイエレキテルジッケンノチ","","Where Hiraga Gennai conducted an electric experiment","江東区登録文化財","史跡","","131083","","東京都江東区清澄1-2．3","東京都","江東区","清澄1丁目","2．3","","35.680854","139.792073","","","","","","","","1350024","","","","","1981-04-10","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html","緯度経度の設定は説明板・標柱の位置による"
"131083","131083100803","江東区","セメント工業発祥の地","セメントコウギョウハッショウノチ","","Birthplace of the cement industry","江東区登録文化財","史跡","","131083","","東京都江東区清澄1-2","東京都","江東区","清澄1丁目","2","","35.680733","139.793271","","","","","","","","1350024","","","","","1982-03-15","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html","緯度経度の設定は説明板・標柱の位置による"
"131083","131083100804","江東区","上・中・下之橋跡","カミ・ナカ・シモノハシアト","","Kaminohashi,Nakanohashi and Shimono Hashi site","江東区登録文化財","史跡","","131083","","東京都江東区清澄1-2～佐賀2-10、佐賀2-1．7～2-1．10、佐賀2-1．2～佐賀1-1．14","東京都","江東区","清澄1丁目","2 ～佐賀2-10、佐賀2-1．7～2-1．10、佐賀2-1．2～佐賀1-1．14","","35.680598","139.793148","","","","","","","","1350024","","","","","1993-03-29","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html",""
"131083","131083100805","江東区","陸奥宗光宅跡","ムツムネミツタクアト","","Mutsu Munemitsu home site","江東区登録文化財","史跡","","131083","","東京都江東区清澄1-5付近","東京都","江東区","清澄1丁目","5 付近","","35.681819","139.793669","","","","","","","","1350024","","","","","1994-03-23","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html","緯度経度の設定は説明板・標柱の位置による"
"131083","131083100806","江東区","霊雲院跡","レイウンインアト","","Reiun-in site","江東区登録文化財","史跡","","131083","","東京都江東区清澄1-4．5．6．7付近、2-5．9．10．11付近","東京都","江東区","清澄1丁目","4．5．6．7付近;2-5．9．10．11付近","","35.682800","139.794182","","","","","","","","1350024","","","","","1982-03-15","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15904.html","2017年4月住所変更"
"131083","131083100807","江東区","前島密宅跡","マエジマヒソカタクアト","","Maejima Hisoka home site","江東区登録文化財","史跡","","131083","","東京都江東区清澄2-2","東京都","江東区","清澄2丁目","2","","35.680455","139.795629","","","","","","","","1350024","","","","","1992-03-27","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html",""
"131083","131083100808","江東区","三野村利左衛門宅跡","ミノムラリザエモンタクアト","","Rizaemon-Minomura home site","江東区登録文化財","史跡","","131083","","東京都江東区清澄2-6．7．8．11．12","東京都","江東区","清澄2丁目","6;7;8;11;12","","35.682035","139.795852","","","","","","","","1350024","","","","","1985-03-25","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html",""
"131083","131083100809","江東区","桑田立斎宅跡","クワタリュウサイタクアト","","Kuwata Ryuusai home site","江東区登録文化財","史跡","","131083","","東京都江東区清澄2-13付近","東京都","江東区","清澄2丁目","13 付近","","35.682861","139.795032","","","","","","","","1350024","","","","","1998-03-30","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html",""
"131083","131083100810","江東区","村田春海墓","ムラタハルミハカ","","Harumi Murata grave","東京都指定文化財","史跡","本誓寺","131083","","東京都江東区清澄3-4-23","東京都","江東区","清澄3丁目","4-23","","35.681383","139.797588","","","","","","","","1350024","","","","本誓寺","1943-05-01","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html","墓地内にある"
"131083","131083100811","江東区","呂一官墓","ロイッカンハカ","","Roikkan grave","江東区登録文化財","史跡","本誓寺","131083","","東京都江東区清澄3-4-23","東京都","江東区","清澄3丁目","4-23","","35.681383","139.797588","","","","","","","","1350024","","","","本誓寺","1982-03-15","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html","墓地内にある"
"131083","131083100812","江東区","仁木三岳墓","ニキサンガクハカ","","Niki Sangaku grave","江東区登録文化財","史跡","本誓寺","131083","","東京都江東区清澄3-4-23","東京都","江東区","清澄3丁目","4-23","","35.681383","139.797588","","","","","","","","1350024","","","","本誓寺","1982-03-15","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15899.html","墓地内にある"
"131083","131083100813","江東区","村田家墓","ムラタケハカ","","Murata family grave","江東区登録文化財","史跡","本誓寺","131083","","東京都江東区清澄3-4-23","東京都","江東区","清澄3丁目","4-23","","35.681383","139.797588","","","","","","","","1350024","","","","本誓寺","1986-03-26","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/bunkazaisiseki/shiseki/15911.html","墓地内にある"
"131083","131083100814","江東区","元木場跡","モトキバアト","","Moto-Kiba site","江東区登録文化財","史跡","","131083","","東京都江東区清澄、佐賀、福住、深川付近","東京都","江東区","","清澄、佐賀、福住、深川付近","","35.682730","139.797372","","","","","","","","1350024","","","","","1982-04-10","","","","","","","","","","","https://www.city.koto.lg.jp/103020/bunkasports/bunka/ichiran/13487.html",""
